analysis_type,dataset_id,dataset_label,driver_id,driver_label,lag_ka,lr04_control_lag_ka,co2_control_lag_ka,reduced_terms,full_terms,ok,n_bins,n_events,df,loglik_reduced,loglik_full,ll_gain_nats,info_nats_per_bin,info_bits_per_bin,info_bits_per_event,LR_statistic,LR_p_value,delta_AICc_full_minus_reduced,expected_events_reduced,expected_events_full,max_rate_full_per_kyr,converged_reduced,converged_full,LR_q_value_BH
pre_phase_after_best_lr04_co2_lags,strong_monsoon_start,Strong monsoon starts,pre_phase,Precession phase,2.0,2.4,1.8,same_type_history_count+cheng_log_resolution_scaled+lr04_best_lag+co2_best_lag,same_type_history_count+cheng_log_resolution_scaled+lr04_best_lag+co2_best_lag+pre_phase_sin_lag+pre_phase_cos_lag,True,3150,93,2,-403.7147946115988,-394.9781945848531,8.736600026745691,0.002773523818014505,0.004001349058036951,0.13552956486899348,17.473200053491382,0.0001605989929939282,-13.456637937661071,92.99995999047279,92.99965887014898,1.4678232273027096,True,True,0.00022277869788402835
pre_phase_after_best_lr04_co2_lags,strong_monsoon_start,Strong monsoon starts,pre_phase,Precession phase,2.2,2.4,1.8,same_type_history_count+cheng_log_resolution_scaled+lr04_best_lag+co2_best_lag,same_type_history_count+cheng_log_resolution_scaled+lr04_best_lag+co2_best_lag+pre_phase_sin_lag+pre_phase_cos_lag,True,3150,93,2,-403.7147946115988,-395.00687891814846,8.707915693450332,0.0027644176804604227,0.003988211678546023,0.1350845891120427,17.415831386900663,0.00016527237401502723,-13.399269271070352,92.99995999047279,93.00005416378116,1.4667429382514892,True,True,0.00022277869788402835
pre_phase_after_best_lr04_co2_lags,strong_monsoon_start,Strong monsoon starts,pre_phase,Precession phase,2.4,2.4,1.8,same_type_history_count+cheng_log_resolution_scaled+lr04_best_lag+co2_best_lag,same_type_history_count+cheng_log_resolution_scaled+lr04_best_lag+co2_best_lag+pre_phase_sin_lag+pre_phase_cos_lag,True,3150,93,2,-403.7147946115988,-395.0336597606136,8.681134850985188,0.0027559158257095834,0.003975946094858629,0.134669141922631,17.362269701970376,0.00016975830786000642,-13.345707586140065,92.99995999047279,93.0000541993526,1.4656634950030343,True,True,0.00022277869788402835
pre_phase_after_best_lr04_co2_lags,strong_monsoon_start,Strong monsoon starts,pre_phase,Precession phase,2.6,2.4,1.8,same_type_history_count+cheng_log_resolution_scaled+lr04_best_lag+co2_best_lag,same_type_history_count+cheng_log_resolution_scaled+lr04_best_lag+co2_best_lag+pre_phase_sin_lag+pre_phase_cos_lag,True,3150,93,2,-403.7147946115988,-395.0595185043039,8.655276107294867,0.0027477067007285294,0.003964102830958424,0.1342679991131079,17.310552214589734,0.00017420529336534734,-13.293990098759423,92.99995999047279,93.00004601608708,1.4646181040368642,True,True,0.00022277869788402835
pre_phase_after_best_lr04_co2_lags,strong_monsoon_start,Strong monsoon starts,pre_phase,Precession phase,2.8,2.4,1.8,same_type_history_count+cheng_log_resolution_scaled+lr04_best_lag+co2_best_lag,same_type_history_count+cheng_log_resolution_scaled+lr04_best_lag+co2_best_lag+pre_phase_sin_lag+pre_phase_cos_lag,True,3150,93,2,-403.7147946115988,-395.08029702579523,8.634497585803558,0.002741110344699542,0.003954586300827467,0.1339456650280271,17.268995171607116,0.00017786288992641298,-13.252433055776805,92.99995999047279,93.00003751993975,1.463697301833013,True,True,0.00022277869788402835
pre_phase_after_best_lr04_co2_lags,strong_monsoon_start,Strong monsoon starts,pre_phase,Precession phase,3.0,2.4,1.8,same_type_history_count+cheng_log_resolution_scaled+lr04_best_lag+co2_best_lag,same_type_history_count+cheng_log_resolution_scaled+lr04_best_lag+co2_best_lag+pre_phase_sin_lag+pre_phase_cos_lag,True,3150,93,2,-403.7147946115988,-395.10176396176473,8.613030649834059,0.0027342954443917646,0.003944754477949283,0.1336126516724757,17.226061299668117,0.00018172233824971667,-13.209499183837806,92.99995999047279,92.99998752464784,1.4627467717624938,True,True,0.00022277869788402835
pre_phase_after_best_lr04_co2_lags,strong_monsoon_start,Strong monsoon starts,pre_phase,Precession phase,3.2,2.4,1.8,same_type_history_count+cheng_log_resolution_scaled+lr04_best_lag+co2_best_lag,same_type_history_count+cheng_log_resolution_scaled+lr04_best_lag+co2_best_lag+pre_phase_sin_lag+pre_phase_cos_lag,True,3150,93,2,-403.7147946115988,-395.1246762817211,8.590118329877669,0.002727021692024657,0.003934260671480602,0.13325721629208492,17.180236659755337,0.00018593408479582117,-13.163674543925026,92.99995999047279,93.00003277980234,1.4617438184866611,True,True,0.00022277869788402835
pre_phase_after_best_lr04_co2_lags,strong_monsoon_start,Strong monsoon starts,pre_phase,Precession phase,3.4,2.4,1.8,same_type_history_count+cheng_log_resolution_scaled+lr04_best_lag+co2_best_lag,same_type_history_count+cheng_log_resolution_scaled+lr04_best_lag+co2_best_lag+pre_phase_sin_lag+pre_phase_cos_lag,True,3150,93,2,-403.7147946115988,-395.14775174312007,8.567042868478723,0.002719696148723404,0.003923692146488068,0.13289925012298293,17.134085736957445,0.0001902744853700107,-13.117523621127134,92.99995999047279,92.99999869068463,1.4607191083083229,True,True,0.00022277869788402835
pre_phase_after_best_lr04_co2_lags,strong_monsoon_start,Strong monsoon starts,pre_phase,Precession phase,3.6,2.4,1.8,same_type_history_count+cheng_log_resolution_scaled+lr04_best_lag+co2_best_lag,same_type_history_count+cheng_log_resolution_scaled+lr04_best_lag+co2_best_lag+pre_phase_sin_lag+pre_phase_cos_lag,True,3150,93,2,-403.7147946115988,-395.17038502345076,8.544409588148028,0.0027125109803644533,0.003913326139728657,0.13254814344242227,17.088819176296056,0.00019463012642424694,-13.072257060465745,92.99995999047279,93.0000017165926,1.4596918784187431,True,True,0.00022277869788402835
pre_phase_after_best_lr04_co2_lags,strong_monsoon_start,Strong monsoon starts,pre_phase,Precession phase,3.8,2.4,1.8,same_type_history_count+cheng_log_resolution_scaled+lr04_best_lag+co2_best_lag,same_type_history_count+cheng_log_resolution_scaled+lr04_best_lag+co2_best_lag+pre_phase_sin_lag+pre_phase_cos_lag,True,3150,93,2,-403.7147946115988,-395.1916991319364,8.523095479662402,0.002705744596718223,0.0039035643115974883,0.13221750087668913,17.046190959324804,0.00019882301920758769,-13.029628843494493,92.99995999047279,93.00006423674164,1.4586959809970887,True,True,0.00022277869788402835
