run_name,method,analysis_start_ka,analysis_end_ka,calibration_start_ka,calibration_end_ka,resample_step_ka,rasmussen_b2k_to_bp_offset_ka,match_tolerance_ka,calibration_selection_rule,calibration_min_recall,calibration_min_total_tp,calibration_min_tp_per_event_type,enforce_alternating_gi_gs,window_min_ka,window_max_ka,d_cut,sigma_cut,direction_rule
ch4_gi_gs_rousseau_ks,Rousseau-style augmented two-sample KS with Rasmussen 2014 calibration,0.0,800.0,11.0,120.0,0.1,0.05,0.5,minimize false positives among settings with minimum recall and per-event-type TP constraints,0.25,18,5,False,0.8,6.0,0.25,0.15,CH4 rise -> GI start; CH4 fall -> GS start
