history_window_ka,dataset_id,dataset_label,model_id,model_label,terms,bin_width_ka,n_bins,n_events,n_parameters,converged,optimizer_message,log_likelihood,AIC,AICc,BIC,expected_events,max_fitted_rate_per_kyr,mean_fitted_rate_per_kyr,beta_intercept,beta_same_type_history_count,beta_cheng_log_resolution_scaled,beta_lr04_scaled,beta_co2_scaled,beta_pre_phase_sin,beta_pre_phase_cos,pre_phase_amplitude,pre_phase_preferred_rad,pre_phase_preferred_deg,pre_phase_rate_ratio_max_vs_min,delta_AICc,rank_AICc
5.0,strong_monsoon_start,Strong monsoon starts,baseline_pre_phase,Event-process baseline + precession phase,same_type_history_count+cheng_log_resolution_scaled+pre_phase_sin+pre_phase_cos,0.2,3175,95,5,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-412.7800834564016,835.5601669128032,835.5791003302851,865.8754814694372,95.00002640708283,0.701359677564989,0.14960634079855561,-1.9340847484248256,-0.17566246957522694,-2.303500675736596,,,0.2055594935065675,0.5469389594913923,0.5842918198813016,0.35950362891366056,20.59804065639006,3.2174323665264253,15.954003207190794,5.0
5.0,strong_monsoon_start,Strong monsoon starts,baseline_climate_lr04_co2,Climate-state model,same_type_history_count+cheng_log_resolution_scaled+lr04_scaled+co2_scaled,0.2,3175,95,5,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,-413.2022051300916,836.4044102601832,836.4233436776651,866.7197248168172,94.99999192658598,0.9804784200085662,0.14960628649856056,-1.9125667769007146,-0.19264215991037165,-2.6812572059048816,1.2205319038823337,-0.532516356836607,,,,,,,16.798246554570824,6.0
5.0,strong_monsoon_start,Strong monsoon starts,baseline_co2,Event-process baseline + CO$_2$,same_type_history_count+cheng_log_resolution_scaled+co2_scaled,0.2,3175,95,4,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-414.3227942206423,836.6455884412846,836.6582067378146,860.8978400865918,94.99997341642771,0.9113590977681837,0.14960625734870503,-1.8850038783154601,-0.21674144133201098,-2.7517154961606245,,-1.656465973978638,,,,,,,17.033109614720274,7.0
5.0,strong_monsoon_start,Strong monsoon starts,history_resolution_baseline,Event-process baseline,same_type_history_count+cheng_log_resolution_scaled,0.2,3175,95,3,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-420.0686930464143,846.1373860928286,846.1449546831786,864.326574826809,94.99999809900181,0.5016389296695686,0.14960629621890048,-1.9426734714829952,-0.06333459753612819,-2.255140867203926,,,,,,,,,26.519857560084347,8.0
5.0,strong_monsoon_start,Strong monsoon starts,stationary,Stationary,none,0.2,3175,95,1,True,analytic stationary MLE,-428.3726718739949,858.7453437479898,858.7466043846113,864.8084066593166,95.0,0.14960629921259844,0.14960629921259844,-1.8997481072921507,,,,,,,,,,,39.12150726151697,9.0
5.0,weak_monsoon_start,Weak monsoon starts,baseline_co2_pre_phase,Event-process baseline + CO$_2$ + precession phase,same_type_history_count+cheng_log_resolution_scaled+co2_scaled+pre_phase_sin+pre_phase_cos,0.2,3175,98,6,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-414.66799568501915,841.3359913700383,841.3625065215534,877.714368837999,98.00000245950523,1.1378398230960403,0.15433071253465383,-1.9043501215758973,-0.270805526090694,-2.389814396118129,,-2.78191565610508,-0.4545036185879307,-0.36351783556381395,0.5819954948988207,4.037762163030056,231.34673061923644,3.2026897057345227,0.0,1.0
5.0,weak_monsoon_start,Weak monsoon starts,baseline_climate_lr04_co2_pre_phase,Full predictive model,same_type_history_count+cheng_log_resolution_scaled+lr04_scaled+co2_scaled+pre_phase_sin+pre_phase_cos,0.2,3175,98,7,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,-414.57401845675815,843.1480369135163,843.1834016119691,885.5894772928038,97.9999969260057,1.1057328169693,0.1543307038204814,-1.904341961794322,-0.26957853033994494,-2.3783069660668397,0.39069803077916454,-2.420525102318465,-0.4656919904154919,-0.35371867279053737,0.5847956304708867,4.062800675002515,232.78133168054615,3.2206759534004656,1.8208950904156609,2.0
5.0,weak_monsoon_start,Weak monsoon starts,baseline_lr04_pre_phase,Event-process baseline + LR04 + precession phase,same_type_history_count+cheng_log_resolution_scaled+lr04_scaled+pre_phase_sin+pre_phase_cos,0.2,3175,98,6,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-417.74683008156035,847.4936601631207,847.5201753146358,883.8720376310814,98.00000030413798,1.0137675747107207,0.15433070914037475,-1.9398914904600941,-0.1814968044491133,-2.21883409334771,2.1803240260908936,,-0.4944886582079704,-0.31095814409447226,0.5841352587158196,4.15102743464565,237.8363526482129,3.216425074315172,6.157668793082394,3.0
5.0,weak_monsoon_start,Weak monsoon starts,baseline_co2,Event-process baseline + CO$_2$,same_type_history_count+cheng_log_resolution_scaled+co2_scaled,0.2,3175,98,4,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,-421.89856296210155,851.7971259242031,851.809744220733,876.0493775695103,97.99999989425913,0.9869164249336022,0.15433070849489625,-1.935921387743387,-0.1383649884318304,-2.2987571642668536,,-2.462980966783266,,,,,,,10.447237699179595,4.0
5.0,weak_monsoon_start,Weak monsoon starts,baseline_climate_lr04_co2,Climate-state model,same_type_history_count+cheng_log_resolution_scaled+lr04_scaled+co2_scaled,0.2,3175,98,5,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,-421.87095656103094,853.7419131220619,853.7608465395438,884.0572276786959,97.99999991705884,1.0067057342904324,0.15433070853080127,-1.935661722258424,-0.13840376774082458,-2.289015740482085,0.20004303279304536,-2.283717891222556,,,,,,,12.398340017990336,5.0
5.0,weak_monsoon_start,Weak monsoon starts,baseline_lr04,Event-process baseline + LR04,same_type_history_count+cheng_log_resolution_scaled+lr04_scaled,0.2,3175,98,4,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-425.1052643544211,858.2105287088422,858.2231470053721,882.4627803541493,97.99998805316739,0.8365808592276534,0.15433068984750767,-1.962043059251076,-0.060979928917614216,-2.0851275798139897,1.8526161593860753,,,,,,,,16.860640483818656,6.0
5.0,weak_monsoon_start,Weak monsoon starts,baseline_pre_phase,Event-process baseline + precession phase,same_type_history_count+cheng_log_resolution_scaled+pre_phase_sin+pre_phase_cos,0.2,3175,98,5,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-427.99266208960864,865.9853241792173,866.0042575966992,896.3006387358513,98.00001971291499,0.5058128240838647,0.15433073970537795,-2.023690889804282,0.05238783354256767,-1.7188758329707767,,,-0.32351026065798705,-0.32273696895725107,0.45696612553088917,3.928187404448242,225.0685594113336,2.494110745545754,24.64175107514575,7.0
5.0,weak_monsoon_start,Weak monsoon starts,history_resolution_baseline,Event-process baseline,same_type_history_count+cheng_log_resolution_scaled,0.2,3175,98,3,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,-432.71738514127014,871.4347702825403,871.4423388728903,889.6239590165206,98.00000321705696,0.36205306874787113,0.15433071372764876,-2.0266626768916094,0.11875169564646612,-1.6713737401492978,,,,,,,,,30.079832351336904,8.0
5.0,weak_monsoon_start,Weak monsoon starts,stationary,Stationary,none,0.2,3175,98,1,True,analytic stationary MLE,-438.85335240030884,879.7067048006177,879.7079654372392,885.7697677119445,97.99999999999997,0.1543307086614173,0.15433070866141732,-1.8686575202221198,,,,,,,,,,,38.345458915685754,9.0
10.0,strong_monsoon_start,Strong monsoon starts,baseline_lr04_pre_phase,Event-process baseline + LR04 + precession phase,same_type_history_count+cheng_log_resolution_scaled+lr04_scaled+pre_phase_sin+pre_phase_cos,0.2,3150,93,6,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,-397.948529576671,807.897059153342,807.9237852112484,844.22800554426,93.00000691530218,1.0311205427054084,0.14761905859571772,-1.9794535165678377,-0.12429934442227038,-2.757704009455447,1.9605564632723613,,0.024268085827666323,0.6415311382580364,0.6419899853926,0.03781035485480836,2.1663737550725015,3.6109827701180603,0.0,1.0
10.0,strong_monsoon_start,Strong monsoon starts,baseline_climate_lr04_co2_pre_phase,Full predictive model,same_type_history_count+cheng_log_resolution_scaled+lr04_scaled+co2_scaled+pre_phase_sin+pre_phase_cos,0.2,3150,93,7,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-397.49103316023263,808.9820663204653,809.0177124057612,851.368170443203,93.00000145859588,0.9971144634308875,0.14761904993427913,-1.9369784649548465,-0.15578517633447528,-2.8719589933713783,1.4012099249682153,-0.8080149494024692,0.0220852520313511,0.6504854884851404,0.6508602992094694,0.03393891506995333,1.9445565947612728,3.675615488181618,1.093927194512844,2.0
10.0,strong_monsoon_start,Strong monsoon starts,baseline_co2_pre_phase,Event-process baseline + CO$_2$ + precession phase,same_type_history_count+cheng_log_resolution_scaled+co2_scaled+pre_phase_sin+pre_phase_cos,0.2,3150,93,6,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-398.92938999171736,809.8587799834347,809.8855060413412,846.1897263743527,92.99995390325873,0.8226884149810767,0.147618974449617,-1.933161087445877,-0.1484427526547301,-2.8999937696244564,,-1.9375398109316881,0.08001521705995325,0.6182435612695993,0.6233999807607218,0.1287079979302174,7.374425070979992,3.479191577632947,1.9617208300927587,3.0
10.0,strong_monsoon_start,Strong monsoon starts,baseline_pre_phase,Event-process baseline + precession phase,same_type_history_count+cheng_log_resolution_scaled+pre_phase_sin+pre_phase_cos,0.2,3150,93,5,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,-404.8226264504914,819.6452529009828,819.6643368704484,849.9210415600811,93.00000146405077,0.6543803030643943,0.14761904994293767,-2.146935289784691,0.03355786620782541,-2.1711299689286756,,,0.25214114292548495,0.5255701654209198,0.5829229406502568,0.44731500005312824,25.629261615938443,3.2086358606873016,11.740551659200037,4.0
10.0,strong_monsoon_start,Strong monsoon starts,baseline_lr04,Event-process baseline + LR04,same_type_history_count+cheng_log_resolution_scaled+lr04_scaled,0.2,3150,93,4,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-406.52763534933825,821.0552706986765,821.0679892996304,845.2759016259553,93.00000349073647,0.8683265859042857,0.14761905315989915,-1.937183378297597,-0.08268577144346521,-2.6510906175102376,1.583975883266759,,,,,,,,13.144204088382025,5.0
10.0,strong_monsoon_start,Strong monsoon starts,baseline_co2,Event-process baseline + CO$_2$,same_type_history_count+cheng_log_resolution_scaled+co2_scaled,0.2,3150,93,4,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,-407.13933963731404,822.2786792746281,822.291397875582,846.4993102019068,93.00000090524755,0.8252242130969952,0.14761904905594844,-1.8735034059568394,-0.12283153947765608,-2.8263954354501717,,-1.6801379010141622,,,,,,,14.367612664333592,6.0
10.0,strong_monsoon_start,Strong monsoon starts,baseline_climate_lr04_co2,Climate-state model,same_type_history_count+cheng_log_resolution_scaled+lr04_scaled+co2_scaled,0.2,3150,93,5,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-406.2574054814595,822.514810962919,822.5338949323847,852.7905996220173,93.00004400782393,0.9014866473413928,0.14761911747273637,-1.9011104774562777,-0.10821141153096034,-2.7437638335379924,1.10607472306266,-0.6657974850064535,,,,,,,14.610109721136268,7.0
10.0,strong_monsoon_start,Strong monsoon starts,history_resolution_baseline,Event-process baseline,same_type_history_count+cheng_log_resolution_scaled,0.2,3150,93,3,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-412.18341638959055,830.3668327791811,830.3744615140826,848.5323059746402,93.00001317560714,0.47457441441351916,0.14761906853270973,-2.0338164768315563,0.016240059366028566,-2.2151656515024114,,,,,,,,,22.450676302834154,8.0
10.0,strong_monsoon_start,Strong monsoon starts,stationary,Stationary,none,0.2,3150,93,1,True,analytic stationary MLE,-420.5979161959782,843.1958323919564,843.1971030399869,849.2509901237761,93.0,0.14761904761904762,0.1476190476190476,-1.9131203262323224,,,,,,,,,,,35.27331782873853,9.0
10.0,weak_monsoon_start,Weak monsoon starts,baseline_co2_pre_phase,Event-process baseline + CO$_2$ + precession phase,same_type_history_count+cheng_log_resolution_scaled+co2_scaled+pre_phase_sin+pre_phase_cos,0.2,3150,97,6,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-411.0199132963644,834.0398265927288,834.0665526506352,870.3707729836468,96.99999806539131,0.9047800957414088,0.15396825089744648,-1.856167920883763,-0.16348356200437728,-2.5440583759485373,,-2.9150158235567076,-0.3721794006633717,-0.35993785691059654,0.5177574404250891,3.9437100009350434,225.95793867711194,2.8165560531256086,0.0,1.0
10.0,weak_monsoon_start,Weak monsoon starts,baseline_climate_lr04_co2_pre_phase,Full predictive model,same_type_history_count+cheng_log_resolution_scaled+lr04_scaled+co2_scaled+pre_phase_sin+pre_phase_cos,0.2,3150,97,7,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-410.8995934153236,835.7991868306472,835.8348329159431,878.1852909533849,97.00001581584179,0.8780509355788576,0.15396827907276472,-1.8557547572740478,-0.162658424115688,-2.5272234009436922,0.4496182182977528,-2.5040626404259863,-0.3843008764521428,-0.3502586940002675,0.5199695340735437,3.9733013464246683,227.6533978837809,2.8290446301684806,1.768280265307908,2.0
10.0,weak_monsoon_start,Weak monsoon starts,baseline_lr04_pre_phase,Event-process baseline + LR04 + precession phase,same_type_history_count+cheng_log_resolution_scaled+lr04_scaled+pre_phase_sin+pre_phase_cos,0.2,3150,97,6,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-414.06227481061734,840.1245496212347,840.1512756791411,876.4554960121527,97.00000038866006,0.9649994989790566,0.15396825458517466,-1.9447399202020315,-0.08187085207167105,-2.218407119467315,2.199639995708974,,-0.4464194651083279,-0.30061438940744445,0.5382001021427033,4.119746215592114,236.0440708184211,2.9340983627213597,6.084723028505891,3.0
10.0,weak_monsoon_start,Weak monsoon starts,baseline_co2,Event-process baseline + CO$_2$,same_type_history_count+cheng_log_resolution_scaled+co2_scaled,0.2,3150,97,4,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-417.1373531387334,842.2747062774667,842.2874248784207,866.4953372047455,96.9999981769468,0.8364196694387822,0.15396825107451872,-1.8491722921492817,-0.1308868955769405,-2.5210853292791406,,-2.7440799598400742,,,,,,,8.220872227785435,4.0
10.0,weak_monsoon_start,Weak monsoon starts,baseline_climate_lr04_co2,Climate-state model,same_type_history_count+cheng_log_resolution_scaled+lr04_scaled+co2_scaled,0.2,3150,97,5,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-417.0778912255726,844.1557824511452,844.1748664206109,874.4315711102436,96.99993417344685,0.86407731065344,0.15396814948166163,-1.8453698127445028,-0.13298765249788083,-2.5127878839319155,0.29950845193668346,-2.4867059874989064,,,,,,,10.108313769975666,5.0
10.0,weak_monsoon_start,Weak monsoon starts,baseline_lr04,Event-process baseline + LR04,same_type_history_count+cheng_log_resolution_scaled+lr04_scaled,0.2,3150,97,4,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,-420.73849029066264,849.4769805813253,849.4896991822792,873.697611508604,96.99999320676537,0.7596809025303942,0.15396824318534183,-1.9165368924503483,-0.060004302876863626,-2.175423321974733,1.9834137885711702,,,,,,,,15.423146531643965,6.0
10.0,weak_monsoon_start,Weak monsoon starts,baseline_pre_phase,Event-process baseline + precession phase,same_type_history_count+cheng_log_resolution_scaled+pre_phase_sin+pre_phase_cos,0.2,3150,97,5,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-422.873873791584,855.747747583168,855.7668315526337,886.0235362422663,97.00002003367011,0.6211378447270012,0.15396828576773033,-2.1424532956359847,0.09733631458249711,-1.557219926299057,,,-0.3588711233764148,-0.29258124028351085,0.4630251238964117,4.028398837368327,230.81025157661284,2.5245182382555176,21.700278901998445,7.0
10.0,weak_monsoon_start,Weak monsoon starts,history_resolution_baseline,Event-process baseline,same_type_history_count+cheng_log_resolution_scaled,0.2,3150,97,3,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-427.88145936867454,861.7629187373491,861.7705474722505,879.9283919328082,96.99999937135033,0.437125323990295,0.15396825297039735,-2.104158022978789,0.10389657231071679,-1.5688304194131544,,,,,,,,,27.70399482161531,8.0
10.0,weak_monsoon_start,Weak monsoon starts,stationary,Stationary,none,0.2,3150,97,1,True,analytic stationary MLE,-434.6033350716797,871.2066701433594,871.2079407913899,877.261827875179,97.0,0.15396825396825398,0.15396825396825392,-1.8710088408821954,,,,,,,,,,,37.14138814075466,9.0
