age_ka,d18o_raw,d18o_lowpass_10kyr,d18o_residual_lt10kyr
184.0,-7.029000000000001,-7.101412845624411,0.07241284562441042
184.1,-6.986666666666666,-7.092801737308183,0.10613507064151673
184.2,-7.023999999999977,-7.084908954457415,0.060908954457437936
184.3,-7.51444444444456,-7.077723540105443,-0.4367209043391176
184.4,-7.524999999999917,-7.071235963442981,-0.45376403655693576
184.5,-7.237142857142857,-7.065438174609721,-0.17170468253313587
184.6,-7.130000000000017,-7.060323652201275,-0.0696763477987421
184.7,-7.061428571428566,-7.055887443395825,-0.005541128032740872
184.8,-7.11,-7.052126196666922,-0.05787380333307812
184.9,-6.985714285714293,-7.049038187099791,0.06332390138549826
185.0,-6.914285714285694,-7.046623334358882,0.13233762007318806
185.1,-7.017142857142762,-7.044883213367281,0.02774035622451887
185.2,-7.060000000000061,-7.043821057759255,-0.016178942240806293
185.3,-7.178571428571442,-7.043441756159362,-0.13512967241207985
185.4,-7.34333333333336,-7.043751841331307,-0.2995814920020532
185.5,-6.848571428571333,-7.044759472236106,0.19618804366477338
185.6,-7.194285714285751,-7.0464744090486455,-0.14781130523710573
185.7,-7.04,-7.048907981201577,0.008907981201576654
185.8,-7.191428571428583,-7.0520730485463154,-0.13935552288226738
185.9,-7.017142857142819,-7.055983955736155,0.03884109859333673
186.0,-6.9614285714285815,-7.060656479947775,0.09922790851919316
186.1,-7.2114285714285415,-7.066107772067629,-0.14532079936091247
186.2,-7.138571428571422,-7.072356291477757,-0.066215137093665
186.3,-7.17285714285714,-7.079421734580192,-0.09343540827694774
186.4,-7.07,-7.08732495720453,0.017324957204529312
186.5,-7.078571428571434,-7.096087891053429,0.017516462481995454
186.6,-6.821428571428655,-7.105733454354336,0.28430488292568157
186.7,-6.992857142857189,-7.116285456894829,0.12342831403763999
186.8,-6.871428571428578,-7.127768499615916,0.2563399281873382
186.9,-7.091428571428622,-7.140207868918237,0.04877929748961485
187.0,-6.925714285714322,-7.153629425802543,0.22791514008822134
187.1,-7.37,-7.16805948992549,-0.2019405100745102
187.2,-7.3442857142856885,-7.183524718613403,-0.16076099567228574
187.3,-7.238571428571397,-7.200051980848804,-0.03851944772259319
187.4,-7.375714285714314,-7.217668226234178,-0.15804605948013606
187.5,-7.440000000000004,-7.236400348946334,-0.20359965105367017
187.6,-7.385714285714273,-7.256275046717504,-0.12943923899676868
187.7,-7.308571428571446,-7.277318674908828,-0.03125275366261793
187.8,-7.59,-7.299557095774915,-0.2904429042250847
187.9,-7.65,-7.32301552305283,-0.32698447694717014
188.0,-7.46,-7.347718362044965,-0.11228163795503487
188.1,-7.645714285714285,-7.373689045406199,-0.2720252403080856
188.2,-7.665714285714278,-7.400949864894645,-0.2647644208196338
188.3,-7.531428571428578,-7.429521799399862,-0.10190677202871612
188.4,-7.531428571428561,-7.459424339617831,-0.07200423181073035
188.5,-7.731428571428594,-7.4906753097945895,-0.2407532616340049
188.6,-7.828571428571401,-7.5232906870078216,-0.3052807415635792
188.7,-7.69,-7.557284418497661,-0.13271558150233975
188.8,-8.098571428571402,-7.592668237599895,-0.505903190971507
188.9,-8.232857142857197,-7.629451478883832,-0.6034056639733656
189.0,-8.164285714285725,-7.6676408931587945,-0.49664482112693076
189.1,-8.178571428571459,-7.707240463092636,-0.47133096547882314
189.2,-8.265714285714314,-7.748251220285913,-0.5174630654284007
189.3,-8.088571428571434,-7.790671064761817,-0.2979003638096174
189.4,-8.07,-7.834494587953346,-0.23550541204665443
189.5,-8.129999999999976,-7.879712900384626,-0.2502870996153499
189.6,-8.147142857142788,-7.926313465345434,-0.22082939179735384
189.7,-8.235714285714328,-7.97427993994342,-0.2614343457709083
189.8,-7.978571428571389,-8.023592024989116,0.04502059641772682
189.9,-8.084285714285738,-8.074225325228705,-0.010060389057032992
190.0,-8.192857142857141,-8.126151221489513,-0.06670592136762821
190.1,-7.88,-8.17933675633917,0.29933675633917023
190.2,-7.994285714285738,-8.233744534878147,0.23945882059240908
190.3,-7.965714285714298,-8.289332642285967,0.3236183565716688
190.4,-8.02,-8.346054579722274,0.3260545797222747
190.5,-7.798571428571447,-8.403859220143323,0.6052877915718762
190.6,-7.904285714285751,-8.46269078553325,0.5584050712474982
190.7,-7.692857142857137,-8.522488846969253,0.8296317041121162
190.8,-7.31,-8.58318834883758,1.2731883488375813
190.9,-7.238571428571418,-8.644719658385913,1.4061482298144954
191.0,-6.855714285714249,-8.707008641626409,1.8512943559121604
191.1,-6.835714285714281,-8.769976766378491,1.9342624806642101
191.2,-7.014285714285674,-8.83354123295101,1.8192555186653356
191.3,-6.8128571428571805,-8.897615132609067,2.0847579897518864
191.4,-7.0014285714285664,-8.962107633562528,1.9606790621339618
191.5,-7.25,-9.026924193768858,1.776924193768858
191.6,-7.808571428571502,-9.091966799379392,1.2833953708078898
191.7,-7.82,-9.157134227192675,1.3371342271926743
191.8,-8.801428571428664,-9.222322329032428,0.42089375760376413
191.9,-10.695714285714418,-9.287424335567884,-1.4082899501465338
192.0,-10.674285714285721,-9.352331176773761,-1.3219545375119601
192.1,-10.881428571428541,-9.416931816032063,-1.4644967553964783
192.2,-10.811428571428578,-9.481113594851676,-1.3303149765769025
192.3,-10.70285714285713,-9.544762585326701,-1.1580945575304291
192.4,-10.76,-9.607763947718299,-1.152236052281701
192.5,-10.585714285714285,-9.670002290857129,-0.9157119948571566
192.6,-10.382857142857196,-9.731362033375648,-0.651495109481548
192.7,-10.36000000000005,-9.791727764069194,-0.5682722359308556
192.8,-10.367142857142909,-9.850984599942002,-0.5161582572009067
192.9,-9.700000000000081,-9.90901854071265,0.20901854071256842
193.0,-9.525714285714335,-9.965716818728318,0.44000253301398295
193.1,-9.14,-10.020968243361892,0.8809682433618917
193.2,-9.672857142857204,-10.074663539026002,0.4018063961687979
193.3,-10.510000000000154,-10.126695675923052,-0.3833043240771019
193.4,-10.771428571428602,-10.176960192574438,-0.5944683788541649
193.5,-10.83571428571429,-10.225355509082748,-0.6103587766315428
193.6,-10.807142857142852,-10.27178323003578,-0.5353596271070717
193.7,-10.78142857142858,-10.31614843599062,-0.46528013543795943
193.8,-10.77,-10.358359962569034,-0.4116400374309652
193.9,-10.855714285714281,-10.39833066631847,-0.4573836193958112
194.0,-10.749999999999993,-10.43597767661906,-0.3140223233809323
194.1,-10.789999999999983,-10.471222633034499,-0.31877736696548453
194.2,-10.782857142857157,-10.50399190761172,-0.27886523524543705
194.3,-10.687142857142836,-10.534216811731275,-0.15292604541156152
194.4,-10.758571428571413,-10.561833787196345,-0.19673764137506744
194.5,-10.7,-10.586784581322572,-0.11321541867742724
194.6,-10.735714285714286,-10.609016405853072,-0.12669787986121328
194.7,-10.764285714285705,-10.62848207957393,-0.1358036347117757
194.8,-10.751428571428566,-10.645140154547414,-0.1062884168811511
194.9,-10.780000000000017,-10.65895502591598,-0.1210449740840378
195.0,-10.848571428571445,-10.669897025262399,-0.17867440330904572
195.1,-10.680000000000005,-10.677942497542091,-0.00205750245791414
195.2,-10.67,-10.683073861633636,0.013073861633635886
195.3,-10.677142857142854,-10.685279654581386,0.008136797438531573
195.4,-10.814285714285734,-10.684554559626168,-0.12973115465956653
195.5,-10.820000000000014,-10.680899418134178,-0.1391005818658364
195.6,-10.657142857142917,-10.674321225543215,0.017178368400298183
195.7,-10.820000000000016,-10.664833111456309,-0.15516688854370742
195.8,-10.673571428571398,-10.652454304029025,-0.021117124542373134
195.9,-10.515000000000022,-10.637210078815848,0.1222100788158258
196.0,-10.5,-10.61913169225846,0.11913169225845976
196.1,-10.49,-10.598256300009709,0.10825630000970854
196.2,-10.31,-10.574626860286715,0.26462686028671456
196.3,-10.5,-10.548292022432348,0.04829202243234754
196.4,-10.502500000000019,-10.519306000838434,0.016806000838414548
196.5,-10.53666666666666,-10.48772843435207,-0.04893823231459038
196.6,-10.603333333333284,-10.453624231256422,-0.14970910207686217
196.7,-10.509999999999993,-10.417063399897835,-0.0929366001021581
196.8,-10.585000000000004,-10.37812086502688,-0.20687913497312493
196.9,-10.460000000000038,-10.336876269932072,-0.12312373006796662
197.0,-10.449999999999982,-10.293413764468045,-0.15658623553193607
197.1,-10.507499999999988,-10.247821779111023,-0.259678220888965
197.2,-10.362499999999978,-10.200192785210344,-0.1623072147896334
197.3,-10.55,-10.150623041644554,-0.39937695835544673
197.4,-10.5,-10.099212328135511,-0.4007876718644887
197.5,-10.5,-10.04606366552731,-0.4539363344726901
197.6,-10.355000000000036,-9.991283023402502,-0.36371697659753366
197.7,-10.394999999999936,-9.934979015488242,-0.4600209845116936
197.8,-10.549999999999924,-9.877262583397385,-0.6727374166025388
197.9,-10.440000000000039,-9.818246669350646,-0.6217533306493923
198.0,-10.405,-9.758045878635947,-0.6469541213640522
198.1,-10.336666666666604,-9.69677613268458,-0.6398905339820242
198.2,-10.573333333333322,-9.634554313782733,-0.938779019550589
198.3,-10.329999999999849,-9.571497902589034,-0.7585020974108154
198.4,-10.182500000000017,-9.507724609792255,-0.6747753902077616
198.5,-10.09,-9.443352003418477,-0.6466479965815228
198.6,-9.92,-9.378497133480032,-0.5415028665199682
198.7,-9.91,-9.313276155839548,-0.5967238441604525
198.8,-9.73,-9.247803957332076,-0.4821960426679244
198.9,-9.434999999999995,-9.18219378434395,-0.25280621565604555
199.0,-9.286666666666614,-9.116556877188861,-0.17010978947775257
199.1,-8.790000000000038,-9.051002112746819,0.2610021127467803
199.2,-8.38,-8.985635657930938,0.6056356579309377
199.3,-8.14,-8.920560636606982,0.7805606366069817
199.4,-7.341666666666594,-8.855876812595799,1.514210145929205
199.5,-7.699999999999956,-8.791680291325855,1.0916802913258996
199.6,-7.155714285714232,-8.728063242564035,1.5723489568498028
199.7,-7.384285714285731,-8.665113646440231,1.2808279321544997
199.8,-7.68,-8.602915064710244,0.922915064710244
199.9,-7.479999999999972,-8.541546438896537,1.0615464388965652
200.0,-7.46,-8.481081916634826,1.0210819166348264
200.1,-7.574285714285694,-8.421590707258005,0.8473049929723109
200.2,-7.5171428571428205,-8.36313696737661,0.8459941102337893
200.3,-7.3114285714286105,-8.305779716963675,0.9943511455350649
200.4,-7.279999999999943,-8.249572786215253,0.9695727862153101
200.5,-6.8457142857142825,-8.194564793230363,1.3488505075160804
200.6,-6.859999999999988,-8.140799152326144,1.2807991523261562
200.7,-6.904285714285784,-8.088314112562935,1.1840283982771513
200.8,-6.997142857142957,-8.037142825790518,1.0399999686475612
200.9,-7.094285714285737,-7.987313443242981,0.8930277289572439
201.0,-7.242857142857137,-7.9388492394200885,0.6959920965629518
201.1,-7.421428571428538,-7.891768761716751,0.47034019028821294
201.2,-7.63571428571429,-7.8460860040146505,0.21037171830036083
201.3,-7.73,-7.80181060224134,0.07181060224133962
201.4,-8.080000000000025,-7.758948049739388,-0.32105195026063704
201.5,-8.25,-7.71749993017673,-0.5325000698232696
201.6,-8.005714285714273,-7.677464165673084,-0.32825012004118914
201.7,-7.922857142857131,-7.638835277816677,-0.28402186504045446
201.8,-7.712857142857182,-7.601604659292637,-0.11125248356454431
201.9,-7.778333333333316,-7.565760853919094,-0.21257247941422186
202.0,-8.42714285714284,-7.531289842965622,-0.8958530141772183
202.1,-7.94142857142864,-7.498175335700492,-0.44325323572814757
202.2,-7.51999999999996,-7.466399062187408,-0.053600937812551486
202.3,-7.877142857142869,-7.435941066443447,-0.4412017906994219
202.4,-7.8228571428571145,-7.406779998175131,-0.4160771446819833
202.5,-7.782857142857137,-7.378893401411746,-0.4039637414453905
202.6,-7.43,-7.352257998445523,-0.0777420015544763
202.7,-7.787142857142844,-7.3268499675733425,-0.46029288956950154
202.8,-7.56,-7.302645213218803,-0.25735478678119694
202.9,-7.5400000000000125,-7.279619627093766,-0.2603803729062468
203.0,-7.65142857142857,-7.2577493391334285,-0.3936792322951419
203.1,-7.5,-7.237010957011989,-0.2629890429880106
203.2,-7.599999999999962,-7.217381793119899,-0.3826182068800632
203.3,-7.61857142857141,-7.198840077959296,-0.4197313506121141
203.4,-7.611428571428594,-7.181365158992519,-0.43006341243607515
203.5,-7.514285714285703,-7.164937684061604,-0.34934803022409877
203.6,-7.606666666666666,-7.1495397685857665,-0.4571268980808991
203.7,-7.6485714285714455,-7.135155145838668,-0.5134162827327771
203.8,-7.645714285714311,-7.1217692997060125,-0.5239449860082983
203.9,-7.51,-7.10936957942693,-0.4006304205730702
204.0,-7.515,-7.097945295931455,-0.41705470406854506
204.1,-7.6,-7.087487799500157,-0.5125122004998426
204.2,-7.472857142857107,-7.077990538586198,-0.39486660427090925
204.3,-7.187142857142795,-7.069449099751176,-0.1176937573916188
204.4,-7.243333333333354,-7.061861228772415,-0.18147210456093887
204.5,-7.32142857142857,-7.055226833076655,-0.2662017383519153
204.6,-7.461428571428465,-7.049547965736899,-0.41188060569156626
204.7,-7.325714285714398,-7.044828791335395,-0.2808854943790031
204.8,-7.484999999999857,-7.041075534056629,-0.443924465943228
204.9,-7.185757575757591,-7.038296408441162,-0.147461167316429
205.0,-7.337272727272728,-7.03650153330707,-0.3007711939656579
205.1,-7.488787878787865,-7.035702829425282,-0.4530850493625831
205.2,-7.580000000000027,-7.035913901612616,-0.5440860983874103
205.3,-7.429999999999989,-7.037149905983297,-0.39285009401669235
205.4,-7.279999999999995,-7.0394274031837965,-0.24057259681619847
205.5,-7.13,-7.042764198531013,-0.0872358014689869
205.6,-7.167499999999999,-7.047179170071805,-0.12032082992819326
205.7,-7.204999999999997,-7.052692085667782,-0.1523079143322157
205.8,-7.242500000000007,-7.059323410273591,-0.1831765897264157
205.9,-7.217499999999994,-7.067094104622637,-0.15040589537735727
206.0,-7.1768749999999955,-7.07602541657094,-0.10084958342905548
206.1,-7.136249999999997,-7.086138666385542,-0.05011133361445452
206.2,-7.129090909090909,-7.097455027299369,-0.031635881791539866
206.3,-7.144242424242427,-7.109995302686265,-0.03424712155616216
206.4,-7.159393939393941,-7.123779701234628,-0.035614238159313416
206.5,-7.160625,-7.138827611515198,-0.02179738848480195
206.6,-7.1293750000000005,-7.155157377350249,0.025782377350248353
206.7,-7.098125000000002,-7.172786075399874,0.07466107539987199
206.8,-7.07,-7.1917292963863435,0.12172929638634322
206.9,-7.07,-7.212000931377637,0.1420009313776367
207.0,-7.07,-7.233612964543509,0.1636129645435087
207.1,-7.07,-7.256575273780249,0.18657527378024863
207.2,-7.008125000000016,-7.280895440574169,0.27277044057415356
207.3,-6.939374999999998,-7.306578570439598,0.3672035704395995
207.4,-6.870625000000001,-7.333627125224443,0.46300212522444184
207.5,-6.9136363636363605,-7.3620407685221965,0.448404404885836
207.6,-7.00454545454545,-7.391816225359906,0.3872707708144558
207.7,-7.095454545454541,-7.422947157246448,0.32749261179190636
207.8,-7.1174999999999855,-7.455424053569157,0.33792405356917143
207.9,-7.0362499999999955,-7.489234140227984,0.45298414022798816
208.0,-6.955000000000005,-7.5243613063007935,0.5693613063007881
208.1,-6.885625000000004,-7.560786049440167,0.6751610494401632
208.2,-6.863750000000005,-7.598485440602759,0.734735440602754
208.3,-6.841874999999999,-7.637433108597382,0.7955581085973833
208.4,-6.82,-7.677599244801623,0.857599244801623
208.5,-6.813750000000001,-7.718950628238838,0.9052006282388376
208.6,-6.8075,-7.761450671030534,0.9539506710305341
208.7,-6.8012500000000005,-7.80505948404622,1.0038094840462195
208.8,-6.947878787878805,-7.8497339623659546,0.9018551744871495
208.9,-7.132727272727273,-7.895427889952261,0.7627006172249882
209.0,-7.3175757575757405,-7.942092062702815,0.6245163051270746
209.1,-7.591249999999942,-7.989674428832773,0.3984244288328309
209.2,-7.953749999999929,-8.038120245328546,0.08437024532861681
209.3,-8.31625000000002,-8.08737224903683,-0.22887775096318919
209.4,-8.524999999999997,-8.137370840816546,-0.38762915918345087
209.5,-8.375000000000004,-8.18805428109813,-0.18694571890187284
209.6,-8.225000000000009,-8.23935889516839,0.014358895168381736
209.7,-8.120312499999972,-8.291219286519171,0.17090678651919866
209.8,-8.423437500000048,-8.343568556638578,-0.0798689433614701
209.9,-8.726562500000037,-8.396338529657223,-0.33022397034281425
210.0,-9.029687500000028,-8.449459980279102,-0.5802275197209266
210.1,-9.099375000000002,-8.502862863440741,-0.5965121365592605
210.2,-9.143124999999998,-8.556476544177972,-0.5866484558220257
210.3,-9.186875000000008,-8.610230026253317,-0.5766449737466903
210.4,-9.230625000000005,-8.664052178206347,-0.5665728217936579
210.5,-9.274375000000001,-8.717871955620671,-0.5565030443793297
210.6,-9.318124999999998,-8.771618618540733,-0.546506381459265
210.7,-9.361874999999994,-8.825221943111485,-0.5366530568885093
210.8,-9.405625000000004,-8.878612426652033,-0.5270125733479709
210.9,-9.393125,-8.93172148550979,-0.46140351449020933
211.0,-9.374375,-8.984481645174311,-0.38989335482568954
211.1,-9.355625000000002,-9.036826722258128,-0.3187982777418732
211.2,-9.336875000000003,-9.088691998072576,-0.24818300192742626
211.3,-9.318125,-9.14001438363571,-0.1781106163642896
211.4,-9.299375000000001,-9.190732576043633,-0.10864242395636836
211.5,-9.280625000000002,-9.240787206214225,-0.03983779378577701
211.6,-9.261875000000003,-9.290120978072832,0.028245978072828137
211.7,-9.276874999999995,-9.338678799293003,0.061803799293008055
211.8,-9.295625,-9.386407903732366,0.0907829037323662
211.9,-9.314375,-9.43325796571509,0.11888296571508938
212.0,-9.333124999999999,-9.479181206310399,0.14605620631039962
212.1,-9.351874999999998,-9.524132491743737,0.17225749174373917
212.2,-9.370624999999997,-9.5680694240558,0.19744442405580287
212.3,-9.389375000000003,-9.610952424095954,0.22157742409595116
212.4,-9.408125000000002,-9.652744806901275,0.24461980690127305
212.5,-9.501125000000002,-9.693412849470757,0.1922878494707554
212.6,-9.602374999999995,-9.732925850897171,0.13055085089717622
212.7,-9.703624999999988,-9.771256184768712,0.06763118476872343
212.8,-9.80487500000001,-9.808379343703558,0.0035043437035486846
212.9,-9.906125000000003,-9.844273975838325,-0.06185102416167787
213.0,-10.007374999999996,-9.878921913060955,-0.12845308693904123
213.1,-10.108624999999988,-9.912308190762571,-0.19631680923741612
213.2,-10.20987499999998,-9.944421058882268,-0.2654539411177126
213.3,-10.225625,-9.97525198403409,-0.250373015965911
213.4,-10.231875,-10.004795642536235,-0.22707935746376506
213.5,-10.238125,-10.033049904206717,-0.20507509579328342
213.6,-10.244375,-10.060015806842877,-0.1843591931571229
213.7,-10.250625,-10.085697521358341,-0.16492747864165835
213.8,-10.256875,-10.110102307605363,-0.14677269239463797
213.9,-10.263125,-10.133240460960645,-0.12988453903935593
214.0,-10.269375,-10.155125249797871,-0.11424975020212891
214.1,-10.277875,-10.17577284401072,-0.10210215598928052
214.2,-10.286624999999999,-10.195202234786134,-0.09142276521386528
214.3,-10.295375000000002,-10.21343514585975,-0.08193985414025207
214.4,-10.304125,-10.230495936513735,-0.07362906348626552
214.5,-10.312875,-10.246411496602663,-0.06646350339733686
214.6,-10.321625,-10.26121113391559,-0.06041386608441002
214.7,-10.330374999999998,-10.274926454202754,-0.05544854579724401
214.8,-10.339125000000001,-10.287591234213554,-0.05153376578644675
214.9,-10.37,-10.299241288108893,-0.07075871189110572
215.0,-10.14,-10.309914327625982,0.1699143276259818
215.1,-10.295555555555561,-10.319649816386272,0.024094260830711534
215.2,-10.26222222222222,-10.328488818744775,0.06626659652255462
215.3,-10.43,-10.336473843578394,-0.09352615642160522
215.4,-10.606000000000021,-10.343648683403066,-0.26235131659695554
215.5,-10.41666666666666,-10.350058249202263,-0.06660841746439772
215.6,-10.455555555555556,-10.355748401352304,-0.09980715420325126
215.7,-10.406666666666668,-10.360765777047309,-0.04590088961935912
215.8,-10.38,-10.365157614653564,-0.014842385346437226
215.9,-10.2911111111111,-10.36897157545001,0.07786046433890981
216.0,-10.49600000000002,-10.372255563231771,-0.12374443676824853
216.1,-10.34,-10.37505754226548,0.035057542265480635
216.2,-10.62222222222224,-10.377425354091148,-0.24479686813109147
216.3,-10.448888888888874,-10.379406533670542,-0.0694823552183319
216.4,-10.397000000000006,-10.381048125392198,-0.01595187460780778
216.5,-10.486666666666666,-10.382396499460596,-0.10427016720607085
216.6,-10.382222222222227,-10.383497169219135,0.0012749469969079996
216.7,-10.01,-10.384394609977411,0.37439460997741136
216.8,-10.53,-10.38513207992723,-0.1448679200727696
216.9,-10.34,-10.38575144373429,0.04575144373428941
217.0,-10.13,-10.386292999382425,0.2562929993824241
217.1,-9.17,-10.38679530882869,1.21679530882869
217.2,-10.159894120451066,-10.387295032999281,0.22740091254821593
217.3,-10.590708608363595,-10.387826771603477,-0.20288183676011862
217.4,-10.610168277165716,-10.388422908155137,-0.22174536901057884
217.5,-10.590621210250397,-10.389113460491346,-0.20150774975905072
217.6,-10.568962055780334,-10.389925937009167,-0.1790361187711671
217.7,-10.491453023966018,-10.390885198827112,-0.10056782513890639
217.8,-10.502803830043597,-10.392013328104337,-0.11079050193925966
217.9,-10.721166080612809,-10.393329502791659,-0.3278365778211505
218.0,-10.675438497070253,-10.394849878129486,-0.2805886189407669
218.1,-10.696086212044602,-10.396587475248294,-0.29949873679630734
218.2,-10.802284611201792,-10.3985520772741,-0.40373253392769115
218.3,-10.382400034091594,-10.400750133399368,0.018350099307774315
218.4,-10.425611108414584,-10.403184671446406,-0.022426436968178365
218.5,-10.39798200737562,-10.405855219516038,0.007873212140417252
218.6,-10.420958119092345,-10.408757737366892,-0.012200381725453013
218.7,-10.550116846378529,-10.411884558202452,-0.13823228817607713
218.8,-10.541603153663848,-10.415224341558027,-0.12637881210582158
218.9,-10.323257244371488,-10.418762037988476,0.09550479361698727
219.0,-10.319219180757099,-10.42247886626869,0.10325968551159193
219.1,-10.169813178285496,-10.42635230383177,0.2565391255462739
219.2,-10.154184434652072,-10.430356091175865,0.2761716565237933
219.3,-10.083405079974483,-10.434460250960013,0.3510551709855303
219.4,-9.90832913568924,-10.438631122477569,0.530301986788329
219.5,-9.808423097618315,-10.44283141214309,0.6344083145247748
219.6,-9.840823407380878,-10.447020260554886,0.6061968531740085
219.7,-9.829105656337955,-10.451153326599265,0.6220476702613098
219.8,-9.973280594131833,-10.455182888943977,0.4819022948121443
219.9,-9.870612832484833,-10.459057965133052,0.5884451326482196
220.0,-9.904267463964839,-10.462724448352988,0.5584569843881493
220.1,-9.962466042554722,-10.466125261799213,0.5036592192444918
220.2,-9.881093856494012,-10.469200530434396,0.5881066739403842
220.3,-9.965971932501114,-10.471887769795403,0.5059158372942889
220.4,-9.977800560711524,-10.474122091372205,0.49632153066068163
220.5,-9.992963075188086,-10.475836423949735,0.48287334876164856
220.6,-9.987276390600401,-10.476961750173611,0.48968535957321
220.7,-9.9747141246554,-10.477427357473847,0.5027132328184472
220.8,-9.993406910780385,-10.477161102357591,0.4837541915772068
220.9,-10.109822360882777,-10.47608968696142,0.366267326078642
221.0,-10.25444070797325,-10.474138946635001,0.21969823866175098
221.1,-10.518706588907888,-10.471234147214222,-0.0474724416936656
221.2,-10.709389432390713,-10.467300290540791,-0.24208914184992203
221.3,-10.630025208018008,-10.462262426709222,-0.1677627813087863
221.4,-10.700460522169562,-10.456045971481245,-0.24441455068831708
221.5,-10.737232929422651,-10.448577027304731,-0.28865590211792025
221.6,-10.691485807989004,-10.43978270640166,-0.2517031015873439
221.7,-10.623436719342626,-10.42959145443577,-0.19384526490685694
221.8,-10.63635960002968,-10.417933373326134,-0.21842622670354572
221.9,-10.653881668236746,-10.404740541831963,-0.24914112640478336
222.0,-10.564679231652107,-10.389947332592303,-0.1747318990598039
222.1,-10.49858539285924,-10.373490724360067,-0.12509466849917317
222.2,-10.434570838833272,-10.35531060822275,-0.07926023061052234
222.3,-10.297089798926354,-10.335350086651035,0.03826028772468071
222.4,-10.35411303731672,-10.313555764257421,-0.04055727305929935
222.5,-10.35866124371302,-10.289878029176712,-0.06878321453630676
222.6,-10.413792863197354,-10.26427132399861,-0.14952153919874434
222.7,-10.45949695648496,-10.236694405194593,-0.22280255129036775
222.8,-10.391124733971077,-10.207110589994647,-0.18401414397643023
222.9,-10.38931250915291,-10.175487989691392,-0.21382451946151804
223.0,-10.287146947911046,-10.141799728382125,-0.1453472195289205
223.1,-10.253492750136985,-10.106024146201008,-0.14746860393597672
223.2,-10.256044109440298,-10.068144986138844,-0.1878991233014542
223.3,-10.240963444324494,-10.028151563592331,-0.21281188073216306
223.4,-10.214601739023323,-9.986038917827281,-0.2285628211960411
223.5,-10.177370251960104,-9.941807944582694,-0.23556230737741046
223.6,-10.157500632767947,-9.895465509088194,-0.26203512367975357
223.7,-10.11223562433344,-9.847024538817381,-0.265211085516059
223.8,-9.982876048696333,-9.796504095354248,-0.18637195334208556
223.9,-9.969931405078283,-9.743929424807542,-0.22600198027074114
224.0,-9.956986761460232,-9.689331986266918,-0.26765477519331426
224.1,-9.94404211784218,-9.63274945785286,-0.31129265998932
224.2,-9.93109747422413,-9.574225719969752,-0.356871754254378
224.3,-9.918152830606076,-9.513810815431365,-0.404342015174711
224.4,-9.961252547101545,-9.451560886194853,-0.5096916609066913
224.5,-9.994985445138004,-9.387538086516185,-0.607447358621819
224.6,-9.988754015334466,-9.32181047242974,-0.6669435429047255
224.7,-9.947821459472975,-9.254451867560348,-0.6933695919126261
224.8,-9.878654359050609,-9.185541705399721,-0.6931126536508874
224.9,-9.993170829605704,-9.115164848320758,-0.8780059812849466
225.0,-9.988965140339817,-9.04341138375988,-0.9455537565799368
225.1,-9.978298699321519,-8.970376398168302,-1.0079223011532168
225.2,-9.819149091261725,-8.896159729519493,-0.922989361742232
225.3,-8.785164396819896,-8.82086569936392,0.03570130254402315
225.4,-9.050257494726203,-8.744602825634548,-0.3056546690916555
225.5,-8.806786333354147,-8.667483517604067,-0.13930281575007974
225.6,-8.78070050097787,-8.58962375455,-0.19107674642786954
225.7,-8.756746024931358,-8.51114274978722,-0.2456032751441377
225.8,-8.321874718547878,-8.432162601793253,0.11028788324537508
225.9,-8.506760325255987,-8.352807934200419,-0.15395239105556868
226.0,-8.326615243361388,-8.27320552646907,-0.053409716892318215
226.1,-8.351834545389274,-8.193483937087551,-0.15835060830172232
226.2,-8.191755126835233,-8.113773121167565,-0.07798200566766766
226.3,-8.32922787490538,-8.034204044324087,-0.2950238305812931
226.4,-8.202005236243174,-7.954908294752826,-0.2470969414903479
226.5,-7.748927349270748,-7.876017695448895,0.12709034617814652
226.6,-7.568827035768799,-7.797663918547584,0.22883688277878456
226.7,-7.384810614444205,-7.719978103804432,0.3351674893602272
226.8,-7.379553066730392,-7.6430904832516005,0.2635374165212081
226.9,-7.091161674666536,-7.567130014057322,0.47596833939078653
227.0,-7.102884798919247,-7.492224021573182,0.38933922265393495
227.1,-7.1572278466898265,-7.418497854488341,0.2612700077985144
227.2,-6.78552603928184,-7.346074553929328,0.560548514647488
227.3,-7.013769544217805,-7.275074538255257,0.26130499403745233
227.4,-6.732468888262101,-7.20561530520601,0.4731464169439086
227.5,-6.009251051161503,-7.13781115296622,1.1285601018047169
227.6,-5.953734876446983,-7.0717729216062795,1.1180380451592962
227.7,-5.769220703119666,-7.007607756238945,1.238387053119279
227.8,-5.514074287569898,-6.94541889306675,1.4313446054968528
227.9,-5.180861635222327,-6.885305469278474,1.7044438340561463
228.0,-4.8746701658347344,-6.827362357484315,1.9526921916495805
228.1,-5.028420044368377,-6.771680025065288,1.7432599806969113
228.2,-5.088259823681989,-6.718344418454577,1.6300845947725877
228.3,-5.7739875375787015,-6.667436871972556,0.8934493343938543
228.4,-5.157462047946485,-6.619034040423211,1.4615719924767259
228.5,-5.147891742933545,-6.573207854258998,1.4253161113254524
228.6,-6.490554430267827,-6.530025495755962,0.03947106548813473
228.7,-7.162355619992247,-6.489549394316178,-0.6728062256760685
228.8,-7.033829027310991,-6.451837238739814,-0.5819917885711767
228.9,-6.952898232278077,-6.416942004119181,-0.5359562281588959
