transition_id,age_ka,jump_direction,event_type,detector_change_cut,source
32,55.16625,1,weak_monsoon_start,0.5534439014047682,observed_raw
33,55.798,-1,strong_monsoon_start,0.5534439014047682,observed_raw
34,56.318749999999994,1,weak_monsoon_start,0.5534439014047682,observed_raw
35,58.211200000000005,-1,strong_monsoon_start,0.5534439014047682,observed_raw
36,59.7829,-1,strong_monsoon_start,0.5534439014047682,observed_raw
37,65.48384999999999,-1,strong_monsoon_start,0.5534439014047682,observed_raw
38,68.65435,1,weak_monsoon_start,0.5534439014047682,observed_raw
39,69.1803,-1,strong_monsoon_start,0.5534439014047682,observed_raw
40,69.576,1,weak_monsoon_start,0.5534439014047682,observed_raw
41,70.1533,1,weak_monsoon_start,0.5534439014047682,observed_raw
42,72.2859,-1,strong_monsoon_start,0.5534439014047682,observed_raw
43,73.34795,1,weak_monsoon_start,0.5534439014047682,observed_raw
44,75.3285,-1,strong_monsoon_start,0.5534439014047682,observed_raw
45,76.2457,-1,strong_monsoon_start,0.5534439014047682,observed_raw
46,77.50971874999999,1,weak_monsoon_start,0.5534439014047682,observed_raw
47,84.030275,-1,strong_monsoon_start,0.5534439014047682,observed_raw
48,85.0613,-1,strong_monsoon_start,0.5534439014047682,observed_raw
49,85.4785,-1,strong_monsoon_start,0.5534439014047682,observed_raw
50,88.4242,1,weak_monsoon_start,0.5534439014047682,observed_raw
51,89.79012499999999,-1,strong_monsoon_start,0.5534439014047682,observed_raw
52,98.65,1,weak_monsoon_start,0.5534439014047682,observed_raw
53,105.15378379352578,-1,strong_monsoon_start,0.5534439014047682,observed_raw
54,106.10291867522108,1,weak_monsoon_start,0.5534439014047682,observed_raw
55,108.51467469932942,-1,strong_monsoon_start,0.5534439014047682,observed_raw
56,117.41724390302811,1,weak_monsoon_start,0.5534439014047682,observed_raw
57,120.84026548640617,1,weak_monsoon_start,0.5534439014047682,observed_raw
58,128.939,-1,strong_monsoon_start,0.5534439014047682,observed_raw
59,133.28,1,weak_monsoon_start,0.5534439014047682,observed_raw
60,135.5525,1,weak_monsoon_start,0.5534439014047682,observed_raw
61,139.3285,1,weak_monsoon_start,0.5534439014047682,observed_raw
62,141.2865,-1,strong_monsoon_start,0.5534439014047682,observed_raw
63,142.618,1,weak_monsoon_start,0.5534439014047682,observed_raw
64,143.9715,1,weak_monsoon_start,0.5534439014047682,observed_raw
65,146.575,1,weak_monsoon_start,0.5534439014047682,observed_raw
66,147.655,-1,strong_monsoon_start,0.5534439014047682,observed_raw
67,149.12,-1,strong_monsoon_start,0.5534439014047682,observed_raw
68,157.05,-1,strong_monsoon_start,0.5534439014047682,observed_raw
69,158.985,1,weak_monsoon_start,0.5534439014047682,observed_raw
70,160.495,-1,strong_monsoon_start,0.5534439014047682,observed_raw
71,162.2,1,weak_monsoon_start,0.5534439014047682,observed_raw
72,163.82,-1,strong_monsoon_start,0.5534439014047682,observed_raw
73,164.43,-1,strong_monsoon_start,0.5534439014047682,observed_raw
74,165.42000000000002,1,weak_monsoon_start,0.5534439014047682,observed_raw
75,166.8,1,weak_monsoon_start,0.5534439014047682,observed_raw
76,168.5,-1,strong_monsoon_start,0.5534439014047682,observed_raw
77,169.56,-1,strong_monsoon_start,0.5534439014047682,observed_raw
78,170.20999999999998,1,weak_monsoon_start,0.5534439014047682,observed_raw
79,171.01999999999998,1,weak_monsoon_start,0.5534439014047682,observed_raw
80,173.13,-1,strong_monsoon_start,0.5534439014047682,observed_raw
81,174.865,1,weak_monsoon_start,0.5534439014047682,observed_raw
82,176.25,-1,strong_monsoon_start,0.5534439014047682,observed_raw
83,178.815,-1,strong_monsoon_start,0.5534439014047682,observed_raw
84,179.735,1,weak_monsoon_start,0.5534439014047682,observed_raw
85,182.5,-1,strong_monsoon_start,0.5534439014047682,observed_raw
86,187.765,1,weak_monsoon_start,0.5534439014047682,observed_raw
87,190.485,-1,strong_monsoon_start,0.5534439014047682,observed_raw
88,191.805,1,weak_monsoon_start,0.5534439014047682,observed_raw
89,192.575,-1,strong_monsoon_start,0.5534439014047682,observed_raw
90,193.275,1,weak_monsoon_start,0.5534439014047682,observed_raw
91,199.13,-1,strong_monsoon_start,0.5534439014047682,observed_raw
92,200.445,-1,strong_monsoon_start,0.5534439014047682,observed_raw
93,201.125,1,weak_monsoon_start,0.5534439014047682,observed_raw
94,209.21,1,weak_monsoon_start,0.5534439014047682,observed_raw
95,216.995,-1,strong_monsoon_start,0.5534439014047682,observed_raw
96,217.8251763480796,1,weak_monsoon_start,0.5534439014047682,observed_raw
97,221.02880523543064,1,weak_monsoon_start,0.5534439014047682,observed_raw
98,226.71581099661125,-1,strong_monsoon_start,0.5534439014047682,observed_raw
99,228.64578952007938,1,weak_monsoon_start,0.5534439014047682,observed_raw
100,230.6724032681964,-1,strong_monsoon_start,0.5534439014047682,observed_raw
101,232.6122120849276,1,weak_monsoon_start,0.5534439014047682,observed_raw
102,242.174,-1,strong_monsoon_start,0.5534439014047682,observed_raw
103,246.858,1,weak_monsoon_start,0.5534439014047682,observed_raw
104,248.77550000000002,-1,strong_monsoon_start,0.5534439014047682,observed_raw
105,249.8535,1,weak_monsoon_start,0.5534439014047682,observed_raw
106,251.23250000000002,-1,strong_monsoon_start,0.5534439014047682,observed_raw
107,251.85649999999998,1,weak_monsoon_start,0.5534439014047682,observed_raw
108,252.2665,1,weak_monsoon_start,0.5534439014047682,observed_raw
109,256.0625,1,weak_monsoon_start,0.5534439014047682,observed_raw
110,258.772,-1,strong_monsoon_start,0.5534439014047682,observed_raw
111,259.629,1,weak_monsoon_start,0.5534439014047682,observed_raw
112,264.0017,-1,strong_monsoon_start,0.5534439014047682,observed_raw
113,273.5077,-1,strong_monsoon_start,0.5534439014047682,observed_raw
114,276.91610000000003,1,weak_monsoon_start,0.5534439014047682,observed_raw
115,281.42185,1,weak_monsoon_start,0.5534439014047682,observed_raw
116,293.9178,-1,strong_monsoon_start,0.5534439014047682,observed_raw
117,308.48655,1,weak_monsoon_start,0.5534439014047682,observed_raw
118,316.44,-1,strong_monsoon_start,0.5534439014047682,observed_raw
119,318.0365,1,weak_monsoon_start,0.5534439014047682,observed_raw
120,324.273,1,weak_monsoon_start,0.5534439014047682,observed_raw
121,326.265,1,weak_monsoon_start,0.5534439014047682,observed_raw
122,334.69399999999996,-1,strong_monsoon_start,0.5534439014047682,observed_raw
123,337.3835,-1,strong_monsoon_start,0.5534439014047682,observed_raw
124,341.126,1,weak_monsoon_start,0.5534439014047682,observed_raw
125,342.944,1,weak_monsoon_start,0.5534439014047682,observed_raw
126,345.528,1,weak_monsoon_start,0.5534439014047682,observed_raw
127,349.5665,1,weak_monsoon_start,0.5534439014047682,observed_raw
128,351.4475,-1,strong_monsoon_start,0.5534439014047682,observed_raw
129,364.34450000000004,1,weak_monsoon_start,0.5534439014047682,observed_raw
130,365.6535,-1,strong_monsoon_start,0.5534439014047682,observed_raw
131,367.3805,1,weak_monsoon_start,0.5534439014047682,observed_raw
132,368.115,-1,strong_monsoon_start,0.5534439014047682,observed_raw
133,369.307,1,weak_monsoon_start,0.5534439014047682,observed_raw
134,370.898,-1,strong_monsoon_start,0.5534439014047682,observed_raw
135,371.9625,1,weak_monsoon_start,0.5534439014047682,observed_raw
136,375.916,-1,strong_monsoon_start,0.5534439014047682,observed_raw
137,377.422,-1,strong_monsoon_start,0.5534439014047682,observed_raw
138,378.446,1,weak_monsoon_start,0.5534439014047682,observed_raw
139,378.8515,1,weak_monsoon_start,0.5534439014047682,observed_raw
140,391.09707467481905,-1,strong_monsoon_start,0.5534439014047682,observed_raw
141,393.5816900862267,-1,strong_monsoon_start,0.5534439014047682,observed_raw
142,398.8242668639125,1,weak_monsoon_start,0.5534439014047682,observed_raw
143,400.892521091661,1,weak_monsoon_start,0.5534439014047682,observed_raw
144,415.9197628950841,-1,strong_monsoon_start,0.5534439014047682,observed_raw
145,426.0392601558315,-1,strong_monsoon_start,0.5534439014047682,observed_raw
146,430.43603283111156,1,weak_monsoon_start,0.5534439014047682,observed_raw
147,442.9236302395691,1,weak_monsoon_start,0.5534439014047682,observed_raw
148,447.3791051375909,-1,strong_monsoon_start,0.5534439014047682,observed_raw
149,449.7844123349564,-1,strong_monsoon_start,0.5534439014047682,observed_raw
150,453.79803214260227,1,weak_monsoon_start,0.5534439014047682,observed_raw
151,457.3499345520379,1,weak_monsoon_start,0.5534439014047682,observed_raw
152,458.90002063725,-1,strong_monsoon_start,0.5534439014047682,observed_raw
153,460.0043806544999,1,weak_monsoon_start,0.5534439014047682,observed_raw
154,463.1322604417651,-1,strong_monsoon_start,0.5534439014047682,observed_raw
155,466.00933331939416,-1,strong_monsoon_start,0.5534439014047682,observed_raw
156,467.37594293626796,1,weak_monsoon_start,0.5534439014047682,observed_raw
157,472.7704545818224,-1,strong_monsoon_start,0.5534439014047682,observed_raw
158,475.20481637943385,1,weak_monsoon_start,0.5534439014047682,observed_raw
159,479.02443010189745,1,weak_monsoon_start,0.5534439014047682,observed_raw
160,479.64401584020396,1,weak_monsoon_start,0.5534439014047682,observed_raw
161,483.63690170929044,-1,strong_monsoon_start,0.5534439014047682,observed_raw
162,500.3443589192743,1,weak_monsoon_start,0.5534439014047682,observed_raw
163,503.94836978568867,-1,strong_monsoon_start,0.5534439014047682,observed_raw
164,506.4511,-1,strong_monsoon_start,0.5534439014047682,observed_raw
165,508.4791,-1,strong_monsoon_start,0.5534439014047682,observed_raw
166,521.93825,1,weak_monsoon_start,0.5534439014047682,observed_raw
167,531.73785,-1,strong_monsoon_start,0.5534439014047682,observed_raw
168,534.96475,1,weak_monsoon_start,0.5534439014047682,observed_raw
169,548.0759499999999,-1,strong_monsoon_start,0.5534439014047682,observed_raw
170,551.9566500000001,1,weak_monsoon_start,0.5534439014047682,observed_raw
171,552.8218,1,weak_monsoon_start,0.5534439014047682,observed_raw
172,553.52405,-1,strong_monsoon_start,0.5534439014047682,observed_raw
173,554.3449,1,weak_monsoon_start,0.5534439014047682,observed_raw
174,555.66125,-1,strong_monsoon_start,0.5534439014047682,observed_raw
175,556.9153,1,weak_monsoon_start,0.5534439014047682,observed_raw
176,559.1352,-1,strong_monsoon_start,0.5534439014047682,observed_raw
177,560.4336,1,weak_monsoon_start,0.5534439014047682,observed_raw
178,561.2570499999999,-1,strong_monsoon_start,0.5534439014047682,observed_raw
179,562.24095,-1,strong_monsoon_start,0.5534439014047682,observed_raw
180,569.4961000000001,1,weak_monsoon_start,0.5534439014047682,observed_raw
181,580.52925,-1,strong_monsoon_start,0.5534439014047682,observed_raw
182,583.2346,-1,strong_monsoon_start,0.5534439014047682,observed_raw
183,590.56005,1,weak_monsoon_start,0.5534439014047682,observed_raw
184,593.47185,-1,strong_monsoon_start,0.5534439014047682,observed_raw
185,606.8133,-1,strong_monsoon_start,0.5534439014047682,observed_raw
186,612.01915,1,weak_monsoon_start,0.5534439014047682,observed_raw
187,615.9044,1,weak_monsoon_start,0.5534439014047682,observed_raw
188,626.0952,-1,strong_monsoon_start,0.5534439014047682,observed_raw
189,627.62725,-1,strong_monsoon_start,0.5534439014047682,observed_raw
190,628.8722,1,weak_monsoon_start,0.5534439014047682,observed_raw
191,629.9672499999999,-1,strong_monsoon_start,0.5534439014047682,observed_raw
192,631.7891,1,weak_monsoon_start,0.5534439014047682,observed_raw
193,633.30795,-1,strong_monsoon_start,0.5534439014047682,observed_raw
194,635.16125,1,weak_monsoon_start,0.5534439014047682,observed_raw
195,638.0735,-1,strong_monsoon_start,0.5534439014047682,observed_raw
196,638.97825,1,weak_monsoon_start,0.5534439014047682,observed_raw
