ks_window_id,ks_window_label,ks_window_kyr,dataset_id,dataset_label,model_id,term,beta,rate_ratio_per_unit
ks_0p4_4kyr,KS 0.4-4 kyr,0.4-4,strong_monsoon_start,Strong monsoon starts,baseline_climate_lr04_co2,same_type_history_count,-0.19264215991037165,0.8247770596361926
ks_0p4_4kyr,KS 0.4-4 kyr,0.4-4,strong_monsoon_start,Strong monsoon starts,baseline_climate_lr04_co2,cheng_log_resolution_scaled,-2.6812572059048816,0.06847701031363676
ks_0p4_4kyr,KS 0.4-4 kyr,0.4-4,strong_monsoon_start,Strong monsoon starts,baseline_climate_lr04_co2,lr04_scaled,1.2205319038823337,3.3889898711665305
ks_0p4_4kyr,KS 0.4-4 kyr,0.4-4,strong_monsoon_start,Strong monsoon starts,baseline_climate_lr04_co2,co2_scaled,-0.532516356836607,0.5871256915152757
ks_0p4_4kyr,KS 0.4-4 kyr,0.4-4,strong_monsoon_start,Strong monsoon starts,baseline_pre_phase,intercept,-1.933909585018653,0.14458183710173036
ks_0p4_4kyr,KS 0.4-4 kyr,0.4-4,strong_monsoon_start,Strong monsoon starts,baseline_pre_phase,same_type_history_count,-0.17577132055580164,0.8388097799605351
ks_0p4_4kyr,KS 0.4-4 kyr,0.4-4,strong_monsoon_start,Strong monsoon starts,baseline_pre_phase,cheng_log_resolution_scaled,-2.3042080272446217,0.09983783819950585
ks_0p4_4kyr,KS 0.4-4 kyr,0.4-4,strong_monsoon_start,Strong monsoon starts,baseline_pre_phase,pre_phase_sin,0.20651552664367379,1.2293868223200024
ks_0p4_4kyr,KS 0.4-4 kyr,0.4-4,strong_monsoon_start,Strong monsoon starts,baseline_pre_phase,pre_phase_cos,0.546813412826652,1.727738646710922
ks_0p4_4kyr,KS 0.4-4 kyr,0.4-4,strong_monsoon_start,Strong monsoon starts,baseline_lr04_pre_phase,intercept,-1.9133615151176675,0.14758344783880492
ks_0p4_4kyr,KS 0.4-4 kyr,0.4-4,strong_monsoon_start,Strong monsoon starts,baseline_lr04_pre_phase,same_type_history_count,-0.32478971657288175,0.7226793051460643
ks_0p4_4kyr,KS 0.4-4 kyr,0.4-4,strong_monsoon_start,Strong monsoon starts,baseline_lr04_pre_phase,cheng_log_resolution_scaled,-2.800980747283226,0.06075045255748954
ks_0p4_4kyr,KS 0.4-4 kyr,0.4-4,strong_monsoon_start,Strong monsoon starts,baseline_lr04_pre_phase,lr04_scaled,2.0398925855393277,7.689783160604681
ks_0p4_4kyr,KS 0.4-4 kyr,0.4-4,strong_monsoon_start,Strong monsoon starts,baseline_lr04_pre_phase,pre_phase_sin,0.016517606985598694,1.016654776854487
ks_0p4_4kyr,KS 0.4-4 kyr,0.4-4,strong_monsoon_start,Strong monsoon starts,baseline_lr04_pre_phase,pre_phase_cos,0.6840828452530645,1.9819532438738277
ks_0p4_4kyr,KS 0.4-4 kyr,0.4-4,strong_monsoon_start,Strong monsoon starts,baseline_co2_pre_phase,intercept,-1.868109926589629,0.1544152423177117
ks_0p4_4kyr,KS 0.4-4 kyr,0.4-4,strong_monsoon_start,Strong monsoon starts,baseline_co2_pre_phase,same_type_history_count,-0.36989283960541786,0.690808353966891
ks_0p4_4kyr,KS 0.4-4 kyr,0.4-4,strong_monsoon_start,Strong monsoon starts,baseline_co2_pre_phase,cheng_log_resolution_scaled,-2.9401885162136994,0.05285576363065585
ks_0p4_4kyr,KS 0.4-4 kyr,0.4-4,strong_monsoon_start,Strong monsoon starts,baseline_co2_pre_phase,co2_scaled,-2.028674299787043,0.1315097481377101
ks_0p4_4kyr,KS 0.4-4 kyr,0.4-4,strong_monsoon_start,Strong monsoon starts,baseline_co2_pre_phase,pre_phase_sin,0.08000631900825421,1.0832939129965087
ks_0p4_4kyr,KS 0.4-4 kyr,0.4-4,strong_monsoon_start,Strong monsoon starts,baseline_co2_pre_phase,pre_phase_cos,0.6677009308738422,1.9497495547656145
ks_0p4_4kyr,KS 0.4-4 kyr,0.4-4,strong_monsoon_start,Strong monsoon starts,baseline_climate_lr04_co2_pre_phase,intercept,-1.8925547461884034,0.15068635129131597
ks_0p4_4kyr,KS 0.4-4 kyr,0.4-4,strong_monsoon_start,Strong monsoon starts,baseline_climate_lr04_co2_pre_phase,same_type_history_count,-0.3587979045796117,0.698515503872357
ks_0p4_4kyr,KS 0.4-4 kyr,0.4-4,strong_monsoon_start,Strong monsoon starts,baseline_climate_lr04_co2_pre_phase,cheng_log_resolution_scaled,-2.881465642972416,0.05605254957583668
ks_0p4_4kyr,KS 0.4-4 kyr,0.4-4,strong_monsoon_start,Strong monsoon starts,baseline_climate_lr04_co2_pre_phase,lr04_scaled,1.4561999314982492,4.289627637976222
ks_0p4_4kyr,KS 0.4-4 kyr,0.4-4,strong_monsoon_start,Strong monsoon starts,baseline_climate_lr04_co2_pre_phase,co2_scaled,-0.7967732428881448,0.4507811812637166
ks_0p4_4kyr,KS 0.4-4 kyr,0.4-4,strong_monsoon_start,Strong monsoon starts,baseline_climate_lr04_co2_pre_phase,pre_phase_sin,0.02578575133795464,1.0261210798525493
ks_0p4_4kyr,KS 0.4-4 kyr,0.4-4,strong_monsoon_start,Strong monsoon starts,baseline_climate_lr04_co2_pre_phase,pre_phase_cos,0.6956893504573874,2.00509080790252
ks_0p4_4kyr,KS 0.4-4 kyr,0.4-4,weak_monsoon_start,Weak monsoon starts,stationary,intercept,-1.8686575202221198,0.1543307086614173
ks_0p4_4kyr,KS 0.4-4 kyr,0.4-4,weak_monsoon_start,Weak monsoon starts,history_resolution_baseline,intercept,-2.0266626768916094,0.13177456242197488
ks_0p4_4kyr,KS 0.4-4 kyr,0.4-4,weak_monsoon_start,Weak monsoon starts,history_resolution_baseline,same_type_history_count,0.11875169564646612,1.1260902704542763
ks_0p4_4kyr,KS 0.4-4 kyr,0.4-4,weak_monsoon_start,Weak monsoon starts,history_resolution_baseline,cheng_log_resolution_scaled,-1.6713737401492978,0.18798864063173598
ks_0p4_4kyr,KS 0.4-4 kyr,0.4-4,weak_monsoon_start,Weak monsoon starts,baseline_lr04,intercept,-1.962043059251076,0.14057093259892853
ks_0p4_4kyr,KS 0.4-4 kyr,0.4-4,weak_monsoon_start,Weak monsoon starts,baseline_lr04,same_type_history_count,-0.060979928917614216,0.9408421233062716
ks_0p4_4kyr,KS 0.4-4 kyr,0.4-4,weak_monsoon_start,Weak monsoon starts,baseline_lr04,cheng_log_resolution_scaled,-2.0851275798139897,0.12429126209811721
ks_0p4_4kyr,KS 0.4-4 kyr,0.4-4,weak_monsoon_start,Weak monsoon starts,baseline_lr04,lr04_scaled,1.8526161593860753,6.3764796073559795
ks_0p4_4kyr,KS 0.4-4 kyr,0.4-4,weak_monsoon_start,Weak monsoon starts,baseline_co2,intercept,-1.935921387743387,0.14429125935845571
ks_0p4_4kyr,KS 0.4-4 kyr,0.4-4,weak_monsoon_start,Weak monsoon starts,baseline_co2,same_type_history_count,-0.1383649884318304,0.8707808088156536
ks_0p4_4kyr,KS 0.4-4 kyr,0.4-4,weak_monsoon_start,Weak monsoon starts,baseline_co2,cheng_log_resolution_scaled,-2.2987571642668536,0.10038352646037799
ks_0p4_4kyr,KS 0.4-4 kyr,0.4-4,weak_monsoon_start,Weak monsoon starts,baseline_co2,co2_scaled,-2.462980966783266,0.085180651433901
ks_0p4_4kyr,KS 0.4-4 kyr,0.4-4,weak_monsoon_start,Weak monsoon starts,baseline_climate_lr04_co2,intercept,-1.935661722258424,0.14432873168321708
ks_0p4_4kyr,KS 0.4-4 kyr,0.4-4,weak_monsoon_start,Weak monsoon starts,baseline_climate_lr04_co2,same_type_history_count,-0.13840376774082458,0.8707470411923491
ks_0p4_4kyr,KS 0.4-4 kyr,0.4-4,weak_monsoon_start,Weak monsoon starts,baseline_climate_lr04_co2,cheng_log_resolution_scaled,-2.289015740482085,0.10136618340069889
ks_0p4_4kyr,KS 0.4-4 kyr,0.4-4,weak_monsoon_start,Weak monsoon starts,baseline_climate_lr04_co2,lr04_scaled,0.20004303279304536,1.2214553196632127
ks_0p4_4kyr,KS 0.4-4 kyr,0.4-4,weak_monsoon_start,Weak monsoon starts,baseline_climate_lr04_co2,co2_scaled,-2.283717891222556,0.1019046312086366
ks_0p4_4kyr,KS 0.4-4 kyr,0.4-4,weak_monsoon_start,Weak monsoon starts,baseline_pre_phase,intercept,-2.023859833783094,0.13214442393590084
ks_0p4_4kyr,KS 0.4-4 kyr,0.4-4,weak_monsoon_start,Weak monsoon starts,baseline_pre_phase,same_type_history_count,0.05271898104069495,1.0541333720289516
ks_0p4_4kyr,KS 0.4-4 kyr,0.4-4,weak_monsoon_start,Weak monsoon starts,baseline_pre_phase,cheng_log_resolution_scaled,-1.7179234069642249,0.17943838178255805
ks_0p4_4kyr,KS 0.4-4 kyr,0.4-4,weak_monsoon_start,Weak monsoon starts,baseline_pre_phase,pre_phase_sin,-0.322429335143448,0.7243871187101686
ks_0p4_4kyr,KS 0.4-4 kyr,0.4-4,weak_monsoon_start,Weak monsoon starts,baseline_pre_phase,pre_phase_cos,-0.32152214247656963,0.7250445755671728
ks_0p4_4kyr,KS 0.4-4 kyr,0.4-4,weak_monsoon_start,Weak monsoon starts,baseline_lr04_pre_phase,intercept,-1.9403295358436756,0.14365660197720057
ks_0p4_4kyr,KS 0.4-4 kyr,0.4-4,weak_monsoon_start,Weak monsoon starts,baseline_lr04_pre_phase,same_type_history_count,-0.18100025066861872,0.834435149529057
ks_0p4_4kyr,KS 0.4-4 kyr,0.4-4,weak_monsoon_start,Weak monsoon starts,baseline_lr04_pre_phase,cheng_log_resolution_scaled,-2.2187784378422695,0.10874186266931157
ks_0p4_4kyr,KS 0.4-4 kyr,0.4-4,weak_monsoon_start,Weak monsoon starts,baseline_lr04_pre_phase,lr04_scaled,2.1797350766376966,8.84396297593174
ks_0p4_4kyr,KS 0.4-4 kyr,0.4-4,weak_monsoon_start,Weak monsoon starts,baseline_lr04_pre_phase,pre_phase_sin,-0.4935737279211367,0.6104409415667781
ks_0p4_4kyr,KS 0.4-4 kyr,0.4-4,weak_monsoon_start,Weak monsoon starts,baseline_lr04_pre_phase,pre_phase_cos,-0.3096309615850851,0.7337176762764155
ks_0p4_4kyr,KS 0.4-4 kyr,0.4-4,weak_monsoon_start,Weak monsoon starts,baseline_co2_pre_phase,intercept,-1.9047346976511161,0.14886213085672423
ks_0p4_4kyr,KS 0.4-4 kyr,0.4-4,weak_monsoon_start,Weak monsoon starts,baseline_co2_pre_phase,same_type_history_count,-0.27027832266092733,0.7631670580889742
ks_0p4_4kyr,KS 0.4-4 kyr,0.4-4,weak_monsoon_start,Weak monsoon starts,baseline_co2_pre_phase,cheng_log_resolution_scaled,-2.389570582115128,0.09166903975200044
ks_0p4_4kyr,KS 0.4-4 kyr,0.4-4,weak_monsoon_start,Weak monsoon starts,baseline_co2_pre_phase,co2_scaled,-2.78070348115486,0.061994879803929794
ks_0p4_4kyr,KS 0.4-4 kyr,0.4-4,weak_monsoon_start,Weak monsoon starts,baseline_co2_pre_phase,pre_phase_sin,-0.453505599602223,0.6353967960318522
ks_0p4_4kyr,KS 0.4-4 kyr,0.4-4,weak_monsoon_start,Weak monsoon starts,baseline_co2_pre_phase,pre_phase_cos,-0.36221812979969564,0.6961305044719074
ks_0p4_4kyr,KS 0.4-4 kyr,0.4-4,weak_monsoon_start,Weak monsoon starts,baseline_climate_lr04_co2_pre_phase,intercept,-1.9047484472450034,0.14886008407695098
ks_0p4_4kyr,KS 0.4-4 kyr,0.4-4,weak_monsoon_start,Weak monsoon starts,baseline_climate_lr04_co2_pre_phase,same_type_history_count,-0.26904439160105087,0.7641093348585531
ks_0p4_4kyr,KS 0.4-4 kyr,0.4-4,weak_monsoon_start,Weak monsoon starts,baseline_climate_lr04_co2_pre_phase,cheng_log_resolution_scaled,-2.378149156284019,0.09272203278465213
ks_0p4_4kyr,KS 0.4-4 kyr,0.4-4,weak_monsoon_start,Weak monsoon starts,baseline_climate_lr04_co2_pre_phase,lr04_scaled,0.39062861339141863,1.4779095356677239
ks_0p4_4kyr,KS 0.4-4 kyr,0.4-4,weak_monsoon_start,Weak monsoon starts,baseline_climate_lr04_co2_pre_phase,co2_scaled,-2.41942520380602,0.08897274395891556
ks_0p4_4kyr,KS 0.4-4 kyr,0.4-4,weak_monsoon_start,Weak monsoon starts,baseline_climate_lr04_co2_pre_phase,pre_phase_sin,-0.46470239990959944,0.6283220660721369
ks_0p4_4kyr,KS 0.4-4 kyr,0.4-4,weak_monsoon_start,Weak monsoon starts,baseline_climate_lr04_co2_pre_phase,pre_phase_cos,-0.3524140632923288,0.7029889797734152
ks_0p6_4kyr,KS 0.6-4 kyr,0.6-4,strong_monsoon_start,Strong monsoon starts,stationary,intercept,-1.999277702639184,0.13543307086614173
ks_0p6_4kyr,KS 0.6-4 kyr,0.6-4,strong_monsoon_start,Strong monsoon starts,history_resolution_baseline,intercept,-1.9459980974015516,0.14284457936015774
ks_0p6_4kyr,KS 0.6-4 kyr,0.6-4,strong_monsoon_start,Strong monsoon starts,history_resolution_baseline,same_type_history_count,-0.1693179282664012,0.8442404528106946
ks_0p6_4kyr,KS 0.6-4 kyr,0.6-4,strong_monsoon_start,Strong monsoon starts,history_resolution_baseline,cheng_log_resolution_scaled,-1.8247826600536396,0.16125268697187103
ks_0p6_4kyr,KS 0.6-4 kyr,0.6-4,strong_monsoon_start,Strong monsoon starts,baseline_lr04,intercept,-1.9303737891486956,0.14509395380074633
ks_0p6_4kyr,KS 0.6-4 kyr,0.6-4,strong_monsoon_start,Strong monsoon starts,baseline_lr04,same_type_history_count,-0.29068399303790593,0.7477519355041583
ks_0p6_4kyr,KS 0.6-4 kyr,0.6-4,strong_monsoon_start,Strong monsoon starts,baseline_lr04,cheng_log_resolution_scaled,-2.138815313944289,0.11779430966947879
ks_0p6_4kyr,KS 0.6-4 kyr,0.6-4,strong_monsoon_start,Strong monsoon starts,baseline_lr04,lr04_scaled,1.6624803927446816,5.272372192847898
ks_0p6_4kyr,KS 0.6-4 kyr,0.6-4,strong_monsoon_start,Strong monsoon starts,baseline_co2,intercept,-1.8893068098627184,0.15117656662861692
ks_0p6_4kyr,KS 0.6-4 kyr,0.6-4,strong_monsoon_start,Strong monsoon starts,baseline_co2,same_type_history_count,-0.33320222827415336,0.7166252576119978
ks_0p6_4kyr,KS 0.6-4 kyr,0.6-4,strong_monsoon_start,Strong monsoon starts,baseline_co2,cheng_log_resolution_scaled,-2.2373641357811707,0.10673948469203007
ks_0p6_4kyr,KS 0.6-4 kyr,0.6-4,strong_monsoon_start,Strong monsoon starts,baseline_co2,co2_scaled,-1.6328880016600276,0.19536454548612953
ks_0p6_4kyr,KS 0.6-4 kyr,0.6-4,strong_monsoon_start,Strong monsoon starts,baseline_climate_lr04_co2,intercept,-1.920067146958389,0.14659711824926147
ks_0p6_4kyr,KS 0.6-4 kyr,0.6-4,strong_monsoon_start,Strong monsoon starts,baseline_climate_lr04_co2,same_type_history_count,-0.30692459499008135,0.7357060747395875
ks_0p6_4kyr,KS 0.6-4 kyr,0.6-4,strong_monsoon_start,Strong monsoon starts,baseline_climate_lr04_co2,cheng_log_resolution_scaled,-2.1674879198876273,0.11446480079499437
ks_0p6_4kyr,KS 0.6-4 kyr,0.6-4,strong_monsoon_start,Strong monsoon starts,baseline_climate_lr04_co2,lr04_scaled,1.3946879926155864,4.033715827148775
ks_0p6_4kyr,KS 0.6-4 kyr,0.6-4,strong_monsoon_start,Strong monsoon starts,baseline_climate_lr04_co2,co2_scaled,-0.362598597747787,0.6958656995053626
ks_0p6_4kyr,KS 0.6-4 kyr,0.6-4,strong_monsoon_start,Strong monsoon starts,baseline_pre_phase,intercept,-1.9342193890242942,0.14453705200711234
ks_0p6_4kyr,KS 0.6-4 kyr,0.6-4,strong_monsoon_start,Strong monsoon starts,baseline_pre_phase,same_type_history_count,-0.3357695013929377,0.7147878444318038
ks_0p6_4kyr,KS 0.6-4 kyr,0.6-4,strong_monsoon_start,Strong monsoon starts,baseline_pre_phase,cheng_log_resolution_scaled,-1.840978394006928,0.1586621160786117
ks_0p6_4kyr,KS 0.6-4 kyr,0.6-4,strong_monsoon_start,Strong monsoon starts,baseline_pre_phase,pre_phase_sin,0.1969951735837181,1.2177381633804263
ks_0p6_4kyr,KS 0.6-4 kyr,0.6-4,strong_monsoon_start,Strong monsoon starts,baseline_pre_phase,pre_phase_cos,0.6532510376455002,1.9217784582503272
ks_0p6_4kyr,KS 0.6-4 kyr,0.6-4,strong_monsoon_start,Strong monsoon starts,baseline_lr04_pre_phase,intercept,-1.9158452770108405,0.1472173405448844
ks_0p6_4kyr,KS 0.6-4 kyr,0.6-4,strong_monsoon_start,Strong monsoon starts,baseline_lr04_pre_phase,same_type_history_count,-0.5049447638034678,0.6035389117002892
ks_0p6_4kyr,KS 0.6-4 kyr,0.6-4,strong_monsoon_start,Strong monsoon starts,baseline_lr04_pre_phase,cheng_log_resolution_scaled,-2.3171086439477007,0.09855814070770139
ks_0p6_4kyr,KS 0.6-4 kyr,0.6-4,strong_monsoon_start,Strong monsoon starts,baseline_lr04_pre_phase,lr04_scaled,2.1453107120748593,8.54469576502602
ks_0p6_4kyr,KS 0.6-4 kyr,0.6-4,strong_monsoon_start,Strong monsoon starts,baseline_lr04_pre_phase,pre_phase_sin,0.00227584759379546,1.0022784393006676
ks_0p6_4kyr,KS 0.6-4 kyr,0.6-4,strong_monsoon_start,Strong monsoon starts,baseline_lr04_pre_phase,pre_phase_cos,0.7893019939865253,2.2018589789365004
ks_0p6_4kyr,KS 0.6-4 kyr,0.6-4,strong_monsoon_start,Strong monsoon starts,baseline_co2_pre_phase,intercept,-1.8673277442882763,0.1545360704359592
ks_0p6_4kyr,KS 0.6-4 kyr,0.6-4,strong_monsoon_start,Strong monsoon starts,baseline_co2_pre_phase,same_type_history_count,-0.5531358887378585,0.5751433938088242
ks_0p6_4kyr,KS 0.6-4 kyr,0.6-4,strong_monsoon_start,Strong monsoon starts,baseline_co2_pre_phase,cheng_log_resolution_scaled,-2.435273837835598,0.08757376275465611
ks_0p6_4kyr,KS 0.6-4 kyr,0.6-4,strong_monsoon_start,Strong monsoon starts,baseline_co2_pre_phase,co2_scaled,-2.0748064255795757,0.12558073435839753
ks_0p6_4kyr,KS 0.6-4 kyr,0.6-4,strong_monsoon_start,Strong monsoon starts,baseline_co2_pre_phase,pre_phase_sin,0.0657841251385833,1.0679961387603996
ks_0p6_4kyr,KS 0.6-4 kyr,0.6-4,strong_monsoon_start,Strong monsoon starts,baseline_co2_pre_phase,pre_phase_cos,0.7725981912434635,2.1653850357276037
ks_0p6_4kyr,KS 0.6-4 kyr,0.6-4,strong_monsoon_start,Strong monsoon starts,baseline_climate_lr04_co2_pre_phase,intercept,-1.8977187877427288,0.14991020645847053
ks_0p6_4kyr,KS 0.6-4 kyr,0.6-4,strong_monsoon_start,Strong monsoon starts,baseline_climate_lr04_co2_pre_phase,same_type_history_count,-0.5394882185978752,0.5830465684214666
ks_0p6_4kyr,KS 0.6-4 kyr,0.6-4,strong_monsoon_start,Strong monsoon starts,baseline_climate_lr04_co2_pre_phase,cheng_log_resolution_scaled,-2.380374498061605,0.09251592398770876
ks_0p6_4kyr,KS 0.6-4 kyr,0.6-4,strong_monsoon_start,Strong monsoon starts,baseline_climate_lr04_co2_pre_phase,lr04_scaled,1.6463299352900505,5.187904898792066
ks_0p6_4kyr,KS 0.6-4 kyr,0.6-4,strong_monsoon_start,Strong monsoon starts,baseline_climate_lr04_co2_pre_phase,co2_scaled,-0.703261405320508,0.49496837600122684
ks_0p6_4kyr,KS 0.6-4 kyr,0.6-4,strong_monsoon_start,Strong monsoon starts,baseline_climate_lr04_co2_pre_phase,pre_phase_sin,0.008252254990989768,1.008286398703458
ks_0p6_4kyr,KS 0.6-4 kyr,0.6-4,strong_monsoon_start,Strong monsoon starts,baseline_climate_lr04_co2_pre_phase,pre_phase_cos,0.8021954153282677,2.230432282472687
ks_0p6_4kyr,KS 0.6-4 kyr,0.6-4,weak_monsoon_start,Weak monsoon starts,stationary,intercept,-1.9877168802381078,0.13700787401574804
ks_0p6_4kyr,KS 0.6-4 kyr,0.6-4,weak_monsoon_start,Weak monsoon starts,history_resolution_baseline,intercept,-2.0287167708479332,0.13150416289779565
ks_0p6_4kyr,KS 0.6-4 kyr,0.6-4,weak_monsoon_start,Weak monsoon starts,history_resolution_baseline,same_type_history_count,-0.002060578509692868,0.9979415430247581
ks_0p6_4kyr,KS 0.6-4 kyr,0.6-4,weak_monsoon_start,Weak monsoon starts,history_resolution_baseline,cheng_log_resolution_scaled,-1.494637640697177,0.22432987802278195
ks_0p6_4kyr,KS 0.6-4 kyr,0.6-4,weak_monsoon_start,Weak monsoon starts,baseline_lr04,intercept,-1.9817415963115212,0.13782898570783722
ks_0p6_4kyr,KS 0.6-4 kyr,0.6-4,weak_monsoon_start,Weak monsoon starts,baseline_lr04,same_type_history_count,-0.1472403655737683,0.8630864962007767
ks_0p6_4kyr,KS 0.6-4 kyr,0.6-4,weak_monsoon_start,Weak monsoon starts,baseline_lr04,cheng_log_resolution_scaled,-1.7650545687522479,0.1711774452904721
ks_0p6_4kyr,KS 0.6-4 kyr,0.6-4,weak_monsoon_start,Weak monsoon starts,baseline_lr04,lr04_scaled,1.5519389472339598,4.720614336820636
ks_0p6_4kyr,KS 0.6-4 kyr,0.6-4,weak_monsoon_start,Weak monsoon starts,baseline_co2,intercept,-1.9650406418931496,0.14015019053099786
ks_0p6_4kyr,KS 0.6-4 kyr,0.6-4,weak_monsoon_start,Weak monsoon starts,baseline_co2,same_type_history_count,-0.21725231667095643,0.8047268976750496
ks_0p6_4kyr,KS 0.6-4 kyr,0.6-4,weak_monsoon_start,Weak monsoon starts,baseline_co2,cheng_log_resolution_scaled,-1.938570105258322,0.1439095782783687
ks_0p6_4kyr,KS 0.6-4 kyr,0.6-4,weak_monsoon_start,Weak monsoon starts,baseline_co2,co2_scaled,-2.1257178903400265,0.11934725926103483
ks_0p6_4kyr,KS 0.6-4 kyr,0.6-4,weak_monsoon_start,Weak monsoon starts,baseline_climate_lr04_co2,intercept,-1.9651901598335513,0.1401292371296565
ks_0p6_4kyr,KS 0.6-4 kyr,0.6-4,weak_monsoon_start,Weak monsoon starts,baseline_climate_lr04_co2,same_type_history_count,-0.21746875485584607,0.8045527428935372
ks_0p6_4kyr,KS 0.6-4 kyr,0.6-4,weak_monsoon_start,Weak monsoon starts,baseline_climate_lr04_co2,cheng_log_resolution_scaled,-1.9429712545093052,0.1432776024757547
ks_0p6_4kyr,KS 0.6-4 kyr,0.6-4,weak_monsoon_start,Weak monsoon starts,baseline_climate_lr04_co2,lr04_scaled,-0.0737360451922396,0.9289168535538266
ks_0p6_4kyr,KS 0.6-4 kyr,0.6-4,weak_monsoon_start,Weak monsoon starts,baseline_climate_lr04_co2,co2_scaled,-2.192608421699939,0.11162520294398234
ks_0p6_4kyr,KS 0.6-4 kyr,0.6-4,weak_monsoon_start,Weak monsoon starts,baseline_pre_phase,intercept,-2.0205566240606556,0.1325816464030125
ks_0p6_4kyr,KS 0.6-4 kyr,0.6-4,weak_monsoon_start,Weak monsoon starts,baseline_pre_phase,same_type_history_count,-0.11007811754215495,0.8957641576689761
ks_0p6_4kyr,KS 0.6-4 kyr,0.6-4,weak_monsoon_start,Weak monsoon starts,baseline_pre_phase,cheng_log_resolution_scaled,-1.5279991318292556,0.2169693603772017
ks_0p6_4kyr,KS 0.6-4 kyr,0.6-4,weak_monsoon_start,Weak monsoon starts,baseline_pre_phase,pre_phase_sin,-0.3669654766072907,0.6928335635967128
ks_0p6_4kyr,KS 0.6-4 kyr,0.6-4,weak_monsoon_start,Weak monsoon starts,baseline_pre_phase,pre_phase_cos,-0.39943850242722223,0.6706965348033456
ks_0p6_4kyr,KS 0.6-4 kyr,0.6-4,weak_monsoon_start,Weak monsoon starts,baseline_lr04_pre_phase,intercept,-1.9589658478244656,0.14100416531143292
ks_0p6_4kyr,KS 0.6-4 kyr,0.6-4,weak_monsoon_start,Weak monsoon starts,baseline_lr04_pre_phase,same_type_history_count,-0.3106375256338585,0.7329795140076507
ks_0p6_4kyr,KS 0.6-4 kyr,0.6-4,weak_monsoon_start,Weak monsoon starts,baseline_lr04_pre_phase,cheng_log_resolution_scaled,-1.8514166528321088,0.15701457354222356
ks_0p6_4kyr,KS 0.6-4 kyr,0.6-4,weak_monsoon_start,Weak monsoon starts,baseline_lr04_pre_phase,lr04_scaled,1.8824732815990897,6.569733586005588
ks_0p6_4kyr,KS 0.6-4 kyr,0.6-4,weak_monsoon_start,Weak monsoon starts,baseline_lr04_pre_phase,pre_phase_sin,-0.5267947936977179,0.5904945967412757
ks_0p6_4kyr,KS 0.6-4 kyr,0.6-4,weak_monsoon_start,Weak monsoon starts,baseline_lr04_pre_phase,pre_phase_cos,-0.39671192487877566,0.6725277362388582
ks_0p6_4kyr,KS 0.6-4 kyr,0.6-4,weak_monsoon_start,Weak monsoon starts,baseline_co2_pre_phase,intercept,-1.9342395383618318,0.14453413971060527
ks_0p6_4kyr,KS 0.6-4 kyr,0.6-4,weak_monsoon_start,Weak monsoon starts,baseline_co2_pre_phase,same_type_history_count,-0.39179638033250397,0.6758417146162609
ks_0p6_4kyr,KS 0.6-4 kyr,0.6-4,weak_monsoon_start,Weak monsoon starts,baseline_co2_pre_phase,cheng_log_resolution_scaled,-1.9854036505609358,0.13732517154546955
