driver,driver_label,event_type,event_label,event_index,event_age_ka,orbital_value_at_event,phase_unwrapped_rad,phase_rad,phase_deg,phase_fraction,phase_extrapolated,signed_distance_to_min_rad,signed_distance_to_max_rad,source_event_order
pre,Precession index,strong_monsoon_start,Strong monsoon starts,1,10.824,-0.01917376,6.080926580148472,6.080926580148472,348.4114285714286,0.9678095238095239,False,-0.20225872703111428,2.939333926558679,1
pre,Precession index,strong_monsoon_start,Strong monsoon starts,2,11.514,-0.01961558,6.287220380312637,0.004035073133050737,0.23119266055043733,0.0006422018348623259,False,0.004035073133050736,-3.1375575804567424,2
pre,Precession index,strong_monsoon_start,Strong monsoon starts,3,14.617,-0.012525199999999995,7.181565518302466,0.8983802111228796,51.473394495412855,0.14298165137614682,False,0.8983802111228796,-2.2432124424669135,3
pre,Precession index,strong_monsoon_start,Strong monsoon starts,4,23.685,0.01720945,9.785219617899994,3.5020343107204077,200.65178571428572,0.5573660714285714,False,-2.7811509964591785,0.3604416571306146,4
pre,Precession index,strong_monsoon_start,Strong monsoon starts,5,27.955,0.0006029000000000052,10.982951817081103,4.699766509901517,269.2767857142857,0.7479910714285715,False,-1.5834187972780696,1.5581738563117238,5
pre,Precession index,strong_monsoon_start,Strong monsoon starts,6,29.43,-0.006067300000000003,11.396688349585116,5.113503042405529,292.9821428571429,0.8138392857142858,False,-1.169682264774057,1.9719103888157363,6
pre,Precession index,strong_monsoon_start,Strong monsoon starts,7,32.675,-0.014802999999999995,12.306908721093944,6.023723413914357,345.13392857142856,0.9587053571428571,False,-0.2594618932652291,2.8821307603245643,7
pre,Precession index,strong_monsoon_start,Strong monsoon starts,8,33.995,-0.0151657,12.658291288297539,0.09192067393836645,5.266666666666577,0.01462962962962938,False,0.09192067393836645,-3.0496719796514267,8
pre,Precession index,strong_monsoon_start,Strong monsoon starts,9,35.535,-0.013402850000000008,13.016665561373708,0.45029494701453565,25.799999999999923,0.07166666666666645,False,0.45029494701453565,-2.6912977065752575,9
pre,Precession index,strong_monsoon_start,Strong monsoon starts,10,38.305,-0.006052449999999991,13.661273831776947,1.0949032174177749,62.73333333333326,0.17425925925925906,False,1.0949032174177749,-2.0466894361720183,10
pre,Precession index,strong_monsoon_start,Strong monsoon starts,11,41.595,0.004734649999999992,14.426891596985127,1.860520982625955,106.59999999999998,0.29611111111111105,False,1.860520982625955,-1.2810716709638381,11
pre,Precession index,strong_monsoon_start,Strong monsoon starts,12,43.615,0.0100228,14.896966942188934,2.3305963278297614,133.53333333333333,0.37092592592592594,False,2.3305963278297614,-0.8109963257600317,12
pre,Precession index,strong_monsoon_start,Strong monsoon starts,13,47.25,0.0139725,15.743935702913733,3.1775650885545605,182.06106870229002,0.5057251908396945,False,-3.105620218625026,0.03597243496476743,13
pre,Precession index,strong_monsoon_start,Strong monsoon starts,14,49.65,0.011541000000000006,16.31949466235003,3.753124047990859,215.03816793893125,0.597328244274809,False,-2.5300612591887277,0.6115313944010659,14
pre,Precession index,strong_monsoon_start,Strong monsoon starts,15,53.8,-0.001069,17.31473202970863,4.748361415349457,272.06106870229,0.7557251908396945,False,-1.5348238918301293,1.606768761759664,15
pre,Precession index,strong_monsoon_start,Strong monsoon starts,16,54.37,-0.003306899999999997,17.451427282574752,4.885056668215579,279.8931297709924,0.7774809160305344,False,-1.398128638964007,1.7434640146257863,16
pre,Precession index,strong_monsoon_start,Strong monsoon starts,17,55.745,-0.00867984999999999,17.78117460308513,5.214803988725958,298.7862595419847,0.8299618320610687,False,-1.0683813184536286,2.0732113351361647,17
pre,Precession index,strong_monsoon_start,Strong monsoon starts,18,58.21,-0.016300299999999997,18.372321617672828,5.805951003313655,332.6564885496183,0.9240458015267174,False,-0.4772343038659311,2.6643583497238623,18
pre,Precession index,strong_monsoon_start,Strong monsoon starts,19,59.785,-0.0183708,18.750032184802897,6.183661570443725,354.29770992366406,0.9841603053435112,False,-0.09952373673586147,3.042068916853932,19
pre,Precession index,strong_monsoon_start,Strong monsoon starts,20,65.48,-0.0010987999999999838,20.29195672249129,1.4424008009525302,82.64347826086951,0.2295652173913042,False,1.4424008009525302,-1.699191852637263,20
pre,Precession index,strong_monsoon_start,Strong monsoon starts,21,69.18,0.018768400000000025,21.30273001103757,2.4531740894988125,140.55652173913043,0.3904347826086957,False,2.4531740894988125,-0.6884185640909806,21
pre,Precession index,strong_monsoon_start,Strong monsoon starts,22,72.285,0.023704700000000002,22.153788548787844,3.3042326272490854,189.31858407079633,0.5258849557522121,False,-2.9789526799305013,0.1626399736592923,22
pre,Precession index,strong_monsoon_start,Strong monsoon starts,23,75.28,0.012265399999999984,22.986449610513638,4.1368936889748795,237.02654867256646,0.658407079646018,False,-2.1462916182047067,0.9953010353850864,23
pre,Precession index,strong_monsoon_start,Strong monsoon starts,24,76.245,0.00588929999999997,23.254736062789227,4.405180141250469,252.3982300884957,0.7011061946902658,False,-1.8780051659291177,1.2635874876606756,24
pre,Precession index,strong_monsoon_start,Strong monsoon starts,25,84.13,-0.029140400000000004,25.441436854679775,0.3086956259614304,17.68695652173905,0.049130434782608465,False,0.3086956259614304,-2.8328970276283627,25
pre,Precession index,strong_monsoon_start,Strong monsoon starts,26,85.0,-0.026138,25.679105168473093,0.5463639397547482,31.304347826087046,0.08695652173913068,False,0.5463639397547482,-2.595228713835045,26
pre,Precession index,strong_monsoon_start,Strong monsoon starts,27,89.79,0.011523700000000078,26.98764680418571,1.8549055754673667,106.27826086956533,0.2952173913043481,False,1.8549055754673667,-1.2866870781224264,27
pre,Precession index,strong_monsoon_start,Strong monsoon starts,28,105.15,-0.04201800000000001,31.31596676964735,6.183225540929005,354.2727272727274,0.9840909090909096,False,-0.09995976625058159,3.0416328873392118,28
pre,Precession index,strong_monsoon_start,Strong monsoon starts,29,108.55,-0.0266335,32.319875365468576,0.9039488295706448,51.792452830188495,0.14386792452830138,False,0.9039488295706448,-2.2376438240191483,29
pre,Precession index,strong_monsoon_start,Strong monsoon starts,30,128.55,-0.03735149999999994,38.12254389638745,0.4234320533099307,24.26086956521751,0.06739130434782642,False,0.4234320533099307,-2.7181606002798624,30
pre,Precession index,strong_monsoon_start,Strong monsoon starts,31,130.45,-0.024447000000000125,38.64158963915445,0.9424777960769362,53.9999999999999,0.14999999999999972,False,0.9424777960769362,-2.199114857512857,31
pre,Precession index,strong_monsoon_start,Strong monsoon starts,32,147.65,-0.020405500000000073,43.21637166859679,5.517259825519275,316.11570247933946,0.8780991735537207,False,-0.7659254816603112,2.375667171929482,32
pre,Precession index,strong_monsoon_start,Strong monsoon starts,33,149.05,-0.02606950000000004,43.579861727689824,5.880749884612307,336.94214876033107,0.9359504132231418,False,-0.40243542256727977,2.7391572310225136,33
pre,Precession index,strong_monsoon_start,Strong monsoon starts,34,151.75,-0.027076,44.26454961522807,0.28225246497096634,16.17187500000048,0.04492187500000133,False,0.28225246497096634,-2.8593401886188268,34
pre,Precession index,strong_monsoon_start,Strong monsoon starts,35,157.05,0.0010030000000000995,45.56536532335509,1.5830681730979848,90.70312500000017,0.2519531250000005,False,1.5830681730979848,-1.5585244804918084,35
pre,Precession index,strong_monsoon_start,Strong monsoon starts,36,158.15,0.008635500000000096,45.83534594202296,1.8530487917658576,106.17187500000017,0.2949218750000005,False,1.8530487917658576,-1.2885438618239355,36
pre,Precession index,strong_monsoon_start,Strong monsoon starts,37,160.5,0.022497,46.41212271826796,2.4298255680108554,139.21874999999997,0.38671874999999994,False,2.4298255680108554,-0.7117670855789379,37
pre,Precession index,strong_monsoon_start,Strong monsoon starts,38,163.8,0.029689,47.22689284166951,3.244595691412407,185.90163934426215,0.5163934426229504,False,-3.03858961576718,0.10300303782261368,38
pre,Precession index,strong_monsoon_start,Strong monsoon starts,39,168.75,0.005201000000000001,48.50155543472439,4.519258284467284,258.9344262295082,0.7192622950819672,False,-1.7639270227123023,1.377665630877491,39
pre,Precession index,strong_monsoon_start,Strong monsoon starts,40,169.55,-0.0014865000000001205,48.70756151036962,4.725264360112519,270.7377049180329,0.7520491803278692,False,-1.5579209470670679,1.5836717065227255,40
pre,Precession index,strong_monsoon_start,Strong monsoon starts,41,173.15,-0.02907100000000008,49.63458885077317,5.652291700516066,323.8524590163937,0.8995901639344269,False,-0.63089360666352,2.5106990469262733,41
pre,Precession index,strong_monsoon_start,Strong monsoon starts,42,176.25,-0.0356175,50.44619353928035,0.18071108184366125,10.353982300884988,0.028761061946902748,False,0.18071108184366128,-2.960881571746132,42
pre,Precession index,strong_monsoon_start,Strong monsoon starts,43,177.95,-0.028852500000000086,50.91882252256377,0.6533400651270824,37.43362831858416,0.103982300884956,False,0.6533400651270823,-2.4882525884627107,43
pre,Precession index,strong_monsoon_start,Strong monsoon starts,44,182.55,0.015217000000000147,52.19770094791891,1.9322184904822208,110.70796460177007,0.3075221238938058,False,1.9322184904822208,-1.2093741631075723,44
pre,Precession index,strong_monsoon_start,Strong monsoon starts,45,190.65,0.019889999999999845,54.47807260656846,4.2125901491317705,241.36363636363652,0.6704545454545459,False,-2.070595158047816,1.0709974955419774,45
pre,Precession index,strong_monsoon_start,Strong monsoon starts,46,192.75,-0.005743,55.07783120407197,4.81234874663528,275.7272727272731,0.7659090909090919,False,-1.4708365605443066,1.6707560930454868,46
pre,Precession index,strong_monsoon_start,Strong monsoon starts,47,198.95,-0.044410000000000054,56.84319207589032,0.29452431127404566,16.875000000000146,0.04687500000000041,False,0.2945243112740456,-2.8470683423157475,47
pre,Precession index,strong_monsoon_start,Strong monsoon starts,48,219.05,-0.04644150000000007,62.481228891707715,5.932561127091439,339.9107142857143,0.9441964285714285,False,-0.3506241800881471,2.7909684735016462,48
pre,Precession index,strong_monsoon_start,Strong monsoon starts,49,225.2,-0.009113,64.2572052942579,1.4253522224620383,81.66666666666681,0.22685185185185225,False,1.4253522224620383,-1.7162404311277548,49
pre,Precession index,strong_monsoon_start,Strong monsoon starts,50,230.75,0.046219,65.87163485235266,3.039781780556794,174.16666666666686,0.48379629629629683,False,3.039781780556794,-0.10181087303299918,50
pre,Precession index,strong_monsoon_start,Strong monsoon starts,51,241.65,-0.039002,69.10021954570381,6.268366473907946,359.150943396227,0.9976415094339638,False,-0.014818833271640377,3.126773820318153,51
pre,Precession index,strong_monsoon_start,Strong monsoon starts,52,248.25,0.0047185,70.90438028167225,1.7893419026967976,102.52173913043492,0.28478260869565253,False,1.7893419026967976,-1.3522507508929955,52
pre,Precession index,strong_monsoon_start,Strong monsoon starts,53,251.15,0.023896500000000057,71.69660799431662,2.5815696153411736,147.91304347826062,0.41086956521739065,False,2.5815696153411736,-0.5600230382486195,53
pre,Precession index,strong_monsoon_start,Strong monsoon starts,54,258.75,0.007590499999999999,73.55781306446251,4.442774685487059,254.5522388059702,0.7070895522388061,False,-1.8404106216925273,1.301182031897266,54
pre,Precession index,strong_monsoon_start,Strong monsoon starts,55,264.0,-0.017023,74.78866093247343,5.673622553497985,325.0746268656717,0.9029850746268657,False,-0.6095627536816013,2.532029899908192,55
pre,Precession index,strong_monsoon_start,Strong monsoon starts,56,272.85,-0.0019354999999998484,76.8970751430204,1.498851456865367,85.87786259542028,0.23854961832061192,False,1.498851456865367,-1.642741196724426,56
pre,Precession index,strong_monsoon_start,Strong monsoon starts,57,293.9,-0.022712,82.44558017934295,0.7641711860083333,43.78378378378409,0.12162162162162246,False,0.7641711860083333,-2.37742146758146,57
pre,Precession index,strong_monsoon_start,Strong monsoon starts,58,315.45,-0.0276905,88.68393093614925,0.7193366356350452,41.21495327102799,0.11448598130841108,False,0.7193366356350452,-2.422256017954748,58
pre,Precession index,strong_monsoon_start,Strong monsoon starts,59,316.35,-0.02055399999999975,88.94817704719887,0.983582746684661,56.35514018691624,0.15654205607476732,False,0.9835827466846611,-2.158009906905132,59
pre,Precession index,strong_monsoon_start,Strong monsoon starts,60,332.45,-0.025196,93.62810766226094,5.6635133617467375,324.4954128440367,0.9013761467889909,False,-0.619671945432849,2.5219207081569444,60
pre,Precession index,strong_monsoon_start,Strong monsoon starts,61,334.05,-0.030586000000000002,94.08925887746679,6.124664576952583,350.9174311926608,0.9747706422018355,False,-0.15852073022700378,2.9830719233627896,61
pre,Precession index,strong_monsoon_start,Strong monsoon starts,62,337.35,-0.021734499999999823,95.07057768363399,0.8227980759401916,47.142857142857586,0.13095238095238218,False,0.8227980759401916,-2.3187945776496015,62
pre,Precession index,strong_monsoon_start,Strong monsoon starts,63,351.45,-0.006171500000000001,99.40443421585886,5.156654608165063,295.4545454545454,0.8207070707070705,False,-1.1265306990145236,2.0150619545752697,63
pre,Precession index,strong_monsoon_start,Strong monsoon starts,64,365.65,0.007822500000000041,104.23494143855024,3.7039765236768574,212.22222222222237,0.5895061728395066,False,-2.579208783502729,0.5623838700870643,64
pre,Precession index,strong_monsoon_start,Strong monsoon starts,65,368.1,0.00245,105.18517625352494,4.654211338651564,266.6666666666677,0.7407407407407437,False,-1.6289739685280227,1.5126186850617707,65
pre,Precession index,strong_monsoon_start,Strong monsoon starts,66,370.75,-0.003143,106.21298125747714,5.6820163426037595,325.55555555555543,0.9043209876543207,False,-0.6011689645758269,2.5404236890139664,66
pre,Precession index,strong_monsoon_start,Strong monsoon starts,67,375.95,0.0007115,108.28425447661742,1.470104254564454,84.23076923076921,0.2339743589743589,False,1.470104254564454,-1.671488399025339,67
pre,Precession index,strong_monsoon_start,Strong monsoon starts,68,377.45,0.0039924999999999995,108.88840691000007,2.0742566879471056,118.84615384615377,0.3301282051282049,False,2.0742566879471056,-1.0673359656426875,68
pre,Precession index,strong_monsoon_start,Strong monsoon starts,69,390.8,-0.010239,113.69258466359693,0.59524913436438,34.105263157894626,0.09473684210526286,False,0.59524913436438,-2.546343519225413,69
pre,Precession index,strong_monsoon_start,Strong monsoon starts,70,393.6,0.000317,114.61852776149709,1.5211922322645393,87.15789473684255,0.242105263157896,False,1.5211922322645393,-1.6204004213252539,70
pre,Precession index,strong_monsoon_start,Strong monsoon starts,71,412.25,-0.006074,120.59003400804421,1.209513171632075,69.30000000000027,0.19250000000000075,False,1.209513171632075,-1.932079481957718,71
pre,Precession index,strong_monsoon_start,Strong monsoon starts,72,426.05,-0.007138,125.0255701358313,5.6450492994191634,323.4375000000002,0.8984375000000007,False,-0.638136007760423,2.5034566458293703,72
pre,Precession index,strong_monsoon_start,Strong monsoon starts,73,447.4,-0.005894,132.67441817054998,0.7275267197786732,41.68421052631489,0.11578947368420803,False,0.7275267197786732,-2.41406593381112,73
pre,Precession index,strong_monsoon_start,Strong monsoon starts,74,449.45,0.000437,133.3523407957983,1.4054493450270016,80.52631578947305,0.22368421052631401,False,1.4054493450270016,-1.7361433085627915,74
pre,Precession index,strong_monsoon_start,Strong monsoon starts,75,458.9,0.002077,136.3948889702103,4.447997519438992,254.8514851485136,0.7079207920792044,False,-1.8351877877405942,1.3064048658491991,75
pre,Precession index,strong_monsoon_start,Strong monsoon starts,76,463.15,-0.01884249999999991,137.7168462749387,5.769954824167378,330.5940594059398,0.918316831683166,False,-0.5132304830122083,2.628362170577585,76
pre,Precession index,strong_monsoon_start,Strong monsoon starts,77,465.95,-0.0200485,138.5877828521715,0.3577060942206032,20.49504950494953,0.056930693069304254,False,0.3577060942206032,-2.78388655936919,77
pre,Precession index,strong_monsoon_start,Strong monsoon starts,78,472.75,0.02259,140.7029145397369,2.472837781785998,141.68316831683012,0.3935643564356392,False,2.472837781785998,-0.6687548718037952,78
pre,Precession index,strong_monsoon_start,Strong monsoon starts,79,483.65,-0.03011449999999988,144.0666631094731,5.8365863515222,334.4117647058816,0.9289215686274489,False,-0.4465989556573862,2.694993697932407,79
pre,Precession index,strong_monsoon_start,Strong monsoon starts,80,504.15,-0.02625849999999985,150.2185128747157,5.70525080958523,326.88679245282975,0.9080188679245271,False,-0.5779344975943561,2.5636581559954372,80
pre,Precession index,strong_monsoon_start,Strong monsoon starts,81,531.75,-0.010801999999999999,157.72478117085183,0.6451484913621712,36.96428571428466,0.1026785714285685,False,0.6451484913621712,-2.496444162227622,81
pre,Precession index,strong_monsoon_start,Strong monsoon starts,82,548.25,0.010504000000000001,161.10479826690158,4.0251655874119265,230.62500000000023,0.6406250000000007,False,-2.25801971976766,0.8835729338221334,82
pre,Precession index,strong_monsoon_start,Strong monsoon starts,83,553.55,-0.019029499999999717,162.5914447904753,5.5118121109856375,315.8035714285699,0.8772321428571387,False,-0.771373196193949,2.3702194573958444,83
pre,Precession index,strong_monsoon_start,Strong monsoon starts,84,555.65,-0.026239999999999913,163.18049341302338,6.100860733533729,349.5535714285702,0.9709821428571395,False,-0.18232457364585766,2.9592680799439357,84
pre,Precession index,strong_monsoon_start,Strong monsoon starts,85,559.15,-0.018001000000000347,164.18424358875464,0.821425602085398,47.064220183485865,0.1307339449541274,False,0.8214256020853982,-2.320167051504395,85
pre,Precession index,strong_monsoon_start,Strong monsoon starts,86,561.25,-0.00192,164.7895045587123,1.4266865720430673,81.74311926605482,0.22706422018348563,False,1.4266865720430673,-1.7149060815467259,86
pre,Precession index,strong_monsoon_start,Strong monsoon starts,87,562.25,0.007015,165.07772406821596,1.7149060815467152,98.25688073394457,0.2729357798165127,False,1.7149060815467152,-1.426686572043078,87
pre,Precession index,strong_monsoon_start,Strong monsoon starts,88,580.3,-0.035313,170.22244231285612,0.5764390190072888,33.02752293577909,0.09174311926605302,False,0.5764390190072888,-2.5651536345825043,88
pre,Precession index,strong_monsoon_start,Strong monsoon starts,89,582.95,-0.008925499999999297,170.9862240130408,1.3402207191919828,76.78899082568847,0.21330275229357906,False,1.3402207191919828,-1.8013719343978103,89
pre,Precession index,strong_monsoon_start,Strong monsoon starts,90,593.9,0.008137,174.19383265904546,4.547829365196627,260.5714285714271,0.7238095238095197,False,-1.7353559419829596,1.4062367116068337,90
pre,Precession index,strong_monsoon_start,Strong monsoon starts,91,604.0,-0.014542,177.2036082623903,1.2744196613618897,73.01886792452787,0.20283018867924407,False,1.2744196613618897,-1.8671729922279034,91
pre,Precession index,strong_monsoon_start,Strong monsoon starts,92,625.65,-0.010938000000000456,183.51669585813588,1.3043219499278749,74.73214285714111,0.2075892857142809,False,1.3043219499278749,-1.8372707036619182,92
