realization_id,sampled_age_ka,event_index,event_type,event_label,event_short_label,published_start_age_ka,age_error_2sigma_kyr,age_sigma_kyr,sampling_lower_bound_ka,sampling_upper_bound_ka,truncated_gaussian_mass_kept,sampled_minus_published_ka
38,176.4984665340423,42,strong_monsoon_start,Strong monsoon starts,Strong,176.25,1.7353147967798348,0.8676573983899174,174.7,177.1,0.7993546910073295,0.24846653404230779
38,179.20878605272773,43,strong_monsoon_start,Strong monsoon starts,Strong,177.95,1.7445650340207481,0.8722825170103741,177.1,179.69456503402074,0.8123345148526029,1.2587860527277428
38,182.9827581589776,44,strong_monsoon_start,Strong monsoon starts,Strong,182.55,1.7698430970728762,0.8849215485364381,180.78015690292713,184.3198430970729,0.954499736103642,0.4327581589775775
38,190.50795971704494,45,strong_monsoon_start,Strong monsoon starts,Strong,190.65,1.8152480610294899,0.9076240305147449,188.83475193897053,191.7,0.8535864514044378,-0.14204028295506532
38,193.72891899877723,46,strong_monsoon_start,Strong monsoon starts,Strong,192.75,1.8272086681819513,0.9136043340909756,191.7,194.57720866818195,0.852032486998164,0.9789189987772318
38,198.77342376533252,47,strong_monsoon_start,Strong monsoon starts,Strong,198.95,1.862982733400893,0.9314913667004465,197.0870172665991,200.81298273340087,0.9544997361036405,-0.17657623466746486
38,217.8928297774955,48,strong_monsoon_start,Strong monsoon starts,Strong,219.05,1.9838468409973211,0.9919234204986606,217.06615315900268,221.03384684099734,0.9544997361036427,-1.1571702225045044
38,224.47782269819018,49,strong_monsoon_start,Strong monsoon starts,Strong,225.2,2.022371417999161,1.0111857089995806,223.17762858200084,227.22237141799914,0.9544997361036407,-0.7221773018098077
38,231.03239349050065,50,strong_monsoon_start,Strong monsoon starts,Strong,230.75,2.0577792538558883,1.0288896269279442,228.6922207461441,232.8077792538559,0.9544997361036427,0.28239349050065243
38,241.97695759944932,51,strong_monsoon_start,Strong monsoon starts,Strong,241.65,2.1291334523767897,1.0645667261883949,239.52086654762323,243.77913345237678,0.9544997361036403,0.32695759944931524
38,248.64668698681433,52,strong_monsoon_start,Strong monsoon starts,Strong,248.25,2.173535986415324,1.086767993207662,246.07646401358468,249.7,0.8861858549931005,0.39668698681433057
38,252.40672969564957,53,strong_monsoon_start,Strong monsoon starts,Strong,251.15,2.193337899555148,1.096668949777574,249.7,253.34333789955517,0.884196706752751,1.2567296956495682
38,257.2917131765158,54,strong_monsoon_start,Strong monsoon starts,Strong,258.75,2.246092667862323,1.1230463339311616,256.50390733213766,260.99609266786234,0.9544997361036434,-1.4582868234841726
38,263.60334927798516,55,strong_monsoon_start,Strong monsoon starts,Strong,264.0,2.2832749056461275,1.1416374528230637,261.7167250943539,266.2832749056461,0.9544997361036414,-0.3966507220148401
38,272.8277615003308,56,strong_monsoon_start,Strong monsoon starts,Strong,272.85,2.347351604366262,1.173675802183131,270.50264839563374,275.1973516043663,0.9544997361036434,-0.02223849966924263
38,293.17368079785996,57,strong_monsoon_start,Strong monsoon starts,Strong,293.9,2.5070790985301317,1.2535395492650658,291.39292090146984,296.4070790985301,0.9544997361036425,-0.7263192021400187
38,315.7543064129619,58,strong_monsoon_start,Strong monsoon starts,Strong,315.45,2.681860411160562,1.340930205580281,312.7681395888394,315.9,0.6086590567370295,0.30430641296192107
38,316.6627377523326,59,strong_monsoon_start,Strong monsoon starts,Strong,316.35,2.6894193684185512,1.3447096842092756,315.9,319.0394193684186,0.6083033161017523,0.3127377523325663
38,332.70880543022787,60,strong_monsoon_start,Strong monsoon starts,Strong,332.45,2.8282977838193006,1.4141488919096503,329.62170221618067,333.25,0.6914548399626202,0.2588054302278806
38,333.5957992289039,61,strong_monsoon_start,Strong monsoon starts,Strong,334.05,2.8424852029959453,1.4212426014979727,333.25,335.70000000000005,0.5904144121642969,-0.45420077109611157
38,338.1990597357225,62,strong_monsoon_start,Strong monsoon starts,Strong,337.35,2.8719719193300244,1.4359859596650122,335.70000000000005,340.22197191933003,0.8519793625192855,0.8490597357225056
38,353.19944895693834,63,strong_monsoon_start,Strong monsoon starts,Strong,351.45,3.0014457948044644,1.5007228974022322,348.44855420519553,354.45144579480444,0.9544997361036409,1.7494489569383518
38,363.9118616107085,64,strong_monsoon_start,Strong monsoon starts,Strong,365.65,3.137736976150992,1.568868488075496,362.51226302384896,366.875,0.7597949536051338,-1.7381383892914641
38,368.41807735989295,65,strong_monsoon_start,Strong monsoon starts,Strong,368.1,3.161870401082037,1.5809352005410184,366.875,369.425,0.5798041225794117,0.31807735989292496
38,370.3202420329729,66,strong_monsoon_start,Strong monsoon starts,Strong,370.75,3.188182898148261,1.5940914490741305,369.425,373.35,0.7456253901820709,-0.4297579670271148
38,375.0450761236642,67,strong_monsoon_start,Strong monsoon starts,Strong,375.95,3.2404530201695816,1.6202265100847908,373.35,376.7,0.62400295457186,-0.9049238763357721
38,379.05943449248974,68,strong_monsoon_start,Strong monsoon starts,Strong,377.45,3.255689599150716,1.627844799575358,376.7,380.70568959915073,0.654754379327813,1.6094344924897541
38,391.6049521778763,69,strong_monsoon_start,Strong monsoon starts,Strong,390.8,3.3944907535140523,1.6972453767570261,387.40550924648596,392.20000000000005,0.7725260316568885,0.8049521778763165
38,396.4041709150628,70,strong_monsoon_start,Strong monsoon starts,Strong,393.6,3.4243450302434435,1.7121725151217217,392.20000000000005,397.02434503024347,0.7704783630998869,2.804170915062798
38,415.03513007779304,71,strong_monsoon_start,Strong monsoon starts,Strong,412.25,3.6300070194873943,1.8150035097436972,408.6199929805126,415.8800070194874,0.9544997361036407,2.785130077793042
38,424.38693689596886,72,strong_monsoon_start,Strong monsoon starts,Strong,426.05,3.7900968274572677,1.8950484137286339,422.25990317254275,429.8400968274573,0.9544997361036414,-1.6630631040311528
38,446.96057652039536,73,strong_monsoon_start,Strong monsoon starts,Strong,447.4,4.051794035846466,2.025897017923233,443.3482059641535,448.42499999999995,0.6708035429480448,-0.4394234796046135
38,450.8757830934415,74,strong_monsoon_start,Strong monsoon starts,Strong,449.45,4.077853500673136,2.038926750336568,448.42499999999995,453.52785350067313,0.6696676988875719,1.4257830934415097
38,455.9141936989728,75,strong_monsoon_start,Strong monsoon starts,Strong,458.9,4.200164815679179,2.1000824078395897,454.6998351843208,461.025,0.821448578084663,-2.9858063010271962
38,461.8869702239712,76,strong_monsoon_start,Strong monsoon starts,Strong,463.15,4.2563619340238965,2.1281809670119483,461.025,464.54999999999995,0.5856619431588093,-1.263029776028759
38,467.11371628680257,77,strong_monsoon_start,Strong monsoon starts,Strong,465.95,4.293796321604376,2.146898160802188,464.54999999999995,469.35,0.6861995639712866,1.1637162868025825
38,471.61406673577983,78,strong_monsoon_start,Strong monsoon starts,Strong,472.75,4.3860848208556185,2.1930424104278092,469.35,477.1360848208556,0.9167220151192625,-1.1359332642201707
38,484.4372564808088,79,strong_monsoon_start,Strong monsoon starts,Strong,483.65,4.538173851300738,2.269086925650369,479.11182614869927,488.1881738513007,0.9544997361036405,0.7872564808088214
38,504.0516405557275,80,strong_monsoon_start,Strong monsoon starts,Strong,504.15,4.838644475763907,2.4193222378819534,499.3113555242361,508.98864447576386,0.9544997361036407,-0.09835944427248933
38,535.6778727636673,81,strong_monsoon_start,Strong monsoon starts,Strong,531.75,5.2748407550123995,2.6374203775061997,526.4751592449876,537.0248407550124,0.9544997361036418,3.927872763667324
38,550.3860881715067,82,strong_monsoon_start,Strong monsoon starts,Strong,548.25,5.554170630920899,2.7770853154604493,542.6958293690791,550.9,0.8072682455325234,2.1360881715066853
38,552.3930763204673,83,strong_monsoon_start,Strong monsoon starts,Strong,553.55,5.64699674783862,2.82349837391931,550.9,554.5999999999999,0.4710281544601739,-1.1569236795326105
38,555.7858766832744,84,strong_monsoon_start,Strong monsoon starts,Strong,555.65,5.684204628482119,2.8421023142410595,554.5999999999999,557.4,0.3750692940014894,0.13587668327443225
38,557.8120909890332,85,strong_monsoon_start,Strong monsoon starts,Strong,559.15,5.746763338428802,2.873381669214401,557.4,560.2,0.37135272778392237,-1.3379090109667686
38,561.6652696083553,86,strong_monsoon_start,Strong monsoon starts,Strong,561.25,5.7846285707669844,2.8923142853834922,560.2,561.75,0.21033312746864463,0.41526960835528826
38,565.4006798256584,87,strong_monsoon_start,Strong monsoon starts,Strong,562.25,5.802747220695482,2.901373610347741,561.75,568.0527472206954,0.545661669328675,3.150679825658358
38,576.9147531800774,88,strong_monsoon_start,Strong monsoon starts,Strong,580.3,6.139722332794272,3.069861166397136,574.1602776672057,581.625,0.6442394624707798,-3.3852468199225996
38,583.0324613293062,89,strong_monsoon_start,Strong monsoon starts,Strong,582.95,6.190816119963109,3.0954080599815543,581.625,588.425,0.6272260019413148,0.08246132930617023
38,593.1769784335914,90,strong_monsoon_start,Strong monsoon starts,Strong,593.9,6.406487318612809,3.2032436593064046,588.425,598.95,0.8988413013312929,-0.7230215664085335
38,608.466376212286,91,strong_monsoon_start,Strong monsoon starts,Strong,604.0,6.61207128217766,3.30603564108883,598.95,610.6120712821777,0.9139326527735937,4.466376212286036
38,624.3006804362435,92,strong_monsoon_start,Strong monsoon starts,Strong,625.65,7.075252033917767,3.5376260169588836,618.5747479660822,626.5999999999999,0.5831086660664737,-1.3493195637564668
38,627.9930539699533,93,strong_monsoon_start,Strong monsoon starts,Strong,627.55,7.11741763830279,3.558708819151395,626.5999999999999,628.825,0.24517807637843758,0.4430539699533256
38,630.8343413810592,94,strong_monsoon_start,Strong monsoon starts,Strong,630.1,7.17440356447477,3.587201782237385,628.825,631.7,0.3110786035339171,0.7343413810591528
38,634.3193566449384,95,strong_monsoon_start,Strong monsoon starts,Strong,633.3,7.246561237191087,3.6232806185955435,631.7,635.7,0.4167437384353069,1.019356644938398
38,638.4095515676803,96,strong_monsoon_start,Strong monsoon starts,Strong,638.1,7.356160778395075,3.6780803891975373,635.7,640.0,0.44023841907086964,0.30955156768027337
38,3.221313430003069,1,weak_monsoon_start,Weak monsoon starts,Weak,3.5,1.0110057316388499,0.5055028658194249,2.48899426836115,4.51100573163885,0.9544997361036416,-0.278686569996931
38,13.211983015247768,2,weak_monsoon_start,Weak monsoon starts,Weak,12.779,1.0407732294675185,0.5203866147337592,11.738226770532481,13.819773229467518,0.9544997361036416,0.4329830152477676
38,17.913906245050185,3,weak_monsoon_start,Weak monsoon starts,Weak,17.835,1.0573604060241701,0.5286802030120851,16.77763959397583,18.89236040602417,0.9544997361036416,0.07890624505018451
38,24.412153595460996,4,weak_monsoon_start,Weak monsoon starts,Weak,24.59,1.0799347414269558,0.5399673707134779,23.510065258573043,25.619999999999997,0.9490233988404114,-0.1778464045390038
38,26.60802999016032,5,weak_monsoon_start,Weak monsoon starts,Weak,26.65,1.0869144243326474,0.5434572121663237,25.619999999999997,27.1025,0.7684458219503099,-0.041970009839680245
38,27.845934007200768,6,weak_monsoon_start,Weak monsoon starts,Weak,27.555,1.08999498712966,0.54499749356483,27.1025,28.134999999999998,0.653196109767159,0.290934007200768
38,29.49136960778042,7,weak_monsoon_start,Weak monsoon starts,Weak,28.715,1.0939563234298006,0.5469781617149003,28.134999999999998,29.567500000000003,0.7959622595867346,0.7763696077804205
38,30.087433917186285,8,weak_monsoon_start,Weak monsoon starts,Weak,30.42,1.0998049520378248,0.5499024760189124,29.567500000000003,31.1975,0.8607646924912418,-0.3325660828137167
38,32.32136442522823,9,weak_monsoon_start,Weak monsoon starts,Weak,31.975,1.1051663022538403,0.5525831511269201,31.1975,32.697500000000005,0.8247682300062342,0.34636442522823074
38,33.683830844194475,10,weak_monsoon_start,Weak monsoon starts,Weak,33.42,1.1101718149116035,0.5550859074558018,32.697500000000005,34.085,0.7880174516619389,0.263830844194473
38,34.925789291800314,11,weak_monsoon_start,Weak monsoon starts,Weak,34.75,1.1147989923661683,0.5573994961830842,34.085,35.75,0.8471702213013954,0.17578929180031366
38,36.48533037804969,12,weak_monsoon_start,Weak monsoon starts,Weak,36.75,1.1217934970256709,0.5608967485128354,35.75,37.87179349702567,0.9399452654130759,-0.2646696219503113
38,40.310590767824024,13,weak_monsoon_start,Weak monsoon starts,Weak,39.955,1.1330938051501196,0.5665469025750598,38.82190619484988,41.088093805150116,0.9544997361036414,0.355590767824026
38,41.69163831684031,14,weak_monsoon_start,Weak monsoon starts,Weak,42.475,1.1420588107268401,0.5710294053634201,41.332941189273164,43.480000000000004,0.9380442197895917,-0.7833616831596899
38,44.16674018869118,15,weak_monsoon_start,Weak monsoon starts,Weak,44.485,1.1492602784778165,0.5746301392389083,43.480000000000004,45.1075,0.8205138429588205,-0.3182598113088204
38,46.012157287359734,16,weak_monsoon_start,Weak monsoon starts,Weak,45.73,1.1537436496739284,0.5768718248369642,45.1075,46.883743649673924,0.836977370536337,0.28215728735973755
38,48.065122451376396,17,weak_monsoon_start,Weak monsoon starts,Weak,48.47,1.163672385138777,0.5818361925693885,47.306327614861225,48.695,0.6277632196114188,-0.4048775486236025
38,49.2986686827463,18,weak_monsoon_start,Weak monsoon starts,Weak,48.92,1.1653111442730066,0.5826555721365033,48.695,50.08531114427301,0.6275618759042987,0.3786686827463015
38,54.572703619431,19,weak_monsoon_start,Weak monsoon starts,Weak,55.23,1.1885350208270575,0.5942675104135288,54.041464979172936,55.775,0.7977035423160352,-0.6572963805689938
38,56.01840987329879,20,weak_monsoon_start,Weak monsoon starts,Weak,56.32,1.192593376240635,0.5962966881203176,55.775,57.51259337624064,0.7968847599373307,-0.3015901267012069
38,69.03201782750995,21,weak_monsoon_start,Weak monsoon starts,Weak,68.655,1.2394969984443178,0.6197484992221589,67.41550300155568,69.11500000000001,0.7482778603208408,0.3770178275099454
38,69.74561055867918,22,weak_monsoon_start,Weak monsoon starts,Weak,69.575,1.2430683149062778,0.6215341574531389,69.11500000000001,69.86500000000001,0.44998403958436534,0.1706105586791722
38,70.43271967854047,23,weak_monsoon_start,Weak monsoon starts,Weak,70.155,1.2453250900468003,0.6226625450234001,69.86500000000001,71.4003250900468,0.6565497184624685,0.2777196785404641
38,73.98469046126218,24,weak_monsoon_start,Weak monsoon starts,Weak,73.4,1.2580271477623868,0.6290135738811934,72.14197285223761,74.6580271477624,0.9544997361036422,0.58469046126217
38,77.76384830475052,25,weak_monsoon_start,Weak monsoon starts,Weak,77.51,1.2743012578081439,0.6371506289040719,76.23569874219186,78.78430125780815,0.9544997361036422,0.25384830475051956
38,89.21521758607298,26,weak_monsoon_start,Weak monsoon starts,Weak,88.425,1.3185499569882535,0.6592749784941268,87.10645004301175,89.74354995698825,0.9544997361036409,0.7902175860729841
38,98.48529548847675,27,weak_monsoon_start,Weak monsoon starts,Weak,98.65,1.3613944266462097,0.6806972133231048,97.28860557335379,99.5,0.8713660562264416,-0.16470451152325438
38,100.40903070776719,28,weak_monsoon_start,Weak monsoon starts,Weak,100.35,1.3686513111121463,0.6843256555560732,99.5,101.71865131111214,0.8701497920472616,0.059030707767192325
38,105.75049675762423,29,weak_monsoon_start,Weak monsoon starts,Weak,105.75,1.391960656222209,0.6959803281111046,104.35803934377779,106.05,0.6440326483741473,0.0004967576242336236
38,107.25048993498896,30,weak_monsoon_start,Weak monsoon starts,Weak,106.35,1.3945749661275613,0.6972874830637806,106.05,107.74457496612756,0.6437388300180363,0.9004899349889683
38,117.73001059322253,31,weak_monsoon_start,Weak monsoon starts,Weak,117.45,1.4438351234747655,0.7219175617373828,116.00616487652523,118.89383512347477,0.9544997361036422,0.28001059322252786
38,120.27201819086528,32,weak_monsoon_start,Weak monsoon starts,Weak,120.55,1.4579006969661032,0.7289503484830516,119.09209930303389,122.0079006969661,0.954499736103642,-0.27798180913471526
38,132.6999303583271,33,weak_monsoon_start,Weak monsoon starts,Weak,133.25,1.516969192623077,0.7584845963115385,131.73303080737693,134.4,0.9125130835830653,-0.5500696416729056
38,136.52859503969708,34,weak_monsoon_start,Weak monsoon starts,Weak,135.55,1.5279198304098423,0.7639599152049211,134.4,137.07791983040985,0.9111282590027059,0.9785950396970691
38,138.57018807315617,35,weak_monsoon_start,Weak monsoon starts,Weak,139.35,1.5461856430266399,0.7730928215133199,137.80381435697336,140.89618564302663,0.9544997361036405,-0.77981192684382
38,142.81181503918376,36,weak_monsoon_start,Weak monsoon starts,Weak,142.55,1.561736585655664,0.780868292827832,140.98826341434435,143.2,0.7746601577443465,0.2618150391837446
38,144.04947346598524,37,weak_monsoon_start,Weak monsoon starts,Weak,143.85,1.5680987605223904,0.7840493802611952,143.2,145.41809876052238,0.7737059870385703,0.19947346598524973
38,146.72238392700908,38,weak_monsoon_start,Weak monsoon starts,Weak,147.05,1.5838701444347123,0.7919350722173562,145.4661298555653,148.63387014443472,0.9544997361036416,-0.327616072990935
38,149.52439466343841,39,weak_monsoon_start,Weak monsoon starts,Weak,151.05,1.603807611094401,0.8019038055472005,149.44619238890562,152.6538076110944,0.9544997361036409,-1.525605336561597
38,159.9212715071668,40,weak_monsoon_start,Weak monsoon starts,Weak,158.95,1.643924433790433,0.8219622168952165,157.30607556620956,160.475,0.9454743408719088,0.9712715071668185
38,161.48325203783054,41,weak_monsoon_start,Weak monsoon starts,Weak,162.0,1.659679769723106,0.829839884861553,160.475,163.575,0.9380960696463309,-0.5167479621694611
38,163.8828951450101,42,weak_monsoon_start,Weak monsoon starts,Weak,165.15,1.6761100715926909,0.8380550357963454,163.575,165.97500000000002,0.8074477656271476,-1.2671048549898956
38,167.1699193915921,43,weak_monsoon_start,Weak monsoon starts,Weak,166.8,1.6847812655684664,0.8423906327842332,165.97500000000002,168.48478126556847,0.813547719276353,0.3699193915920773
38,170.05758138534213,44,weak_monsoon_start,Weak monsoon starts,Weak,170.25,1.7030571391636347,0.8515285695818173,168.54694286083637,170.65,0.6579807209930174,-0.1924186146578677
38,171.50790104753472,45,weak_monsoon_start,Weak monsoon starts,Weak,171.05,1.7073232728923444,0.8536616364461722,170.65,172.75732327289236,0.6575612579619077,0.45790104753470473
38,175.1136951083515,46,weak_monsoon_start,Weak monsoon starts,Weak,174.85,1.7277337792390772,0.8638668896195386,173.1222662207609,176.57773377923908,0.9544997361036429,0.2636951083514987
38,181.35849180141966,47,weak_monsoon_start,Weak monsoon starts,Weak,179.65,1.7538646112816096,0.8769323056408048,177.8961353887184,181.40386461128162,0.9544997361036422,1.7084918014196546
38,187.3155319298425,48,weak_monsoon_start,Weak monsoon starts,Weak,187.75,1.7988596328496997,0.8994298164248499,185.9511403671503,189.5488596328497,0.9544997361036431,-0.434468070157493
38,191.46046492972116,49,weak_monsoon_start,Weak monsoon starts,Weak,191.75,1.821503350399803,0.9107516751999015,189.9284966496002,192.5,0.7721367597690773,-0.28953507027884484
38,194.61497357424722,50,weak_monsoon_start,Weak monsoon starts,Weak,193.25,1.8300680347524603,0.9150340173762301,192.5,195.08006803475246,0.771039659232953,1.364973574247216
38,201.00565886691027,51,weak_monsoon_start,Weak monsoon starts,Weak,201.15,1.8758444143717778,0.9379222071858889,199.27415558562822,203.0258444143718,0.9544997361036422,-0.14434113308973906
38,209.5975944409328,52,weak_monsoon_start,Weak monsoon starts,Weak,209.25,1.9239690350110656,0.9619845175055328,207.32603096498895,211.17396903501105,0.9544997361036405,0.3475944409327951
38,221.5488348947607,53,weak_monsoon_start,Weak monsoon starts,Weak,221.05,1.9962939487491944,0.9981469743745972,219.05370605125083,223.0462939487492,0.9544997361036405,0.49883489476067666
38,229.3749123075101,54,weak_monsoon_start,Weak monsoon starts,Weak,228.65,2.0443093543383593,1.0221546771691796,226.60569064566164,230.65,0.9520556124434235,0.7249123075100954
38,232.2238404307489,55,weak_monsoon_start,Weak monsoon starts,Weak,232.65,2.070042752438924,1.035021376219462,230.65,233.4,0.7389986760971765,-0.426159569251098
38,233.70164413017076,56,weak_monsoon_start,Weak monsoon starts,Weak,234.15,2.079776119778407,1.0398880598892035,233.4,236.22977611977842,0.7418663135020258,-0.4483558698292427
38,246.42710866300047,57,weak_monsoon_start,Weak monsoon starts,Weak,246.75,2.16336388166639,1.081681940833195,244.58663611833362,248.4,0.9136704614550567,-0.32289133699953254
38,250.77505049627845,58,weak_monsoon_start,Weak monsoon starts,Weak,250.05,2.185805676603169,1.0929028383015844,248.4,251.10000000000002,0.7661047961488117,0.7250504962784419
38,252.67699132087742,59,weak_monsoon_start,Weak monsoon starts,Weak,252.15,2.200207882908925,1.1001039414544624,251.10000000000002,254.10000000000002,0.7919225379290213,0.5269913208774142
38,256.5671866573173,60,weak_monsoon_start,Weak monsoon starts,Weak,256.05,2.227207083179748,1.113603541589874,254.10000000000002,257.85,0.9070265274130558,0.5171866573172679
38,258.4672111160874,61,weak_monsoon_start,Weak monsoon starts,Weak,259.65,2.252423383621307,1.1262116918106535,257.85,261.9024233836213,0.9222593695822728,-1.1827888839125649
38,277.00592417733054,62,weak_monsoon_start,Weak monsoon starts,Weak,276.95,2.3776433587897703,1.1888216793948851,274.5723566412102,279.17499999999995,0.9466189646545927,0.05592417733055299
38,280.7456330197108,63,weak_monsoon_start,Weak monsoon starts,Weak,281.4,2.4109635951747306,1.2054817975873653,279.17499999999995,283.04999999999995,0.8819955230448597,-0.6543669802891827
38,284.27611959476434,64,weak_monsoon_start,Weak monsoon starts,Weak,284.7,2.4359741665663375,1.2179870832831687,283.04999999999995,287.1359741665663,0.8894923598784512,-0.42388040523564996
38,308.7952231672799,65,weak_monsoon_start,Weak monsoon starts,Weak,307.25,2.613966003362428,1.306983001681214,304.6360339966376,309.8639660033624,0.9544997361036398,1.5452231672799144
38,318.38679737452134,66,weak_monsoon_start,Weak monsoon starts,Weak,318.05,2.703755557696952,1.351877778848476,315.34624444230303,320.753755557697,0.9544997361036438,0.33679737452132485
38,325.13604845635234,67,weak_monsoon_start,Weak monsoon starts,Weak,324.15,2.755829121562687,1.3779145607813434,321.3941708784373,326.90582912156265,0.9544997361036403,0.9860484563523642
38,342.37813488965213,68,weak_monsoon_start,Weak monsoon starts,Weak,341.15,2.9063054447546017,1.4531527223773009,338.2436945552454,344.05630544475457,0.9544997361036409,1.2281348896521536
38,348.0474130312288,69,weak_monsoon_start,Weak monsoon starts,Weak,349.55,2.9836640278448416,1.4918320139224208,346.5663359721552,352.53366402784485,0.9544997361036414,-1.5025869687711975
38,365.5269188218534,70,weak_monsoon_start,Weak monsoon starts,Weak,364.35,3.125006375489934,1.562503187744967,361.2249936245101,365.85,0.808721767727373,1.1769188218534055
38,367.8660198446607,71,weak_monsoon_start,Weak monsoon starts,Weak,367.35,3.1544629467866874,1.5772314733933437,365.85,368.0,0.489078578572496,0.5160198446606614
38,368.0705738048643,72,weak_monsoon_start,Weak monsoon starts,Weak,368.65,3.1673135712184695,1.5836567856092347,368.0,369.1,0.2711125347641903,-0.5794261951356816
38,370.0476153816525,73,weak_monsoon_start,Weak monsoon starts,Weak,369.55,3.1762407818345717,1.5881203909172859,369.1,370.55,0.3470936318047838,0.4976153816525084
38,371.7154779022586,74,weak_monsoon_start,Weak monsoon starts,Weak,371.55,3.1961692401189015,1.5980846200594507,370.55,371.75,0.2840577642070429,0.16547790225860126
38,374.1981687066398,75,weak_monsoon_start,Weak monsoon starts,Weak,371.95,3.2001699102799765,1.6000849551399883,371.75,375.15016991027994,0.5269854657979784,2.248168706639831
38,377.8952007218982,76,weak_monsoon_start,Weak monsoon starts,Weak,378.65,3.2679304143292383,1.6339652071646191,375.38206958567076,381.9179304143292,0.95449973610364,-0.754799278101757
38,397.7113735110695,77,weak_monsoon_start,Weak monsoon starts,Weak,398.85,3.481031276600129,1.7405156383000644,395.3689687233999,402.33103127660013,0.9544997361036403,-1.1386264889305266
38,430.40792569784463,78,weak_monsoon_start,Weak monsoon starts,Weak,430.15,3.8390063690899776,1.9195031845449888,426.31099363091,433.98900636908996,0.954499736103642,0.25792569784465513
38,440.7183323583372,79,weak_monsoon_start,Weak monsoon starts,Weak,441.85,3.9820753139982004,1.9910376569991002,437.8679246860018,445.83207531399825,0.9544997361036429,-1.1316676416628297
38,452.7205901917418,80,weak_monsoon_start,Weak monsoon starts,Weak,453.55,4.130475778671383,2.0652378893356915,449.41952422132863,455.57500000000005,0.8138342742371121,-0.8294098082582195
38,457.33829349535705,81,weak_monsoon_start,Weak monsoon starts,Weak,457.6,4.183123666480563,2.0915618332402817,455.57500000000005,458.875,0.5624558092310272,-0.26170650464297296
38,459.2695436894674,82,weak_monsoon_start,Weak monsoon starts,Weak,460.15,4.216615757123503,2.1083078785617513,458.875,463.75,0.683465820365296,-0.8804563105325656
38,469.543903204297,83,weak_monsoon_start,Weak monsoon starts,Weak,467.35,4.312636784770198,2.156318392385099,463.75,471.35,0.920694908582228,2.193903204296987
38,476.6972651328304,84,weak_monsoon_start,Weak monsoon starts,Weak,475.35,4.421893554863325,2.2109467774316625,471.35,477.20000000000005,0.763420664700675,1.3472651328303868
38,479.5180041089838,85,weak_monsoon_start,Weak monsoon starts,Weak,479.05,4.473356652896006,2.236678326448003,477.20000000000005,483.52335665289604,0.7731651688805696,0.4680041089837914
38,501.9830775897654,86,weak_monsoon_start,Weak monsoon starts,Weak,500.1,4.7777468333334925,2.3888734166667462,495.32225316666654,504.8777468333335,0.9544997361036411,1.883077589765378
38,509.5820615487512,87,weak_monsoon_start,Weak monsoon starts,Weak,513.95,4.98923393067339,2.494616965336695,508.96076606932667,517.95,0.9228324824205923,-4.367938451248847
38,521.467212124429,88,weak_monsoon_start,Weak monsoon starts,Weak,521.95,5.115631509745488,2.557815754872744,517.95,527.0656315097456,0.9183216241187652,-0.4827878755710344
38,533.0997825204765,89,weak_monsoon_start,Weak monsoon starts,Weak,535.0,5.328726306113715,2.6643631530568577,529.6712736938863,540.3287263061137,0.9544997361036414,-1.9002174795234623
38,552.3447200137907,90,weak_monsoon_start,Weak monsoon starts,Weak,552.7,5.6320057610243985,2.8160028805121993,547.0679942389756,553.45,0.5822592406064326,-0.3552799862093252
38,553.9846330703123,91,weak_monsoon_start,Weak monsoon starts,Weak,554.2,5.65848738291303,2.829243691456515,553.45,555.575,0.2910442205319421,-0.21536692968777515
38,558.3851270410163,92,weak_monsoon_start,Weak monsoon starts,Weak,556.95,5.7073607961290405,2.8536803980645202,555.575,558.7,0.4151802493075728,1.4351270410162442
38,559.0246758876841,93,weak_monsoon_start,Weak monsoon starts,Weak,560.45,5.770174386180529,2.8850871930902646,558.7,564.975,0.6695382750727445,-1.4253241123159341
38,571.572250244848,94,weak_monsoon_start,Weak monsoon starts,Weak,569.5,5.935818294926109,2.9679091474630543,564.975,575.4358182949261,0.913575704897113,2.0722502448479645
38,587.491576921796,95,weak_monsoon_start,Weak monsoon starts,Weak,589.8,6.324867562258709,3.1624337811293546,583.4751324377412,596.1248675622587,0.9544997361036434,-2.3084230782039867
38,615.5588800138652,96,weak_monsoon_start,Weak monsoon starts,Weak,614.9,6.841346119791741,3.4206730598958703,608.0586538802082,621.7413461197917,0.954499736103642,0.6588800138652005
38,625.3232677352548,97,weak_monsoon_start,Weak monsoon starts,Weak,629.0,7.14976567984751,3.574882839923755,621.95,630.65,0.6534997396450505,-3.6767322647451692
38,631.7876491729961,98,weak_monsoon_start,Weak monsoon starts,Weak,632.3,7.223934332061913,3.6119671660309565,630.65,633.75,0.3320510210573029,-0.5123508270038428
38,634.6799546172036,99,weak_monsoon_start,Weak monsoon starts,Weak,635.2,7.289747719991516,3.644873859995758,633.75,637.2,0.36301794806223975,-0.5200453827964111
38,637.5788431676212,100,weak_monsoon_start,Weak monsoon starts,Weak,639.2,7.381509934769512,3.690754967384756,637.2,640.0,0.29185588139537366,-1.6211568323788015
39,10.338397636960254,1,strong_monsoon_start,Strong monsoon starts,Strong,10.824,1.034429462683376,0.517214731341688,9.789570537316624,11.169,0.7248747766744175,-0.4856023630397459
