age_ka,d18o_raw,d18o_precession_band,d18o_highfreq_lt1kyr,d18o_precession_plus_highfreq,d18o_precession_band_plus_mean,d18o_highfreq_lt1kyr_plus_mean
50.6,-9.644638009049768,-0.2103753506056221,-0.23209217947686775,-9.15410087990693,-8.92200870043006,-8.943725529301306
50.7,-9.829642857142856,-0.2177607720904718,-0.369038373246752,-9.298432495161663,-8.92939412191491,-9.080671723071191
50.8,-9.310186915887853,-0.22491157206830645,0.20010160196509302,-8.736443319927652,-8.936544921892745,-8.511531747859346
50.9,-9.487475728155339,-0.2318252098721144,0.06681138929607636,-8.876647170400476,-8.943458559696554,-8.644821960528363
51.0,-9.725619047619048,-0.23849942394674212,-0.13812394721037652,-9.088256720981557,-8.95013277377118,-8.849757297034815
51.1,-9.58010752688172,-0.24493223088296326,0.02888614870083027,-8.927679432006572,-8.956565580707402,-8.68274720112361
51.2,-9.813500000000015,-0.251121924111225,-0.19121184288678983,-9.153967116822454,-8.962755273935663,-8.90284519271123
51.3,-9.353500000000002,-0.257067072258426,0.2802348969780657,-8.6884655251048,-8.968700422082865,-8.431398452846373
51.4,-9.685106382978729,-0.26276651717149596,-0.03539076278526411,-9.009790629781198,-8.974399866995935,-8.747024112609703
51.5,-9.737155172413795,-0.2682193716119612,-0.06331506767006033,-9.04316778910646,-8.9798527214364,-8.7749484174945
51.6,-9.565176470588234,-0.273425016626085,0.14035174528725547,-8.844706621163269,-8.985058366450524,-8.571281604537184
51.7,-9.805446428571429,-0.2783830985955756,-0.06486729328370684,-9.054883741703721,-8.990016448420015,-8.776500643108145
51.8,-9.861212121212128,-0.28309352597424825,-0.08783703443967525,-9.082563910238362,-8.994726875798687,-8.799470384264113
51.9,-9.709999999999999,-0.28755646571641713,0.08970073554150675,-8.909489079999348,-8.999189815540856,-8.621932614282931
52.0,-9.97217391304348,-0.29177233940317365,-0.1532394538064895,-9.156645143034101,-9.003405689227613,-8.864872803630929
52.1,-9.816428571428567,-0.29574181907308267,0.018196473513251973,-8.98917869538427,-9.007375168897521,-8.693436876311187
52.2,-9.745742574257422,-0.299465822764192,0.10739656499331708,-8.903702607595314,-9.011099172588631,-8.604236784831121
52.3,-9.959999999999999,-0.3029455097746099,-0.07910435045034128,-9.09368321004939,-9.014578859599048,-8.79073770027478
52.4,-9.839615384615396,-0.306182275649251,0.0817173018583505,-8.936098323615338,-9.01781562547369,-8.629916047966088
52.5,-9.927528089887645,-0.30917774690069166,0.045356874136326976,-8.975454222588803,-9.020811096725131,-8.666276475688111
52.6,-9.966880733944954,-0.3119337754724032,0.061976426345935066,-8.961590698950907,-9.023567125296841,-8.649656923478503
52.7,-10.30772277227723,-0.3144524329529502,-0.22838487959887643,-9.254470662376265,-9.02608578277739,-8.940018229423314
52.8,-9.920000000000003,-0.3167360045500486,0.19443777466891218,-8.833931579705576,-9.028369354374487,-8.517195575155526
52.9,-10.280681818181817,-0.31878698283367446,-0.15315448588036346,-9.183574818538476,-9.030420332658114,-8.864787835704803
53.0,-10.180866141732281,-0.32060806125770064,-0.06371641962317601,-9.095957830705315,-9.03224141108214,-8.775349769447615
53.1,-10.091769911504436,-0.3222021274698088,-0.00491701265732267,-9.03875248995157,-9.033835477294247,-8.716550362481762
53.2,-9.843629032258065,-0.3235722564196874,0.19945121704240054,-8.835754389201725,-9.035205606244126,-8.512182132782039
53.3,-10.044017094017088,-0.32472170327577426,-0.05178348465304394,-9.088138537753258,-9.036355053100213,-8.763416834477482
53.4,-9.730260869565214,-0.3256538961610357,0.20829020678511673,-8.828997039200358,-9.037287245985475,-8.503343143039322
53.5,-10.152857142857144,-0.3263724287184975,-0.26894222397585177,-9.306948002518787,-9.038005778542937,-8.98057557380029
53.6,-9.87562499999998,-0.3268810525174514,-0.04636183223337359,-9.084876234575264,-9.03851440234189,-8.757995182057812
53.7,-9.86263157894737,-0.32718366931145465,-0.08664755359380272,-9.125464572729696,-9.038817019135893,-8.798280903418242
53.8,-9.695500000000001,-0.32728432315941836,0.03015482700860833,-9.008762845975248,-9.038917672983857,-8.68147852281583
53.9,-9.376538461538466,-0.32718719242125116,0.3013775023618377,-8.737443039883852,-9.03882054224569,-8.4102558474626
54.0,-9.665182481751819,-0.32689658163967045,-0.037133055474157975,-9.075662986938267,-9.03852993146411,-8.748766405298596
54.1,-9.68,-0.3264169133199323,-0.11356453866256884,-9.15161480180694,-9.03805026314437,-8.825197888487008
54.2,-9.520196078431379,-0.32575271961935265,-0.0392416906431237,-9.076627760086915,-9.03738606944379,-8.750875040467562
54.3,-9.272121212121219,-0.32490863395859665,0.08951100160984207,-8.947030982173194,-9.036541983783035,-8.622122348214596
54.4,-9.133050847457632,-0.32388938256680483,0.07281969307469588,-8.962703039316548,-9.035522732391243,-8.638813656749743
54.5,-9.12108108108108,-0.3226997759726983,-0.09839998447752227,-9.132733110274659,-9.034333125797136,-8.810033334301961
54.6,-9.025490196078431,-0.3213447004538651,-0.19094225870635478,-9.223920308984658,-9.032978050278304,-8.902575608530794
54.7,-8.735882352941193,-0.31982910945647397,-0.060419954615032904,-9.091882413895945,-9.031462459280913,-8.772053304439472
54.8,-8.555045045045034,-0.3181580149976862,0.029034018300773137,-9.000757346521352,-9.029791364822126,-8.682599331523665
54.9,-8.65219512195122,-0.3163364790630509,-0.059646246790571435,-9.087616075678062,-9.027969828887489,-8.77127959661501
55.0,-8.486800000000002,-0.314369605011162,0.22714344447316218,-8.798859510362439,-9.026002954835601,-8.484489905351277
55.1,-8.567578947368412,-0.3122625289978356,0.3654525026369905,-8.658443376185284,-9.023895878822275,-8.346180847187448
55.2,-8.986277372262808,-0.31002041143202846,0.21904585681254363,-8.802607904443924,-9.021653761256466,-8.492587493011895
55.3,-9.817524752475206,-0.30764842847566665,-0.35052170253775133,-9.369803480837856,-9.019281778300105,-9.06215505236219
55.4,-9.843636363636369,-0.3051517635994827,-0.18977756117382147,-9.206562674597743,-9.016785113423921,-8.90141091099826
55.5,-9.814074074074075,-0.30253559920687656,-0.09143176903686383,-9.10560071806818,-9.014168949031315,-8.803065118861303
55.6,-10.081008403361341,-0.2998051083377138,-0.4146555348842723,-9.426093993046425,-9.011438458162152,-9.12628888470871
55.7,-9.472592592592598,-0.29696544646385814,0.04442371730401645,-8.96417507898428,-9.008598796288297,-8.667209632520422
55.8,-9.237857142857148,-0.29402174338810483,0.09663204355727915,-8.909023049655264,-9.005655093212544,-8.61500130626716
55.9,-8.67,-0.2909790952580321,0.5154594252396905,-8.487153019842781,-9.002612445082471,-8.196173924584748
56.0,-9.047017543859653,-0.2878425567061269,0.0738534209276484,-8.925622485602917,-8.999475906530567,-8.63777992889679
56.1,-9.12,-0.28461713312736137,0.04050490718896613,-8.955745575762833,-8.9962504829518,-8.671128442635473
56.2,-9.32647058823534,-0.28130777310520383,-0.036491939821466424,-9.029433062751108,-8.992941122929643,-8.748125289645905
56.3,-9.535504587155952,-0.2779193609968411,-0.06557598418729227,-9.055128695008571,-8.989552710821279,-8.777209334011731
56.4,-9.948378378378377,-0.27445670968816344,-0.295845965344027,-9.281936024856629,-8.986090059512602,-9.007479315168466
56.5,-9.819402985074637,-0.2709245535288285,-0.020858357605977734,-9.003416260959245,-8.982557903353268,-8.732491707430416
56.6,-9.95089552238807,-0.2673275414574686,-0.062107619949250334,-9.041068511231158,-8.978960891281908,-8.773740969773689
56.7,-9.99939759036142,-0.26367023032684106,-0.07260866779096709,-9.047912247942246,-8.97530358015128,-8.784242017615405
56.8,-9.883076923076908,-0.25995707843844174,0.049704719000997426,-8.921885709261883,-8.97159042826288,-8.661928630823441
56.9,-9.5985,-0.2561924392958127,0.33389296659131606,-8.633932822528935,-8.967825789120251,-8.377740383233123
57.0,-9.77028169014085,-0.2523805555854683,0.17480690597418014,-8.789206999435727,-8.964013905409907,-8.53682644385026
57.1,-10.120795454545453,-0.2485255533940478,-0.14356359508788388,-9.10372249830637,-8.960158903218487,-8.855196944912322
57.2,-10.028516129032257,-0.24463143666997456,-0.006348684063873386,-8.962613470558287,-8.956264786494414,-8.717982033888312
57.3,-10.323415637860098,-0.24070208193755954,-0.25728449083007265,-9.20961992259207,-8.952335431761998,-8.96891784065451
57.4,-9.975946969696974,-0.2367412332711356,0.12016549017727568,-8.828209092918298,-8.948374583095575,-8.591467859647164
57.5,-10.442643678160922,-0.23275249753644642,-0.33715471212995984,-9.281540559490844,-8.944385847360886,-9.048788061954399
57.6,-9.865304878048786,-0.22873933990613915,0.22973285807106886,-8.71063983165951,-8.940372689730578,-8.48190049175337
57.7,-9.9368484848485,-0.22470507965582812,0.13273805482996284,-8.803600374650305,-8.936338429480267,-8.578895294994476
57.8,-9.897777777777785,-0.22065288624680207,0.13507549807985986,-8.797210737991382,-8.93228623607124,-8.576557851744578
57.9,-10.023375527426152,-0.21658577570104676,-0.03952776001335058,-8.967746885538837,-8.928219125525485,-8.75116110983779
58.0,-9.976144578313251,-0.21250660727384335,-0.059094872602683826,-8.983234829700965,-8.924139957098282,-8.770728222427122
58.1,-9.875389221556885,-0.2084180804287844,-0.049217168145795916,-8.969268598399019,-8.920051430253222,-8.760850517970235
58.2,-9.93434959349592,-0.20432273211962218,-0.2250499127304578,-9.141005994674519,-8.915956081944062,-8.936683262554897
58.3,-9.192337662337685,-0.20022293438293096,0.3803699735820915,-8.531486310625278,-8.911856284207369,-8.331263376242347
58.4,-9.625555555555543,-0.19612089224512527,-0.19396228257700582,-9.10171652464657,-8.907754242069563,-8.905595632401445
58.5,-9.78553030303027,-0.19201864194692964,-0.4782532899210455,-9.381905281692413,-8.903651991771369,-9.189886639745485
58.6,-8.790535714285715,-0.18791804948794283,0.4308685533974272,-8.468682845914955,-8.899551399312381,-8.280764796427011
58.7,-8.783592233009708,-0.1838208094934857,0.4051159324490876,-8.490338226868836,-8.895454159317925,-8.306517417375352
58.8,-9.361976401179883,-0.17972844440545865,-0.1507596168897636,-9.04212141111966,-8.891361794229898,-8.862392966714202
58.9,-9.389900990099019,-0.1756423039984717,-0.11294022576545439,-9.000215879588366,-8.887275653822911,-8.824573575589893
59.0,-9.494561403508767,-0.1715635652220419,-0.13058470482467782,-9.013781619871159,-8.883196915046481,-8.842218054649116
59.1,-9.410065359477102,-0.16749323236918384,0.03719196181300516,-8.841934620380618,-8.879126582193622,-8.674441388011434
59.2,-9.62122641509435,-0.16343213757124592,-0.11621610126301818,-8.991281588658703,-8.875065487395684,-8.827849451087458
59.3,-9.80535353535354,-0.15938094161837288,-0.28358322614622883,-9.15459751758904,-8.871014291442812,-8.995216575970668
59.4,-8.764499999999998,-0.15534013510450106,0.7237355596104895,-8.14323792531845,-8.86697348492894,-7.98789779021395
59.5,-9.344761904761903,-0.15131003989531955,0.0550849470133767,-8.807858442706381,-8.862943389719758,-8.656548402811062
59.6,-9.264140625000007,-0.14729081091715712,-0.007275770655099968,-8.866199931396697,-8.858924160741596,-8.71890912047954
59.7,-10.025954545454535,-0.14328243826428302,-0.9590635526369815,-9.813979340725703,-8.854915788088721,-9.67069690246142
59.8,-8.504917127071833,-0.13928474962163997,0.34247534917985417,-8.508442750266225,-8.850918099446078,-8.369158000644585
59.9,-8.366022099447509,-0.1352974129995599,0.25836759958162,-8.588563163242378,-8.846930762823998,-8.453265750242819
60.0,-8.310971428571436,-0.13131993977654882,0.11516128289085248,-8.727792006710136,-8.842953289600988,-8.596472066933586
60.1,-8.327664835164827,-0.12735168804576627,-0.052945633632586864,-8.891930671502791,-8.838985037870206,-8.764578983457026
60.2,-8.173524590163934,-0.12339186626036866,0.006510120040881771,-8.828515096043926,-8.835025216084807,-8.705123229783556
60.3,-8.120645994832046,-0.1194395371724337,0.017831290407115043,-8.813241596589757,-8.831072886996873,-8.693802059417324
60.4,-8.11125457875458,-0.11549362205973773,0.024963075085448583,-8.802163896798728,-8.827126971884176,-8.68667027473899
60.5,-8.246445603576753,-0.11155290523421674,-0.09128100767334967,-8.914467262732005,-8.823186255058655,-8.802914357497789
60.6,-8.283703427719823,-0.10761603882551034,-0.10439358217288298,-8.923642970822833,-8.819249388649949,-8.816026931997321
60.7,-8.217817589576548,-0.10368154783256064,-0.018603566074109026,-8.83391846373111,-8.815314897657,-8.730236915898548
60.8,-8.22932059447983,-0.09974783543582126,-0.016232320811210857,-8.82761350607147,-8.81138118526026,-8.72786567063565
60.9,-8.197516778523491,-0.0958131885622221,0.026771419122378445,-8.780675119264282,-8.80744653838666,-8.684861930702061
61.0,-8.125791962174938,-0.09187578369463617,0.11082764923713817,-8.692681484281938,-8.803509133519075,-8.600805700587301
61.1,-8.103319672131148,-0.08793369291720407,0.14660590023655778,-8.652961142505085,-8.799567042741643,-8.56502744958788
61.2,-8.177090163934427,-0.08398489018749195,0.08132772730242166,-8.714290512709509,-8.795618240011931,-8.630305622522018
61.3,-8.408253968253966,-0.08002725782609041,-0.15532015595674833,-8.946980763607277,-8.79166060765053,-8.866953505781186
61.4,-8.41,-0.07605859321390368,-0.18388906131336538,-8.971581004351707,-8.787691943038343,-8.895522411137804
61.5,-8.383521126760565,-0.07207661568703252,-0.2059853292098172,-8.989695294721288,-8.783709965511472,-8.917618679034256
61.6,-7.915646687697159,-0.06807897361882215,0.20003756757359306,-8.579674755869668,-8.779712323443261,-8.511595782250845
61.7,-7.882366666666672,-0.06406325167832547,0.17304220642437715,-8.602654395078387,-8.775696601502764,-8.538591143400062
61.8,-7.976219081272081,-0.06002697825412526,0.03630710173875106,-8.735353226339813,-8.771660328078564,-8.675326248085687
61.9,-8.072295719844357,-0.055967633032166404,-0.07374759913021516,-8.84134858198682,-8.767600982856605,-8.785380948954653
62.0,-8.067111111111112,-0.0518826547159705,-0.04928256105302085,-8.81279856559343,-8.76351600454041,-8.76091591087746
62.1,-8.093211382113815,-0.04776944887734139,-0.025737239625492597,-8.785140038327272,-8.75940279870178,-8.737370589449931
62.2,-8.01719723183392,-0.04362539592542146,0.12187879262232071,-8.63337995312754,-8.75525874574986,-8.589754557202118
62.3,-8.25098305084746,-0.03944785918172593,-0.02973589793012736,-8.780817106936292,-8.751081209006164,-8.741369247754566
62.4,-8.369512735326689,-0.03523419304856512,-0.06715087559281896,-8.814018418465823,-8.746867542873003,-8.778784225417258
62.5,-8.441684088269456,-0.030981751258064277,-0.06869366446922967,-8.811308765551733,-8.742615101082503,-8.780327014293668
62.6,-8.385219780219781,-0.02668789518880669,0.04216462702696644,-8.69615661798628,-8.738321245013246,-8.669468722797472
62.7,-8.42,-0.02235000223695911,0.04358562712400212,-8.690397724937396,-8.733983352061397,-8.668047722700436
62.8,-8.456645962732917,-0.017965474228589247,0.025768923487382692,-8.703829900565646,-8.729598824053028,-8.685864426337057
62.9,-8.474859967051072,-0.013531745859753256,0.011314666786840965,-8.71385042889735,-8.725165095684192,-8.700318683037597
63.0,-8.474795321637428,-0.009046293150817519,0.003059144754033209,-8.717620498221223,-8.720679642975256,-8.708574205070406
63.1,-8.499964028776978,-0.004506641901383272,-0.038915442466507424,-8.755055434192329,-8.716139991725822,-8.750548792290946
63.2,-8.541734154929578,8.962386789449633e-05,-0.1015752155988293,-8.813118941555373,-8.711543725956544,-8.813208565423269
63.3,-8.365000000000007,0.004744853500361225,0.05520328959585041,-8.651685206728228,-8.706888496324078,-8.656430060228589
63.4,-8.379398907103822,0.00946132132909732,0.026470964710800696,-8.67570106378454,-8.702172028495342,-8.685162385113639
63.5,-8.305081967213116,0.014241218357161502,0.09510151338533869,-8.602290618081938,-8.697392131467277,-8.6165318364391
63.6,-8.357759562841533,0.01908664400617345,0.045940878887657056,-8.646605826930609,-8.692546705818264,-8.665692470936781
63.7,-8.509562289562295,0.02399959794704929,-0.09460372457157071,-8.78223747644896,-8.687633751877389,-8.806237074396009
63.8,-8.593195876288659,0.028981972026667212,-0.16121764038136033,-8.843869018179133,-8.682651377797772,-8.8728509902058
63.9,-8.434502923976614,0.03403554230418551,0.0191778240102235,-8.65841998351003,-8.677597807520254,-8.692455525814216
64.0,-8.383742138364779,0.03916196121066014,0.09634030511781363,-8.576131083495964,-8.67247138861378,-8.615293044706625
64.1,-8.438671874999999,0.044362749845515734,0.07254052196089456,-8.594730078018028,-8.667270599978924,-8.639092827863545
64.2,-8.443229974160207,0.049639290423310146,0.10272046781113547,-8.559273591589992,-8.66199405940113,-8.608912882013303
64.3,-8.558223684210509,0.05499281888410079,0.02395742938768137,-8.632683101552656,-8.656640530940338,-8.687675920436757
64.4,-8.969407894736856,0.06042441768056957,-0.3509130480790458,-9.002121980222915,-8.651208932143868,-9.062546397903484
64.5,-8.693219814241465,0.06593500875489253,-0.037192332226807,-8.682890673296352,-8.645698341069545,-8.748825682051246
64.6,-8.6583908045977,0.07152534671815158,0.03999224318618415,-8.600115759920103,-8.640108003106286,-8.671641106638255
64.7,-8.466030150753754,0.07719601224487667,0.28277692893637396,-8.351660408643188,-8.634437337579563,-8.428856420888065
64.8,-8.846938110749184,0.08294740569508102,-0.04087325000561774,-8.669559194134976,-8.628685944129357,-8.752506599830056
64.9,-8.791035422343315,0.08877974097590671,0.07078372045649456,-8.552069888392037,-8.622853608848532,-8.640849629367944
65.0,-8.954726666666676,0.09469303965473433,-0.053218502032313965,-8.670158812202018,-8.616940310169705,-8.764851851856752
65.1,-9.086318537859004,0.10068712533533007,-0.177742692931962,-8.788688917421071,-8.610946224489108,-8.889376042756401
65.2,-8.79202797202796,0.10676161830830434,0.0780674045544877,-8.526804326961647,-8.604871731516134,-8.63356594526995
65.3,-8.81352941176468,0.11291593048684048,-0.032136976936397374,-8.630854396273996,-8.598717419337598,-8.743770326760837
65.4,-8.70640449438202,0.1191492606383189,-0.058299622782831774,-8.650783711968952,-8.59248408918612,-8.76993297260727
65.5,-8.345923261390883,0.12546058992211215,0.13947692595585026,-8.446695833946476,-8.586172759902327,-8.572156423868588
65.6,-8.34,0.13184867774346123,-0.024959621308188566,-8.604744293389166,-8.579784672080978,-8.736592971132627
65.7,-8.130000000000006,0.13831205793296075,0.03132380728502851,-8.54199748460645,-8.573321291891478,-8.68030954253941
65.8,-8.343209459459446,0.14484903526078433,-0.29651125452015176,-8.863295569083807,-8.566784314563654,-9.00814460434459
65.9,-7.7959259259259195,0.15145768229436896,0.1914975588660407,-8.36867810866403,-8.56017566753007,-8.520135790958397
66.0,-7.772902350813743,0.15813583660785097,0.21682866024199698,-8.33666885297459,-8.553497513216588,-8.494804689582441
66.1,-8.067807017543839,0.16488109835110518,-0.020219349134493414,-8.566971600607827,-8.546752251473334,-8.731852698958932
66.2,-8.28563342318059,0.17169082818578496,-0.14219303296263158,-8.682135554601285,-8.539942521638654,-8.853826382787071
66.3,-8.255014577259473,0.17856214559529413,-0.002698165512878655,-8.535769369742024,-8.533071204229145,-8.714331515337317
66.4,-8.335189504373178,0.1854919275751408,0.012887007553828309,-8.513254414695469,-8.526141422249298,-8.69874634227061
66.5,-8.33005291005291,0.19247680770963393,0.07983356688327263,-8.439322975231532,-8.519156542114805,-8.631799782941165
66.6,-8.485356550580434,0.19951317564037716,-0.058013257355639204,-8.5701334315397,-8.512120174184062,-8.769646607180078
66.7,-8.427313432835824,0.206597176931504,-0.02408384704409057,-8.529120019937025,-8.505036172892934,-8.73571719686853
66.8,-8.723064876957462,0.21372471333607226,-0.3700842777284287,-8.867992914216796,-8.497908636488367,-9.081717627552868
66.9,-8.147048092868973,0.22089144346750306,0.15310538769037102,-8.337636518666564,-8.490741906356936,-8.558527962134068
67.0,-7.96462686567163,0.22809278387940654,0.3037512905816331,-8.1797892753634,-8.483540565945033,-8.407882059242805
67.1,-8.237944444444436,0.2353239105565875,0.03438333569390059,-8.44192610357395,-8.476309439267851,-8.677250014130538
67.2,-8.206247787610586,0.24257976081946334,0.10533660257546112,-8.363716986429514,-8.469053589004975,-8.606296747248978
67.3,-8.54967592592594,0.24985503564356482,-0.17934091972085667,-8.64111923390173,-8.461778314180874,-8.890974269545296
67.4,-8.461993569131822,0.2571442023952162,-0.038970710284602285,-8.493459857713825,-8.454489147429223,-8.75060406010904
67.5,-8.39106635071089,0.26444149798391725,0.05236150525298579,-8.394830346587536,-8.447191851840522,-8.659271844571453
67.6,-8.541145339652452,0.2717409324313673,-0.12746588569708597,-8.567358303090158,-8.439892417393072,-8.839099235521525
67.7,-8.442846790890266,0.2790362928564853,-0.1125258252992561,-8.54512288226721,-8.432597056967953,-8.824159175123695
67.8,-8.154893992932854,0.28632114787519425,0.05098312866314066,-8.374329073286104,-8.425312201949245,-8.660650221161298
67.9,-7.8309756097561065,0.2935888524131448,0.23492999545677407,-8.18311450195452,-8.418044497411294,-8.476703354367665
68.0,-7.98322188449848,0.30083255292896144,-0.040286765284973956,-8.45108756218045,-8.410800796895478,-8.751920115109412
68.1,-8.034598070739554,0.30804519304500105,-0.16527268084858454,-8.568860837628023,-8.403588156779438,-8.876906030673023
68.2,-7.873826366559486,0.3152195195820199,-0.0033357457443026553,-8.399749575986721,-8.39641383024242,-8.714969095568742
68.3,-8.001875669882102,0.32234808899355305,-0.04296997139333365,-8.43225523222422,-8.389285260830885,-8.754603321217772
68.4,-8.070564516129028,0.329423274195217,0.058613034771299005,-8.323597040857923,-8.38221007562922,-8.653020315053139
68.5,-8.272177419354831,0.33643727178355914,0.08325429837538023,-8.2919417796655,-8.37519607804088,-8.628379051449059
68.6,-8.01173678532903,0.3433821096384897,0.581546539832225,-7.786704700353724,-8.368251240185948,-8.130086809992214
68.7,-9.07448275862083,0.35024965490275095,-0.2860782513533094,-8.647461946274998,-8.361383694921688,-8.997711601177748
68.8,-9.086166902404527,0.35703162233129737,-0.19478994461175322,-8.549391672104894,-8.354601727493142,-8.906423294436191
68.9,-9.089690721649484,0.3637195830028922,-0.21496105182002817,-8.562874818641575,-8.347913766821547,-8.926594401644467
69.0,-9.016913946587538,0.3703049733856548,-0.2717338727456224,-8.613062249184406,-8.341328376438783,-8.983367222570061
69.1,-8.781721649484574,0.376779104747736,-0.2371230021496993,-8.571977247226402,-8.334854245076702,-8.948756351974138
69.2,-8.195337837837817,0.383133172903745,0.1421089581467812,-8.186391218773913,-8.328500176920693,-8.569524391677657
69.3,-7.475850000000087,0.38935826828700787,0.7127042675200705,-7.60957081401736,-8.32227508153743,-7.998929082304368
69.4,-7.870460526315788,0.39544538633720344,0.269803223211593,-8.046384740275641,-8.316187963487236,-8.441830126612846
69.5,-8.101632653061252,0.4013854381923966,0.09751893377538781,-8.212728977856655,-8.310247911632041,-8.61411441604905
69.6,-8.686567164179015,0.4071692616739762,-0.34838687014442266,-8.652850958294884,-8.304464088150462,-9.06002021996886
69.7,-8.930909090909049,0.4127876325525034,-0.41865297450430616,-8.71749869177624,-8.298845717271936,-9.130286324328745
69.8,-8.813621103117562,0.41823127608198235,-0.1350190045791671,-8.428421078321623,-8.293402073742456,-8.846652354403606
69.9,-8.895203836930452,0.42349087878959446,-0.08313810044305606,-8.3712805714779,-8.288142471034844,-8.794771450267495
70.0,-8.73912371134021,0.428557100507466,0.17048674254883164,-8.112589506768142,-8.283076249316974,-8.541146607275607
70.1,-8.477347417840342,0.4334205866325962,0.5072569466466686,-7.7709558165451735,-8.278212763191842,-8.20437640317777
70.2,-9.1757142857143,0.4380719806006335,-0.11953056230458739,-8.393091931528392,-8.273561369223804,-8.831163912129027
70.3,-9.489494949494949,0.44250193655877124,-0.3498620952457415,-8.618993508511409,-8.269131413265667,-9.06149544507018
70.4,-9.074525386313507,0.44670113222263,0.166435774755041,-8.098496442846768,-8.264932217601809,-8.545197575069398
70.5,-9.25291666666671,0.45066028190160945,0.10268984477429874,-8.15828322314853,-8.26097306792283,-8.60894350505014
70.6,-9.519433333333316,0.45437014967682166,-0.049463010717197844,-8.306726210864815,-8.257263200147618,-8.761096360541636
70.7,-9.626923076923191,0.4578215627153704,-0.06194121112385789,-8.315752998232925,-8.253811787109068,-8.773574560948296
70.8,-9.466666666666685,0.46100542470440703,0.15459970255304872,-8.096028222566982,-8.250627925120032,-8.55703364727139
70.9,-9.540519877675841,0.46391272938808226,0.08458892732579451,-8.163131693110563,-8.247720620436356,-8.627044422498644
71.0,-10.128999999999934,0.4665345741902198,-0.5552173167851888,-8.800316092419408,-8.245098775634219,-9.266850666609628
71.1,-9.217543859649123,0.4688621739052652,0.2608225692002298,-7.981948606718944,-8.242771175919174,-8.45081078062421
71.2,-9.352043795620482,0.47088687443981214,0.010344250473955274,-8.230402224910671,-8.240746475384627,-8.701289099350483
71.3,-9.166447811447814,0.47260016658677684,0.08956555724157993,-8.149467625996081,-8.239033183237662,-8.62206779258286
71.4,-9.414697986577243,0.47399369981408335,-0.22734644404680096,-8.464986094057156,-8.237639650010355,-8.93897979387124
71.5,-9.052162162162183,0.4750592960495342,0.12127080304154601,-8.115303250733358,-8.236574053774904,-8.590362546782893
71.6,-9.045245901639296,0.4757889634433788,0.16811886291729997,-8.06772552346376,-8.23584438638106,-8.543514486907139
71.7,-9.110386740331492,0.4761749100899482,0.17553626526182653,-8.059922174472664,-8.23545843973449,-8.536097084562613
71.8,-9.228958333333313,0.47620955768960804,0.12439184369014684,-8.111031948444683,-8.235423792134831,-8.587241506134292
71.9,-9.741718750000022,0.47588555513218617,-0.3702771639018146,-8.606024958594068,-8.235747794692253,-9.081910513726253
72.0,-9.375573770491838,0.4751957919829606,-0.07245136971159347,-8.308888927553072,-8.236437557841478,-8.784084719536033
72.1,-9.382268041237129,0.47413341185224633,-0.2519280312185489,-8.489427969190741,-8.237499937972192,-8.963561381042988
72.2,-9.113333333333397,0.4726918256295965,-0.25410701101437894,-8.49304853520922,-8.238941524194843,-8.965740360838817
72.3,-7.79789473684207,0.47086472456363526,0.7186952132440328,-7.522073412016771,-8.240768625260804,-7.992938136580406
72.4,-8.109846743295035,0.468646093168565,0.030447762442921966,-8.212539494212951,-8.242987256655873,-8.681185587381517
72.5,-7.622688172042943,0.46603022193844235,0.14644771729326356,-8.099155410592733,-8.245603127885996,-8.565185632531175
72.6,-7.682116402116396,0.4630117198503928,-0.2449388973220999,-8.493560527296145,-8.248621629974046,-8.95657224714654
72.7,-7.29096774193549,0.45958552663803354,-0.11741618150934835,-8.369464004695754,-8.252047823186405,-8.829049531333787
72.8,-7.202769230769237,0.45574692481650203,-0.19818132894855126,-8.454067753956489,-8.255886425007937,-8.90981467877299
72.9,-6.975107913669009,0.4514915514406366,-0.021365424944020453,-8.281507223327823,-8.260141798383803,-8.73299877476846
73.0,-7.229166666666658,0.4468154095780316,-0.1924951749440575,-8.457313115190464,-8.264817940246408,-8.904128524768495
73.1,-6.937205882352974,0.4417148794788912,0.31529225001509587,-7.954626220330452,-8.269918470345548,-8.396341099809343
73.2,-6.721562499999987,0.43618672942482994,0.8543983977479346,-7.421048222651674,-8.27544662039961,-7.857234952076504
73.3,-7.974057971014407,0.4302281262390186,-0.017332637074369606,-8.29873786065979,-8.28140522358542,-8.728965986898809
73.4,-9.093555555555836,0.4238366454403495,-0.7638080651664514,-9.05160476955054,-8.287796704384089,-9.47544141499089
73.5,-8.690149253731315,0.41701028102459037,-0.05580630795689012,-8.350429376756738,-8.294623068799849,-8.76743965778133
73.6,-9.055570776255948,0.40974745485582376,-0.22200264113967694,-8.523888536108291,-8.301885894968615,-8.933635990964115
73.7,-9.146621004566214,0.40204702565181005,-0.22204019056375,-8.531626514736379,-8.309586324172628,-8.933673540388188
73.8,-8.569999999999999,0.3939082975472838,0.3654833448888962,-7.952241707388259,-8.317725052277154,-8.346150004935543
73.9,-8.610970464135054,0.3853310282195854,0.3000690324911307,-8.026233289113723,-8.326302321604853,-8.411564317333308
74.0,-8.749111111111082,0.3763154365614453,0.1453879868705496,-8.189929926392445,-8.335317913262994,-8.56624536295389
74.1,-8.95741721854303,0.36686220988617324,-0.043947086311032196,-8.388718226249297,-8.344771139938265,-8.755580436135471
