driver,driver_label,event_type,event_label,event_index,event_age_ka,orbital_value_at_event,phase_unwrapped_rad,phase_rad,phase_deg,phase_fraction,phase_extrapolated,signed_distance_to_min_rad,signed_distance_to_max_rad,source_event_order
pre,Precession index,barker_do_warming_variable_threshold_edc3,"Barker variable-threshold D-O warmings, EDC3 0-640 ka",1,11.5,-0.019616,6.283185307179586,0.0,0.0,0.0,False,0.0,-3.141592653589793,
pre,Precession index,barker_do_warming_variable_threshold_edc3,"Barker variable-threshold D-O warmings, EDC3 0-640 ka",2,14.3,-0.013855,7.090199933789808,0.807014626610222,46.23853211009174,0.12844036697247707,False,0.807014626610222,-2.334578026979571,
pre,Precession index,barker_do_warming_variable_threshold_edc3,"Barker variable-threshold D-O warmings, EDC3 0-640 ka",3,27.38,0.0033853999999999998,10.821664694240555,4.538479387060969,260.0357142857143,0.7223214285714286,False,-1.7447059201186177,1.3968867334711756,
pre,Precession index,barker_do_warming_variable_threshold_edc3,"Barker variable-threshold D-O warmings, EDC3 0-640 ka",4,29.26,-0.005357400000000006,11.349003461093128,5.065818153913542,290.25,0.80625,False,-1.2173671532660448,1.9242255003237485,
pre,Precession index,barker_do_warming_variable_threshold_edc3,"Barker variable-threshold D-O warmings, EDC3 0-640 ka",5,32.02,-0.013947200000000005,12.123181650727757,5.8399963435481705,334.60714285714295,0.929464285714286,False,-0.4431889636314159,2.6984036899583774,
pre,Precession index,barker_do_warming_variable_threshold_edc3,"Barker variable-threshold D-O warmings, EDC3 0-640 ka",6,33.34,-0.015202400000000001,12.493440784900839,6.210255477721253,355.8214285714286,0.9883928571428573,False,-0.07292982945833362,3.0686628241314597,
pre,Precession index,barker_do_warming_variable_threshold_edc3,"Barker variable-threshold D-O warmings, EDC3 0-640 ka",7,35.02,-0.014252199999999996,12.896819619403432,0.3304490050442599,18.933333333333344,0.05259259259259262,False,0.3304490050442599,-2.8111436485455332,
pre,Precession index,barker_do_warming_variable_threshold_edc3,"Barker variable-threshold D-O warmings, EDC3 0-640 ka",8,37.78,-0.007726799999999991,13.539100784137345,0.9727301697781723,55.73333333333329,0.1548148148148147,False,0.9727301697781723,-2.168862483811621,
pre,Precession index,barker_do_warming_variable_threshold_edc3,"Barker variable-threshold D-O warmings, EDC3 0-640 ka",9,38.68,-0.00480120000000001,13.748540294376665,1.182169680017493,67.73333333333336,0.18814814814814823,False,1.182169680017493,-1.9594229735723,
pre,Precession index,barker_do_warming_variable_threshold_edc3,"Barker variable-threshold D-O warmings, EDC3 0-640 ka",10,41.3,0.003818,14.358241979740017,1.7918713653808442,102.66666666666663,0.2851851851851851,False,1.7918713653808442,-1.3497212882089489,
