event_type,event_label,event_short_label,event_index,published_start_age_ka,age_error_2sigma_kyr,age_sigma_kyr,sampling_lower_bound_ka,sampling_upper_bound_ka,truncated_gaussian_mass_kept,sample_mean_age_ka,sample_std_age_ka,sample_q025_age_ka,sample_q500_age_ka,sample_q975_age_ka,mean_minus_published_ka,std_over_requested_sigma
strong_monsoon_start,Strong monsoon starts,Strong,84,555.65,5.684204628482119,2.8421023142410595,554.5999999999999,557.4,0.3750692940014894,556.0021104385876,0.7617129059519027,554.6967061094282,555.9788542503443,557.2754722889985,0.3521104385876015,0.2680103746213326
strong_monsoon_start,Strong monsoon starts,Strong,85,559.15,5.746763338428802,2.873381669214401,557.4,560.2,0.37135272778392237,558.9084030079053,0.7874133781118348,557.5121164905426,559.0159573213713,560.1100442748956,-0.24159699209462815,0.27403716900829195
strong_monsoon_start,Strong monsoon starts,Strong,86,561.25,5.7846285707669844,2.8923142853834922,560.2,561.75,0.21033312746864463,560.9712787859778,0.4533615337058912,560.24376873472,560.9710731793343,561.7140728029858,-0.2787212140221982,0.15674698147327373
strong_monsoon_start,Strong monsoon starts,Strong,87,562.25,5.802747220695482,2.901373610347741,561.75,568.0527472206954,0.545661669328675,563.9258035437989,1.5576635026353378,561.8247720595825,563.6446068200819,567.3419995893846,1.6758035437989065,0.5368710520699351
strong_monsoon_start,Strong monsoon starts,Strong,88,580.3,6.139722332794272,3.069861166397136,574.1602776672057,581.625,0.6442394624707798,578.7470150674852,1.8205952282507805,574.8341691542976,578.9754467787238,581.4535610996462,-1.5529849325147325,0.5930545811579732
strong_monsoon_start,Strong monsoon starts,Strong,89,582.95,6.190816119963109,3.0954080599815543,581.625,588.425,0.6272260019413148,584.2933210230111,1.7591078385547587,581.7340440180163,584.081735889896,588.0214220800233,1.3433210230110717,0.5682959417522617
strong_monsoon_start,Strong monsoon starts,Strong,90,593.9,6.406487318612809,3.2032436593064046,588.425,598.95,0.8988413013312929,593.6868768303777,2.491933483054767,588.8512444314848,593.6058882181563,598.1976669437364,-0.21312316962223576,0.7779406589364304
strong_monsoon_start,Strong monsoon starts,Strong,91,604.0,6.61207128217766,3.30603564108883,598.95,610.6120712821777,0.9139326527735937,604.0921978820123,2.581305287807223,599.5417647627403,604.0573237348391,609.0998463024292,0.09219788201232859,0.7807856805067837
strong_monsoon_start,Strong monsoon starts,Strong,92,625.65,7.075252033917767,3.5376260169588836,618.5747479660822,626.5999999999999,0.5831086660664737,623.5958543495915,1.9900445097016877,619.3390648326881,623.9987181768136,626.3874345104027,-2.0541456504084863,0.5625367125189867
strong_monsoon_start,Strong monsoon starts,Strong,93,627.55,7.11741763830279,3.558708819151395,626.5999999999999,628.825,0.24517807637843758,627.6804315864043,0.6375003599916631,626.6818484898703,627.6741362917478,628.7649313478727,0.13043158640437014,0.17913810665287322
strong_monsoon_start,Strong monsoon starts,Strong,94,630.1,7.17440356447477,3.587201782237385,628.825,631.7,0.3110786035339171,630.2857373267092,0.833799468304039,628.9257240773444,630.2947587658833,631.6463067462396,0.18573732670915888,0.23243729205107252
strong_monsoon_start,Strong monsoon starts,Strong,95,633.3,7.246561237191087,3.6232806185955435,631.7,635.7,0.4167437384353069,633.621300667759,1.1408590094703146,631.786423128477,633.6197577658622,635.5649346937607,0.3213006677590329,0.3148690729652992
strong_monsoon_start,Strong monsoon starts,Strong,96,638.1,7.356160778395075,3.6780803891975373,635.7,640.0,0.44023841907086964,637.8897349611343,1.1765793514082012,635.8780198222263,637.8891035417923,639.8731077047897,-0.2102650388657139,0.3198895148849372
weak_monsoon_start,Weak monsoon starts,Weak,1,3.5,1.0110057316388499,0.5055028658194249,2.48899426836115,4.51100573163885,0.9544997361036416,3.515351770073042,0.4671259884981532,2.6001316858860406,3.530451500250903,4.317223873071518,0.015351770073042115,0.9240817809033338
weak_monsoon_start,Weak monsoon starts,Weak,2,12.779,1.0407732294675185,0.5203866147337592,11.738226770532481,13.819773229467518,0.9544997361036416,12.78953431668113,0.4442145903726675,11.99509018665153,12.804924620447746,13.639468652825265,0.010534316681130917,0.8536241667167727
weak_monsoon_start,Weak monsoon starts,Weak,3,17.835,1.0573604060241701,0.5286802030120851,16.77763959397583,18.89236040602417,0.9544997361036416,17.80683917349849,0.4394097824366826,17.00971685717752,17.809568050400763,18.590629459446106,-0.028160826501512304,0.8311447637592705
weak_monsoon_start,Weak monsoon starts,Weak,4,24.59,1.0799347414269558,0.5399673707134779,23.510065258573043,25.619999999999997,0.9490233988404114,24.62282889062776,0.46508175412416364,23.69426723055991,24.66585172509849,25.430084791312616,0.03282889062775851,0.8613145522286555
weak_monsoon_start,Weak monsoon starts,Weak,5,26.65,1.0869144243326474,0.5434572121663237,25.619999999999997,27.1025,0.7684458219503099,26.49832936843222,0.3725097076859767,25.72260505205616,26.554793972409087,27.05744497696645,-0.1516706315677787,0.6854444091395572
weak_monsoon_start,Weak monsoon starts,Weak,6,27.555,1.08999498712966,0.54499749356483,27.1025,28.134999999999998,0.653196109767159,27.605503859099443,0.2873932635912106,27.13771149330273,27.60810317651081,28.10437405031504,0.050503859099443105,0.5273295143274339
weak_monsoon_start,Weak monsoon starts,Weak,7,28.715,1.0939563234298006,0.5469781617149003,28.134999999999998,29.567500000000003,0.7959622595867346,28.778439490654847,0.3746536913167295,28.19093474140514,28.74495699414649,29.480316117966673,0.06343949065484722,0.6849518272212283
weak_monsoon_start,Weak monsoon starts,Weak,8,30.42,1.0998049520378248,0.5499024760189124,29.567500000000003,31.1975,0.8607646924912418,30.40611443288644,0.38473982848359156,29.717900308340493,30.38890379414373,31.093430577698097,-0.013885567113561592,0.6996510204299562
