dataset_id,dataset_label,bin_start_ka,bin_end_ka,bin_center_ka,dt_ka,lr04,lr04_scaled,co2,co2_scaled,precession_index,pre_phase_unwrapped_rad,pre_phase_rad,pre_phase_deg,pre_phase_sin,pre_phase_cos,event_count,n_events_total,source,cheng_local_resolution_ka,cheng_log_resolution,cheng_log_resolution_scaled,same_type_history_count,same_type_history_rate_per_kyr,same_type_history_window_ka,same_type_history_coverage_ka,same_type_history_complete,AT,AT_scaled,obl,obl_scaled,ecc,ecc_scaled,insol65N,insol65N_scaled
strong_monsoon_start,Strong monsoon starts,0.0,0.2,0.1,0.2,3.23,-0.46807650862068967,284.2548271107137,0.47817600233742125,0.01643,21.70840523630547,2.8588493147667116,163.79999999999998,0.27899110603922955,-0.960293685676943,0,96,data/raw/rousseau_2023_ks_0p4_4kyr_strong_monsoon_start_times.csv,0.10577505709780723,-2.2464405425717815,-0.035116663029604346,0.0,0.0,5.0,5.0,True,-8.078588355878505,-0.2613379789232643,0.40932,0.047243953603160686,0.016749,-0.2451503141238373,479.4743927001953,-0.12428193838662907
strong_monsoon_start,Strong monsoon starts,0.2,0.4,0.30000000000000004,0.2,3.23,-0.46807650862068967,277.9779031582055,0.42497202749291313,0.01669,21.771237089377266,2.921681167838507,167.39999999999998,0.21814324139654317,-0.9759167619387472,0,96,data/raw/rousseau_2023_ks_0p4_4kyr_strong_monsoon_start_times.csv,0.1398625744478507,-1.9670949495552892,0.01693067662185526,0.0,0.0,5.0,5.0,True,-8.068903815182876,-0.26061218765769995,0.409773,0.05815094322586989,0.016844,-0.2430761688900047,479.74037780761716,-0.12209267262107369
strong_monsoon_start,Strong monsoon starts,0.4,0.6,0.5,0.19999999999999996,3.23,-0.46807650862068967,282.14747448550645,0.4603138238391089,0.016891,21.83406894244906,2.9845130209103026,170.99999999999994,0.15643446504023187,-0.9876883405951375,0,96,data/raw/rousseau_2023_ks_0p4_4kyr_strong_monsoon_start_times.csv,0.012162999999999981,-4.409356722345839,-0.4381086409259285,0.0,0.0,5.0,5.0,True,-8.05921927448725,-0.25988639639213573,0.410226,0.06905793284857908,0.01694,-0.24098019054844758,480.00636291503906,-0.11990340685551786
strong_monsoon_start,Strong monsoon starts,0.6,0.8,0.7,0.20000000000000007,3.23,-0.46807650862068967,282.45326267420137,0.46290572191245916,0.01703,21.896900795520857,3.047344873982098,174.59999999999994,0.09410831331851567,-0.9955619646030799,0,96,data/raw/rousseau_2023_ks_0p4_4kyr_strong_monsoon_start_times.csv,0.014617499999999983,-4.22553583791445,-0.4038593517077973,0.0,0.0,5.0,5.0,True,-8.049534733791623,-0.25916060512657146,0.410678,0.0799408452315037,0.017032,-0.2389715446377887,480.27234802246096,-0.11771414108996202
strong_monsoon_start,Strong monsoon starts,0.8,1.0,0.9,0.19999999999999996,3.23,-0.46807650862068967,281.0402360883566,0.4509287358127845,0.017104,21.959732648592652,3.1101767270538936,178.1999999999999,0.03141075907813001,-0.9995065603657315,0,96,data/raw/rousseau_2023_ks_0p4_4kyr_strong_monsoon_start_times.csv,0.054523680704063174,-2.9091201633529136,-0.1585863441885254,0.0,0.0,5.0,5.0,True,-8.039850193095994,-0.2584348138610071,0.411129,0.09079968037464374,0.01712,-0.23705023115802795,480.5383331298828,-0.11552487532440664
strong_monsoon_start,Strong monsoon starts,1.0,1.2,1.1,0.19999999999999996,3.225,-0.4706120055780933,279.0387126535184,0.43396357847082356,0.01711,22.02106850516274,3.171512583623983,181.71428571428578,-0.029915466169399513,-0.9995524322835033,0,96,data/raw/rousseau_2023_ks_0p4_4kyr_strong_monsoon_start_times.csv,0.020785499999999974,-3.8734996507573958,-0.3382683867503289,0.0,0.0,5.0,5.0,True,-8.03343373320529,-0.25795394329720034,0.411577,0.10158628379842734,0.0172,-0.23530358254006367,480.96054992675784,-0.11204970038698057
strong_monsoon_start,Strong monsoon starts,1.2,1.4,1.2999999999999998,0.19999999999999996,3.215,-0.4756829994929007,279.1302424127868,0.434739395900903,0.017046,22.080908365231117,3.2313524436923586,185.14285714285714,-0.08963930890343337,-0.9959742939952391,0,96,data/raw/rousseau_2023_ks_0p4_4kyr_strong_monsoon_start_times.csv,0.028360223901119305,-3.5627676823874816,-0.28037317486001384,0.0,0.0,5.0,5.0,True,-8.030285354119513,-0.2577179934351512,0.412022,0.1123006555028545,0.017273,-0.23370976567617127,481.53899841308595,-0.10728861627768477
strong_monsoon_start,Strong monsoon starts,1.4,1.6,1.5,0.20000000000000018,3.205,-0.4807539934077079,279.26147551419257,0.43585174371310953,0.016915,22.140748225299493,3.2911923037607345,188.5714285714285,-0.14904226617617314,-0.9888308262251287,0,96,data/raw/rousseau_2023_ks_0p4_4kyr_strong_monsoon_start_times.csv,0.07721488531702853,-2.561163025550411,-0.09375538286998632,0.0,0.0,5.0,5.0,True,-8.027136975033734,-0.25748204357310195,0.412465,0.12296687272771248,0.01734,-0.23224694745862617,482.11744689941406,-0.10252753216838897
strong_monsoon_start,Strong monsoon starts,1.6,1.8,1.7000000000000002,0.19999999999999996,3.1950000000000003,-0.4858249873225151,279.535844222272,0.4381773264273853,0.016719,22.200588085367873,3.351032163829114,192.00000000000006,-0.20791169081776037,-0.9781476007338055,0,96,data/raw/rousseau_2023_ks_0p4_4kyr_strong_monsoon_start_times.csv,0.08729499999999994,-2.4384620915454,-0.07089389034114908,0.0,0.0,5.0,5.0,True,-8.023988595947957,-0.25724609371105284,0.412904,0.1335367809934281,0.017403,-0.23087146167197936,482.6958953857422,-0.09776644805909317
strong_monsoon_start,Strong monsoon starts,1.8,2.0,1.9,0.19999999999999996,3.185,-0.49089598123732253,277.5153846153846,0.42105166377598024,0.01646,22.26042794543625,3.4108720238974897,195.42857142857142,-0.26603684556667495,-0.9639628606958534,0,96,data/raw/rousseau_2023_ks_0p4_4kyr_strong_monsoon_start_times.csv,0.14844943748210093,-1.907510867054718,0.028032312220397617,0.0,0.0,5.0,5.0,True,-8.02084021686218,-0.2570101438490037,0.413339,0.14401038030000407,0.017465,-0.22951780899305696,483.2743438720703,-0.09300536394979736
strong_monsoon_start,Strong monsoon starts,2.0,2.2,2.1,0.20000000000000018,3.1910000000000003,-0.487853384888438,276.8905719916522,0.4157556755870033,0.016141,22.320267805504624,3.4707118839658655,198.85714285714278,-0.3232096574544588,-0.9463273837991646,0,96,data/raw/rousseau_2023_ks_0p4_4kyr_strong_monsoon_start_times.csv,0.01920541069879029,-3.952563232419939,-0.3529994195345416,0.0,0.0,5.0,5.0,True,-7.993337076094494,-0.2549489682112387,0.413769,0.15436359340765307,0.017529,-0.2281204900986856,483.9902099609375,-0.08711322533997132
strong_monsoon_start,Strong monsoon starts,2.2,2.4,2.3,0.19999999999999973,3.213,-0.47669719827586204,276.9084167223091,0.41590692970576565,0.015765,22.380107665573004,3.530551744034245,202.28571428571436,-0.3792254626529294,-0.9253043004739964,0,96,data/raw/rousseau_2023_ks_0p4_4kyr_strong_monsoon_start_times.csv,0.019590999999999956,-3.9326850018762443,-0.349295731190632,0.0,0.0,5.0,5.0,True,-7.941479173644901,-0.2510625667977579,0.414195,0.16462049755616104,0.017595,-0.22667950498886505,484.84349365234374,-0.08009003222961505
strong_monsoon_start,Strong monsoon starts,2.4,2.6,2.5,0.20000000000000018,3.2350000000000003,-0.4655410116632859,277.82990242498386,0.42371755518340776,0.015332,22.43994752564138,3.5903916041026207,205.71428571428572,-0.433883739117558,-0.9009688679024191,0,96,data/raw/rousseau_2023_ks_0p4_4kyr_strong_monsoon_start_times.csv,0.07362751224566551,-2.6087365154103206,-0.10261921908951024,0.0,0.0,5.0,5.0,True,-7.88962127119531,-0.2471761653842772,0.414615,0.17473293826595884,0.017663,-0.22519485366359537,485.69677734375,-0.07306683911925879
strong_monsoon_start,Strong monsoon starts,2.6,2.8,2.7,0.19999999999999973,3.257,-0.45438482505070993,278.37331056015245,0.428323548974723,0.014845,22.499787385709755,3.6502314641709965,209.14285714285708,-0.4869888244043661,-0.8734082006171304,0,96,data/raw/rousseau_2023_ks_0p4_4kyr_strong_monsoon_start_times.csv,0.02569600000000013,-3.661419941217781,-0.29875394674647476,0.0,0.0,5.0,5.0,True,-7.837763368745717,-0.2432897639707964,0.415029,0.18470091553704376,0.017734,-0.2236447030151521,486.55006103515626,-0.06604364600890253
strong_monsoon_start,Strong monsoon starts,2.8,3.0,2.9,0.20000000000000018,3.279,-0.4432286384381339,274.7265419319765,0.3974130922246958,0.014306,22.559627245778135,3.710071324239376,212.57142857142864,-0.5383506160906832,-0.8427209586540386,0,96,data/raw/rousseau_2023_ks_0p4_4kyr_strong_monsoon_start_times.csv,0.06423999999999987,-2.745129209343633,-0.12803174409292267,0.0,0.0,5.0,5.0,True,-7.785905466296125,-0.23940336255731562,0.415437,0.1945244293694185,0.017808,-0.22202905304353512,487.4033447265625,-0.05902045289854626
strong_monsoon_start,Strong monsoon starts,3.0,3.2,3.1,0.20000000000000018,3.291,-0.4371434457403652,274.97048678377564,0.39948079861348873,0.013718,22.61946710584651,3.7699111843077517,216.0,-0.587785252292473,-0.8090169943749475,0,96,data/raw/rousseau_2023_ks_0p4_4kyr_strong_monsoon_start_times.csv,0.06420357409713583,-2.74569639854086,-0.1281374221115946,0.0,0.0,5.0,5.0,True,-7.681937052484774,-0.23161162838938334,0.415839,0.2042034797630817,0.017884,-0.22036973685646907,488.37091369628905,-0.05105660243425506
strong_monsoon_start,Strong monsoon starts,3.2,3.4,3.3,0.19999999999999973,3.293,-0.4361292469574036,273.19972068003483,0.38447156862253307,0.013081,22.679306965914886,3.8297510443761276,219.42857142857136,-0.6351157698421777,-0.7724169592246004,0,96,data/raw/rousseau_2023_ks_0p4_4kyr_strong_monsoon_start_times.csv,0.10617340163707291,-2.2426816569382826,-0.03441631191554127,0.0,0.0,5.0,5.000000000000001,True,-7.525858127311665,-0.21991456146699953,0.416234,0.21371398947824743,0.017962,-0.21866675445395392,489.45276794433596,-0.04215209461602799
strong_monsoon_start,Strong monsoon starts,3.4,3.6,3.5,0.20000000000000018,3.295,-0.43511504817444224,274.708878413155,0.39726337407960505,0.012395,22.739146825983266,3.889590904444507,222.85714285714292,-0.6801727377709201,-0.7330518718298257,0,96,data/raw/rousseau_2023_ks_0p4_4kyr_strong_monsoon_start_times.csv,0.10332659534259941,-2.269860478659023,-0.039480237750742594,0.0,0.0,5.0,5.0,True,-7.369779202138555,-0.20821749454461572,0.416621,0.22303188127513246,0.01804,-0.2169637720514387,490.5346221923828,-0.03324758679780139
strong_monsoon_start,Strong monsoon starts,3.6,3.8,3.7,0.19999999999999973,3.2969999999999997,-0.4341008493914809,272.9128380966423,0.38203991677114424,0.011658,22.79898668605164,3.9494307645128828,226.28571428571428,-0.7227948638273914,-0.6910626489868648,0,96,data/raw/rousseau_2023_ks_0p4_4kyr_strong_monsoon_start_times.csv,0.017982500000000012,-4.018356216222762,-0.36525789026139627,0.0,0.0,5.0,4.999999999999999,True,-7.2137002769654455,-0.1965204276222319,0.417001,0.23218123239352007,0.018113,-0.2153699551875463,491.61647644042966,-0.024343078979574783
strong_monsoon_start,Strong monsoon starts,3.8,4.0,3.9,0.20000000000000018,3.299,-0.43308665060851936,275.2056748202521,0.4014742811649897,0.010868,22.858826546120017,4.009270624581259,229.71428571428564,-0.7628295718622656,-0.6465996012158006,0,96,data/raw/rousseau_2023_ks_0p4_4kyr_strong_monsoon_start_times.csv,0.017982500000000012,-4.018356216222762,-0.36525789026139627,0.0,0.0,5.0,5.0,True,-7.057621351792336,-0.1848233606998481,0.417372,0.241113888353841,0.01818,-0.2139071369700012,492.6983306884766,-0.015438571161347713
strong_monsoon_start,Strong monsoon starts,4.0,4.2,4.1,0.20000000000000018,3.296,-0.4346079487829616,271.8984991211617,0.37344225560086525,0.010025,22.918666406188397,4.069110484649638,233.1428571428572,-0.800133548011207,-0.5998218946879128,0,96,data/raw/rousseau_2023_ks_0p4_4kyr_strong_monsoon_start_times.csv,0.04928360257631983,-3.0101638582015875,-0.17741268559823895,0.0,0.0,5.0,5.0,True,-6.878191760544482,-0.17137631822211247,0.417735,0.24985392639587994,0.018239,-0.2126189836142526,493.87953491210936,-0.00571633522868911
strong_monsoon_start,Strong monsoon starts,4.2,4.4,4.300000000000001,0.20000000000000018,3.288,-0.4386647439148074,272.3217363493633,0.3770296660925119,0.009131999999999996,22.978506266256773,4.128950344718014,236.57142857142858,-0.8345732537213025,-0.5508969814521026,0,96,data/raw/rousseau_2023_ks_0p4_4kyr_strong_monsoon_start_times.csv,0.031930394202697186,-3.4441969264908416,-0.2582812122188907,0.0,0.0,5.0,5.0,True,-6.6754115032218815,-0.15617930018902493,0.418088,0.2583531920400663,0.018289,-0.21152732822802492,495.16008911132815,0.0048236288184019625
strong_monsoon_start,Strong monsoon starts,4.4,4.6,4.5,0.1999999999999993,3.28,-0.4427215390466533,270.985481287603,0.3657034048171413,0.008197,23.03834612632515,4.18879020478639,239.99999999999994,-0.8660254037844379,-0.5000000000000011,0,96,data/raw/rousseau_2023_ks_0p4_4kyr_strong_monsoon_start_times.csv,0.03236850000000002,-3.430569551320643,-0.25574217583609976,0.0,0.0,5.0,5.0,True,-6.472631245899283,-0.14098228215593753,0.418432,0.26663576252618604,0.018335,-0.21052300527269543,496.4406433105469,0.015363592865492567
strong_monsoon_start,Strong monsoon starts,4.6,4.8,4.699999999999999,0.20000000000000018,3.272,-0.4467783341784991,270.5114389537059,0.36168536403813595,0.007228000000000004,23.098185986393528,4.248630064854769,243.4285714285715,-0.8943774076663373,-0.44731314831563174,0,96,data/raw/rousseau_2023_ks_0p4_4kyr_strong_monsoon_start_times.csv,0.050755000000000106,-2.9807451437457404,-0.17193142560462815,0.0,0.0,5.0,5.0,True,-6.269850988576684,-0.12578526412285013,0.418766,0.2746775606144532,0.01838,-0.20954051542509053,497.7211975097656,0.02590355691258317
strong_monsoon_start,Strong monsoon starts,4.8,5.0,4.9,0.20000000000000018,3.264,-0.450835129310345,270.81444952674616,0.3642537187016031,0.006232,23.158025846461904,4.308469924923145,246.85714285714286,-0.9195277725514506,-0.3930250316539238,0,96,data/raw/rousseau_2023_ks_0p4_4kyr_strong_monsoon_start_times.csv,0.05075499999999966,-2.9807451437457493,-0.17193142560462982,0.0,0.0,5.0,5.0,True,-6.067070731254084,-0.11058824608976259,0.41909,0.2824785863048679,0.018428,-0.20849252625431197,499.0017517089844,0.03644352095967424
strong_monsoon_start,Strong monsoon starts,5.0,5.2,5.1,0.20000000000000018,3.267,-0.44931383113590273,268.720295376736,0.3465034120927198,0.005217,23.21786570653028,4.368309784991521,250.28571428571422,-0.9413864666609028,-0.33732998738283126,0,96,data/raw/rousseau_2023_ks_0p4_4kyr_strong_monsoon_start_times.csv,0.025377500000000275,-3.673892324305677,-0.30107778637404503,0.0,0.0,5.0,5.0,True,-5.889029369237586,-0.09724524206696104,0.419402,0.2899906851178594,0.018481,-0.2073353715449106,500.3161193847656,0.047261796403106626
strong_monsoon_start,Strong monsoon starts,5.2,5.4,5.300000000000001,0.20000000000000018,3.281,-0.4422144396551724,267.86548730480126,0.33925795436530476,0.004184999999999996,23.27770556659866,4.4281496450599,253.71428571428578,-0.9598752415428893,-0.2804273893060018,0,96,data/raw/rousseau_2023_ks_0p4_4kyr_strong_monsoon_start_times.csv,0.012857250000000153,-4.353847424408562,-0.4277662143554654,0.0,0.0,5.0,5.0,True,-5.735726902527187,-0.08575625205444525,0.419704,0.2972620115329998,0.018541,-0.20602538508143745,501.6643005371094,0.05835838324288126
strong_monsoon_start,Strong monsoon starts,5.4,5.6,5.5,0.1999999999999993,3.295,-0.43511504817444224,265.2189424038884,0.3168255162159202,0.003137,23.337545426667035,4.487989505128276,257.14285714285717,-0.9749279121818236,-0.2225209339563146,0,96,data/raw/rousseau_2023_ks_0p4_4kyr_strong_monsoon_start_times.csv,0.006476499999999893,-5.03957503799398,-0.5555301702040832,0.0,0.0,5.0,5.0,True,-5.582424435816789,-0.07426726204192957,0.419994,0.30424441107071576,0.018604,-0.20464989929479058,503.0124816894531,0.06945497008265542
strong_monsoon_start,Strong monsoon starts,5.6,5.8,5.699999999999999,0.20000000000000018,3.3089999999999997,-0.42801565669371217,266.4554498145302,0.32730630420516255,0.002075000000000005,23.39738528673541,4.547829365196652,260.5714285714285,-0.9864905939235212,-0.16381791141513904,0,96,data/raw/rousseau_2023_ks_0p4_4kyr_strong_monsoon_start_times.csv,0.025905999999999985,-3.6532806768740733,-0.2972374486652433,0.0,0.0,5.0,5.0,True,-5.429121969106392,-0.0627782720294139,0.420272,0.31093788373101,0.018666,-0.20329624661586826,504.36066284179685,0.08055155692242957
strong_monsoon_start,Strong monsoon starts,5.8,6.0,5.9,0.20000000000000018,3.323,-0.4209162652129818,262.69969871688045,0.29547209871956875,0.001001,23.45722514680379,4.607669225265031,264.00000000000006,-0.9945218953682734,-0.10452846326765247,0,96,data/raw/rousseau_2023_ks_0p4_4kyr_strong_monsoon_start_times.csv,0.04370099999999999,-3.130384293847217,-0.1998120146140545,1.0,0.2,5.0,5.0,True,-5.275819502395993,-0.0512892820168981,0.420538,0.31734242951388253,0.018723,-0.2020517594755687,505.70884399414064,0.0916481437622042
strong_monsoon_start,Strong monsoon starts,6.0,6.2,6.1,0.20000000000000018,3.334,-0.4153381719066937,265.3895061225831,0.31827123514886885,-8.1e-05,23.517065006872166,4.667509085333407,267.42857142857144,-0.9989930665413146,-0.044864830350515104,0,96,data/raw/rousseau_2023_ks_0p4_4kyr_strong_monsoon_start_times.csv,0.043701000000000115,-3.130384293847214,-0.19981201461405393,1.0,0.2,5.0,5.0,True,-5.1360065342227745,-0.040811239298924475,0.420793,0.3234821256591152,0.018772,-0.20098193719706556,507.04652709960936,0.10265832345365564
strong_monsoon_start,Strong monsoon starts,6.2,6.4,6.300000000000001,0.20000000000000018,3.342,-0.4112813767748479,263.2212847068973,0.29989312534058027,-0.0011670000000000048,23.57690486694054,4.727348945401783,270.8571428571428,-0.9998881018102734,0.01495940701526225,0,96,data/raw/rousseau_2023_ks_0p4_4kyr_strong_monsoon_start_times.csv,0.04085914888080328,-3.1976245199416895,-0.21234013380859404,1.0,0.2,5.0,5.0,True,-5.009683064586734,-0.03134414387549277,0.421034,0.329284740447357,0.018812,-0.20010861288808343,508.37371215820315,0.11358209599678483
strong_monsoon_start,Strong monsoon starts,6.4,6.6,6.5,0.1999999999999993,3.35,-0.407224581643002,261.1422642262207,0.28227109356322605,-0.002253,23.63674472700892,4.787188805470162,274.28571428571433,-0.99720379718118,0.07473009358642525,0,96,data/raw/rousseau_2023_ks_0p4_4kyr_strong_monsoon_start_times.csv,0.03260899999999998,-3.4231669550911534,-0.25436293288439116,2.0,0.4,5.0,5.0,True,-4.883359594950695,-0.021877048452061197,0.421263,0.3347984283581744,0.018847,-0.19934445411772406,509.7008972167969,0.12450586853991356
strong_monsoon_start,Strong monsoon starts,6.6,6.8,6.699999999999999,0.20000000000000018,3.358,-0.4031677865111562,259.94102832596286,0.272089271208329,-0.0033359999999999952,23.696584587077297,4.847028665538538,277.7142857142857,-0.9909497617679348,0.1342332658176553,0,96,data/raw/rousseau_2023_ks_0p4_4kyr_strong_monsoon_start_times.csv,0.04196300000000037,-3.1709670013463076,-0.20737333655356438,2.0,0.4,5.0,5.0,True,-4.757036125314657,-0.012409953028629626,0.421479,0.3399991121517842,0.018881,-0.19860212845508926,511.0280822753906,0.13542964108304228
strong_monsoon_start,Strong monsoon starts,6.8,7.0,6.9,0.20000000000000018,3.366,-0.39911099137931033,261.8470898956511,0.288245282110015,-0.004415,23.756424447145672,4.906868525606914,281.14285714285705,-0.9811483833941729,0.19325591779555193,0,96,data/raw/rousseau_2023_ks_0p4_4kyr_strong_monsoon_start_times.csv,0.04196299999999983,-3.1709670013463205,-0.2073733365535668,2.0,0.4,5.0,5.0,True,-4.630712655678616,-0.00294285760519792,0.421681,0.34486271458840034,0.018917,-0.1978161365770053,512.3552673339843,0.146353413626171
strong_monsoon_start,Strong monsoon starts,7.0,7.2,7.1,0.20000000000000018,3.375,-0.3945470968559838,259.53678737002406,0.268662875442885,-0.005487,23.816264307214052,4.966708385675293,284.5714285714286,-0.9678347484506662,0.25158676374450945,0,96,data/raw/rousseau_2023_ks_0p4_4kyr_strong_monsoon_start_times.csv,0.03199886499999963,-3.442054845561453,-0.2578821022401404,2.0,0.4,5.0,5.0,True,-4.457947553988986,0.010004726151383554,0.421869,0.3493892356680243,0.018959,-0.19689914605257405,513.6274536132812,0.15682450313817434
strong_monsoon_start,Strong monsoon starts,7.2,7.4,7.300000000000001,0.20000000000000018,3.3850000000000002,-0.3894761029411764,262.5447775350098,0.2941589678412134,-0.006550000000000005,23.876104167282428,5.026548245743669,288.0,-0.9510565162951536,0.30901699437494723,0,96,data/raw/rousseau_2023_ks_0p4_4kyr_strong_monsoon_start_times.csv,0.03341700000000003,-3.3986905264509737,-0.2498025137235457,2.0,0.4,5.0,5.0,True,-4.238740820245763,0.02643279824111506,0.422043,0.3535786753906547,0.019007,-0.1958511568817955,514.8446411132812,0.16684290961905224
strong_monsoon_start,Strong monsoon starts,7.4,7.6,7.5,0.1999999999999993,3.395,-0.3844051090263692,258.4221945491195,0.2592154504216565,-0.007599,23.935944027350804,5.086388105812045,291.42857142857133,-0.9308737486442048,0.3653410243663937,0,96,data/raw/rousseau_2023_ks_0p4_4kyr_strong_monsoon_start_times.csv,0.062189473490073165,-2.7775695300531154,-0.13407598618078345,2.0,0.4,5.0,5.0,True,-4.019534086502542,0.042860870330846366,0.422203,0.3574310337562915,0.019058,-0.1947376683878433,516.0618286132812,0.17686131609993017
