bootstrap_mode,dataset_id,dataset_label,comparison_id,comparison_label,reduced_model_id,full_model_id,df,n_bootstrap,n_bootstrap_exceeding_or_equal_observed,observed_LR_statistic,chi_square_p_value,bootstrap_p_value,bootstrap_LR_mean,bootstrap_LR_median,bootstrap_LR_95,bootstrap_LR_99,observed_ll_gain_nats,observed_info_bits_per_event,observed_delta_AICc_full_minus_reduced
dynamic_history,strong_monsoon_start,Strong monsoon starts,climate_lr04_co2_after_baseline,LR04 + CO2 after history + resolution,history_resolution_baseline,baseline_climate_lr04_co2,2,2000,4,13.732975832645366,0.001042130695135743,0.0024987506246876563,2.0586401528964178,1.4530123389545224,6.29569042450525,9.649513647395878,6.866487916322683,0.10427629542318659,-9.721611005513523
dynamic_history,weak_monsoon_start,Weak monsoon starts,climate_lr04_co2_after_baseline,LR04 + CO2 after history + resolution,history_resolution_baseline,baseline_climate_lr04_co2,2,2000,0,21.69285716047841,1.947403379070077e-05,0.0004997501249375312,2.0690034593443323,1.4693308348957999,5.935531842388274,8.629802953464575,10.846428580239206,0.15967437473538187,-17.68149233334657
dynamic_history,strong_monsoon_start,Strong monsoon starts,phase_after_adjusted_climate,Precession phase after history + resolution + LR04 + CO2,baseline_climate_lr04_co2,baseline_climate_lr04_co2_pre_phase,2,2000,0,19.750400362337928,5.1434562918147624e-05,0.0004997501249375312,2.1130679999160993,1.4067743189709745,6.533138884589789,10.478518248015355,9.875200181168964,0.14996739293850797,-15.733969081367036
dynamic_history,weak_monsoon_start,Weak monsoon starts,phase_after_adjusted_climate,Precession phase after history + resolution + LR04 + CO2,baseline_climate_lr04_co2,baseline_climate_lr04_co2_pre_phase,2,2000,2,14.593876208545566,0.0006776103743750483,0.0014992503748125937,2.1528592069552044,1.5088089508676603,6.266046504447183,9.667458220920565,7.296938104272783,0.10742098384395977,-10.577444927574675
