run_name,analysis_start_ka,analysis_end_ka,bin_width_ka,main_history_window_ka,history_window_grid_ka,history_definition,resolution_definition,baseline_model,main_model,predictive_information,pre_phase_convention
rousseau2023_monsoon_predictive_hazard_history_resolution,0.0,640.0,0.2,5.0,"1,2,5,10","same-type event count in older interval (t, t + W]",log local age spacing interpolated from Cheng 2016 composite record,event-process baseline: same-type history + Cheng log-resolution,full predictive model: event-process baseline + LR04 + CO2 + sin(pre_phase) + cos(pre_phase),"logL_full - logL_reduced, reported as bits/event and bits/bin",precession-index minima=0 rad; maxima=pi rad
