analysis_type,dataset_id,dataset_label,driver_id,driver_label,lag_ka,reduced_terms,full_terms,ok,n_bins,n_events,df,loglik_reduced,loglik_full,ll_gain_nats,info_nats_per_bin,info_bits_per_bin,info_bits_per_event,LR_statistic,LR_p_value,delta_AICc_full_minus_reduced,expected_events_reduced,expected_events_full,max_rate_full_per_kyr,converged_reduced,converged_full,LR_q_value_BH
single_driver_given_y_history,strong_monsoon_start,Strong monsoon starts,pre_phase,Precession phase,1.8,event_history_2ka,event_history_2ka+pre_phase_pre_phase_sin_lag+pre_phase_pre_phase_cos_lag,True,3100,91,2,-411.31876785445377,-402.3008664009264,9.017901453527372,0.0029090004688797975,0.0041968005503965535,0.14296793083768478,18.035802907054745,0.00012122024582395559,-14.026753553440926,91.00000006851323,91.00000073376569,0.29317402652134045,True,True,0.00020655170637408514
single_driver_given_y_history,strong_monsoon_start,Strong monsoon starts,lr04,LR04,2.0,event_history_2ka,event_history_2ka+lr04_lr04_scaled_lag,True,3100,91,1,-411.31876785445377,-405.19430932702335,6.12445852743042,0.001975631783042071,0.0028502341760174165,0.09709588951268122,12.24891705486084,0.00046552825643910833,-10.24503983434488,91.00000006851323,91.00000318496708,0.3391213221708565,True,True,0.002938647118771871
single_driver_given_y_history,strong_monsoon_start,Strong monsoon starts,co2,CO2,2.0,event_history_2ka,event_history_2ka+co2_co2_scaled_lag,True,3100,91,1,-411.31876785445377,-405.7182307179538,5.600537136499952,0.0018066248827419199,0.002606408759078373,0.08878974893563688,11.201074272999904,0.0008174999076576013,-9.197197052483943,91.00000006851323,90.9999918423353,0.29131569801873547,True,True,0.0052612456236672146
single_driver_given_y_history,strong_monsoon_start,Strong monsoon starts,pre_phase,Precession phase,2.0,event_history_2ka,event_history_2ka+pre_phase_pre_phase_sin_lag+pre_phase_pre_phase_cos_lag,True,3100,91,2,-411.31876785445377,-402.3327304750591,8.986037379394645,0.002898721735288595,0.0041819714724179065,0.1424627644450056,17.97207475878929,0.00012514501420990033,-13.963025405175472,91.00000006851323,91.00000033868874,0.2928028577216814,True,True,0.00020655170637408514
single_driver_given_y_history,strong_monsoon_start,Strong monsoon starts,lr04,LR04,2.2,event_history_2ka,event_history_2ka+lr04_lr04_scaled_lag,True,3100,91,1,-411.31876785445377,-404.9790024573542,6.339765397099541,0.0020450856119675937,0.0029504348705790186,0.10050931976697755,12.679530794199081,0.000369680326089781,-10.675653573683121,91.00000006851323,90.99999713850508,0.3434992057983342,True,True,0.0026669794953619913
single_driver_given_y_history,strong_monsoon_start,Strong monsoon starts,co2,CO2,2.2,event_history_2ka,event_history_2ka+co2_co2_scaled_lag,True,3100,91,1,-411.31876785445377,-406.3161417403694,5.002626114084364,0.001613750359382053,0.0023281496407132705,0.07931059215616636,10.005252228168729,0.0015609441136863278,-8.001375007652769,91.00000006851323,91.00001258970556,0.2823281761287208,True,True,0.005340917071614314
single_driver_given_y_history,strong_monsoon_start,Strong monsoon starts,pre_phase,Precession phase,2.2,event_history_2ka,event_history_2ka+pre_phase_pre_phase_sin_lag+pre_phase_pre_phase_cos_lag,True,3100,91,2,-411.31876785445377,-402.35804950464444,8.960718349809326,0.002890554306390105,0.004170188363249242,0.1420613618249742,17.921436699618653,0.00012835401752540708,-13.912387346004834,91.00000006851323,90.99998664408457,0.29249386173207637,True,True,0.00020655170637408514
single_driver_given_y_history,strong_monsoon_start,Strong monsoon starts,lr04,LR04,2.4,event_history_2ka,event_history_2ka+lr04_lr04_scaled_lag,True,3100,91,1,-411.31876785445377,-404.784341155231,6.534426699222763,0.0021078795803944395,0.0030410274174261674,0.10359543949473757,13.068853398445526,0.0003002468741451266,-11.064976177929566,91.00000006851323,90.9999993193586,0.34751669475621527,True,True,0.0023935050515111085
single_driver_given_y_history,strong_monsoon_start,Strong monsoon starts,co2,CO2,2.4,event_history_2ka,event_history_2ka+co2_co2_scaled_lag,True,3100,91,1,-411.31876785445377,-406.05651808445145,5.262249770002313,0.0016974999258071977,0.0024489747248714277,0.08342661150660907,10.524499540004626,0.0011780230958691208,-8.520622319488666,91.00000006851323,91.00001919003844,0.28894760395672126,True,True,0.0052612456236672146
single_driver_given_y_history,strong_monsoon_start,Strong monsoon starts,pre_phase,Precession phase,2.4,event_history_2ka,event_history_2ka+pre_phase_pre_phase_sin_lag+pre_phase_pre_phase_cos_lag,True,3100,91,2,-411.31876785445377,-402.3799133951901,8.938854459263666,0.00288350143847215,0.004160013225679964,0.14171473625942735,17.877708918527333,0.00013119123904393123,-13.868659564913514,91.00000006851323,90.99999541464575,0.2922217380524203,True,True,0.00020655170637408514
single_driver_given_y_history,strong_monsoon_start,Strong monsoon starts,lr04,LR04,2.6,event_history_2ka,event_history_2ka+lr04_lr04_scaled_lag,True,3100,91,1,-411.31876785445377,-404.72229589446533,6.596471959988435,0.0021278941806414306,0.003069902381947876,0.10457909213229029,13.19294391997687,0.00028100512642040883,-11.18906669946091,91.00000006851323,90.9999985335826,0.34900419497382973,True,True,0.0023935050515111085
single_driver_given_y_history,strong_monsoon_start,Strong monsoon starts,co2,CO2,2.6,event_history_2ka,event_history_2ka+co2_co2_scaled_lag,True,3100,91,1,-411.31876785445377,-405.87650712011003,5.4422607343437335,0.001755567978820559,0.0025327492169878816,0.08628046783145531,10.884521468687467,0.0009697123073388323,-8.880644248171507,91.00000006851323,90.99999532474772,0.2918883904106313,True,True,0.0052612456236672146
single_driver_given_y_history,strong_monsoon_start,Strong monsoon starts,pre_phase,Precession phase,2.6,event_history_2ka,event_history_2ka+pre_phase_pre_phase_sin_lag+pre_phase_pre_phase_cos_lag,True,3100,91,2,-411.31876785445377,-402.3996993816088,8.91906847284497,0.0028771188622080546,0.004150805114555657,0.1414010533529949,17.83813694568994,0.00013381283704325518,-13.829087592076121,91.00000006851323,90.9999871739947,0.291974383236504,True,True,0.00020655170637408514
single_driver_given_y_history,strong_monsoon_start,Strong monsoon starts,lr04,LR04,2.8,event_history_2ka,event_history_2ka+lr04_lr04_scaled_lag,True,3100,91,1,-411.31876785445377,-404.64936901670626,6.669398837747508,0.002151418979918551,0.0031038414932028856,0.10573525965855984,13.338797675495016,0.0002599709776886892,-11.334920454979056,91.00000006851323,91.0000021038058,0.3507558291428653,True,True,0.0023935050515111085
single_driver_given_y_history,strong_monsoon_start,Strong monsoon starts,co2,CO2,2.8,event_history_2ka,event_history_2ka+co2_co2_scaled_lag,True,3100,91,1,-411.31876785445377,-405.66920116801987,5.6495666864339,0.0018224408665915807,0.0026292264005450586,0.08956705320538111,11.2991333728678,0.0007754327702022806,-9.29525615235184,91.00000006851323,91.00000633322554,0.2953003166460197,True,True,0.0052612456236672146
single_driver_given_y_history,strong_monsoon_start,Strong monsoon starts,pre_phase,Precession phase,2.8,event_history_2ka,event_history_2ka+pre_phase_pre_phase_sin_lag+pre_phase_pre_phase_cos_lag,True,3100,91,2,-411.31876785445377,-402.4123500774389,8.906417777014894,0.0028730379925854498,0.004144917664188611,0.14120049185697467,17.81283555402979,0.000135516415549589,-13.80378620041597,91.00000006851323,90.99999568240752,0.2917960062020614,True,True,0.00020655170637408514
single_driver_given_y_history,strong_monsoon_start,Strong monsoon starts,lr04,LR04,3.0,event_history_2ka,event_history_2ka+lr04_lr04_scaled_lag,True,3100,91,1,-411.31876785445377,-404.5569526895342,6.76181516491954,0.0021812306983611416,0.0031468507115603897,0.10720040885535394,13.52363032983908,0.00023557826002981405,-11.51975310932312,91.00000006851323,90.99999406841484,0.3529401512447785,True,True,0.0023935050515111085
single_driver_given_y_history,strong_monsoon_start,Strong monsoon starts,co2,CO2,3.0,event_history_2ka,event_history_2ka+co2_co2_scaled_lag,True,3100,91,1,-411.31876785445377,-405.6223131731251,5.696454681328646,0.001837566026235047,0.0026510473933553415,0.09031040570770943,11.392909362657292,0.0007372497383344686,-9.389032142141332,91.00000006851323,90.9999957389102,0.2979312912878995,True,True,0.0052612456236672146
single_driver_given_y_history,strong_monsoon_start,Strong monsoon starts,pre_phase,Precession phase,3.0,event_history_2ka,event_history_2ka+pre_phase_pre_phase_sin_lag+pre_phase_pre_phase_cos_lag,True,3100,91,2,-411.31876785445377,-402.4250600456747,8.893707808779084,0.0028689380028319627,0.004139002629303559,0.1409989906685828,17.787415617558167,0.00013724981729231096,-13.77836626394435,91.00000006851323,90.99999473833837,0.29162383049237417,True,True,0.00020655170637408514
single_driver_given_y_history,strong_monsoon_start,Strong monsoon starts,lr04,LR04,3.2,event_history_2ka,event_history_2ka+lr04_lr04_scaled_lag,True,3100,91,1,-411.31876785445377,-404.5153400525386,6.803427801915177,0.002194654129650057,0.003166216629312622,0.10786012693262777,13.606855603830354,0.00022536103655353557,-11.602978383314394,91.00000006851323,91.00000449384908,0.35416144997236354,True,True,0.0023935050515111085
single_driver_given_y_history,strong_monsoon_start,Strong monsoon starts,co2,CO2,3.2,event_history_2ka,event_history_2ka+co2_co2_scaled_lag,True,3100,91,1,-411.31876785445377,-405.369871944705,5.948895909748785,0.0019189986805641243,0.002768529879922326,0.0943125563490023,11.89779181949757,0.0005620052952060749,-9.89391459898161,91.00000006851323,91.0000010969966,0.31293713288346064,True,True,0.0052612456236672146
single_driver_given_y_history,strong_monsoon_start,Strong monsoon starts,pre_phase,Precession phase,3.2,event_history_2ka,event_history_2ka+pre_phase_pre_phase_sin_lag+pre_phase_pre_phase_cos_lag,True,3100,91,2,-411.31876785445377,-402.43868780193014,8.880080052523624,0.0028645419524269754,0.004132660469184786,0.14078293906014108,17.760160105047248,0.00013913302716599233,-13.75111075143343,91.00000006851323,90.99999700230336,0.2914502326668727,True,True,0.00020655170637408514
single_driver_given_y_history,strong_monsoon_start,Strong monsoon starts,lr04,LR04,3.4,event_history_2ka,event_history_2ka+lr04_lr04_scaled_lag,True,3100,91,1,-411.31876785445377,-404.4029577110993,6.915810143354463,0.0022309064978562783,0.003218517741144218,0.10964181315985798,13.831620286708926,0.00019994288591456108,-11.827743066192966,91.00000006851323,90.99999536184023,0.35677088398508955,True,True,0.0023935050515111085
single_driver_given_y_history,strong_monsoon_start,Strong monsoon starts,co2,CO2,3.4,event_history_2ka,event_history_2ka+co2_co2_scaled_lag,True,3100,91,1,-411.31876785445377,-405.46030371206075,5.858464142393018,0.001889827142707425,0.0027264442469213616,0.09287886995006836,11.716928284786036,0.0006193410112308572,-9.713051064270076,91.00000006851323,91.00000327440287,0.3114774814320018,True,True,0.0052612456236672146
single_driver_given_y_history,strong_monsoon_start,Strong monsoon starts,pre_phase,Precession phase,3.4,event_history_2ka,event_history_2ka+pre_phase_pre_phase_sin_lag+pre_phase_pre_phase_cos_lag,True,3100,91,2,-411.31876785445377,-402.4516358809268,8.867131973526966,0.0028603651527506343,0.0041266346210049425,0.1405776629133552,17.734263947053932,0.0001409462461113285,-13.725214593440114,91.00000006851323,90.99999978888056,0.291290801128488,True,True,0.00020655170637408514
single_driver_given_y_history,strong_monsoon_start,Strong monsoon starts,lr04,LR04,3.6,event_history_2ka,event_history_2ka+lr04_lr04_scaled_lag,True,3100,91,1,-411.31876785445377,-404.2178239471895,7.100943907264252,0.0022906270668594363,0.003304676309884141,0.11257688528176743,14.201887814528504,0.00016420569103890733,-12.198010594012544,91.00000006851323,90.99999722460782,0.3608257331643359,True,True,0.0023935050515111085
single_driver_given_y_history,strong_monsoon_start,Strong monsoon starts,co2,CO2,3.6,event_history_2ka,event_history_2ka+co2_co2_scaled_lag,True,3100,91,1,-411.31876785445377,-405.3968722587704,5.921895595683395,0.0019102889018333532,0.0027559643253402023,0.0938844989951058,11.84379119136679,0.000578539187749776,-9.83991397085083,91.00000006851323,90.99999941772214,0.31262594439673824,True,True,0.0052612456236672146
single_driver_given_y_history,strong_monsoon_start,Strong monsoon starts,pre_phase,Precession phase,3.6,event_history_2ka,event_history_2ka+pre_phase_pre_phase_sin_lag+pre_phase_pre_phase_cos_lag,True,3100,91,2,-411.31876785445377,-402.4632833574543,8.855484496999452,0.002856607902257888,0.004121214054351679,0.14039300624714512,17.710968993998904,0.00014259751207731122,-13.701919640385086,91.00000006851323,90.99999145269433,0.29114943522358583,True,True,0.00020655170637408514
single_driver_given_y_history,strong_monsoon_start,Strong monsoon starts,lr04,LR04,3.8,event_history_2ka,event_history_2ka+lr04_lr04_scaled_lag,True,3100,91,1,-411.31876785445377,-404.1079718711477,7.21079598330607,0.002326063220421313,0.00335579987289604,0.11431845720854643,14.42159196661214,0.0001461173249991428,-12.41771474609618,91.00000006851323,90.9999942001287,0.3634251612843545,True,True,0.0023935050515111085
single_driver_given_y_history,strong_monsoon_start,Strong monsoon starts,co2,CO2,3.8,event_history_2ka,event_history_2ka+co2_co2_scaled_lag,True,3100,91,1,-411.31876785445377,-405.05593758817884,6.262830266274932,0.002020267827830623,0.0029146303764787584,0.09928960623169397,12.525660532549864,0.00040140097053268666,-10.521783312033904,91.00000006851323,91.00000365182193,0.31849552236515005,True,True,0.0052612456236672146
single_driver_given_y_history,strong_monsoon_start,Strong monsoon starts,pre_phase,Precession phase,3.8,event_history_2ka,event_history_2ka+pre_phase_pre_phase_sin_lag+pre_phase_pre_phase_cos_lag,True,3100,91,2,-411.31876785445377,-402.47272034443347,8.846047510020298,0.0028535637129097737,0.004116822217475629,0.14024339422169724,17.692095020040597,0.00014394957259664408,-13.683045666426779,91.00000006851323,90.9999961150553,0.2910343218751162,True,True,0.00020655170637408514
single_driver_given_y_history,strong_monsoon_start,Strong monsoon starts,lr04,LR04,4.0,event_history_2ka,event_history_2ka+lr04_lr04_scaled_lag,True,3100,91,1,-411.31876785445377,-404.0868425395415,7.231925314912246,0.00233287913384266,0.0033656331573881457,0.11465343722970607,14.463850629824492,0.00014287532106852855,-12.459973409308532,91.00000006851323,91.00000306447919,0.3642740124029606,True,True,0.0023935050515111085
single_driver_given_y_history,strong_monsoon_start,Strong monsoon starts,co2,CO2,4.0,event_history_2ka,event_history_2ka+co2_co2_scaled_lag,True,3100,91,1,-411.31876785445377,-404.86380134434324,6.454966510110523,0.0020822472613259754,0.0030040477978196104,0.10233569421143728,12.909933020221047,0.00032684298882537877,-10.906055799705086,91.00000006851323,90.99999932757696,0.32175007766289154,True,True,0.0052612456236672146
single_driver_given_y_history,strong_monsoon_start,Strong monsoon starts,pre_phase,Precession phase,4.0,event_history_2ka,event_history_2ka+pre_phase_pre_phase_sin_lag+pre_phase_pre_phase_cos_lag,True,3100,91,2,-411.31876785445377,-402.4814721178525,8.837295736601277,0.0028507405601939603,0.004112749269052852,0.14010464542927298,17.674591473202554,0.00014521491556082064,-13.665542119588736,91.00000006851323,90.99999958770442,0.2909327001639598,True,True,0.00020655170637408514
single_driver_given_y_history,strong_monsoon_start,Strong monsoon starts,lr04,LR04,4.2,event_history_2ka,event_history_2ka+lr04_lr04_scaled_lag,True,3100,91,1,-411.31876785445377,-404.10149986513807,7.217267989315701,0.002328150964295387,0.0033588118506298137,0.11442106304343322,14.434535978631402,0.0001451164921903191,-12.430658758115442,91.00000006851323,91.00000009892018,0.3644084084040342,True,True,0.0023935050515111085
