analysis_type,dataset_id,dataset_label,driver_id,driver_label,lag_ka,lr04_control_lag_ka,co2_control_lag_ka,reduced_terms,full_terms,ok,n_bins,n_events,df,loglik_reduced,loglik_full,ll_gain_nats,info_nats_per_bin,info_bits_per_bin,info_bits_per_event,LR_statistic,LR_p_value,delta_AICc_full_minus_reduced,expected_events_reduced,expected_events_full,max_rate_full_per_kyr,converged_reduced,converged_full,LR_q_value_BH
pre_phase_after_lr04_co2_same_lag,strong_monsoon_start,Strong monsoon starts,pre_phase,Precession phase,2.0,2.0,2.0,event_history_2ka+lr04_lag+co2_lag,event_history_2ka+lr04_lag+co2_lag+pre_phase_sin_lag+pre_phase_cos_lag,True,3100,91,2,-404.8173934312765,-396.4836254645196,8.33376796675691,0.0026883122473409385,0.0038784147475998364,0.13212182107208234,16.66753593351382,0.00024026502651140977,-12.653301905663056,90.99999652871907,90.99992633700373,0.4528207453723215,True,True,0.0006195512056924452
pre_phase_after_lr04_co2_same_lag,strong_monsoon_start,Strong monsoon starts,pre_phase,Precession phase,2.2,2.2,2.2,event_history_2ka+lr04_lag+co2_lag,event_history_2ka+lr04_lag+co2_lag+pre_phase_sin_lag+pre_phase_cos_lag,True,3100,91,2,-404.86280003363765,-396.71986755783655,8.142932475801103,0.002626752411548743,0.0037896026777844974,0.12909635495749386,16.285864951602207,0.000290783231938764,-12.271630923751445,91.00000203742981,91.00001184115067,0.4966491675291326,True,True,0.0006384588353438079
pre_phase_after_lr04_co2_same_lag,strong_monsoon_start,Strong monsoon starts,pre_phase,Precession phase,2.4,2.4,2.4,event_history_2ka+lr04_lag+co2_lag,event_history_2ka+lr04_lag+co2_lag+pre_phase_sin_lag+pre_phase_cos_lag,True,3100,91,2,-404.6355119370553,-396.6516419864456,7.983869950609687,0.002575441919551512,0.003715577285434519,0.1265746108224946,15.967739901219375,0.00034091753232786196,-11.953505873368613,91.00000884799405,90.99999883852274,0.49325199218905036,True,True,0.0007027075666349807
pre_phase_after_lr04_co2_same_lag,strong_monsoon_start,Strong monsoon starts,pre_phase,Precession phase,2.6,2.6,2.6,event_history_2ka+lr04_lag+co2_lag,event_history_2ka+lr04_lag+co2_lag+pre_phase_sin_lag+pre_phase_cos_lag,True,3100,91,2,-404.53353662000654,-396.7012420922222,7.83229452778437,0.0025265466218659257,0.0036450362819407346,0.12417156564853052,15.66458905556874,0.00039671416349790683,-11.650355027717978,91.00000031562894,90.99997098393872,0.48466417556224733,True,True,0.0007560024625148791
pre_phase_after_lr04_co2_same_lag,strong_monsoon_start,Strong monsoon starts,pre_phase,Precession phase,2.8,2.8,2.8,event_history_2ka+lr04_lag+co2_lag,event_history_2ka+lr04_lag+co2_lag+pre_phase_sin_lag+pre_phase_cos_lag,True,3100,91,2,-404.41026828291575,-396.71931844057644,7.6909498423393075,0.002480951562044938,0.003579256515247959,0.12193071645350191,15.381899684678615,0.0004569439408405647,-11.367665656827853,90.99999957570174,90.99998503429887,0.47599189461762975,True,True,0.0008096725969280182
pre_phase_after_lr04_co2_same_lag,strong_monsoon_start,Strong monsoon starts,pre_phase,Precession phase,3.0,3.0,3.0,event_history_2ka+lr04_lag+co2_lag,event_history_2ka+lr04_lag+co2_lag+pre_phase_sin_lag+pre_phase_cos_lag,True,3100,91,2,-404.3247449530515,-396.7776785898903,7.547066363161207,0.002434537536503615,0.003512295230771799,0.11964961775156678,15.094132726322414,0.0005276558092927801,-11.079898698471652,91.00003834118002,90.99998162956692,0.47598790277119046,True,True,0.0009005738518133415
pre_phase_after_lr04_co2_same_lag,strong_monsoon_start,Strong monsoon starts,pre_phase,Precession phase,3.2,3.2,3.2,event_history_2ka+lr04_lag+co2_lag,event_history_2ka+lr04_lag+co2_lag+pre_phase_sin_lag+pre_phase_cos_lag,True,3100,91,2,-404.2040230925087,-396.78400292461345,7.420020167895245,0.0023935548928694338,0.003453169774038247,0.11763545384086335,14.84004033579049,0.0005991370620589443,-10.825806307939729,91.00000599661539,91.00001352465912,0.46503770768088515,True,True,0.0009599393346723093
pre_phase_after_lr04_co2_same_lag,strong_monsoon_start,Strong monsoon starts,pre_phase,Precession phase,3.4,3.4,3.4,event_history_2ka+lr04_lag+co2_lag,event_history_2ka+lr04_lag+co2_lag+pre_phase_sin_lag+pre_phase_cos_lag,True,3100,91,2,-404.1543161325732,-396.87584448372627,7.278471648846903,0.0023478940802731945,0.0033872951461426915,0.11539137311035542,14.556943297693806,0.0006902396865735309,-10.542709269843044,91.00000383031193,91.0000206052805,0.4677240357682945,True,True,0.0009698252058256237
pre_phase_after_lr04_co2_same_lag,strong_monsoon_start,Strong monsoon starts,pre_phase,Precession phase,3.6,3.6,3.6,event_history_2ka+lr04_lag+co2_lag,event_history_2ka+lr04_lag+co2_lag+pre_phase_sin_lag+pre_phase_cos_lag,True,3100,91,2,-403.9925596681328,-396.85242934713176,7.140130321001038,0.002303267845484206,0.003322913098519071,0.11319813852097935,14.280260642002077,0.0007926487909512673,-10.266026614151315,90.99994033650641,91.0000111705449,0.4696906182346698,True,True,0.0009949856289145748
pre_phase_after_lr04_co2_same_lag,strong_monsoon_start,Strong monsoon starts,pre_phase,Precession phase,3.8,3.8,3.8,event_history_2ka+lr04_lag+co2_lag,event_history_2ka+lr04_lag+co2_lag+pre_phase_sin_lag+pre_phase_cos_lag,True,3100,91,2,-403.791954511247,-396.76294665216307,7.029007859083947,0.0022674218900270797,0.0032711983163451483,0.11143642616120834,14.058015718167894,0.0008858101933057999,-10.043781690317132,90.99997442079521,91.00000626315783,0.47045661359294366,True,True,0.0010376818552577625
