analysis_type,dataset_id,dataset_label,curve_id,curve_label,lag_ka,reduced_terms,full_terms,ok,n_bins,n_events,df,loglik_reduced,loglik_full,ll_gain_nats,info_nats_per_bin,info_bits_per_bin,info_bits_per_event,LR_statistic,LR_p_value,delta_AICc_full_minus_reduced,expected_events_reduced,expected_events_full,max_rate_full_per_kyr,converged_reduced,converged_full,LR_q_value_BH
core_component_diagnostic_0_20kyr,strong_monsoon_start,Strong monsoon starts,lr04_after_ep_baseline,LR04 vs EP baseline,0.0,same_type_history_count+cheng_log_resolution_scaled,same_type_history_count+cheng_log_resolution_scaled+lr04_after_ep_baseline_lag,True,3100,91,1,-403.7683434289221,-398.40219242177704,5.366151007145049,0.001731016453917758,0.002497328853764348,0.08507384007329098,10.732302014290099,0.0010528139104254487,-8.72712988119224,90.99999416353539,90.99999618160236,0.8971600323734692,True,True,0.00443059187304043
core_component_diagnostic_0_20kyr,strong_monsoon_start,Strong monsoon starts,co2_after_ep_baseline,CO2 vs EP baseline,0.0,same_type_history_count+cheng_log_resolution_scaled,same_type_history_count+cheng_log_resolution_scaled+co2_after_ep_baseline_lag,True,3100,91,1,-403.7683434289221,-398.4818438668513,5.286499562070787,0.0017053224393776734,0.0024602602264068396,0.0838110626578154,10.572999124141575,0.0011475140429013703,-8.567826991043717,90.99999416353539,90.99999683304291,0.9016097424988996,True,True,0.0035120884343344968
core_component_diagnostic_0_20kyr,strong_monsoon_start,Strong monsoon starts,full_after_climate_state,Full predictive model vs climate-state,0.0,same_type_history_count+cheng_log_resolution_scaled+lr04_lag+co2_lag,same_type_history_count+cheng_log_resolution_scaled+lr04_lag+co2_lag+pre_phase_sin_lag+pre_phase_cos_lag,True,3100,91,2,-398.0069241096045,-387.1288260023947,10.87809810720978,0.003509063905551542,0.005062509094701668,0.17245910102829856,21.75619621441956,1.8866963898502053e-05,-17.73936607705059,91.000013644014,90.99986051688683,1.1654305031004526,True,True,0.0008645794738743556
core_component_diagnostic_0_20kyr,strong_monsoon_start,Strong monsoon starts,lr04_after_ep_baseline,LR04 vs EP baseline,0.2,same_type_history_count+cheng_log_resolution_scaled,same_type_history_count+cheng_log_resolution_scaled+lr04_after_ep_baseline_lag,True,3100,91,1,-403.7683434289221,-398.3257378592518,5.44260556967032,0.001755679216022684,0.0025329096983477493,0.08628593477887937,10.88521113934064,0.0009693512953877958,-8.880039006242782,90.99999416353539,91.00000164431384,0.9134268808857671,True,True,0.004256716558007277
core_component_diagnostic_0_20kyr,strong_monsoon_start,Strong monsoon starts,co2_after_ep_baseline,CO2 vs EP baseline,0.2,same_type_history_count+cheng_log_resolution_scaled,same_type_history_count+cheng_log_resolution_scaled+co2_after_ep_baseline_lag,True,3100,91,1,-403.7683434289221,-398.0890879681359,5.67925546078618,0.0018320178905761873,0.002643043125554125,0.09003773284854712,11.35851092157236,0.0007510301412255377,-9.353338788474503,90.99999416353539,91.00001802064267,0.9159963727959878,True,True,0.0031605851776574712
core_component_diagnostic_0_20kyr,strong_monsoon_start,Strong monsoon starts,full_after_climate_state,Full predictive model vs climate-state,0.2,same_type_history_count+cheng_log_resolution_scaled+lr04_lag+co2_lag,same_type_history_count+cheng_log_resolution_scaled+lr04_lag+co2_lag+pre_phase_sin_lag+pre_phase_cos_lag,True,3100,91,2,-397.74838745485056,-387.02767828591806,10.720709168932501,0.0034582932803008067,0.0049892625654296,0.1699638895915578,21.441418337865002,2.2082852205315478e-05,-17.424588200496032,91.0000368418555,91.00005161722572,1.239384013589814,True,True,0.0008645794738743556
core_component_diagnostic_0_20kyr,strong_monsoon_start,Strong monsoon starts,lr04_after_ep_baseline,LR04 vs EP baseline,0.4,same_type_history_count+cheng_log_resolution_scaled,same_type_history_count+cheng_log_resolution_scaled+lr04_after_ep_baseline_lag,True,3100,91,1,-403.7683434289221,-398.27411398784454,5.49422944107755,0.0017723320777669517,0.0025569346994028137,0.08710436888075519,10.9884588821551,0.0009168101535942024,-8.983286749057243,90.99999416353539,91.0000008735298,0.9287007682175266,True,True,0.004256716558007277
core_component_diagnostic_0_20kyr,strong_monsoon_start,Strong monsoon starts,co2_after_ep_baseline,CO2 vs EP baseline,0.4,same_type_history_count+cheng_log_resolution_scaled,same_type_history_count+cheng_log_resolution_scaled+co2_after_ep_baseline_lag,True,3100,91,1,-403.7683434289221,-398.16043482633904,5.607908602583052,0.0018090027750267909,0.002609839332485525,0.08890661462313326,11.215817205166104,0.0008110308748911875,-9.210645072068246,90.99999416353539,90.99996134937027,0.951912502308456,True,True,0.003276564734560398
core_component_diagnostic_0_20kyr,strong_monsoon_start,Strong monsoon starts,full_after_climate_state,Full predictive model vs climate-state,0.4,same_type_history_count+cheng_log_resolution_scaled+lr04_lag+co2_lag,same_type_history_count+cheng_log_resolution_scaled+lr04_lag+co2_lag+pre_phase_sin_lag+pre_phase_cos_lag,True,3100,91,2,-397.76297504150557,-387.2778088563237,10.485166185181868,0.003382311672639312,0.0048796442768575905,0.16622964020064318,20.970332370363735,2.7947964564535332e-05,-16.953502232994765,91.00001536247014,90.99979030415858,1.2697688136716403,True,True,0.0008645794738743556
core_component_diagnostic_0_20kyr,strong_monsoon_start,Strong monsoon starts,lr04_after_ep_baseline,LR04 vs EP baseline,0.6,same_type_history_count+cheng_log_resolution_scaled,same_type_history_count+cheng_log_resolution_scaled+lr04_after_ep_baseline_lag,True,3100,91,1,-403.7683434289221,-398.2632730907296,5.505070338192468,0.001775829141352409,0.0025619798956952266,0.08727623820500222,11.010140676384935,0.000906147685819706,-9.004968543287077,90.99999416353539,91.00000224462467,0.9420637959679234,True,True,0.004256716558007277
core_component_diagnostic_0_20kyr,strong_monsoon_start,Strong monsoon starts,co2_after_ep_baseline,CO2 vs EP baseline,0.6,same_type_history_count+cheng_log_resolution_scaled,same_type_history_count+cheng_log_resolution_scaled+co2_after_ep_baseline_lag,True,3100,91,1,-403.7683434289221,-398.24015638519876,5.528187043723335,0.0017832861431365597,0.002572738075189121,0.08764272563831071,11.05637408744667,0.0008838281895116601,-9.051201954348812,90.99999416353539,90.99994421713288,0.9481699891955433,True,True,0.00340360544025989
core_component_diagnostic_0_20kyr,strong_monsoon_start,Strong monsoon starts,full_after_climate_state,Full predictive model vs climate-state,0.6,same_type_history_count+cheng_log_resolution_scaled+lr04_lag+co2_lag,same_type_history_count+cheng_log_resolution_scaled+lr04_lag+co2_lag+pre_phase_sin_lag+pre_phase_cos_lag,True,3100,91,2,-397.80084408449295,-387.56308144648096,10.237762638011986,0.00330250407677806,0.0047645062540832925,0.16230735590833192,20.475525276023973,3.579284166609589e-05,-16.458695138655003,91.00002976919728,90.99988745178274,1.2575983470106973,True,True,0.0008645794738743556
core_component_diagnostic_0_20kyr,strong_monsoon_start,Strong monsoon starts,lr04_after_ep_baseline,LR04 vs EP baseline,0.8,same_type_history_count+cheng_log_resolution_scaled,same_type_history_count+cheng_log_resolution_scaled+lr04_after_ep_baseline_lag,True,3100,91,1,-403.7683434289221,-398.3152554236617,5.453088005260383,0.0017590606468581881,0.0025377880718452403,0.0864521211287939,10.906176010520767,0.0009584417305147458,-8.901003877422909,90.99999416353539,91.00000614455732,0.9517154707468127,True,True,0.004256716558007277
core_component_diagnostic_0_20kyr,strong_monsoon_start,Strong monsoon starts,co2_after_ep_baseline,CO2 vs EP baseline,0.8,same_type_history_count+cheng_log_resolution_scaled,same_type_history_count+cheng_log_resolution_scaled+co2_after_ep_baseline_lag,True,3100,91,1,-403.7683434289221,-397.8844069571329,5.883936471789184,0.0018980440231578012,0.002738298699598697,0.09328270295336219,11.767872943578368,0.0006026180039856425,-9.76270081048051,90.99999416353539,90.9999774978632,0.9529215150915249,True,True,0.002766564472843177
core_component_diagnostic_0_20kyr,strong_monsoon_start,Strong monsoon starts,full_after_climate_state,Full predictive model vs climate-state,0.8,same_type_history_count+cheng_log_resolution_scaled+lr04_lag+co2_lag,same_type_history_count+cheng_log_resolution_scaled+lr04_lag+co2_lag+pre_phase_sin_lag+pre_phase_cos_lag,True,3100,91,2,-397.6146771946874,-387.5557272636643,10.05894993102305,0.0032448225583945325,0.0046812894135604315,0.1594724965059048,20.1178998620461,4.280096405318592e-05,-16.10106972467713,91.0000168309734,90.99999052711937,1.2669136729371089,True,True,0.0008645794738743556
core_component_diagnostic_0_20kyr,strong_monsoon_start,Strong monsoon starts,lr04_after_ep_baseline,LR04 vs EP baseline,1.0,same_type_history_count+cheng_log_resolution_scaled,same_type_history_count+cheng_log_resolution_scaled+lr04_after_ep_baseline_lag,True,3100,91,1,-403.7683434289221,-398.3021658427358,5.466177586186291,0.0017632830923181584,0.002543879772970763,0.08665964061768534,10.932355172372581,0.0009449929025215167,-8.927183039274723,90.99999416353539,91.00000470134258,0.9509611796328755,True,True,0.004256716558007277
core_component_diagnostic_0_20kyr,strong_monsoon_start,Strong monsoon starts,co2_after_ep_baseline,CO2 vs EP baseline,1.0,same_type_history_count+cheng_log_resolution_scaled,same_type_history_count+cheng_log_resolution_scaled+co2_after_ep_baseline_lag,True,3100,91,1,-403.7683434289221,-397.67339507826125,6.094948350660843,0.001966112371180917,0.00283650056773315,0.09662804131838204,12.189896701321686,0.00048049043984856575,-10.184724568223828,90.99999416353539,91.00004489001051,0.9933975356987313,True,True,0.0023109302107002447
core_component_diagnostic_0_20kyr,strong_monsoon_start,Strong monsoon starts,full_after_climate_state,Full predictive model vs climate-state,1.0,same_type_history_count+cheng_log_resolution_scaled+lr04_lag+co2_lag,same_type_history_count+cheng_log_resolution_scaled+lr04_lag+co2_lag+pre_phase_sin_lag+pre_phase_cos_lag,True,3100,91,2,-397.46653517601794,-387.610283814716,9.85625136130193,0.003179435923000622,0.004586956438937222,0.15625895561214714,19.71250272260386,5.2418479777414844e-05,-15.695672585234888,91.00000816030077,91.00007931654046,1.278774812309884,True,True,0.0008823777429198165
core_component_diagnostic_0_20kyr,strong_monsoon_start,Strong monsoon starts,lr04_after_ep_baseline,LR04 vs EP baseline,1.2,same_type_history_count+cheng_log_resolution_scaled,same_type_history_count+cheng_log_resolution_scaled+lr04_after_ep_baseline_lag,True,3100,91,1,-403.7683434289221,-398.21243189833797,5.555911530584126,0.0017922295259948794,0.00258564064928759,0.08808226387682999,11.111823061168252,0.0008577913226066335,-9.106650928070394,90.99999416353539,90.99999993549028,0.9406835299758115,True,True,0.004256716558007277
core_component_diagnostic_0_20kyr,strong_monsoon_start,Strong monsoon starts,co2_after_ep_baseline,CO2 vs EP baseline,1.2,same_type_history_count+cheng_log_resolution_scaled,same_type_history_count+cheng_log_resolution_scaled+co2_after_ep_baseline_lag,True,3100,91,1,-403.7683434289221,-397.1827415673905,6.585601861531586,0.0021243876972682537,0.003064843595774434,0.10440675985605213,13.171203723063172,0.00028428406444898504,-11.166031589965314,90.99999416353539,90.99994834188425,1.008517453974384,True,True,0.0015951494727415273
core_component_diagnostic_0_20kyr,strong_monsoon_start,Strong monsoon starts,full_after_climate_state,Full predictive model vs climate-state,1.2,same_type_history_count+cheng_log_resolution_scaled+lr04_lag+co2_lag,same_type_history_count+cheng_log_resolution_scaled+lr04_lag+co2_lag+pre_phase_sin_lag+pre_phase_cos_lag,True,3100,91,2,-397.0728226268318,-387.37347333228615,9.699349294545641,0.003128822353079239,0.004513936492609955,0.1537714629350644,19.398698589091282,6.132338553478486e-05,-15.381868451722312,90.99997359590992,90.99999494453874,1.3765660069120171,True,True,0.0008848088484304673
core_component_diagnostic_0_20kyr,strong_monsoon_start,Strong monsoon starts,lr04_after_ep_baseline,LR04 vs EP baseline,1.4,same_type_history_count+cheng_log_resolution_scaled,same_type_history_count+cheng_log_resolution_scaled+lr04_after_ep_baseline_lag,True,3100,91,1,-403.7683434289221,-398.1179439220564,5.6503995068657105,0.0018227095183437777,0.002629613983095679,0.08958025656699566,11.300799013731421,0.0007747374315139027,-9.295626880633563,90.99999416353539,90.99999995210702,0.9308334639436011,True,True,0.004256716558007277
core_component_diagnostic_0_20kyr,strong_monsoon_start,Strong monsoon starts,co2_after_ep_baseline,CO2 vs EP baseline,1.4,same_type_history_count+cheng_log_resolution_scaled,same_type_history_count+cheng_log_resolution_scaled+co2_after_ep_baseline_lag,True,3100,91,1,-403.7683434289221,-396.7855605661922,6.982782862729891,0.00225251060088061,0.0032496858734402754,0.11070358469961378,13.965565725459783,0.00018618962908470123,-11.960393592361925,90.99999416353539,90.99995954205075,1.0456988831557574,True,True,0.0015951494727415273
core_component_diagnostic_0_20kyr,strong_monsoon_start,Strong monsoon starts,full_after_climate_state,Full predictive model vs climate-state,1.4,same_type_history_count+cheng_log_resolution_scaled+lr04_lag+co2_lag,same_type_history_count+cheng_log_resolution_scaled+lr04_lag+co2_lag+pre_phase_sin_lag+pre_phase_cos_lag,True,3100,91,2,-396.72541511458184,-387.1944650547839,9.53095005979793,0.003074500019289655,0.0044355659310422076,0.1511016965519873,19.06190011959586,7.257064477833733e-05,-15.045069982226892,90.99999277130402,90.99991535610968,1.4430774958823966,True,True,0.0009162043903265089
core_component_diagnostic_0_20kyr,strong_monsoon_start,Strong monsoon starts,lr04_after_ep_baseline,LR04 vs EP baseline,1.6,same_type_history_count+cheng_log_resolution_scaled,same_type_history_count+cheng_log_resolution_scaled+lr04_after_ep_baseline_lag,True,3100,91,1,-403.7683434289221,-397.91648285211636,5.851860576805734,0.0018876969602599142,0.0027233710432681487,0.09277417839704682,11.703721153611468,0.0006237523491380656,-9.69854902051361,90.99999416353539,90.99999945218673,0.9383192601015102,True,True,0.004256716558007277
core_component_diagnostic_0_20kyr,strong_monsoon_start,Strong monsoon starts,co2_after_ep_baseline,CO2 vs EP baseline,1.6,same_type_history_count+cheng_log_resolution_scaled,same_type_history_count+cheng_log_resolution_scaled+co2_after_ep_baseline_lag,True,3100,91,1,-403.7683434289221,-396.51632151219894,7.252021916723152,0.0023393619086203715,0.0033749858244111505,0.11497204456785239,14.504043833446303,0.00013985899376955436,-12.498871700348445,90.99999416353539,90.99998477856505,1.008993979003209,True,True,0.0015951494727415273
core_component_diagnostic_0_20kyr,strong_monsoon_start,Strong monsoon starts,full_after_climate_state,Full predictive model vs climate-state,1.6,same_type_history_count+cheng_log_resolution_scaled+lr04_lag+co2_lag,same_type_history_count+cheng_log_resolution_scaled+lr04_lag+co2_lag+pre_phase_sin_lag+pre_phase_cos_lag,True,3100,91,2,-396.4563107719908,-387.11592058421115,9.340390187779633,0.0030130290928321395,0.0043468821302831,0.14808060004261112,18.680780375559266,8.780516889806934e-05,-14.663950238190296,90.99997216178127,91.00007566549164,1.4445742130927743,True,True,0.0009853691176338892
core_component_diagnostic_0_20kyr,strong_monsoon_start,Strong monsoon starts,lr04_after_ep_baseline,LR04 vs EP baseline,1.8,same_type_history_count+cheng_log_resolution_scaled,same_type_history_count+cheng_log_resolution_scaled+lr04_after_ep_baseline_lag,True,3100,91,1,-403.7683434289221,-397.6769300059643,6.091413422957771,0.001964972071921862,0.0028348554636469813,0.09657199931105101,12.182826845915542,0.0004823149613908063,-10.177654712817684,90.99999416353539,91.0000011793949,0.9661940911503876,True,True,0.00405948425837262
core_component_diagnostic_0_20kyr,strong_monsoon_start,Strong monsoon starts,co2_after_ep_baseline,CO2 vs EP baseline,1.8,same_type_history_count+cheng_log_resolution_scaled,same_type_history_count+cheng_log_resolution_scaled+co2_after_ep_baseline_lag,True,3100,91,1,-403.7683434289221,-396.1799868868586,7.5883565420634795,0.0024478569490527353,0.003531511081203969,0.12030422364540994,15.176713084126959,9.790336120158638e-05,-13.171540951029101,90.99999416353539,90.9999882165685,1.0215781048347954,True,True,0.0015951494727415273
core_component_diagnostic_0_20kyr,strong_monsoon_start,Strong monsoon starts,full_after_climate_state,Full predictive model vs climate-state,1.8,same_type_history_count+cheng_log_resolution_scaled+lr04_lag+co2_lag,same_type_history_count+cheng_log_resolution_scaled+lr04_lag+co2_lag+pre_phase_sin_lag+pre_phase_cos_lag,True,3100,91,2,-396.12267038058906,-386.961762224449,9.160908156140067,0.0029551316632709895,0.00426335379577501,0.14523512930662122,18.321816312280134,0.00010506743707172727,-14.304986174911164,91.00000952381943,91.00002438911591,1.4209540279903368,True,True,0.0010611811144244454
core_component_diagnostic_0_20kyr,strong_monsoon_start,Strong monsoon starts,lr04_after_ep_baseline,LR04 vs EP baseline,2.0,same_type_history_count+cheng_log_resolution_scaled,same_type_history_count+cheng_log_resolution_scaled+lr04_after_ep_baseline_lag,True,3100,91,1,-403.7683434289221,-397.5516884235193,6.216655005402799,0.002005372582388,0.0028931410797458615,0.09855755326606781,12.433310010805599,0.0004217437736492481,-10.42813787770774,90.99999416353539,90.99993511817847,0.9733663213393867,True,True,0.00405948425837262
core_component_diagnostic_0_20kyr,strong_monsoon_start,Strong monsoon starts,co2_after_ep_baseline,CO2 vs EP baseline,2.0,same_type_history_count+cheng_log_resolution_scaled,same_type_history_count+cheng_log_resolution_scaled+co2_after_ep_baseline_lag,True,3100,91,1,-403.7683434289221,-396.40567823188724,7.362665197034858,0.002375053289366083,0.0034264776024154685,0.11672616008228519,14.725330394069715,0.00012436418276012246,-12.720158260971857,90.99999416353539,90.99998553231693,1.0333540175711982,True,True,0.0015951494727415273
core_component_diagnostic_0_20kyr,strong_monsoon_start,Strong monsoon starts,full_after_climate_state,Full predictive model vs climate-state,2.0,same_type_history_count+cheng_log_resolution_scaled+lr04_lag+co2_lag,same_type_history_count+cheng_log_resolution_scaled+lr04_lag+co2_lag+pre_phase_sin_lag+pre_phase_cos_lag,True,3100,91,2,-396.2756236313918,-387.3702264268445,8.905397204547285,0.0028727087756604142,0.004144442704563486,0.14118431191370118,17.81079440909457,0.000135654790471015,-13.7939642717256,90.9999988979119,90.99997846275684,1.4459394034504653,True,True,0.0012455576215975013
core_component_diagnostic_0_20kyr,strong_monsoon_start,Strong monsoon starts,lr04_after_ep_baseline,LR04 vs EP baseline,2.2,same_type_history_count+cheng_log_resolution_scaled,same_type_history_count+cheng_log_resolution_scaled+lr04_after_ep_baseline_lag,True,3100,91,1,-403.7683434289221,-397.44461498335716,6.323728445564939,0.0020399124017951415,0.0029429715059177456,0.1002550732785166,12.647456891129877,0.00037607690605753324,-10.64228475803202,90.99999416353539,90.99999513141458,0.9634477525883454,True,True,0.00405948425837262
core_component_diagnostic_0_20kyr,strong_monsoon_start,Strong monsoon starts,co2_after_ep_baseline,CO2 vs EP baseline,2.2,same_type_history_count+cheng_log_resolution_scaled,same_type_history_count+cheng_log_resolution_scaled+co2_after_ep_baseline_lag,True,3100,91,1,-403.7683434289221,-397.15939185413004,6.608951574792059,0.002131919862836148,0.00307571021368639,0.10477694134536053,13.217903149584117,0.00027728765976224633,-11.21273101648626,90.99999416353539,90.99997359241698,0.9844642539306607,True,True,0.0015951494727415273
core_component_diagnostic_0_20kyr,strong_monsoon_start,Strong monsoon starts,full_after_climate_state,Full predictive model vs climate-state,2.2,same_type_history_count+cheng_log_resolution_scaled+lr04_lag+co2_lag,same_type_history_count+cheng_log_resolution_scaled+lr04_lag+co2_lag+pre_phase_sin_lag+pre_phase_cos_lag,True,3100,91,2,-396.7509298609191,-388.19682818379493,8.554101677124152,0.002759387637781984,0.00398095486091838,0.13561494581150527,17.108203354248303,0.0001927528659047663,-13.091373216879333,90.9999982753427,91.00000858656345,1.3751569260109717,True,True,0.0015254913538662344
core_component_diagnostic_0_20kyr,strong_monsoon_start,Strong monsoon starts,lr04_after_ep_baseline,LR04 vs EP baseline,2.4,same_type_history_count+cheng_log_resolution_scaled,same_type_history_count+cheng_log_resolution_scaled+lr04_after_ep_baseline_lag,True,3100,91,1,-403.7683434289221,-397.36706163565924,6.401281793262854,0.002064929610729953,0.00297906370918488,0.1014845878953091,12.802563586525707,0.0003461447067688089,-10.79739145342785,90.99999416353539,90.99999768484452,0.9514730234360552,True,True,0.00405948425837262
core_component_diagnostic_0_20kyr,strong_monsoon_start,Strong monsoon starts,co2_after_ep_baseline,CO2 vs EP baseline,2.4,same_type_history_count+cheng_log_resolution_scaled,same_type_history_count+cheng_log_resolution_scaled+co2_after_ep_baseline_lag,True,3100,91,1,-403.7683434289221,-396.990348554345,6.777994874577075,0.002186449959540992,0.003154380513781664,0.10745691860135338,13.55598974915415,0.00023155129719868532,-11.550817616056293,90.99999416353539,90.99996824021147,1.0045510041531742,True,True,0.0015951494727415273
core_component_diagnostic_0_20kyr,strong_monsoon_start,Strong monsoon starts,full_after_climate_state,Full predictive model vs climate-state,2.4,same_type_history_count+cheng_log_resolution_scaled+lr04_lag+co2_lag,same_type_history_count+cheng_log_resolution_scaled+lr04_lag+co2_lag+pre_phase_sin_lag+pre_phase_cos_lag,True,3100,91,2,-396.60846707135306,-388.2472678159322,8.361199255420843,0.002697161050135756,0.003891180871509724,0.13255671100747413,16.722398510841685,0.00023376382306877633,-12.705568373472715,90.99996511166756,91.00004075320945,1.3676734548054854,True,True,0.0015254913538662344
core_component_diagnostic_0_20kyr,strong_monsoon_start,Strong monsoon starts,lr04_after_ep_baseline,LR04 vs EP baseline,2.6,same_type_history_count+cheng_log_resolution_scaled,same_type_history_count+cheng_log_resolution_scaled+lr04_after_ep_baseline_lag,True,3100,91,1,-403.7683434289221,-397.42164194617436,6.346701482747733,0.0020473230589508817,0.00295366282424606,0.10061928302376688,12.693402965495466,0.0003669478654965592,-10.688230832397608,90.99999416353539,91.00000139658285,0.9330889971022222,True,True,0.00405948425837262
core_component_diagnostic_0_20kyr,strong_monsoon_start,Strong monsoon starts,co2_after_ep_baseline,CO2 vs EP baseline,2.6,same_type_history_count+cheng_log_resolution_scaled,same_type_history_count+cheng_log_resolution_scaled+co2_after_ep_baseline_lag,True,3100,91,1,-403.7683434289221,-396.8967182295404,6.871625199381697,0.002216653290123128,0.0031979547090308417,0.10894131426368801,13.743250398763394,0.00020957252678970002,-11.738078265665536,90.99999416353539,90.9998801306608,0.9179705270845722,True,True,0.0015951494727415273
core_component_diagnostic_0_20kyr,strong_monsoon_start,Strong monsoon starts,full_after_climate_state,Full predictive model vs climate-state,2.6,same_type_history_count+cheng_log_resolution_scaled+lr04_lag+co2_lag,same_type_history_count+cheng_log_resolution_scaled+lr04_lag+co2_lag+pre_phase_sin_lag+pre_phase_cos_lag,True,3100,91,2,-396.5708733896249,-388.39676111060527,8.174112279019653,0.002636810412586985,0.0038041133060036244,0.12959067306166194,16.348224558039306,0.00028185655715221573,-12.331394420670335,90.99994627036466,90.99985744754571,1.2431335507197208,True,True,0.0015254913538662344
core_component_diagnostic_0_20kyr,strong_monsoon_start,Strong monsoon starts,lr04_after_ep_baseline,LR04 vs EP baseline,2.8,same_type_history_count+cheng_log_resolution_scaled,same_type_history_count+cheng_log_resolution_scaled+lr04_after_ep_baseline_lag,True,3100,91,1,-403.7683434289221,-397.4710337508818,6.297309678040278,0.0020313902187226703,0.0029306765946615436,0.09983623564231632,12.594619356080557,0.0003868588318387726,-10.589447222982699,90.99999416353539,90.99999404875257,0.9199068634160436,True,True,0.00405948425837262
core_component_diagnostic_0_20kyr,strong_monsoon_start,Strong monsoon starts,co2_after_ep_baseline,CO2 vs EP baseline,2.8,same_type_history_count+cheng_log_resolution_scaled,same_type_history_count+cheng_log_resolution_scaled+co2_after_ep_baseline_lag,True,3100,91,1,-403.7683434289221,-396.7825740405259,6.985769388396193,0.0022534739962568363,0.0032510757591719722,0.11075093245530895,13.971538776792386,0.00018559902258766752,-11.966366643694528,90.99999416353539,90.99998532238214,0.9652658238740704,True,True,0.0015951494727415273
core_component_diagnostic_0_20kyr,strong_monsoon_start,Strong monsoon starts,full_after_climate_state,Full predictive model vs climate-state,2.8,same_type_history_count+cheng_log_resolution_scaled+lr04_lag+co2_lag,same_type_history_count+cheng_log_resolution_scaled+lr04_lag+co2_lag+pre_phase_sin_lag+pre_phase_cos_lag,True,3100,91,2,-396.511906379659,-388.50773457358434,8.00417180607468,0.002581990905185381,0.0037250254745313546,0.12689647220930989,16.00834361214936,0.0003340660580084709,-11.99151347478039,91.00002092046296,91.00004605188951,1.2788828181976573,True,True,0.0015254913538662344
core_component_diagnostic_0_20kyr,strong_monsoon_start,Strong monsoon starts,lr04_after_ep_baseline,LR04 vs EP baseline,3.0,same_type_history_count+cheng_log_resolution_scaled,same_type_history_count+cheng_log_resolution_scaled+lr04_after_ep_baseline_lag,True,3100,91,1,-403.7683434289221,-397.50826947471796,6.260073954204131,0.0020193786949045584,0.0029133476288156334,0.09924590823437872,12.520147908408262,0.0004025870177554414,-10.514975775310404,90.99999416353539,91.00000035279072,0.9077747263387151,True,True,0.00405948425837262
core_component_diagnostic_0_20kyr,strong_monsoon_start,Strong monsoon starts,co2_after_ep_baseline,CO2 vs EP baseline,3.0,same_type_history_count+cheng_log_resolution_scaled,same_type_history_count+cheng_log_resolution_scaled+co2_after_ep_baseline_lag,True,3100,91,1,-403.7683434289221,-396.84092502595104,6.927418402971057,0.002234651097732599,0.003223920056815899,0.10982584808933282,13.854836805942114,0.00019748776761368522,-11.849664672844256,90.99999416353539,90.9999957476465,0.9255808269446005,True,True,0.0015951494727415273
core_component_diagnostic_0_20kyr,strong_monsoon_start,Strong monsoon starts,full_after_climate_state,Full predictive model vs climate-state,3.0,same_type_history_count+cheng_log_resolution_scaled+lr04_lag+co2_lag,same_type_history_count+cheng_log_resolution_scaled+lr04_lag+co2_lag+pre_phase_sin_lag+pre_phase_cos_lag,True,3100,91,2,-396.56288250594196,-388.7501450644859,7.812737441456079,0.002520237884340671,0.0036359346975987786,0.12386151167644191,15.625474882912158,0.00040454910119379426,-11.608644745543188,90.99999516206165,91.00003195181506,1.2658798466681633,True,True,0.0015254913538662344
core_component_diagnostic_0_20kyr,strong_monsoon_start,Strong monsoon starts,lr04_after_ep_baseline,LR04 vs EP baseline,3.2,same_type_history_count+cheng_log_resolution_scaled,same_type_history_count+cheng_log_resolution_scaled+lr04_after_ep_baseline_lag,True,3100,91,1,-403.7683434289221,-397.5941629316593,6.174180497262796,0.001991671128149289,0.0028733740596627064,0.09788417126323505,12.348360994525592,0.00044137380233731974,-10.343188861427734,90.99999416353539,90.99998862819555,0.898528891027857,True,True,0.00405948425837262
core_component_diagnostic_0_20kyr,strong_monsoon_start,Strong monsoon starts,co2_after_ep_baseline,CO2 vs EP baseline,3.2,same_type_history_count+cheng_log_resolution_scaled,same_type_history_count+cheng_log_resolution_scaled+co2_after_ep_baseline_lag,True,3100,91,1,-403.7683434289221,-396.67559510832825,7.0927483205938415,0.00228798332922382,0.0033008622027078257,0.11244695415817867,14.185496641187683,0.00016564234678951895,-12.180324508089825,90.99999416353539,90.99998824861814,0.9332376051494322,True,True,0.0015951494727415273
core_component_diagnostic_0_20kyr,strong_monsoon_start,Strong monsoon starts,full_after_climate_state,Full predictive model vs climate-state,3.2,same_type_history_count+cheng_log_resolution_scaled+lr04_lag+co2_lag,same_type_history_count+cheng_log_resolution_scaled+lr04_lag+co2_lag+pre_phase_sin_lag+pre_phase_cos_lag,True,3100,91,2,-396.47523775075274,-388.8069954558987,7.668242294854053,0.002473626546727114,0.0035686887519744996,0.12157071572660383,15.336484589708107,0.00046743872148979486,-11.319654452339137,90.99999525235478,90.99985122304338,1.2364846860287038,True,True,0.0015254913538662344
core_component_diagnostic_0_20kyr,strong_monsoon_start,Strong monsoon starts,lr04_after_ep_baseline,LR04 vs EP baseline,3.4,same_type_history_count+cheng_log_resolution_scaled,same_type_history_count+cheng_log_resolution_scaled+lr04_after_ep_baseline_lag,True,3100,91,1,-403.7683434289221,-397.613270266482,6.15507316244009,0.0019855074717548674,0.002864481783148731,0.09758124755781392,12.31014632488018,0.0004505026545200211,-10.304974191782321,90.99999416353539,90.99999290696717,0.8957863292704867,True,True,0.00405948425837262
