analysis_type,dataset_id,dataset_label,curve_id,curve_label,lag_ka,reduced_terms,full_terms,ok,n_bins,n_events,df,loglik_reduced,loglik_full,ll_gain_nats,info_nats_per_bin,info_bits_per_bin,info_bits_per_event,LR_statistic,LR_p_value,delta_AICc_full_minus_reduced,expected_events_reduced,expected_events_full,max_rate_full_per_kyr,converged_reduced,converged_full,LR_q_value_BH
core_component_diagnostic,strong_monsoon_start,Strong monsoon starts,co2_after_ep_baseline,CO2+EP baseline vs EP baseline,0.6,same_type_history_count+cheng_log_resolution_scaled,same_type_history_count+cheng_log_resolution_scaled+co2_after_ep_baseline_lag,True,3150,93,1,-412.0469760607441,-406.3369672331836,5.7100088275605,0.0018127012150985714,0.0026151750536361077,0.088578509881223,11.420017655121,0.0007265700488753937,-9.414927789068543,93.00002251148582,92.99997586134228,0.9557387139098643,True,True,0.0012228430121588643
core_component_diagnostic,strong_monsoon_start,Strong monsoon starts,full_after_climate_state,Full predictive model vs climate-state model,0.6,same_type_history_count+cheng_log_resolution_scaled+lr04_lag+co2_lag,same_type_history_count+cheng_log_resolution_scaled+lr04_lag+co2_lag+pre_phase_sin_lag+pre_phase_cos_lag,True,3150,93,2,-405.60838956405337,-395.59030189664685,10.018087667406519,0.0031803452912401646,0.004588268379986752,0.15540909028987385,20.036175334813038,4.458613296253288e-05,-16.019613218982727,92.99989789757916,92.9999872692647,1.312687098042054,True,True,0.0005429487532720344
core_component_diagnostic,strong_monsoon_start,Strong monsoon starts,lr04_after_ep_baseline,LR04+EP baseline vs EP baseline,0.8,same_type_history_count+cheng_log_resolution_scaled,same_type_history_count+cheng_log_resolution_scaled+lr04_after_ep_baseline_lag,True,3150,93,1,-412.0469760607441,-406.01614864898687,6.03082741175723,0.0019145483846848348,0.0027621094601267865,0.09355532042364922,12.06165482351446,0.0005146958342995758,-10.056564957462001,93.00002251148582,93.00000209643179,0.9947060974219577,True,True,0.0011984668924369688
core_component_diagnostic,strong_monsoon_start,Strong monsoon starts,co2_after_ep_baseline,CO2+EP baseline vs EP baseline,0.8,same_type_history_count+cheng_log_resolution_scaled,same_type_history_count+cheng_log_resolution_scaled+co2_after_ep_baseline_lag,True,3150,93,1,-412.0469760607441,-405.9375876549639,6.10938840578018,0.0019394883827873587,0.002798090271709078,0.09477402533208168,12.21877681156036,0.00047310938836891975,-10.213686945507902,93.00002251148582,92.99994074535391,0.9627179196137671,True,True,0.0010967535821279505
core_component_diagnostic,strong_monsoon_start,Strong monsoon starts,full_after_climate_state,Full predictive model vs climate-state model,0.8,same_type_history_count+cheng_log_resolution_scaled+lr04_lag+co2_lag,same_type_history_count+cheng_log_resolution_scaled+lr04_lag+co2_lag+pre_phase_sin_lag+pre_phase_cos_lag,True,3150,93,2,-405.44428406087366,-395.60340072106806,9.8408833398056,0.003124089949144635,0.004507109076922019,0.15266014615381032,19.6817666796112,5.323026992863082e-05,-15.66520456378089,93.00004079336432,93.00000103125495,1.3221730310481874,True,True,0.0005429487532720344
core_component_diagnostic,strong_monsoon_start,Strong monsoon starts,lr04_after_ep_baseline,LR04+EP baseline vs EP baseline,1.0,same_type_history_count+cheng_log_resolution_scaled,same_type_history_count+cheng_log_resolution_scaled+lr04_after_ep_baseline_lag,True,3150,93,1,-412.0469760607441,-406.0075899527042,6.039386108039878,0.0019172654311237708,0.002766029329550105,0.09368809019443904,12.078772216079756,0.0005099917162787685,-10.073682350027298,93.00002251148582,93.00000171345809,0.9937769493893783,True,True,0.0011984668924369688
core_component_diagnostic,strong_monsoon_start,Strong monsoon starts,co2_after_ep_baseline,CO2+EP baseline vs EP baseline,1.0,same_type_history_count+cheng_log_resolution_scaled,same_type_history_count+cheng_log_resolution_scaled+co2_after_ep_baseline_lag,True,3150,93,1,-412.0469760607441,-405.6825854508903,6.3643906098537855,0.002020441463445646,0.002914880879719474,0.09872983624856282,12.728781219707571,0.0003600711174571077,-10.723691353655113,93.00002251148582,92.99989285998143,1.0066433617648352,True,True,0.0008744584281101187
core_component_diagnostic,strong_monsoon_start,Strong monsoon starts,full_after_climate_state,Full predictive model vs climate-state model,1.0,same_type_history_count+cheng_log_resolution_scaled+lr04_lag+co2_lag,same_type_history_count+cheng_log_resolution_scaled+lr04_lag+co2_lag+pre_phase_sin_lag+pre_phase_cos_lag,True,3150,93,2,-405.2908902240888,-395.6524249301784,9.638465293910372,0.0030598302520350386,0.004414401930572977,0.14952006539037505,19.276930587820743,6.517299943417755e-05,-15.260368471990432,92.99998347883582,93.00004940597154,1.3340253550973424,True,True,0.0005539704951905092
core_component_diagnostic,strong_monsoon_start,Strong monsoon starts,lr04_after_ep_baseline,LR04+EP baseline vs EP baseline,1.2,same_type_history_count+cheng_log_resolution_scaled,same_type_history_count+cheng_log_resolution_scaled+lr04_after_ep_baseline_lag,True,3150,93,1,-412.0469760607441,-405.9191586751323,6.12781738561182,0.001945338852575181,0.0028065307154588404,0.09505991133005749,12.25563477122364,0.0004638553345011409,-10.250544905171182,93.00002251148582,92.99997715430214,0.98231709747471,True,True,0.0011984668924369688
core_component_diagnostic,strong_monsoon_start,Strong monsoon starts,co2_after_ep_baseline,CO2+EP baseline vs EP baseline,1.2,same_type_history_count+cheng_log_resolution_scaled,same_type_history_count+cheng_log_resolution_scaled+co2_after_ep_baseline_lag,True,3150,93,1,-412.0469760607441,-405.1416150070553,6.905361053688807,0.002192178112282161,0.003162644491334803,0.10712182954521109,13.810722107377615,0.00020217912994753922,-11.805632241325156,93.00002251148582,92.99989366932672,1.0240950136909264,True,True,0.0005426913488065526
core_component_diagnostic,strong_monsoon_start,Strong monsoon starts,full_after_climate_state,Full predictive model vs climate-state model,1.2,same_type_history_count+cheng_log_resolution_scaled+lr04_lag+co2_lag,same_type_history_count+cheng_log_resolution_scaled+lr04_lag+co2_lag+pre_phase_sin_lag+pre_phase_cos_lag,True,3150,93,2,-404.89762680275703,-395.4146838064691,9.482942996287932,0.003010458094059661,0.004343172963103913,0.147107471330939,18.965885992575863,7.613952874983078e-05,-14.949323876745552,93.00005421733835,92.9999834160008,1.4299084521894359,True,True,0.0005547308523201957
core_component_diagnostic,strong_monsoon_start,Strong monsoon starts,lr04_after_ep_baseline,LR04+EP baseline vs EP baseline,1.4,same_type_history_count+cheng_log_resolution_scaled,same_type_history_count+cheng_log_resolution_scaled+lr04_after_ep_baseline_lag,True,3150,93,1,-412.0469760607441,-405.8255182502255,6.2214578105185865,0.001975065971593202,0.002849417882646055,0.09651254118639864,12.442915621037173,0.00041958027617645564,-10.437825754984715,93.00002251148582,92.99997211671182,0.9713763717634216,True,True,0.0011984668924369688
core_component_diagnostic,strong_monsoon_start,Strong monsoon starts,co2_after_ep_baseline,CO2+EP baseline vs EP baseline,1.4,same_type_history_count+cheng_log_resolution_scaled,same_type_history_count+cheng_log_resolution_scaled+co2_after_ep_baseline_lag,True,3150,93,1,-412.0469760607441,-404.69683043960936,7.350145621134743,0.002333379562264998,0.0033663551229913724,0.11402170577874005,14.700291242269486,0.00012602697825396303,-12.695201376217028,93.00002251148582,92.99994002469226,1.0644879355681502,True,True,0.0005189456758190354
core_component_diagnostic,strong_monsoon_start,Strong monsoon starts,full_after_climate_state,Full predictive model vs climate-state model,1.4,same_type_history_count+cheng_log_resolution_scaled+lr04_lag+co2_lag,same_type_history_count+cheng_log_resolution_scaled+lr04_lag+co2_lag+pre_phase_sin_lag+pre_phase_cos_lag,True,3150,93,2,-404.5381011694873,-395.2239559447569,9.314145224730396,0.0029568714999144113,0.0042658638494724324,0.14448893683696948,18.628290449460792,9.014011862173783e-05,-14.61172833363048,92.99990220086663,93.00001434457458,1.4972067148687978,True,True,0.0005746432562135787
core_component_diagnostic,strong_monsoon_start,Strong monsoon starts,lr04_after_ep_baseline,LR04+EP baseline vs EP baseline,1.6,same_type_history_count+cheng_log_resolution_scaled,same_type_history_count+cheng_log_resolution_scaled+lr04_after_ep_baseline_lag,True,3150,93,1,-412.0469760607441,-405.6211392661775,6.425836794566578,0.0020399481887512947,0.002943023135581916,0.09968304168906489,12.851673589133156,0.00033717754781651494,-10.846583723080698,93.00002251148582,92.99991809171212,0.9786909931546561,True,True,0.0011984668924369688
core_component_diagnostic,strong_monsoon_start,Strong monsoon starts,co2_after_ep_baseline,CO2+EP baseline vs EP baseline,1.6,same_type_history_count+cheng_log_resolution_scaled,same_type_history_count+cheng_log_resolution_scaled+co2_after_ep_baseline_lag,True,3150,93,1,-412.0469760607441,-404.3825055589565,7.664470501787605,0.0024331652386627317,0.0035103154234821343,0.11889778047278197,15.32894100357521,9.03221286078402e-05,-13.323851137522752,93.00002251148582,92.99994338010694,1.0281870612800474,True,True,0.0005189456758190354
core_component_diagnostic,strong_monsoon_start,Strong monsoon starts,full_after_climate_state,Full predictive model vs climate-state model,1.6,same_type_history_count+cheng_log_resolution_scaled+lr04_lag+co2_lag,same_type_history_count+cheng_log_resolution_scaled+lr04_lag+co2_lag+pre_phase_sin_lag+pre_phase_cos_lag,True,3150,93,2,-404.233907065116,-395.11299474166634,9.120912323449659,0.0028955277217300505,0.004177363484896462,0.14149134384326728,18.241824646899317,0.00010935486480450803,-14.225262531069006,92.99993099976247,92.99994811088902,1.5019516063826415,True,True,0.0006196775672255455
core_component_diagnostic,strong_monsoon_start,Strong monsoon starts,lr04_after_ep_baseline,LR04+EP baseline vs EP baseline,1.8,same_type_history_count+cheng_log_resolution_scaled,same_type_history_count+cheng_log_resolution_scaled+lr04_after_ep_baseline_lag,True,3150,93,1,-412.0469760607441,-405.3775707270688,6.669405333675286,0.002117271534500091,0.0030545771430386466,0.10346148387711546,13.338810667350572,0.0002599691765868175,-11.333720801298114,93.00002251148582,92.99985890726057,1.008082232934024,True,True,0.0011803851608340246
core_component_diagnostic,strong_monsoon_start,Strong monsoon starts,co2_after_ep_baseline,CO2+EP baseline vs EP baseline,1.8,same_type_history_count+cheng_log_resolution_scaled,same_type_history_count+cheng_log_resolution_scaled+co2_after_ep_baseline_lag,True,3150,93,1,-412.0469760607441,-404.0354156099156,8.011560450828483,0.0025433525240725345,0.0036692820737118737,0.12428213475475701,16.023120901656966,6.257364613389735e-05,-14.018031035604508,93.00002251148582,92.99996691375922,1.0415860443398786,True,True,0.0005189456758190354
core_component_diagnostic,strong_monsoon_start,Strong monsoon starts,full_after_climate_state,Full predictive model vs climate-state model,1.8,same_type_history_count+cheng_log_resolution_scaled+lr04_lag+co2_lag,same_type_history_count+cheng_log_resolution_scaled+lr04_lag+co2_lag+pre_phase_sin_lag+pre_phase_cos_lag,True,3150,93,2,-403.8923588210685,-394.9584705118336,8.93388830923493,0.00283615501880474,0.004091706780821943,0.13859006838267873,17.86777661846986,0.00013184437486237329,-13.85121450263955,92.9999512142502,92.99993434844268,1.4803628533319544,True,True,0.0006724063117981038
core_component_diagnostic,strong_monsoon_start,Strong monsoon starts,lr04_after_ep_baseline,LR04+EP baseline vs EP baseline,2.0,same_type_history_count+cheng_log_resolution_scaled,same_type_history_count+cheng_log_resolution_scaled+lr04_after_ep_baseline_lag,True,3150,93,1,-412.0469760607441,-405.2517636182422,6.7952124425019065,0.0021572102992069545,0.00311219660082047,0.10541311067295141,13.590424885003813,0.00022734216711827723,-11.585335018951355,93.00002251148582,92.99989161009958,1.0155198454038838,True,True,0.0011803851608340246
core_component_diagnostic,strong_monsoon_start,Strong monsoon starts,co2_after_ep_baseline,CO2+EP baseline vs EP baseline,2.0,same_type_history_count+cheng_log_resolution_scaled,same_type_history_count+cheng_log_resolution_scaled+co2_after_ep_baseline_lag,True,3150,93,1,-412.0469760607441,-404.27111161693006,7.775864443814044,0.002468528394861601,0.0035613336735604247,0.12062581797543374,15.551728887628087,8.027820117111605e-05,-13.54663902157563,93.00002251148582,92.9999617265519,1.054463353517705,True,True,0.0005189456758190354
core_component_diagnostic,strong_monsoon_start,Strong monsoon starts,full_after_climate_state,Full predictive model vs climate-state model,2.0,same_type_history_count+cheng_log_resolution_scaled+lr04_lag+co2_lag,same_type_history_count+cheng_log_resolution_scaled+lr04_lag+co2_lag+pre_phase_sin_lag+pre_phase_cos_lag,True,3150,93,2,-404.0272544003653,-395.35850994766025,8.668744452705027,0.002751982365938104,0.003970271311952779,0.13447693153388446,17.337488905410055,0.00017187476570676153,-13.320926789579744,93.00005262578773,92.99996415029513,1.504905226953464,True,True,0.000796873913731349
core_component_diagnostic,strong_monsoon_start,Strong monsoon starts,lr04_after_ep_baseline,LR04+EP baseline vs EP baseline,2.2,same_type_history_count+cheng_log_resolution_scaled,same_type_history_count+cheng_log_resolution_scaled+lr04_after_ep_baseline_lag,True,3150,93,1,-412.0469760607441,-405.14426114782873,6.902714912915371,0.0021913380675921816,0.0031614325630264445,0.10708078036057311,13.805429825830743,0.0002027494267944216,-11.800339959778285,93.00002251148582,93.00001857272233,1.0047041052012509,True,True,0.0011803851608340246
core_component_diagnostic,strong_monsoon_start,Strong monsoon starts,co2_after_ep_baseline,CO2+EP baseline vs EP baseline,2.2,same_type_history_count+cheng_log_resolution_scaled,same_type_history_count+cheng_log_resolution_scaled+co2_after_ep_baseline_lag,True,3150,93,1,-412.0469760607441,-405.0541604377668,6.992815622977275,0.0022199414676118334,0.0032026985463873593,0.10847849915182992,13.98563124595455,0.00018421304749346982,-11.980541379902093,93.00002251148582,92.99991037518348,1.0051952586204675,True,True,0.0005426913488065526
core_component_diagnostic,strong_monsoon_start,Strong monsoon starts,full_after_climate_state,Full predictive model vs climate-state model,2.2,same_type_history_count+cheng_log_resolution_scaled+lr04_lag+co2_lag,same_type_history_count+cheng_log_resolution_scaled+lr04_lag+co2_lag+pre_phase_sin_lag+pre_phase_cos_lag,True,3150,93,2,-404.47447309095173,-396.1677071760331,8.306765914918628,0.002637068544418612,0.003804485711517009,0.12886161280944708,16.613531829837257,0.0002468410588453528,-12.596969714006946,93.000069979404,93.00000396501031,1.432681847830822,True,True,0.0010490745000927492
core_component_diagnostic,strong_monsoon_start,Strong monsoon starts,lr04_after_ep_baseline,LR04+EP baseline vs EP baseline,2.4,same_type_history_count+cheng_log_resolution_scaled,same_type_history_count+cheng_log_resolution_scaled+lr04_after_ep_baseline_lag,True,3150,93,1,-412.0469760607441,-405.0681279942572,6.978848066486876,0.002215507322694246,0.0031963014275041735,0.1082618225444962,13.957696132973751,0.00018697065406034173,-11.952606266921293,93.00002251148582,93.00001627896525,0.991750244677456,True,True,0.0011803851608340246
core_component_diagnostic,strong_monsoon_start,Strong monsoon starts,co2_after_ep_baseline,CO2+EP baseline vs EP baseline,2.4,same_type_history_count+cheng_log_resolution_scaled,same_type_history_count+cheng_log_resolution_scaled+co2_after_ep_baseline_lag,True,3150,93,1,-412.0469760607441,-404.82041617099765,7.226559889746454,0.0022941459967449063,0.003309753052579144,0.11210453887768068,14.453119779492908,0.00014369164632960585,-12.44802991344045,93.00002251148582,92.99992806683723,1.0294935586174392,True,True,0.000523448140200707
core_component_diagnostic,strong_monsoon_start,Strong monsoon starts,full_after_climate_state,Full predictive model vs climate-state model,2.4,same_type_history_count+cheng_log_resolution_scaled+lr04_lag+co2_lag,same_type_history_count+cheng_log_resolution_scaled+lr04_lag+co2_lag+pre_phase_sin_lag+pre_phase_cos_lag,True,3150,93,2,-404.2990578849633,-396.1787830827473,8.120274802215988,0.002577865016576504,0.003719073075496068,0.12596860417002811,16.240549604431976,0.00029744691013946855,-12.223987488601665,92.99987428947506,92.999993517805,1.4259335694392956,True,True,0.001109381542442512
core_component_diagnostic,strong_monsoon_start,Strong monsoon starts,lr04_after_ep_baseline,LR04+EP baseline vs EP baseline,2.6,same_type_history_count+cheng_log_resolution_scaled,same_type_history_count+cheng_log_resolution_scaled+lr04_after_ep_baseline_lag,True,3150,93,1,-412.0469760607441,-405.1327698705509,6.914206190193227,0.0021949860921248337,0.003166695549928743,0.1072590428201671,13.828412380386453,0.00020028452736868332,-11.823322514333995,93.00002251148582,92.99998924399756,0.9720017051597665,True,True,0.0011803851608340246
core_component_diagnostic,strong_monsoon_start,Strong monsoon starts,co2_after_ep_baseline,CO2+EP baseline vs EP baseline,2.6,same_type_history_count+cheng_log_resolution_scaled,same_type_history_count+cheng_log_resolution_scaled+co2_after_ep_baseline_lag,True,3150,93,1,-412.0469760607441,-404.7222762154213,7.324699845322812,0.002325301538197718,0.003354700997729326,0.11362696927792879,14.649399690645623,0.00012947587555120886,-12.644309824593165,93.00002251148582,92.99995626578516,0.9389346254217463,True,True,0.0005189456758190354
core_component_diagnostic,strong_monsoon_start,Strong monsoon starts,full_after_climate_state,Full predictive model vs climate-state model,2.6,same_type_history_count+cheng_log_resolution_scaled+lr04_lag+co2_lag,same_type_history_count+cheng_log_resolution_scaled+lr04_lag+co2_lag+pre_phase_sin_lag+pre_phase_cos_lag,True,3150,93,2,-404.2691173791799,-396.33935239513283,7.92976498404704,0.0025173857092212824,0.00363181987869829,0.12301325395590983,15.85952996809408,0.00035987097841390977,-11.842967852263769,93.00008504291185,92.99995704062863,1.2969075931068876,True,True,0.001109381542442512
core_component_diagnostic,strong_monsoon_start,Strong monsoon starts,lr04_after_ep_baseline,LR04+EP baseline vs EP baseline,2.8,same_type_history_count+cheng_log_resolution_scaled,same_type_history_count+cheng_log_resolution_scaled+lr04_after_ep_baseline_lag,True,3150,93,1,-412.0469760607441,-405.19544053536896,6.851535525375141,0.0021750906429762354,0.003137992484105801,0.10628684220358359,13.703071050750282,0.0002141040882188138,-11.697981184697824,93.00002251148582,92.99999686329096,0.957715044338555,True,True,0.0011803851608340246
core_component_diagnostic,strong_monsoon_start,Strong monsoon starts,co2_after_ep_baseline,CO2+EP baseline vs EP baseline,2.8,same_type_history_count+cheng_log_resolution_scaled,same_type_history_count+cheng_log_resolution_scaled+co2_after_ep_baseline_lag,True,3150,93,1,-412.0469760607441,-404.60331162975694,7.443664430987155,0.0023630680733292557,0.0034091865906751544,0.11547244903899717,14.88732886197431,0.00011412701040374799,-12.882238995921853,93.00002251148582,92.9999640663676,0.989002050177485,True,True,0.0005189456758190354
core_component_diagnostic,strong_monsoon_start,Strong monsoon starts,full_after_climate_state,Full predictive model vs climate-state model,2.8,same_type_history_count+cheng_log_resolution_scaled+lr04_lag+co2_lag,same_type_history_count+cheng_log_resolution_scaled+lr04_lag+co2_lag+pre_phase_sin_lag+pre_phase_cos_lag,True,3150,93,2,-404.21919770560027,-396.4622527915001,7.756944914100188,0.002462522194952441,0.0035526685587368915,0.12033232215076568,15.513889828200377,0.00042776143437733626,-11.497327712370065,92.99992993271142,93.000031911182,1.3216257442055657,True,True,0.0011264291125874263
core_component_diagnostic,strong_monsoon_start,Strong monsoon starts,lr04_after_ep_baseline,LR04+EP baseline vs EP baseline,3.0,same_type_history_count+cheng_log_resolution_scaled,same_type_history_count+cheng_log_resolution_scaled+lr04_after_ep_baseline_lag,True,3150,93,1,-412.0469760607441,-405.24477495723664,6.802201103507457,0.002159428921748399,0.003115397396558617,0.10552152472214671,13.604402207014914,0.00022565574582972516,-11.599312340962456,93.00002251148582,92.99999459865747,0.9444820313827331,True,True,0.0011803851608340246
core_component_diagnostic,strong_monsoon_start,Strong monsoon starts,co2_after_ep_baseline,CO2+EP baseline vs EP baseline,3.0,same_type_history_count+cheng_log_resolution_scaled,same_type_history_count+cheng_log_resolution_scaled+co2_after_ep_baseline_lag,True,3150,93,1,-412.0469760607441,-404.6617667515871,7.3852093091570055,0.0023445108917958747,0.0033824142369040695,0.11456564350804106,14.770418618314011,0.0001214254588097918,-12.765328752261553,93.00002251148582,92.99995134451106,0.9479915548214006,True,True,0.0005189456758190354
core_component_diagnostic,strong_monsoon_start,Strong monsoon starts,full_after_climate_state,Full predictive model vs climate-state model,3.0,same_type_history_count+cheng_log_resolution_scaled+lr04_lag+co2_lag,same_type_history_count+cheng_log_resolution_scaled+lr04_lag+co2_lag+pre_phase_sin_lag+pre_phase_cos_lag,True,3150,93,2,-404.2752531558682,-396.7129826377328,7.562270518135392,0.002400720799408061,0.0034635079918649975,0.11731236746639508,15.124541036270784,0.0005196939288036506,-11.107978920440473,92.99992939384089,92.99999685942012,1.3051712867563647,True,True,0.0012047450167720992
core_component_diagnostic,strong_monsoon_start,Strong monsoon starts,lr04_after_ep_baseline,LR04+EP baseline vs EP baseline,3.2,same_type_history_count+cheng_log_resolution_scaled,same_type_history_count+cheng_log_resolution_scaled+lr04_after_ep_baseline_lag,True,3150,93,1,-412.0469760607441,-405.3429374199687,6.704038640775423,0.0021282662351668007,0.0030704391431665683,0.10399874517177086,13.408077281550845,0.00025054309384139894,-11.402987415498387,93.00002251148582,92.9999921111511,0.9344138987000064,True,True,0.0011803851608340246
core_component_diagnostic,strong_monsoon_start,Strong monsoon starts,co2_after_ep_baseline,CO2+EP baseline vs EP baseline,3.2,same_type_history_count+cheng_log_resolution_scaled,same_type_history_count+cheng_log_resolution_scaled+co2_after_ep_baseline_lag,True,3150,93,1,-412.0469760607441,-404.489071946507,7.55790411423709,0.002399334639440346,0.0034615081857536966,0.11724463209810908,15.11580822847418,0.00010111302670572494,-13.110718362421721,93.00002251148582,92.99996770349352,0.9566123338657838,True,True,0.0005189456758190354
core_component_diagnostic,strong_monsoon_start,Strong monsoon starts,full_after_climate_state,Full predictive model vs climate-state model,3.2,same_type_history_count+cheng_log_resolution_scaled+lr04_lag+co2_lag,same_type_history_count+cheng_log_resolution_scaled+lr04_lag+co2_lag+pre_phase_sin_lag+pre_phase_cos_lag,True,3150,93,2,-404.196647987715,-396.77970127452875,7.416946713186235,0.0023545862581543604,0.003396949917984596,0.11505798109302665,14.83389342637247,0.000600981315346394,-10.817331310542158,93.00004087696817,93.00000791113465,1.276101647427361,True,True,0.0012770852951110871
core_component_diagnostic,strong_monsoon_start,Strong monsoon starts,lr04_after_ep_baseline,LR04+EP baseline vs EP baseline,3.4,same_type_history_count+cheng_log_resolution_scaled,same_type_history_count+cheng_log_resolution_scaled+lr04_after_ep_baseline_lag,True,3150,93,1,-412.0469760607441,-405.3716968828061,6.675279177938023,0.0021191362469644517,0.003057267354463664,0.10355260394151121,13.350558355876046,0.0002583456939843908,-11.345468489823588,93.00002251148582,92.99998835748431,0.9312396856163142,True,True,0.0011803851608340246
