analysis_type,dataset_id,dataset_label,driver_id,driver_label,lag_ka,lr04_control_lag_ka,co2_control_lag_ka,reduced_terms,full_terms,ok,n_bins,n_events,df,loglik_reduced,loglik_full,ll_gain_nats,info_nats_per_bin,info_bits_per_bin,info_bits_per_event,LR_statistic,LR_p_value,delta_AICc_full_minus_reduced,expected_events_reduced,expected_events_full,max_rate_full_per_kyr,converged_reduced,converged_full,LR_q_value_BH
pre_phase_after_lr04_co2_same_lag,weak_monsoon_start,Weak monsoon starts,pre_phase,Precession phase,15.0,15.0,15.0,same_type_history_count+cheng_log_resolution_scaled+lr04_lag+co2_lag,same_type_history_count+cheng_log_resolution_scaled+lr04_lag+co2_lag+pre_phase_sin_lag+pre_phase_cos_lag,True,3100,96,2,-422.09764340925346,-419.6206542410142,2.4769891682392426,0.0007990287639481428,0.0011527548352756238,0.03722437488910869,4.953978336478485,0.08399574230747286,-0.9371481991095152,95.9999943970185,95.99996567115477,0.4602736453566867,True,True,0.10517208458723236
pre_phase_after_lr04_co2_same_lag,weak_monsoon_start,Weak monsoon starts,pre_phase,Precession phase,15.2,15.2,15.2,same_type_history_count+cheng_log_resolution_scaled+lr04_lag+co2_lag,same_type_history_count+cheng_log_resolution_scaled+lr04_lag+co2_lag+pre_phase_sin_lag+pre_phase_cos_lag,True,3100,96,2,-422.10641095998875,-419.62692950353176,2.4794814564569947,0.0007998327278893532,0.0011539147100666615,0.03726182917923594,4.958962912913989,0.08378666136179289,-0.9421327755450193,95.99999860088505,95.99995150592684,0.47937903480700417,True,True,0.10517208458723236
pre_phase_after_lr04_co2_same_lag,weak_monsoon_start,Weak monsoon starts,pre_phase,Precession phase,15.4,15.4,15.4,same_type_history_count+cheng_log_resolution_scaled+lr04_lag+co2_lag,same_type_history_count+cheng_log_resolution_scaled+lr04_lag+co2_lag+pre_phase_sin_lag+pre_phase_cos_lag,True,3100,96,2,-421.9936815758273,-419.5030035468161,2.4906780290111783,0.0008034445254874768,0.0011591254325501693,0.03743009209276588,4.981356058022357,0.08285377026603574,-0.9645259206533865,95.99996753339525,95.99982034568927,0.4790944528115629,True,True,0.10517208458723236
pre_phase_after_lr04_co2_same_lag,weak_monsoon_start,Weak monsoon starts,pre_phase,Precession phase,15.6,15.6,15.6,same_type_history_count+cheng_log_resolution_scaled+lr04_lag+co2_lag,same_type_history_count+cheng_log_resolution_scaled+lr04_lag+co2_lag+pre_phase_sin_lag+pre_phase_cos_lag,True,3100,96,2,-421.9283962080089,-419.42220174120735,2.50619446680156,0.0008084498280005032,0.0011663465576638614,0.03766327425789553,5.01238893360312,0.08157809743717882,-0.9955587962341497,95.99997092820216,95.99989071389211,0.4783571666026383,True,True,0.10517208458723236
pre_phase_after_lr04_co2_same_lag,weak_monsoon_start,Weak monsoon starts,pre_phase,Precession phase,15.8,15.8,15.8,same_type_history_count+cheng_log_resolution_scaled+lr04_lag+co2_lag,same_type_history_count+cheng_log_resolution_scaled+lr04_lag+co2_lag+pre_phase_sin_lag+pre_phase_cos_lag,True,3100,96,2,-421.8975792207505,-419.3742522439859,2.523326976764622,0.00081397644411762,0.0011743197793289229,0.03792074287416313,5.046653953529244,0.0801923643085857,-1.029823816160274,95.99997454962016,96.00000907076179,0.4750533667408849,True,True,0.10517208458723236
pre_phase_after_lr04_co2_same_lag,weak_monsoon_start,Weak monsoon starts,pre_phase,Precession phase,16.0,16.0,16.0,same_type_history_count+cheng_log_resolution_scaled+lr04_lag+co2_lag,same_type_history_count+cheng_log_resolution_scaled+lr04_lag+co2_lag+pre_phase_sin_lag+pre_phase_cos_lag,True,3100,96,2,-422.0808050655726,-419.5865889921349,2.4942160734376557,0.0008045858301411792,0.001160771987114209,0.03748326208389634,4.9884321468753114,0.08256114790663516,-0.9716020095063413,96.00001522108036,95.99997004378056,0.4869118836363695,True,True,0.10517208458723236
pre_phase_after_lr04_co2_same_lag,weak_monsoon_start,Weak monsoon starts,pre_phase,Precession phase,16.2,16.2,16.2,same_type_history_count+cheng_log_resolution_scaled+lr04_lag+co2_lag,same_type_history_count+cheng_log_resolution_scaled+lr04_lag+co2_lag+pre_phase_sin_lag+pre_phase_cos_lag,True,3100,96,2,-422.25460518909324,-419.8056204610582,2.448984728035043,0.0007899950735596914,0.0011397219749512786,0.0368035221078017,4.897969456070086,0.08638124244828319,-0.8811393187011163,96.00004635827015,96.00001882250871,0.47435122381818234,True,True,0.10517208458723236
pre_phase_after_lr04_co2_same_lag,weak_monsoon_start,Weak monsoon starts,pre_phase,Precession phase,16.4,16.4,16.4,same_type_history_count+cheng_log_resolution_scaled+lr04_lag+co2_lag,same_type_history_count+cheng_log_resolution_scaled+lr04_lag+co2_lag+pre_phase_sin_lag+pre_phase_cos_lag,True,3100,96,2,-422.4122459682463,-420.00454328532237,2.4077026829239117,0.000776678284814165,0.001120509909867542,0.03618313250613937,4.815405365847823,0.09002186597131238,-0.7985752284788532,96.00005089603602,96.00003773791295,0.462627817388441,True,True,0.10517208458723236
pre_phase_after_lr04_co2_same_lag,weak_monsoon_start,Weak monsoon starts,pre_phase,Precession phase,16.6,16.6,16.6,same_type_history_count+cheng_log_resolution_scaled+lr04_lag+co2_lag,same_type_history_count+cheng_log_resolution_scaled+lr04_lag+co2_lag+pre_phase_sin_lag+pre_phase_cos_lag,True,3100,96,2,-422.5919762843457,-420.2428358578344,2.349140426511326,0.0007577872343584922,0.0010932558850579594,0.03530305462166328,4.698280853022652,0.0954511742616678,-0.681450715653682,95.99999119316064,96.00000703973583,0.4597570944263799,True,True,0.10517208458723236
pre_phase_after_lr04_co2_same_lag,weak_monsoon_start,Weak monsoon starts,pre_phase,Precession phase,16.8,16.8,16.8,same_type_history_count+cheng_log_resolution_scaled+lr04_lag+co2_lag,same_type_history_count+cheng_log_resolution_scaled+lr04_lag+co2_lag+pre_phase_sin_lag+pre_phase_cos_lag,True,3100,96,2,-422.6543772156797,-420.3618103078156,2.2925669078641135,0.0007395377122142302,0.0010669273899618394,0.03445286363418439,4.585133815728227,0.10100685351447068,-0.568303678359257,95.99995937457018,95.9999608038554,0.46081001868909666,True,True,0.10517208458723236
