dataset_id,dataset_label,model_id,model_label,terms,bin_width_ka,n_bins,n_events,n_parameters,converged,optimizer_message,log_likelihood,AIC,AICc,BIC,expected_events,max_fitted_rate_per_kyr,mean_fitted_rate_per_kyr,beta_intercept,beta_same_type_history_count,beta_cheng_log_resolution_scaled,beta_lr04_scaled,beta_co2_scaled,beta_pre_phase_sin,beta_pre_phase_cos,pre_phase_amplitude,pre_phase_preferred_rad,pre_phase_preferred_deg,pre_phase_rate_ratio_max_vs_min,delta_AICc,rank_AICc,history_window_ka
weak_monsoon_start,Weak monsoon starts,baseline_climate_lr04_co2_pre_phase,Full predictive model,same_type_history_count+cheng_log_resolution_scaled+lr04_scaled+co2_scaled+pre_phase_sin+pre_phase_cos,0.2,3175,98,7,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,-414.57401845675815,843.1480369135163,843.1834016119691,885.5894772928038,97.9999969260057,1.1057328169693,0.1543307038204814,-1.904341961794322,-0.26957853033994494,-2.3783069660668397,0.39069803077916454,-2.420525102318465,-0.4656919904154919,-0.35371867279053737,0.5847956304708867,4.062800675002515,232.78133168054615,3.2206759534004656,1.8208950904156609,2.0,5.0
weak_monsoon_start,Weak monsoon starts,baseline_lr04_pre_phase,Event-process baseline + LR04 + precession phase,same_type_history_count+cheng_log_resolution_scaled+lr04_scaled+pre_phase_sin+pre_phase_cos,0.2,3175,98,6,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-417.74683008156035,847.4936601631207,847.5201753146358,883.8720376310814,98.00000030413798,1.0137675747107207,0.15433070914037475,-1.9398914904600941,-0.1814968044491133,-2.21883409334771,2.1803240260908936,,-0.4944886582079704,-0.31095814409447226,0.5841352587158196,4.15102743464565,237.8363526482129,3.216425074315172,6.157668793082394,3.0,5.0
weak_monsoon_start,Weak monsoon starts,baseline_co2,Event-process baseline + CO$_2$,same_type_history_count+cheng_log_resolution_scaled+co2_scaled,0.2,3175,98,4,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,-421.89856296210155,851.7971259242031,851.809744220733,876.0493775695103,97.99999989425913,0.9869164249336022,0.15433070849489625,-1.935921387743387,-0.1383649884318304,-2.2987571642668536,,-2.462980966783266,,,,,,,10.447237699179595,4.0,5.0
weak_monsoon_start,Weak monsoon starts,baseline_climate_lr04_co2,Climate-state model,same_type_history_count+cheng_log_resolution_scaled+lr04_scaled+co2_scaled,0.2,3175,98,5,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,-421.87095656103094,853.7419131220619,853.7608465395438,884.0572276786959,97.99999991705884,1.0067057342904324,0.15433070853080127,-1.935661722258424,-0.13840376774082458,-2.289015740482085,0.20004303279304536,-2.283717891222556,,,,,,,12.398340017990336,5.0,5.0
weak_monsoon_start,Weak monsoon starts,baseline_lr04,Event-process baseline + LR04,same_type_history_count+cheng_log_resolution_scaled+lr04_scaled,0.2,3175,98,4,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-425.1052643544211,858.2105287088422,858.2231470053721,882.4627803541493,97.99998805316739,0.8365808592276534,0.15433068984750767,-1.962043059251076,-0.060979928917614216,-2.0851275798139897,1.8526161593860753,,,,,,,,16.860640483818656,6.0,5.0
weak_monsoon_start,Weak monsoon starts,baseline_pre_phase,Event-process baseline + precession phase,same_type_history_count+cheng_log_resolution_scaled+pre_phase_sin+pre_phase_cos,0.2,3175,98,5,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-427.99266208960864,865.9853241792173,866.0042575966992,896.3006387358513,98.00001971291499,0.5058128240838647,0.15433073970537795,-2.023690889804282,0.05238783354256767,-1.7188758329707767,,,-0.32351026065798705,-0.32273696895725107,0.45696612553088917,3.928187404448242,225.0685594113336,2.494110745545754,24.64175107514575,7.0,5.0
weak_monsoon_start,Weak monsoon starts,history_resolution_baseline,Event-process baseline,same_type_history_count+cheng_log_resolution_scaled,0.2,3175,98,3,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,-432.71738514127014,871.4347702825403,871.4423388728903,889.6239590165206,98.00000321705696,0.36205306874787113,0.15433071372764876,-2.0266626768916094,0.11875169564646612,-1.6713737401492978,,,,,,,,,30.079832351336904,8.0,5.0
weak_monsoon_start,Weak monsoon starts,stationary,Stationary,none,0.2,3175,98,1,True,analytic stationary MLE,-438.85335240030884,879.7067048006177,879.7079654372392,885.7697677119445,97.99999999999997,0.1543307086614173,0.15433070866141732,-1.8686575202221198,,,,,,,,,,,38.345458915685754,9.0,5.0
strong_monsoon_start,Strong monsoon starts,baseline_lr04_pre_phase,Event-process baseline + LR04 + precession phase,same_type_history_count+cheng_log_resolution_scaled+lr04_scaled+pre_phase_sin+pre_phase_cos,0.4,1587,95,6,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-338.22375758004307,688.4475151600861,688.5006797170481,720.6651194832446,94.9999980953483,1.0544469386961892,0.14965343115209248,-1.9638410974469482,-0.27380005534893026,-2.869740525322176,2.0215621103887376,,0.03706615656112251,0.6677509672919865,0.6687789278091807,0.0554520452192734,3.1771681564329595,3.8097282289811614,0.0,1.0,5.0
strong_monsoon_start,Strong monsoon starts,baseline_climate_lr04_co2_pre_phase,Full predictive model,same_type_history_count+cheng_log_resolution_scaled+lr04_scaled+co2_scaled+pre_phase_sin+pre_phase_cos,0.4,1587,95,7,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-337.87637170139794,689.7527434027959,689.8236743717636,727.3399484464808,95.00000498799531,1.0034640419881162,0.14965344201007455,-1.9467825982033795,-0.30259678247025984,-2.9420132408964927,1.5155635937907785,-0.6702928469086694,0.046276953692917074,0.6783281585677398,0.6799048809568858,0.06811652749169247,3.9027895403608226,3.8954521679360843,1.322994654715444,2.0,5.0
strong_monsoon_start,Strong monsoon starts,baseline_co2_pre_phase,Event-process baseline + CO$_2$ + precession phase,same_type_history_count+cheng_log_resolution_scaled+co2_scaled+pre_phase_sin+pre_phase_cos,0.4,1587,95,6,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-339.60884882811195,691.2176976562239,691.2708622131859,723.4353019793823,94.99996978706653,0.8385481301752393,0.14965338655807586,-1.92171674775223,-0.31175474565217787,-2.9934826991497134,,-1.9136079909470058,0.10245543402568225,0.6493456483517471,0.6573788002322114,0.1564924498704737,8.966356903240749,3.7238482167620024,2.7701824961377497,3.0,5.0
strong_monsoon_start,Strong monsoon starts,baseline_lr04,Event-process baseline + LR04,same_type_history_count+cheng_log_resolution_scaled+lr04_scaled,0.4,1587,95,4,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-347.45344028288287,702.9068805657657,702.9321650158289,724.3852834478714,94.99993084659724,0.8092194132056367,0.14965332521518157,-1.9687061197798077,-0.12675464457516944,-2.6728840280293977,1.600100881932809,,,,,,,,14.431485298780785,4.0,5.0
strong_monsoon_start,Strong monsoon starts,baseline_pre_phase,Event-process baseline + precession phase,same_type_history_count+cheng_log_resolution_scaled+pre_phase_sin+pre_phase_cos,0.4,1587,95,5,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-346.86666292079576,703.7333258415915,703.7712765057281,730.5813294442236,95.0002264605344,0.665613361189435,0.14965379089561184,-1.9798772654131727,-0.12236425903206076,-2.3527344386654345,,,0.21599650087243946,0.5259227216768717,0.5685500836031475,0.3896964111257365,22.32795964889968,3.1177143935889378,15.270596788679995,5.0,5.0
strong_monsoon_start,Strong monsoon starts,baseline_climate_lr04_co2,Climate-state model,same_type_history_count+cheng_log_resolution_scaled+lr04_scaled+co2_scaled,0.4,1587,95,5,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,-347.353766304659,704.707532609318,704.7454832734546,731.5555362119501,94.99999925739054,0.8122980280499726,0.1496534329826568,-1.9572620852847915,-0.14308623972442602,-2.7088548083178683,1.3090369020274923,-0.3781270642549018,,,,,,,16.24480355640651,6.0,5.0
strong_monsoon_start,Strong monsoon starts,baseline_co2,Event-process baseline + CO$_2$,same_type_history_count+cheng_log_resolution_scaled+co2_scaled,0.4,1587,95,4,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-348.63224401612655,705.2644880322531,705.2897724823163,726.7428909143588,95.0001678540973,0.6967597177532138,0.1496536985729321,-1.9277818530630124,-0.1671122271019446,-2.7711532923641413,,-1.5476857866064189,,,,,,,16.78909276526815,7.0,5.0
strong_monsoon_start,Strong monsoon starts,history_resolution_baseline,Event-process baseline,same_type_history_count+cheng_log_resolution_scaled,0.4,1587,95,3,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,-353.8471296309151,713.6942592618302,713.7094203483747,729.8030614234094,94.99999987483388,0.4956547704969174,0.14965343395531489,-1.9815179278383734,-0.018726233863025854,-2.289639318227487,,,,,,,,,25.208740631326577,8.0,5.0
strong_monsoon_start,Strong monsoon starts,stationary,Stationary,none,0.4,1587,95,1,True,analytic stationary MLE,-362.4937637479579,726.9875274959159,726.9900511552219,732.3571282164422,95.00000000000001,0.149653434152489,0.14965343415248897,-1.899433097051713,,,,,,,,,,,38.48937143817375,9.0,5.0
weak_monsoon_start,Weak monsoon starts,baseline_co2_pre_phase,Event-process baseline + CO$_2$ + precession phase,same_type_history_count+cheng_log_resolution_scaled+co2_scaled+pre_phase_sin+pre_phase_cos,0.4,1587,98,6,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-347.5156486505614,707.0312973011228,707.0844618580848,739.2489016242812,97.9999956992701,0.9967435705946786,0.15437932529815704,-1.9394983703352837,-0.22077084461528512,-2.3433714272439943,,-2.576377099145976,-0.4401805251039386,-0.3447727597837667,0.5591307097358309,4.047943307567955,231.93006723187074,3.0595303367793103,0.0,1.0,5.0
weak_monsoon_start,Weak monsoon starts,baseline_climate_lr04_co2_pre_phase,Full predictive model,same_type_history_count+cheng_log_resolution_scaled+lr04_scaled+co2_scaled+pre_phase_sin+pre_phase_cos,0.4,1587,98,7,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-347.3699224334092,708.7398448668184,708.8107758357861,746.3270499105033,97.99997783148912,0.9634298228357034,0.15437929715105408,-1.9402498897947813,-0.2190202294019294,-2.330755838919617,0.4873593159004578,-2.136664386381094,-0.45388903023848953,-0.3329107786570704,0.5628897212748634,4.079555874379922,233.7413338897718,3.0826186368987405,1.726313977701352,2.0,5.0
weak_monsoon_start,Weak monsoon starts,baseline_lr04_pre_phase,Event-process baseline + LR04 + precession phase,same_type_history_count+cheng_log_resolution_scaled+lr04_scaled+pre_phase_sin+pre_phase_cos,0.4,1587,98,6,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,-349.94674433117154,711.8934886623431,711.9466532193051,744.1110929855015,97.99999677999705,0.9350111640459425,0.15437932700062545,-1.9758930936856014,-0.13691032700643072,-2.1921713813273387,2.1047202877923743,,-0.4818255842570384,-0.2958754804426396,0.5654186003058258,4.161686804823625,238.44708957167848,3.098249270823246,4.862191361220312,3.0,5.0
weak_monsoon_start,Weak monsoon starts,baseline_co2,Event-process baseline + CO$_2$,same_type_history_count+cheng_log_resolution_scaled+co2_scaled,0.4,1587,98,4,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-354.2171178320235,716.434235664047,716.4595201141102,737.9126385461527,97.99999868258075,0.7035501062149079,0.15437932999776424,-1.9711845770022163,-0.09342478890658326,-2.30550846001443,,-2.2962939628141443,,,,,,,9.375058256025454,4.0,5.0
weak_monsoon_start,Weak monsoon starts,baseline_climate_lr04_co2,Climate-state model,same_type_history_count+cheng_log_resolution_scaled+lr04_scaled+co2_scaled,0.4,1587,98,5,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-354.1615608003169,718.3231216006338,718.3610722647704,745.1711252032659,98.00002338554539,0.7294022832900441,0.1543793689123273,-1.9712790131560238,-0.09343066999312998,-2.2939379216525877,0.284784452911516,-2.0479407673736265,,,,,,,11.276610406685677,5.0,5.0
weak_monsoon_start,Weak monsoon starts,baseline_lr04,Event-process baseline + LR04,same_type_history_count+cheng_log_resolution_scaled+lr04_scaled,0.4,1587,98,4,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-356.87091738000595,721.7418347600119,721.7671192100751,743.2202376421176,97.99998959659091,0.6571965080098706,0.15437931568461075,-1.9991861865083111,-0.018914254024326498,-2.107808282228931,1.8030700420442798,,,,,,,,14.682657351990315,6.0,5.0
weak_monsoon_start,Weak monsoon starts,baseline_pre_phase,Event-process baseline + precession phase,same_type_history_count+cheng_log_resolution_scaled+pre_phase_sin+pre_phase_cos,0.4,1587,98,5,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-359.3866889998058,728.7733779996116,728.8113286637482,755.6213816022437,97.99998286877923,0.5445513563810618,0.1543793050862937,-2.0563294987459293,0.09061143912238172,-1.7315799480114615,,,-0.3252727487738634,-0.3094991615343914,0.4489900801636893,3.9518349248329305,226.42346252532585,2.454640121123528,21.726866805663462,7.0,5.0
weak_monsoon_start,Weak monsoon starts,history_resolution_baseline,Event-process baseline,same_type_history_count+cheng_log_resolution_scaled,0.4,1587,98,3,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-363.9445307825963,733.8890615651926,733.9042226517371,749.9978637267718,97.9999999718908,0.4189652689514336,0.15437933202881346,-2.0603743597622346,0.1583067409754991,-1.7019773895712471,,,,,,,,,26.819760793652335,8.0,5.0
weak_monsoon_start,Weak monsoon starts,stationary,Stationary,none,0.4,1587,98,1,True,analytic stationary MLE,-370.8940577018717,743.7881154037434,743.7906390630494,749.1577161242698,98.0,0.1543793320730939,0.15437933207309393,-1.868342509981682,,,,,,,,,,,36.70617720496466,9.0,5.0
strong_monsoon_start,Strong monsoon starts,baseline_lr04_pre_phase,Event-process baseline + LR04 + precession phase,same_type_history_count+cheng_log_resolution_scaled+lr04_scaled+pre_phase_sin+pre_phase_cos,0.6,1059,95,6,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-299.91253517632714,611.8250703526543,611.9049182613995,641.6155524262628,94.99993838320748,1.104434678089169,0.14951202137741182,-1.9664035612533406,-0.2615287747568206,-2.7239467237305592,1.9679936992116467,,0.033243559431636496,0.6639835079154518,0.6648151871214989,0.05002507389133401,2.8662256038035245,3.779646074801696,0.0,1.0,5.0
strong_monsoon_start,Strong monsoon starts,baseline_climate_lr04_co2_pre_phase,Full predictive model,same_type_history_count+cheng_log_resolution_scaled+lr04_scaled+co2_scaled+pre_phase_sin+pre_phase_cos,0.6,1059,95,7,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-299.3849367741219,612.7698735482438,612.8764387242667,647.5254359674536,94.99993562638352,1.1274391817694416,0.1495120170386898,-1.9461837222318281,-0.2963268545588753,-2.8078573636773654,1.340091281484456,-0.8513842325900165,0.04282846779486042,0.6751730962481319,0.6765301083846488,0.06334843928499982,3.629598209771232,3.869248169684863,0.9715204628671472,2.0,5.0
strong_monsoon_start,Strong monsoon starts,baseline_co2_pre_phase,Event-process baseline + CO$_2$ + precession phase,same_type_history_count+cheng_log_resolution_scaled+co2_scaled+pre_phase_sin+pre_phase_cos,0.6,1059,95,6,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-300.7414097497357,613.4828194994714,613.5626674082166,643.2733015730798,95.00000521992709,0.9680081925384085,0.14951212656582796,-1.9255860802454257,-0.3056846371999187,-2.8715886927097385,,-1.9956967768850686,0.09188881938423227,0.6474080172775272,0.6538965483645307,0.14099166719675715,8.07822747688728,3.6980035640014637,1.657749146817082,3.0,5.0
strong_monsoon_start,Strong monsoon starts,baseline_lr04,Event-process baseline + LR04,same_type_history_count+cheng_log_resolution_scaled+lr04_scaled,0.6,1059,95,4,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-308.98234053940564,625.9646810788113,626.0026317429479,645.8250024612169,94.99999035740814,0.877687022691006,0.14951210317502067,-1.9736791231874817,-0.11745643580561736,-2.5900269969545766,1.5631549120577581,,,,,,,,14.09771348154834,4.0,5.0
strong_monsoon_start,Strong monsoon starts,baseline_pre_phase,Event-process baseline + precession phase,same_type_history_count+cheng_log_resolution_scaled+pre_phase_sin+pre_phase_cos,0.6,1059,95,5,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,-308.39226518941075,626.7845303788215,626.8415104358015,651.6099321068285,95.00000192640651,0.685875799474649,0.14951212138244654,-1.9837848418393982,-0.11547310878073504,-2.27446216370849,,,0.2185592390367985,0.5229348488758044,0.5667706742035131,0.39588186416076676,22.682360002183298,3.1066387328187752,14.936592174401994,5.0,5.0
strong_monsoon_start,Strong monsoon starts,baseline_co2,Event-process baseline + CO$_2$,same_type_history_count+cheng_log_resolution_scaled+co2_scaled,0.6,1059,95,4,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-309.6425315738143,627.2850631476286,627.3230138117652,647.1453845300342,95.00001424758962,0.7866261483780914,0.1495121407736695,-1.9325266415963844,-0.16599956007678696,-2.719416633029791,,-1.6388756476990645,,,,,,,15.418095550365706,6.0,5.0
strong_monsoon_start,Strong monsoon starts,baseline_climate_lr04_co2,Climate-state model,same_type_history_count+cheng_log_resolution_scaled+lr04_scaled+co2_scaled,0.6,1059,95,5,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-308.7367534876902,627.4735069753804,627.5304870323604,652.2989087033874,94.9999741500391,0.8836989336671588,0.14951207766767247,-1.9564157884900315,-0.14335106780595058,-2.648112573066474,1.1026191931783658,-0.6136692324665406,,,,,,,15.625568770960854,7.0,5.0
strong_monsoon_start,Strong monsoon starts,history_resolution_baseline,Event-process baseline,same_type_history_count+cheng_log_resolution_scaled,0.6,1059,95,3,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-315.32372651456797,636.6474530291359,636.6702018443018,651.5426940659402,95.00000550523612,0.4840038564797195,0.14951212701485064,-1.9846152579621248,-0.015587655543681628,-2.2520139249888054,,,,,,,,,24.76528358290227,8.0,5.0
strong_monsoon_start,Strong monsoon starts,stationary,Stationary,none,0.6,1059,95,1,True,analytic stationary MLE,-324.0643281300823,650.1286562601646,650.1324405553396,655.093736605766,95.00000000000001,0.1495121183506453,0.1495121183506453,-1.9003778302348748,,,,,,,,,,,38.22752229394007,9.0,5.0
weak_monsoon_start,Weak monsoon starts,baseline_co2_pre_phase,Event-process baseline + CO$_2$ + precession phase,same_type_history_count+cheng_log_resolution_scaled+co2_scaled+pre_phase_sin+pre_phase_cos,0.6,1059,99,6,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-311.34252202501676,634.6850440500335,634.7648919587788,664.475526123642,99.00011021407676,0.9083472914813563,0.1558075388953049,-1.9621442567290026,-0.17023386570366514,-2.1276599976859494,,-2.57167219176895,-0.44002193906655396,-0.34778178246135555,0.5608667177430728,4.0435453374676396,231.67808210669793,3.070171537625405,0.0,1.0,5.0
weak_monsoon_start,Weak monsoon starts,baseline_climate_lr04_co2_pre_phase,Full predictive model,same_type_history_count+cheng_log_resolution_scaled+lr04_scaled+co2_scaled+pre_phase_sin+pre_phase_cos,0.6,1059,99,7,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-311.1853547831108,636.3707095662216,636.4772747422445,671.1262719854315,99.00001484185972,0.8743757963583773,0.15580738879738704,-1.9628429362294955,-0.1684656651956156,-2.1102127285015886,0.4981666195692802,-2.1091277008524454,-0.45406672816604393,-0.33528080355064815,0.5644376058139503,4.076356249322997,233.55800887798566,3.0921764991885445,1.7123827834657277,2.0,5.0
weak_monsoon_start,Weak monsoon starts,baseline_lr04_pre_phase,Event-process baseline + LR04 + precession phase,same_type_history_count+cheng_log_resolution_scaled+lr04_scaled+pre_phase_sin+pre_phase_cos,0.6,1059,99,6,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-313.6322386284807,639.2644772569614,639.3443251657067,669.0549593305699,98.99990277981581,0.8362628947321062,0.1558072124328231,-1.9949417243421508,-0.09272230788857802,-1.9823513856542303,2.0528413607627716,,-0.4816302629939874,-0.2990628681133097,0.5669270758358753,4.156715484509885,238.1622538990935,3.1076106515584727,4.579433206927888,3.0,5.0
weak_monsoon_start,Weak monsoon starts,baseline_co2,Event-process baseline + CO$_2$,same_type_history_count+cheng_log_resolution_scaled+co2_scaled,0.6,1059,99,4,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-318.1823313377656,644.3646626755312,644.4026133396678,664.2249840579368,99.00000767304101,0.7783047199367809,0.15580737751501575,-1.988386510587727,-0.04564200053448509,-2.036734865566634,,-2.294194531793106,,,,,,,9.637721380889047,4.0,5.0
weak_monsoon_start,Weak monsoon starts,baseline_climate_lr04_co2,Climate-state model,same_type_history_count+cheng_log_resolution_scaled+lr04_scaled+co2_scaled,0.6,1059,99,5,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-318.1173187365524,646.2346374731048,646.2916175300849,671.0600392011119,98.99995152683077,0.8021248342995956,0.1558072891514491,-1.9884255640255917,-0.04578403144480887,-2.0209138554859187,0.30326654243886497,-2.0224048367724827,,,,,,,11.526725571306088,5.0,5.0
