variant_id,variant_label,driver,driver_label,event_type,event_label,event_index,event_age_ka,orbital_value_at_event,phase_unwrapped_rad,phase_rad,phase_deg,phase_fraction,phase_extrapolated,signed_distance_to_min_rad,signed_distance_to_max_rad,source_event_order
raw,Raw composite,obl,Obliquity,strong_monsoon_start,Strong monsoon starts,24,85.0613,0.416187535,14.726045747883044,2.159675133523871,123.74027027027034,0.34372297297297316,False,2.159675133523871,-0.981917520065922,
raw,Raw composite,obl,Obliquity,strong_monsoon_start,Strong monsoon starts,25,85.4785,0.41698479499999996,14.785085047661315,2.218714433302143,127.12297297297297,0.3531193693693694,False,2.218714433302143,-0.9228782202876502,
raw,Raw composite,obl,Obliquity,strong_monsoon_start,Strong monsoon starts,26,89.79012499999999,0.42279659375,15.395236823563751,2.8288662092045787,162.08209459459454,0.45022804054054044,False,2.8288662092045787,-0.3127264443852144,
raw,Raw composite,obl,Obliquity,strong_monsoon_start,Strong monsoon starts,27,105.15378379352578,0.39966107835412085,17.763875234747427,5.197504620388255,297.7950787479921,0.8272085520777558,False,-1.0856806867913316,2.0559119667984618,
raw,Raw composite,obl,Obliquity,strong_monsoon_start,Strong monsoon starts,28,108.51467469932942,0.3926421074690461,18.2891762386872,5.7228056243280285,327.89260924772617,0.910812803465906,False,-0.5603796828515579,2.5812129707382354,
raw,Raw composite,obl,Obliquity,strong_monsoon_start,Strong monsoon starts,29,128.939,0.42290476,21.678501306233866,2.828945384695107,162.0866310160427,0.45024064171122974,False,2.828945384695107,-0.3126472688946862,
raw,Raw composite,obl,Obliquity,strong_monsoon_start,Strong monsoon starts,30,141.2865,0.40437991000000006,23.762348110712924,4.912792189174166,281.48225806451603,0.7818951612903223,False,-1.3703931180054207,1.7711995355843726,
raw,Raw composite,obl,Obliquity,strong_monsoon_start,Strong monsoon starts,31,147.655,0.3922611,24.838005788905754,5.988449867366995,343.11290322580646,0.9530913978494623,False,-0.29473543981259126,2.846857213777202,
raw,Raw composite,obl,Obliquity,strong_monsoon_start,Strong monsoon starts,32,149.12,0.3916018,25.08544843608366,6.235892514544901,357.2903225806451,0.9924731182795699,False,-0.047292792634685804,3.0942998609551076,
raw,Raw composite,obl,Obliquity,strong_monsoon_start,Strong monsoon starts,33,157.05,0.40240600000000004,26.35269979724433,1.2199585685259855,69.8984771573604,0.19416243654822332,False,1.2199585685259855,-1.9216340850638076,
raw,Raw composite,obl,Obliquity,strong_monsoon_start,Strong monsoon starts,34,160.495,0.41041795,26.902079832351784,1.7693386036334395,101.37563451776651,0.28159898477157363,False,1.7693386036334395,-1.3722540499563536,
raw,Raw composite,obl,Obliquity,strong_monsoon_start,Strong monsoon starts,35,163.82,0.416786,27.432323262462752,2.2995820337444073,131.756345177665,0.3659898477157361,False,2.2995820337444073,-0.8420106198453858,
raw,Raw composite,obl,Obliquity,strong_monsoon_start,Strong monsoon starts,36,164.43,0.4176844,27.529601004528224,2.3968597758098795,137.3299492385788,0.3814720812182744,False,2.3968597758098795,-0.7447328777799136,
raw,Raw composite,obl,Obliquity,strong_monsoon_start,Strong monsoon starts,37,168.5,0.420956,28.17865085732571,3.0459096286073652,174.51776649746208,0.4847715736040613,False,3.0459096286073652,-0.09568302498242787,
raw,Raw composite,obl,Obliquity,strong_monsoon_start,Strong monsoon starts,38,169.56,0.4209852,28.339724498627202,3.206983269908857,183.74660633484166,0.5104072398190046,False,-3.0762020372707295,0.06539061631906407,
raw,Raw composite,obl,Obliquity,strong_monsoon_start,Strong monsoon starts,39,173.13,0.4186861,28.84721254266863,3.714471313950284,212.82352941176467,0.5911764705882352,False,-2.5687139932293026,0.572878660360491,
raw,Raw composite,obl,Obliquity,strong_monsoon_start,Strong monsoon starts,40,176.25,0.414138,29.290731505528367,4.157990276810022,238.23529411764716,0.6617647058823531,False,-2.125195030369565,1.0163976232202288,
raw,Raw composite,obl,Obliquity,strong_monsoon_start,Strong monsoon starts,41,178.815,0.40927985000000006,29.655355268264014,4.522614039545669,259.1266968325792,0.7197963800904978,False,-1.7605712676339176,1.3810213859558758,
raw,Raw composite,obl,Obliquity,strong_monsoon_start,Strong monsoon starts,42,182.5,0.401836,30.17919096638521,5.046449737666865,289.1402714932128,0.8031674208144801,False,-1.2367355695127211,1.9048570840770722,
raw,Raw composite,obl,Obliquity,strong_monsoon_start,Strong monsoon starts,43,190.485,0.39177975,31.314286773575912,6.181545544857567,354.1764705882355,0.9838235294117652,False,-0.10163976232201957,3.039952891267774,
raw,Raw composite,obl,Obliquity,strong_monsoon_start,Strong monsoon starts,44,192.575,0.391986,31.62065117564608,0.20472463974815014,11.72985781990522,0.03258293838862561,False,0.20472463974815014,-2.936868013841643,
raw,Raw composite,obl,Obliquity,strong_monsoon_start,Strong monsoon starts,45,199.13,0.4016379,32.59662936731817,1.1807028314202412,67.64928909952614,0.18791469194312818,False,1.1807028314202412,-1.9608898221695519,
raw,Raw composite,obl,Obliquity,strong_monsoon_start,Strong monsoon starts,46,200.445,0.40483585,32.79242056824094,1.376494032343011,78.86729857819877,0.21907582938388548,False,1.376494032343011,-1.765098621246782,
raw,Raw composite,obl,Obliquity,strong_monsoon_start,Strong monsoon starts,47,216.995,0.4219142,35.30623885997524,3.890312324077307,222.89847715736025,0.6191624365482229,False,-2.3928729831022797,0.7487196704875139,
raw,Raw composite,obl,Obliquity,strong_monsoon_start,Strong monsoon starts,48,226.71581099661125,0.39289194274901407,36.856433195705634,5.440506659807703,311.7180700197981,0.8658835278327726,False,-0.8426786473718837,2.2989140062179096,
raw,Raw composite,obl,Obliquity,strong_monsoon_start,Strong monsoon starts,49,230.6724032681964,0.3858025254508068,37.48739772431792,6.0714711884199914,347.8696745317437,0.9663046514770659,False,-0.21171411875959503,2.9298785348301983,
raw,Raw composite,obl,Obliquity,strong_monsoon_start,Strong monsoon starts,50,242.174,0.4083575000000001,39.33821767167355,1.6391058285960298,93.91384615384624,0.26087179487179507,False,1.6391058285960298,-1.5024868249937633,
raw,Raw composite,obl,Obliquity,strong_monsoon_start,Strong monsoon starts,51,248.77550000000002,0.424344865,40.401767615400374,2.7026557723228564,154.8507692307696,0.4301410256410267,False,2.7026557723228564,-0.43893688126693675,
raw,Raw composite,obl,Obliquity,strong_monsoon_start,Strong monsoon starts,52,251.23250000000002,0.42598625,40.79760828975269,3.0984964466751705,177.5307692307696,0.4931410256410267,False,3.0984964466751705,-0.04309620691462258,
raw,Raw composite,obl,Obliquity,strong_monsoon_start,Strong monsoon starts,53,258.772,0.4160728,41.95512702236999,4.256015179292476,243.85170731707322,0.6773658536585367,False,-2.027170127887111,1.1144225257026825,
raw,Raw composite,obl,Obliquity,strong_monsoon_start,Strong monsoon starts,54,264.0017,0.4032291579999999,42.756570295564075,5.057458452486557,289.7710243902443,0.804919512195123,False,-1.2257268546930293,1.915865798896764,
raw,Raw composite,obl,Obliquity,strong_monsoon_start,Strong monsoon starts,55,273.5077,0.393709311,44.19759620679426,0.2152990565371553,12.335727272727496,0.034265909090909714,False,0.2152990565371553,-2.926293597052638,
raw,Raw composite,obl,Obliquity,strong_monsoon_start,Strong monsoon starts,56,293.9178,0.41853617800000004,47.112151671295756,3.129854521038652,179.3274545454545,0.498131818181818,False,3.129854521038652,-0.011738132551140978,
raw,Raw composite,obl,Obliquity,strong_monsoon_start,Strong monsoon starts,57,316.44,0.3949126,50.68993167765574,0.42444922021905285,24.319148936170574,0.06755319148936272,False,0.42444922021905285,-2.7171434333707403,
raw,Raw composite,obl,Obliquity,strong_monsoon_start,Strong monsoon starts,58,334.69399999999996,0.42243410000000003,53.73677699267164,3.4712945352349536,198.8905263157895,0.5524736842105263,False,-2.811890771944633,0.32970188164516046,
raw,Raw composite,obl,Obliquity,strong_monsoon_start,Strong monsoon starts,59,337.3835,0.41865418499999996,54.18147770013638,3.9159952426996867,224.37000000000054,0.6232500000000015,False,-2.3671900644799,0.7744025891098935,
raw,Raw composite,obl,Obliquity,strong_monsoon_start,Strong monsoon starts,60,351.4475,0.389278825,56.506917651719895,6.241435194283206,357.6078947368427,0.9933552631578964,False,-0.041750112896380885,3.0998425406934125,
raw,Raw composite,obl,Obliquity,strong_monsoon_start,Strong monsoon starts,61,365.6535,0.41700828,58.708087128747565,2.1594193641312884,123.72561576354673,0.343682266009852,False,2.1594193641312884,-0.9821732894585047,
raw,Raw composite,obl,Obliquity,strong_monsoon_start,Strong monsoon starts,62,368.115,0.42126309999999995,59.089024582777675,2.540356818161399,145.55172413793088,0.4043103448275858,False,2.540356818161399,-0.601235835428394,
raw,Raw composite,obl,Obliquity,strong_monsoon_start,Strong monsoon starts,63,370.898,0.42368322,59.519716817011194,2.9710490523949176,170.22857142857137,0.4728571428571427,False,2.9710490523949176,-0.17054360119487555,
raw,Raw composite,obl,Obliquity,strong_monsoon_start,Strong monsoon starts,64,375.916,0.42135831999999995,60.23947813389614,3.690810369279866,211.46785714285716,0.5874107142857143,False,-2.59237493789972,0.5492177156900732,
raw,Raw composite,obl,Obliquity,strong_monsoon_start,Strong monsoon starts,65,377.422,0.41922557999999993,60.450694139981245,3.9020263753649687,223.56964285714304,0.6210267857142863,False,-2.381158931814618,0.7604337217751755,
raw,Raw composite,obl,Obliquity,strong_monsoon_start,Strong monsoon starts,66,391.09707467481905,0.3931609545784328,62.36861887818229,5.819951113566013,333.4586357797962,0.9262739882772117,False,-0.4632341936135734,2.67835845997622,
raw,Raw composite,obl,Obliquity,strong_monsoon_start,Strong monsoon starts,67,393.5816900862267,0.3915909436767188,62.71708537476596,6.168417610149682,353.42429533575034,0.9817341537104176,False,-0.11476769702990477,3.0268249565598886,
raw,Raw composite,obl,Obliquity,strong_monsoon_start,Strong monsoon starts,68,415.9197628950841,0.4234705928868525,65.9617757115269,3.129922639731035,179.33135745903397,0.4981426596084277,False,3.129922639731035,-0.01167001385875821,
raw,Raw composite,obl,Obliquity,strong_monsoon_start,Strong monsoon starts,69,426.0392601558315,0.40791267180574625,67.55833346171919,4.726480389923324,270.8073782939542,0.752242717483206,False,-1.5567049172562621,1.5848877363335312,
raw,Raw composite,obl,Obliquity,strong_monsoon_start,Strong monsoon starts,70,447.3791051375909,0.41098849394306863,71.02311628215219,1.9080779031767392,109.32481083419889,0.30368003009499694,False,1.9080779031767392,-1.233514750413054,
raw,Raw composite,obl,Obliquity,strong_monsoon_start,Strong monsoon starts,71,449.7844123349564,0.41552874798262934,71.422930854685,2.307892475709558,132.23249842815653,0.3673124956337681,False,2.307892475709558,-0.8337001778802353,
raw,Raw composite,obl,Obliquity,strong_monsoon_start,Strong monsoon starts,72,458.90002063725,0.416979973997065,72.93100771913859,3.815969340163143,218.63893794266968,0.6073303831740824,False,-2.4672159670164437,0.6743766865733498,
raw,Raw composite,obl,Obliquity,strong_monsoon_start,Strong monsoon starts,73,463.1322604417651,0.4101123181827346,73.62713198500744,4.512093606031989,258.5239203935974,0.718122001093326,False,-1.7710917011475973,1.370500952442196,
raw,Raw composite,obl,Obliquity,strong_monsoon_start,Strong monsoon starts,74,466.00933331939416,0.4048166666910602,74.10035664554158,4.985318266566132,285.6376962037149,0.7934380450103191,False,-1.2978670406134543,1.843725612976339,
raw,Raw composite,obl,Obliquity,strong_monsoon_start,Strong monsoon starts,75,472.7704545818224,0.39716586362545325,75.21243459779677,6.0973962188213235,349.3550693574884,0.9704307482152456,False,-0.1857890883582629,2.9558035652315304,
raw,Raw composite,obl,Obliquity,strong_monsoon_start,Strong monsoon starts,76,483.63690170929044,0.4066596145297498,76.88314499094304,1.4849213047880028,85.07972367341192,0.23633256575947756,False,1.4849213047880028,-1.6566713488017903,
raw,Raw composite,obl,Obliquity,strong_monsoon_start,Strong monsoon starts,77,503.94836978568867,0.4085805105300394,79.92686910175975,4.528645415604714,259.47226922541876,0.720756303403941,False,-1.7545398915748722,1.3870527620149211,
raw,Raw composite,obl,Obliquity,strong_monsoon_start,Strong monsoon starts,78,506.4511,0.404554685,80.29427839405871,4.896054707903673,280.5232710280375,0.7792313084112154,False,-1.3871305992759135,1.7544620543138798,
raw,Raw composite,obl,Obliquity,strong_monsoon_start,Strong monsoon starts,79,508.4791,0.401276604,80.5919956791746,5.193771993019567,297.5812149532712,0.826614485981309,False,-1.0894133141600195,2.052179339429774,
raw,Raw composite,obl,Obliquity,strong_monsoon_start,Strong monsoon starts,80,531.73785,0.41934463949999995,84.12043218983743,2.4390231965028093,139.74573529411822,0.3881825980392173,False,2.4390231965028093,-0.7025694570869838,
raw,Raw composite,obl,Obliquity,strong_monsoon_start,Strong monsoon starts,81,548.0759499999999,0.4032737200000002,86.65444907311455,4.973040079779928,284.93420792079206,0.791483910891089,False,-1.3101452273996588,1.8314474261901346,
raw,Raw composite,obl,Obliquity,strong_monsoon_start,Strong monsoon starts,82,553.52405,0.393133026,87.50176149568992,5.820352502355298,333.48163366336615,0.9263378712871282,False,-0.46283280482428807,2.6787598487655053,
raw,Raw composite,obl,Obliquity,strong_monsoon_start,Strong monsoon starts,83,555.66125,0.3916234,87.83414821941527,6.152739226080648,352.52599009900956,0.9792388613861377,False,-0.13044608109893854,3.011146572490855,
raw,Raw composite,obl,Obliquity,strong_monsoon_start,Strong monsoon starts,84,559.1352,0.39276108800000004,88.35510019488873,0.39050589437452743,22.374339622641937,0.062150943396227606,False,0.3905058943745274,-2.7510867592152657,
raw,Raw composite,obl,Obliquity,strong_monsoon_start,Strong monsoon starts,85,561.2570499999999,0.39541785699999993,88.66953360866322,0.7049393081490081,40.390047169810366,0.11219457547169545,False,0.7049393081490081,-2.436653345440785,
raw,Raw composite,obl,Obliquity,strong_monsoon_start,Strong monsoon starts,86,562.24095,0.39704407199999997,88.815336109223,0.8507418087087899,48.743915094339684,0.13539976415094357,False,0.8507418087087899,-2.290850844881003,
raw,Raw composite,obl,Obliquity,strong_monsoon_start,Strong monsoon starts,87,580.52925,0.41901811,91.50476771711607,3.54017341660186,202.8369955156955,0.5634360986547097,False,-2.7430118905777263,0.3985807630120668,
raw,Raw composite,obl,Obliquity,strong_monsoon_start,Strong monsoon starts,88,583.2346,0.41646448,91.88589362229047,3.92129932177626,224.67390134529185,0.6240941704035885,False,-2.3618859854033265,0.7797066681864671,
raw,Raw composite,obl,Obliquity,strong_monsoon_start,Strong monsoon starts,89,593.47185,0.40104943949999994,93.3281030121094,5.363508711595188,307.3064125560541,0.853628923766817,False,-0.9196765955843988,2.2219160580053945,
raw,Raw composite,obl,Obliquity,strong_monsoon_start,Strong monsoon starts,90,606.8133,0.4013128220000001,95.29702535410082,1.0492457464070313,60.117352941176755,0.1669926470588243,False,1.0492457464070313,-2.092346907182762,
raw,Raw composite,obl,Obliquity,strong_monsoon_start,Strong monsoon starts,91,626.0952,0.41300366400000005,98.3360388475653,4.088259239871512,234.23999999999967,0.6506666666666657,False,-2.1949260673080744,0.9466665862817187,
raw,Raw composite,obl,Obliquity,strong_monsoon_start,Strong monsoon starts,92,627.62725,0.41103366750000003,98.59069900761465,4.342919399920852,248.83095238095294,0.6911970899470915,False,-1.9402659072587343,1.201326746331059,
raw,Raw composite,obl,Obliquity,strong_monsoon_start,Strong monsoon starts,93,629.9672499999999,0.4076371250000001,98.97965809805908,4.731878490365283,271.11666666666605,0.7531018518518502,False,-1.5513068168143038,1.5902858367754895,
raw,Raw composite,obl,Obliquity,strong_monsoon_start,Strong monsoon starts,94,633.30795,0.4028929829999999,99.53495537731028,5.287175769616489,302.9328571428577,0.8414801587301602,False,-0.9960095375630973,2.145583116026696,
raw,Raw composite,obl,Obliquity,strong_monsoon_start,Strong monsoon starts,95,638.0735,0.39898195000000003,100.32709383605709,6.079314228363295,348.3190476190475,0.9675529100529098,False,-0.20387107881629188,2.9377215747735015,
raw,Raw composite,obl,Obliquity,weak_monsoon_start,Weak monsoon starts,1,3.49957375,0.41662018160000003,2.1648623413925208,2.1648623413925208,124.03747538860102,0.34454854274611396,True,2.1648623413925208,-0.9767303121972724,
raw,Raw composite,obl,Obliquity,weak_monsoon_start,Weak monsoon starts,2,12.77875,0.4207398375,3.6752971568518418,3.6752971568518418,210.57901554404145,0.5849417098445596,False,-2.607888150327745,0.5337045032620487,
raw,Raw composite,obl,Obliquity,weak_monsoon_start,Weak monsoon starts,3,24.5925,0.39187577500000004,5.598301831014869,5.598301831014869,320.75906735751295,0.8909974093264249,False,-0.6848834761647178,2.4567091774250756,
raw,Raw composite,obl,Obliquity,weak_monsoon_start,Weak monsoon starts,4,26.65,0.3887135,5.933215141106111,5.933215141106111,339.9481865284974,0.9443005181347149,False,-0.34997016607347514,2.7916224875163183,
raw,Raw composite,obl,Obliquity,weak_monsoon_start,Weak monsoon starts,5,27.5565,0.38794597000000003,6.080772329731975,6.080772329731975,348.40259067357516,0.9677849740932642,False,-0.2024129774476118,2.9391796761421816,
raw,Raw composite,obl,Obliquity,weak_monsoon_start,Weak monsoon starts,6,28.62925,0.3875775375,6.255391164920495,6.255391164920495,358.40751295336787,0.9955764248704664,False,-0.027794142259091072,3.1137985113307023,
raw,Raw composite,obl,Obliquity,weak_monsoon_start,Weak monsoon starts,7,30.45975,0.38834317749999997,6.547868475037234,0.26468316785764756,15.165228426395933,0.04212563451776648,False,0.26468316785764756,-2.8769094857321456,
raw,Raw composite,obl,Obliquity,weak_monsoon_start,Weak monsoon starts,8,31.972749999999998,0.3902531275,6.789149169701262,0.5059638625216758,28.989593908629434,0.08052664974619288,False,0.5059638625216758,-2.6356287910681173,
raw,Raw composite,obl,Obliquity,weak_monsoon_start,Weak monsoon starts,9,33.417500000000004,0.39304102500000004,7.01954592027354,0.7363606130939537,42.19035532994929,0.11719543147208138,False,0.7363606130939537,-2.4052320404958394,
raw,Raw composite,obl,Obliquity,weak_monsoon_start,Weak monsoon starts,10,34.699,0.39615339,7.223908914465179,0.9407236072855927,53.899492385786765,0.149720812182741,False,0.9407236072855927,-2.2008690463042004,
raw,Raw composite,obl,Obliquity,weak_monsoon_start,Weak monsoon starts,11,36.604,0.40156808,7.527702518784396,1.2445172116048093,71.30558375634517,0.1980710659898477,False,1.2445172116048093,-1.8970754419849838,
raw,Raw composite,obl,Obliquity,weak_monsoon_start,Weak monsoon starts,12,39.9567,0.411841399,8.062363315215386,1.7791780080357995,101.93939086294418,0.2831649746192894,False,1.7791780080357995,-1.3624146455539936,
raw,Raw composite,obl,Obliquity,weak_monsoon_start,Weak monsoon starts,13,42.3922,0.418511812,8.450756660789901,2.167571353610315,124.19269035533,0.3449796954314722,False,2.167571353610315,-0.9740212999794782,
raw,Raw composite,obl,Obliquity,weak_monsoon_start,Weak monsoon starts,14,44.304249999999996,0.4225896075,8.75567454065266,2.4724892334730733,141.66319796954312,0.3935088832487309,False,2.4724892334730733,-0.6691034201167199,
raw,Raw composite,obl,Obliquity,weak_monsoon_start,Weak monsoon starts,15,45.72975,0.424756295,8.983001460840084,2.699816153660498,154.68807106598987,0.4296890862944163,False,2.699816153660498,-0.44177649992929524,
raw,Raw composite,obl,Obliquity,weak_monsoon_start,Weak monsoon starts,16,48.4734,0.42650593600000003,9.42053601332849,3.1373507061489043,179.75695431472076,0.4993248730964465,False,3.1373507061489043,-0.004241947440888794,
raw,Raw composite,obl,Obliquity,weak_monsoon_start,Weak monsoon starts,17,48.9349,0.426476067,9.488922498095492,3.2057371909159063,183.67521126760565,0.5102089201877935,False,-3.0774481162636804,0.06414453732611314,
raw,Raw composite,obl,Obliquity,weak_monsoon_start,Weak monsoon starts,18,55.16625,0.41804596250000003,10.408000591144635,4.124815283965049,236.33450704225348,0.6564847417840375,False,-2.1583700232145375,0.9832226303752556,
raw,Raw composite,obl,Obliquity,weak_monsoon_start,Weak monsoon starts,19,56.318749999999994,0.41526293750000004,10.577985827448027,4.29480052026844,246.0739436619718,0.6835387323943661,False,-1.9883847869111462,1.1532078666786472,
raw,Raw composite,obl,Obliquity,weak_monsoon_start,Weak monsoon starts,20,68.65435,0.39017062950000003,12.397395702453766,6.1142103952741795,350.3184507042253,0.973106807511737,False,-0.16897491190540695,2.9726177416843864,
raw,Raw composite,obl,Obliquity,weak_monsoon_start,Weak monsoon starts,21,69.576,0.3899354,12.533332269081983,6.250146961902397,358.10704225352106,0.9947417840375585,False,-0.03303834527718966,3.1085543083126037,
raw,Raw composite,obl,Obliquity,weak_monsoon_start,Weak monsoon starts,22,70.1533,0.389947929,12.61636722176968,0.04999660741050782,2.864594594594594,0.007957207207207205,False,0.04999660741050782,-3.0915960461792853,
raw,Raw composite,obl,Obliquity,weak_monsoon_start,Weak monsoon starts,23,73.34795,0.39212954,13.068452310544034,0.5020816961848613,28.7671621621622,0.0799087837837839,False,0.5020816961848613,-2.639510957404932,
raw,Raw composite,obl,Obliquity,weak_monsoon_start,Weak monsoon starts,24,77.50971874999999,0.39927460374999996,13.657397451577346,1.0910268372181733,62.511233108108016,0.17364231418918893,False,1.0910268372181733,-2.05056581637162,
raw,Raw composite,obl,Obliquity,weak_monsoon_start,Weak monsoon starts,25,88.4242,0.421501588,15.20194042962886,2.6355698152696867,151.00702702702708,0.4194639639639641,False,2.6355698152696867,-0.5060228383201064,
raw,Raw composite,obl,Obliquity,weak_monsoon_start,Weak monsoon starts,26,98.65,0.4161065,16.74734591204708,4.180975297687908,239.55223880597012,0.6654228855721392,False,-2.102210009491678,1.039382644098115,
raw,Raw composite,obl,Obliquity,weak_monsoon_start,Weak monsoon starts,27,106.10291867522108,0.3973843162337437,17.912223253234977,5.3458526388758045,306.2947941064574,0.8508188725179372,False,-0.9373326683037819,2.2042599852860114,
raw,Raw composite,obl,Obliquity,weak_monsoon_start,Weak monsoon starts,28,117.41724390302811,0.3962091436598738,19.742850808335454,0.8932948867966957,51.18202687406731,0.14217229687240918,False,0.8932948867966957,-2.2482977667930975,
raw,Raw composite,obl,Obliquity,weak_monsoon_start,Weak monsoon starts,29,120.84026548640617,0.40524115929112164,20.31791708958785,1.4683611680490927,84.13089773011284,0.2336969381392023,False,1.4683611680490927,-1.6732314855407004,
raw,Raw composite,obl,Obliquity,weak_monsoon_start,Weak monsoon starts,30,133.28,0.422289,22.41002759560719,3.560471674068431,203.99999999999994,0.5666666666666664,False,-2.7227136331111557,0.41887902047863784,
raw,Raw composite,obl,Obliquity,weak_monsoon_start,Weak monsoon starts,31,135.5525,0.41875809999999997,22.793859278686913,3.9443033571481543,225.99193548387106,0.6277553763440863,False,-2.3388819500314324,0.8027107035583612,
raw,Raw composite,obl,Obliquity,weak_monsoon_start,Weak monsoon starts,32,139.3285,0.40966805000000006,23.431636367931805,4.5820804463930465,262.5338709677418,0.7292607526881717,False,-1.70110486078654,1.4404877928032533,
raw,Raw composite,obl,Obliquity,weak_monsoon_start,Weak monsoon starts,33,142.618,0.40095472,23.987242229973937,5.137686308435178,294.3677419354838,0.8176881720430107,False,-1.1454989987444082,1.9960936548453851,
raw,Raw composite,obl,Obliquity,weak_monsoon_start,Weak monsoon starts,34,143.9715,0.397817275,24.215852211513386,5.366296289974628,307.4661290322579,0.854072580645161,False,-0.9168890172049589,2.2247036363848345,
raw,Raw composite,obl,Obliquity,weak_monsoon_start,Weak monsoon starts,35,146.575,0.39334625,24.655590731600537,5.806034810061778,332.66129032258044,0.9240591397849457,False,-0.4771504971178085,2.664442156471985,
raw,Raw composite,obl,Obliquity,weak_monsoon_start,Weak monsoon starts,36,158.985,0.40696175,26.66127755281267,1.5285363240943255,87.57868020304582,0.24327411167512727,False,1.5285363240943255,-1.6130563294954676,
raw,Raw composite,obl,Obliquity,weak_monsoon_start,Weak monsoon starts,37,162.2,0.413962,27.17397909501019,2.0412378662918442,116.95431472081212,0.3248730964467003,False,2.0412378662918442,-1.1003547872979489,
raw,Raw composite,obl,Obliquity,weak_monsoon_start,Weak monsoon starts,38,165.42000000000002,0.418928,27.687477995749237,2.5547367670308923,146.37563451776677,0.40659898477157436,False,2.5547367670308923,-0.5868558865589009,
raw,Raw composite,obl,Obliquity,weak_monsoon_start,Weak monsoon starts,39,166.8,0.420189,27.907548953208824,2.774807724490479,158.98477157360418,0.4416243654822338,False,2.774807724490479,-0.3667849290993139,
raw,Raw composite,obl,Obliquity,weak_monsoon_start,Weak monsoon starts,40,170.20999999999998,0.4208367,28.432124282556313,3.2993830538379676,189.0407239819004,0.5251131221719456,False,-2.983802253341619,0.15779040024817448,
raw,Raw composite,obl,Obliquity,weak_monsoon_start,Weak monsoon starts,41,171.01999999999998,0.4204786,28.54726862868336,3.4145273999650136,195.63800904977367,0.5434389140271492,False,-2.868657907214573,0.2729347463752205,
raw,Raw composite,obl,Obliquity,weak_monsoon_start,Weak monsoon starts,42,174.865,0.41639550000000003,29.09384888900249,3.9611076602841457,226.9547511312218,0.6304298642533939,False,-2.322077646895441,0.8195150066943526,
raw,Raw composite,obl,Obliquity,weak_monsoon_start,Weak monsoon starts,43,179.735,0.40741759999999994,29.786136500902142,4.653395272183797,266.61990950226254,0.740610859728507,False,-1.6297900349957894,1.5118026185940039,
raw,Raw composite,obl,Obliquity,weak_monsoon_start,Weak monsoon starts,44,187.765,0.3935584,30.92762921621101,5.794887987492665,332.02262443438906,0.922285067873303,False,-0.48829731968692186,2.6532953339028715,
raw,Raw composite,obl,Obliquity,weak_monsoon_start,Weak monsoon starts,45,191.805,0.39174099999999995,31.50600537738712,0.09007884148918777,5.161137440758394,0.01433649289099554,False,0.09007884148918775,-3.0515138121006053,
raw,Raw composite,obl,Obliquity,weak_monsoon_start,Weak monsoon starts,46,193.275,0.39238025,31.724874628608777,0.3089480927108461,17.701421800947955,0.04917061611374432,False,0.3089480927108461,-2.832644560878947,
raw,Raw composite,obl,Obliquity,weak_monsoon_start,Weak monsoon starts,47,201.125,0.40657475,32.89366620826185,1.4777396723639171,84.6682464454975,0.2351895734597153,False,1.4777396723639171,-1.663852981225876,
raw,Raw composite,obl,Obliquity,weak_monsoon_start,Weak monsoon starts,48,209.21,0.4247619,34.09744708998097,2.6815205540830362,153.63981042653998,0.4267772511848333,False,2.6815205540830362,-0.46007209950675687,
raw,Raw composite,obl,Obliquity,weak_monsoon_start,Weak monsoon starts,49,217.8251763480796,0.4200773320550514,35.43862850039711,4.022701964499177,230.48384480478796,0.6402329022355221,False,-2.2604833426804096,0.8811093109093839,
raw,Raw composite,obl,Obliquity,weak_monsoon_start,Weak monsoon starts,50,221.02880523543064,0.4109855351942676,35.949516671835184,4.533590135937253,259.75558083134575,0.7215432800870716,False,-1.7495951712423337,1.3919974823474597,
raw,Raw composite,obl,Obliquity,weak_monsoon_start,Weak monsoon starts,51,228.64578952007938,0.38848128938785315,37.164210167833225,5.748283631935294,329.3523915540247,0.9148677543167352,False,-0.5349016752442923,2.606690978345501,
raw,Raw composite,obl,Obliquity,weak_monsoon_start,Weak monsoon starts,52,232.6122120849276,0.3854250069548203,37.797743688638924,0.0986318455614068,5.6511884762547515,0.01569774576737431,False,0.0986318455614068,-3.0429608080283863,
raw,Raw composite,obl,Obliquity,weak_monsoon_start,Weak monsoon starts,53,246.858,0.42122816,40.092844337797374,2.393732494719856,137.15076923076938,0.3809743589743594,False,2.393732494719856,-0.747860158869937,
raw,Raw composite,obl,Obliquity,weak_monsoon_start,Weak monsoon starts,54,249.8535,0.42539759,40.57544130158344,2.8763294585059214,164.80153846153874,0.45778205128205207,False,2.8763294585059214,-0.26526319508387175,
raw,Raw composite,obl,Obliquity,weak_monsoon_start,Weak monsoon starts,55,251.85649999999998,0.42597196,40.89533755915535,3.1962257160778336,183.13024390243922,0.50869512195122,False,-3.086959591101753,0.054633062488040444,
raw,Raw composite,obl,Obliquity,weak_monsoon_start,Weak monsoon starts,56,252.2665,0.42587005499999997,40.95816941222715,3.2590575691496326,186.73024390243938,0.5186951219512206,False,-3.024127738029954,0.11746491555983953,
