catalogue_id,catalogue_label,catalogue_short_label,dataset_id,dataset_label,bin_start_ka,bin_end_ka,bin_center_ka,dt_ka,lr04,lr04_scaled,co2,co2_scaled,precession_index,pre_phase_unwrapped_rad,pre_phase_rad,pre_phase_deg,pre_phase_sin,pre_phase_cos,event_count,n_events_total,source,event_class,event_class_label
ch4_aicc2023_ks_calibrated,CH4 AICC2023 KS-derived starts,CH4,ch4_gs_start,CH4 GS starts,138.6,138.8,138.7,0.20000000000001705,4.876,0.36660908975659223,198.62900760637035,-0.2475989124803843,0.034148,40.89263164796632,3.193519804888801,182.97520661157043,-0.051903818131902806,-0.9986520883988229,0,77,data/processed/ch4_gi_gs_rousseau_ks/ch4_gi_gs_detected_transitions.csv,weak_or_gs_start,Weak/GS start
ch4_aicc2023_ks_calibrated,CH4 AICC2023 KS-derived starts,CH4,ch4_gs_start,CH4 GS starts,138.8,139.0,138.9,0.19999999999998863,4.872,0.36458069219066913,198.2084324717796,-0.25116375874111546,0.034022,40.94455879926532,3.2454469561878057,185.95041322314066,-0.10366771274659145,-0.9946119873266611,0,77,data/processed/ch4_gi_gs_rousseau_ks/ch4_gi_gs_detected_transitions.csv,weak_or_gs_start,Weak/GS start
ch4_aicc2023_ks_calibrated,CH4 AICC2023 KS-derived starts,CH4,ch4_gs_start,CH4 GS starts,139.0,139.2,139.1,0.19999999999998863,4.880999999999999,0.3691445867139954,197.16870104190443,-0.25997664945934984,0.033801,40.99648595056433,3.29737410748681,188.9256198347109,-0.15515213753592286,-0.9878905881817247,0,77,data/processed/ch4_gi_gs_rousseau_ks/ch4_gi_gs_detected_transitions.csv,weak_or_gs_start,Weak/GS start
ch4_aicc2023_ks_calibrated,CH4 AICC2023 KS-derived starts,CH4,ch4_gs_start,CH4 GS starts,139.2,139.4,139.3,0.20000000000001705,4.903000000000001,0.38030077332657247,196.12896961202912,-0.26878954017758544,0.033489,41.04841310186334,3.3493012587858217,191.9008264462815,-0.2062182995929971,-0.9785060106677796,0,77,data/processed/ch4_gi_gs_rousseau_ks/ch4_gi_gs_detected_transitions.csv,weak_or_gs_start,Weak/GS start
ch4_aicc2023_ks_calibrated,CH4 AICC2023 KS-derived starts,CH4,ch4_gs_start,CH4 GS starts,139.4,139.6,139.5,0.19999999999998863,4.925000000000001,0.3914569599391482,195.08923818215396,-0.2776024308958198,0.033085,41.10034025316234,3.401228410084819,194.87603305785134,-0.2567285335732647,-0.9664835539466365,0,77,data/processed/ch4_gi_gs_rousseau_ks/ch4_gi_gs_detected_transitions.csv,weak_or_gs_start,Weak/GS start
ch4_aicc2023_ks_calibrated,CH4 AICC2023 KS-derived starts,CH4,ch4_gs_start,CH4 GS starts,139.6,139.8,139.7,0.20000000000001705,4.946999999999999,0.40261314655172353,194.04950675227883,-0.286415321614054,0.032591,41.15226740446134,3.4531555613838236,197.85123966942157,-0.3065466728160261,-0.9518556284360692,0,77,data/processed/ch4_gi_gs_rousseau_ks/ch4_gi_gs_detected_transitions.csv,weak_or_gs_start,Weak/GS start
ch4_aicc2023_ks_calibrated,CH4 AICC2023 KS-derived starts,CH4,ch4_gs_start,CH4 GS starts,139.8,140.0,139.9,0.19999999999998863,4.969000000000001,0.4137693331643006,193.00977532240353,-0.2952282123322895,0.032007,41.20419455576035,3.505082712682835,200.8264462809922,-0.3555384164256124,-0.9346616684370702,0,77,data/processed/ch4_gi_gs_rousseau_ks/ch4_gi_gs_detected_transitions.csv,weak_or_gs_start,Weak/GS start
ch4_aicc2023_ks_calibrated,CH4 AICC2023 KS-derived starts,CH4,ch4_gs_start,CH4 GS starts,140.0,140.2,140.1,0.19999999999998863,4.963000000000001,0.4107267368154161,192.984014678149,-0.2954465627025132,0.031334,41.25612170705935,3.5570098639818326,203.80165289256203,-0.4035716913228571,-0.9149480258259529,1,77,data/processed/ch4_gi_gs_rousseau_ks/ch4_gi_gs_detected_transitions.csv,weak_or_gs_start,Weak/GS start
ch4_aicc2023_ks_calibrated,CH4 AICC2023 KS-derived starts,CH4,ch4_gs_start,CH4 GS starts,140.2,140.4,140.3,0.20000000000001705,4.9289999999999985,0.39348535750507,193.29597122748925,-0.2928023808501832,0.030575,41.30804885835836,3.608937015280844,206.77685950413266,-0.45051700829083335,-0.8927678450978603,0,77,data/processed/ch4_gi_gs_rousseau_ks/ch4_gi_gs_detected_transitions.csv,weak_or_gs_start,Weak/GS start
ch4_aicc2023_ks_calibrated,CH4 AICC2023 KS-derived starts,CH4,ch4_gs_start,CH4 GS starts,140.4,140.6,140.5,0.19999999999998863,4.895,0.37624397819472577,193.60792777682943,-0.29015819899785367,0.029735,41.359976009657366,3.6608641665798487,209.7520661157029,-0.4962478110547977,-0.8681809200986405,0,77,data/processed/ch4_gi_gs_rousseau_ks/ch4_gi_gs_detected_transitions.csv,weak_or_gs_start,Weak/GS start
