catalogue_id,catalogue_label,catalogue_short_label,dataset_id,dataset_label,model_id,model_label,terms,bin_width_ka,n_bins,n_events,n_parameters,converged,optimizer_message,log_likelihood,AIC,AICc,BIC,expected_events,max_fitted_rate_per_kyr,mean_fitted_rate_per_kyr,beta_intercept,beta_lr04_scaled,beta_co2_scaled,beta_pre_phase_sin,beta_pre_phase_cos,pre_phase_amplitude,pre_phase_preferred_rad,pre_phase_preferred_deg,pre_phase_rate_ratio_max_vs_min,delta_AICc,rank_AICc,event_class,event_class_label
cheng_composite_ks_0p4_4kyr,Cheng/Rousseau speleothem starts,Cheng/Rousseau,weak_monsoon_start,Weak monsoon starts,lr04_pre_phase,LR04 + precession phase,lr04_scaled+pre_phase_sin+pre_phase_cos,0.2,3200,100,4,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-432.3149560666623,872.6299121333246,872.64243169514,896.9135364884759,100.00000002966051,0.488341892104037,0.15625000004634457,-2.002015978308625,1.8598349165058108,,-0.4496494004693833,-0.25465871699600395,0.5167549182006173,4.197080074772112,240.47497456289398,2.810914390828039,3.191667436075136,3.0,weak_or_gs_start,Weak/GS start
cheng_composite_ks_0p4_4kyr,Cheng/Rousseau speleothem starts,Cheng/Rousseau,weak_monsoon_start,Weak monsoon starts,co2,CO2,co2_scaled,0.2,3200,100,2,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,-436.6901796292563,877.3803592585126,877.3841127774366,889.5221714360882,100.000000036557,0.33879347850834096,0.1562500000571203,-1.9634077698441517,,-2.1993671002446713,,,,,,,7.9333485183717585,4.0,weak_or_gs_start,Weak/GS start
cheng_composite_ks_0p4_4kyr,Cheng/Rousseau speleothem starts,Cheng/Rousseau,weak_monsoon_start,Weak monsoon starts,climate_lr04_co2,LR04 + CO2,lr04_scaled+co2_scaled,0.2,3200,100,3,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-436.5155645176957,879.0311290353914,879.0386384221248,897.2438473017548,99.99998205484539,0.335837361420017,0.15624997196069593,-1.9655093619597217,0.4778653340762015,-1.7810966754389803,,,,,,,9.58787416305995,5.0,weak_or_gs_start,Weak/GS start
cheng_composite_ks_0p4_4kyr,Cheng/Rousseau speleothem starts,Cheng/Rousseau,weak_monsoon_start,Weak monsoon starts,lr04,LR04,lr04_scaled,0.2,3200,100,2,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,-438.7588753903894,881.5177507807788,881.5215042997028,893.6595629583544,100.00000604095482,0.33172902490954564,0.1562500094389919,-1.9379530816775,1.7753497963330254,,,,,,,,12.07074004063793,6.0,weak_or_gs_start,Weak/GS start
cheng_composite_ks_0p4_4kyr,Cheng/Rousseau speleothem starts,Cheng/Rousseau,weak_monsoon_start,Weak monsoon starts,pre_phase,Precession phase,pre_phase_sin+pre_phase_cos,0.2,3200,100,3,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-441.04337661984033,888.0867532396807,888.0942626264141,906.2994715060441,99.99994307282158,0.2375213372503959,0.15624991105128372,-1.9169807563053542,,,-0.35147000950033086,-0.3261484589560766,0.4794830391761384,3.9643418858294703,227.14005860496232,2.608997579364884,18.643498367349252,7.0,weak_or_gs_start,Weak/GS start
cheng_composite_ks_0p4_4kyr,Cheng/Rousseau speleothem starts,Cheng/Rousseau,weak_monsoon_start,Weak monsoon starts,stationary,Stationary,none,0.2,3200,100,1,True,analytic stationary MLE,-446.5735902799727,895.1471805599454,895.1484313416839,901.2180866487332,100.0,0.15625,0.15625,-1.8562979903656263,,,,,,,,,25.69766708261909,8.0,weak_or_gs_start,Weak/GS start
ch4_aicc2023_ks_calibrated,CH4 AICC2023 KS-derived starts,CH4,ch4_gi_start,CH4 GI starts,pre_phase,Precession phase,pre_phase_sin+pre_phase_cos,0.2,3200,100,3,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-444.3895184876401,894.7790369752802,894.7865463620136,912.9917552416437,100.00000460744562,0.20646708703109334,0.1562500071991338,-1.8759866256900728,,,-0.12272568044104067,0.2719644844106989,0.2983727089069872,5.859287152172268,335.71242477469826,1.8161982047605316,0.0,1.0,strong_or_gi_start,Strong/GI start
ch4_aicc2023_ks_calibrated,CH4 AICC2023 KS-derived starts,CH4,ch4_gi_start,CH4 GI starts,stationary,Stationary,none,0.2,3200,100,1,True,analytic stationary MLE,-446.57359027997245,895.1471805599449,895.1484313416835,901.2180866487328,100.0,0.15625,0.15625,-1.8562979903656263,,,,,,,,,0.3618849796698669,2.0,strong_or_gi_start,Strong/GI start
ch4_aicc2023_ks_calibrated,CH4 AICC2023 KS-derived starts,CH4,ch4_gi_start,CH4 GI starts,lr04_pre_phase,LR04 + precession phase,lr04_scaled+pre_phase_sin+pre_phase_cos,0.2,3200,100,4,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-444.3409679128595,896.681935825719,896.6944553875344,920.9655601808703,100.00004691503113,0.2196186395609006,0.15625007330473614,-1.8764927029882041,-0.13822751467486447,,-0.11358926042770302,0.2673248921607653,0.29045674041632663,5.881390130955335,336.9788321736352,1.7876706880273114,1.9079090255207802,3.0,strong_or_gi_start,Strong/GI start
ch4_aicc2023_ks_calibrated,CH4 AICC2023 KS-derived starts,CH4,ch4_gi_start,CH4 GI starts,lr04,LR04,lr04_scaled,0.2,3200,100,2,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,-446.3528015782151,896.7056031564302,896.7093566753542,908.8474153340059,99.99999524950789,0.18139765449946604,0.15624999257735608,-1.8584977536716594,-0.2857556129105052,,,,,,,,1.9228103133406194,4.0,strong_or_gi_start,Strong/GI start
ch4_aicc2023_ks_calibrated,CH4 AICC2023 KS-derived starts,CH4,ch4_gi_start,CH4 GI starts,co2_pre_phase,CO2 + precession phase,co2_scaled+pre_phase_sin+pre_phase_cos,0.2,3200,100,4,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,-444.37572783503003,896.7514556700601,896.7639752318754,921.0350800252113,100.00000417578056,0.21178802302676503,0.15625000652465712,-1.876117955036429,,-0.07736662595396186,-0.1254124708321341,0.2738457125282652,0.3011972146457104,5.853725290137402,335.3937535538664,1.8264869625593405,1.9774288698617966,5.0,strong_or_gi_start,Strong/GI start
ch4_aicc2023_ks_calibrated,CH4 AICC2023 KS-derived starts,CH4,ch4_gi_start,CH4 GI starts,co2,CO2,co2_scaled,0.2,3200,100,2,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,-446.5705722223288,897.1411444446576,897.1448979635816,909.2829566222332,100.00000259254642,0.15962733455881634,0.1562500040508538,-1.8563281216285432,,0.03572640039779298,,,,,,,2.3583516015679606,6.0,strong_or_gi_start,Strong/GI start
ch4_aicc2023_ks_calibrated,CH4 AICC2023 KS-derived starts,CH4,ch4_gi_start,CH4 GI starts,climate_lr04_co2,LR04 + CO2,lr04_scaled+co2_scaled,0.2,3200,100,3,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,-445.9710309888382,897.9420619776764,897.9495713644098,916.1547802440399,100.00000107307864,0.19449460679595676,0.15625000167668535,-1.8625326300436256,-0.8766012925010005,-0.7465205910031051,,,,,,,3.163025002396239,7.0,strong_or_gi_start,Strong/GI start
ch4_aicc2023_ks_calibrated,CH4 AICC2023 KS-derived starts,CH4,ch4_gi_start,CH4 GI starts,climate_lr04_co2_pre_phase,LR04 + CO2 + precession phase,lr04_scaled+co2_scaled+pre_phase_sin+pre_phase_cos,0.2,3200,100,5,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-444.053024499374,898.106048998748,898.1248342210398,928.460579442687,100.0000202082831,0.23642416042760872,0.15625003157544234,-1.8794539611337704,-0.6476561585006955,-0.6404836953071367,-0.10403406055400727,0.2645265080527772,0.28424876291366835,5.908481902426553,338.53107633846895,1.7656122707277218,3.3382878590261953,8.0,strong_or_gi_start,Strong/GI start
ch4_aicc2023_ks_calibrated,CH4 AICC2023 KS-derived starts,CH4,ch4_gs_start,CH4 GS starts,stationary,Stationary,none,0.2,3200,77,1,True,analytic stationary MLE,-363.9867513539309,729.9735027078618,729.9747534896004,736.0444087966497,77.0,0.1203125,0.12031250000000003,-2.1176627545000337,,,,,,,,,0.0,1.0,weak_or_gs_start,Weak/GS start
ch4_aicc2023_ks_calibrated,CH4 AICC2023 KS-derived starts,CH4,ch4_gs_start,CH4 GS starts,lr04,LR04,lr04_scaled,0.2,3200,77,2,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,-363.3484407596799,730.6968815193597,730.7006350382837,742.8386936969354,76.9999994253058,0.1553290241525791,0.1203124991020403,-2.126037570171755,0.5612674410667208,,,,,,,,0.7258815486833328,2.0,weak_or_gs_start,Weak/GS start
ch4_aicc2023_ks_calibrated,CH4 AICC2023 KS-derived starts,CH4,ch4_gs_start,CH4 GS starts,pre_phase,Precession phase,pre_phase_sin+pre_phase_cos,0.2,3200,77,3,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-362.79921266951874,731.5984253390375,731.6059347257709,749.811143605401,76.99999140397125,0.1521525781050211,0.12031248656870507,-2.1333476054002274,,,0.24345793154487774,-0.05887779532901866,0.25047626477356333,1.8080800929381422,103.59535834697719,1.6502924746157255,1.6311812361705051,3.0,weak_or_gs_start,Weak/GS start
ch4_aicc2023_ks_calibrated,CH4 AICC2023 KS-derived starts,CH4,ch4_gs_start,CH4 GS starts,co2,CO2,co2_scaled,0.2,3200,77,2,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,-363.8515991494703,731.7031982989406,731.7069518178646,743.8450104765162,76.9999977859069,0.13405706039581847,0.12031249654047954,-2.119429701142852,,-0.27444547493537386,,,,,,,1.7321983282641895,4.0,weak_or_gs_start,Weak/GS start
ch4_aicc2023_ks_calibrated,CH4 AICC2023 KS-derived starts,CH4,ch4_gs_start,CH4 GS starts,climate_lr04_co2,LR04 + CO2,lr04_scaled+co2_scaled,0.2,3200,77,3,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-363.10018459762796,732.2003691952559,732.2078785819893,750.4130874616194,76.99999673865878,0.19493273782349133,0.12031249490415435,-2.1289225381300976,1.0413902421601262,0.6347568404105988,,,,,,,2.2331250923889456,5.0,weak_or_gs_start,Weak/GS start
ch4_aicc2023_ks_calibrated,CH4 AICC2023 KS-derived starts,CH4,ch4_gs_start,CH4 GS starts,lr04_pre_phase,LR04 + precession phase,lr04_scaled+pre_phase_sin+pre_phase_cos,0.2,3200,77,4,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,-362.46166871774483,732.9233374354897,732.935856997305,757.2069617906409,77.00000124521598,0.17928168182370374,0.12031250194564996,-2.137756838683326,0.4221891170561187,,0.21652075370273635,-0.04439939124707989,0.22102611322446108,1.7730509319694214,101.5883352635851,1.5558969972872676,2.9611035077045926,6.0,weak_or_gs_start,Weak/GS start
ch4_aicc2023_ks_calibrated,CH4 AICC2023 KS-derived starts,CH4,ch4_gs_start,CH4 GS starts,co2_pre_phase,CO2 + precession phase,co2_scaled+pre_phase_sin+pre_phase_cos,0.2,3200,77,4,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-362.75031013692114,733.5006202738423,733.5131398356576,757.7842446289935,76.99996553267475,0.15989013602542804,0.12031244614480428,-2.133944454644708,,-0.16750983577529768,0.23691903061151753,-0.055104305158975284,0.2432429063980174,1.7993204200175592,103.09346605871275,1.6265900225402061,3.538386346057223,7.0,weak_or_gs_start,Weak/GS start
ch4_aicc2023_ks_calibrated,CH4 AICC2023 KS-derived starts,CH4,ch4_gs_start,CH4 GS starts,climate_lr04_co2_pre_phase,LR04 + CO2 + precession phase,lr04_scaled+co2_scaled+pre_phase_sin+pre_phase_cos,0.2,3200,77,5,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-362.28340556972574,734.5668111394515,734.5855963617433,764.9213415833906,76.99998503154048,0.2106167222206256,0.12031247661178199,-2.1398108198599846,0.8315607058481478,0.5356342946271901,0.2089542934800223,-0.04403314738222509,0.21354347293260934,1.7784885432344302,101.8998874397029,1.532785925329048,4.610842872142939,8.0,weak_or_gs_start,Weak/GS start
