dataset_id,dataset_label,model_id,model_label,terms,bin_width_ka,n_bins,n_events,n_parameters,converged,optimizer_message,log_likelihood,AIC,AICc,BIC,expected_events,max_fitted_rate_per_kyr,mean_fitted_rate_per_kyr,beta_intercept,beta_same_type_history_count,beta_cheng_log_resolution_scaled,beta_lr04_scaled,beta_co2_scaled,beta_pre_phase_sin,beta_pre_phase_cos,pre_phase_amplitude,pre_phase_preferred_rad,pre_phase_preferred_deg,pre_phase_rate_ratio_max_vs_min,beta_AT_scaled,beta_obl_scaled,beta_ecc_scaled,beta_insol65N_scaled,delta_AICc,rank_AICc
strong_monsoon_start,Strong monsoon starts,adjusted_climate,Climate-state model,same_type_history_count+cheng_log_resolution_scaled+lr04_scaled+co2_scaled,0.2,3175,95,5,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,-413.2022051300916,836.4044102601832,836.4233436776651,866.7197248168172,94.99999192658598,0.9804784200085662,0.14960628649856056,-1.9125667769007146,-0.19264215991037165,-2.6812572059048816,1.2205319038823337,-0.532516356836607,,,,,,,,,,,15.727342207984066,11.0
strong_monsoon_start,Strong monsoon starts,history_resolution_baseline,Event-process baseline,same_type_history_count+cheng_log_resolution_scaled,0.2,3175,95,3,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-420.0686930464143,846.1373860928286,846.1449546831786,864.326574826809,94.99999809900181,0.5016389296695686,0.14960629621890048,-1.9426734714829952,-0.06333459753612819,-2.255140867203926,,,,,,,,,,,,,25.44895321349759,12.0
strong_monsoon_start,Strong monsoon starts,stationary,Stationary,none,0.2,3175,95,1,True,analytic stationary MLE,-428.3726718739949,858.7453437479898,858.7466043846113,864.8084066593166,95.0,0.14960629921259844,0.14960629921259844,-1.8997481072921507,,,,,,,,,,,,,,,38.05060291493021,13.0
weak_monsoon_start,Weak monsoon starts,base_plus_insol65N,Extended baseline + 65$^{\circ}$N insolation,same_type_history_count+cheng_log_resolution_scaled+lr04_scaled+co2_scaled+pre_phase_sin+pre_phase_cos+insol65N_scaled,0.2,3175,98,8,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-413.4482293756265,842.896458751253,842.9419420108866,891.4009620418674,97.99999275126098,1.0365419788127217,0.15433069724608023,-1.8942992909011025,-0.30197755861118564,-2.5063337524783322,0.060934654406190676,-2.7422170415073976,-0.45473647004338247,-0.09159135108784387,0.46386876676665,4.513631936067151,258.61206021211035,2.528781417469833,,,,-1.4143279320546813,0.0,1.0
weak_monsoon_start,Weak monsoon starts,base_adjusted_climate_phase,"Extended baseline
(full predictive model)",same_type_history_count+cheng_log_resolution_scaled+lr04_scaled+co2_scaled+pre_phase_sin+pre_phase_cos,0.2,3175,98,7,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-414.61120488311644,843.2224097662329,843.2577744646857,885.6638501455204,98.0000139997791,1.1031695827943888,0.1543307307083135,-1.9047484472450034,-0.26904439160105087,-2.378149156284019,0.39062861339141863,-2.41942520380602,-0.46470239990959944,-0.3524140632923288,0.5832186489541902,4.063555693976464,232.8245910812057,3.2105340624826137,,,,,0.3158324537990893,2.0
weak_monsoon_start,Weak monsoon starts,base_plus_obl,Extended baseline + obliquity,same_type_history_count+cheng_log_resolution_scaled+lr04_scaled+co2_scaled+pre_phase_sin+pre_phase_cos+obl_scaled,0.2,3175,98,8,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-414.43908462312623,844.8781692462525,844.923652505886,893.3826725368668,98.00024684438422,1.0242181517499889,0.15433109739273101,-1.899632742549551,-0.27921416277077094,-2.4070596573275123,0.26031996091872545,-2.5286398074954928,-0.457962807576021,-0.3669794891005267,0.5868593345456773,4.036837385742097,231.29374478364684,3.2339964682683737,,-0.22749432155321508,,,1.9817104949994473,3.0
weak_monsoon_start,Weak monsoon starts,base_plus_ecc,Extended baseline + eccentricity,same_type_history_count+cheng_log_resolution_scaled+lr04_scaled+co2_scaled+pre_phase_sin+pre_phase_cos+ecc_scaled,0.2,3175,98,8,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-414.52973959937765,845.0594791987553,845.1049624583889,893.5639824893697,97.99997814305323,1.0629772655511898,0.15433067424102867,-1.903231130599809,-0.2715237753630188,-2.3832795603394867,0.5041434047285633,-2.385777436412454,-0.4709673450524854,-0.3530517298144087,0.5886049303486449,4.069124062581471,233.14363510104576,3.245306701199332,,,0.18117172782274296,,2.1630204475022765,4.0
weak_monsoon_start,Weak monsoon starts,base_plus_AT,Extended baseline + Antarctic T,same_type_history_count+cheng_log_resolution_scaled+lr04_scaled+co2_scaled+pre_phase_sin+pre_phase_cos+AT_scaled,0.2,3175,98,8,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-414.599296551167,845.198593102334,845.2440763619676,893.7030963929484,98.00002015736506,1.08697363833812,0.15433074040529926,-1.9044500679223848,-0.2695433526750682,-2.368584333327827,0.4077792823727851,-2.4160726380311996,-0.47092663745886426,-0.35552230356770015,0.5900576295603647,4.065732479007404,232.94931167638583,3.254749320816286,0.08349780397016483,,,,2.3021343510810084,5.0
weak_monsoon_start,Weak monsoon starts,all_without_ecc,All extra except eccentricity,same_type_history_count+cheng_log_resolution_scaled+lr04_scaled+co2_scaled+pre_phase_sin+pre_phase_cos+AT_scaled+obl_scaled+insol65N_scaled,0.2,3175,98,10,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-412.79623292778655,845.5924658555731,845.6619980932469,906.223094968841,97.99981010676419,0.9995308904330343,0.1543304096169514,-1.9048924595011905,-0.29987735664965026,-2.575589115315329,0.11752508080880984,-2.7246314152921722,-0.45963375342853197,0.23269536889458925,0.5151798928488859,5.181034091088726,296.85138693278253,2.8020737994396967,-0.10228323001082712,0.738183014970311,,-2.9177159176677026,2.7200560823603155,6.0
weak_monsoon_start,Weak monsoon starts,all_without_AT,All extra except Antarctic T,same_type_history_count+cheng_log_resolution_scaled+lr04_scaled+co2_scaled+pre_phase_sin+pre_phase_cos+obl_scaled+ecc_scaled+insol65N_scaled,0.2,3175,98,10,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-412.80386144872136,845.6077228974427,845.6772551351165,906.2383520107106,98.0000189873701,1.0198684632106658,0.1543307385627875,-1.9040015042036962,-0.29958116204276175,-2.5593325630029966,0.19768404256294347,-2.690630329339368,-0.47011626095775727,0.22514835445988632,0.521249537489384,5.159031297870413,295.59071974387416,2.8362962819274733,,0.7574436925339143,0.05873241961939808,-2.869847123798515,2.735313124229947,7.0
