dataset_id,dataset_label,bin_start_ka,bin_end_ka,bin_center_ka,dt_ka,lr04,lr04_scaled,co2,co2_scaled,precession_index,pre_phase_unwrapped_rad,pre_phase_rad,pre_phase_deg,pre_phase_sin,pre_phase_cos,event_count,n_events_total,source,cheng_local_resolution_ka,cheng_log_resolution,cheng_log_resolution_scaled,same_type_history_count,same_type_history_rate_per_kyr,same_type_history_window_ka,same_type_history_coverage_ka,same_type_history_complete,AT,AT_scaled,obl,obl_scaled,ecc,ecc_scaled,insol65N,insol65N_scaled
strong_monsoon_start,Strong monsoon starts,2.0,2.2,2.1,0.20000000000000018,3.1910000000000003,-0.487853384888438,276.8905719916522,0.4157556755870033,0.016142,3.470711883965867,3.470711883965867,198.85714285714286,-0.32320965745446,-0.9463273837991641,0,96,data/raw/rousseau_2023_ks_0p4_4kyr_strong_monsoon_start_times.csv,0.01920541069879029,-3.952563232419939,-0.3529994195345416,0.0,0.0,5.0,5.0,True,-7.993337076094494,-0.2549489682112387,0.413769,0.15436360093178977,0.017529,-0.22812053785860875,483.9902099609375,-0.08711322533997132
strong_monsoon_start,Strong monsoon starts,2.2,2.4,2.3,0.19999999999999973,3.213,-0.47669719827586204,276.9084167223091,0.41590692970576565,0.015766,3.5305517440342435,3.5305517440342435,202.28571428571428,-0.37922546265292817,-0.9253043004739968,0,96,data/raw/rousseau_2023_ks_0p4_4kyr_strong_monsoon_start_times.csv,0.019590999999999956,-3.9326850018762443,-0.349295731190632,0.0,0.0,5.0,5.0,True,-7.941479173644901,-0.2510625667977579,0.414195,0.16462050508029777,0.017596,-0.22665771964106363,484.84349365234374,-0.08009003222961505
strong_monsoon_start,Strong monsoon starts,2.4,2.6,2.5,0.20000000000000018,3.2350000000000003,-0.4655410116632859,277.82990242498386,0.42371755518340776,0.015333,3.5903916041026207,3.5903916041026207,205.71428571428572,-0.433883739117558,-0.9009688679024191,0,96,data/raw/rousseau_2023_ks_0p4_4kyr_strong_monsoon_start_times.csv,0.07362751224566551,-2.6087365154103206,-0.10261921908951024,0.0,0.0,5.0,5.0,True,-7.88962127119531,-0.2471761653842772,0.414615,0.17473294579009557,0.017664,-0.22517306831579403,485.69677734375,-0.07306683911925879
strong_monsoon_start,Strong monsoon starts,2.6,2.8,2.7,0.19999999999999973,3.257,-0.45438482505070993,278.37331056015245,0.428323548974723,0.014846,3.650231464170998,3.650231464170998,209.14285714285714,-0.48698882440436725,-0.8734082006171298,0,96,data/raw/rousseau_2023_ks_0p4_4kyr_strong_monsoon_start_times.csv,0.02569600000000013,-3.661419941217781,-0.29875394674647476,0.0,0.0,5.0,5.0,True,-7.837763368745717,-0.2432897639707964,0.415029,0.1847009230611805,0.017735,-0.2236229176673507,486.55006103515626,-0.06604364600890253
strong_monsoon_start,Strong monsoon starts,2.8,3.0,2.9,0.20000000000000018,3.279,-0.4432286384381339,274.7265419319765,0.3974130922246958,0.014307,3.7100713242393746,3.7100713242393746,212.57142857142856,-0.5383506160906821,-0.8427209586540393,0,96,data/raw/rousseau_2023_ks_0p4_4kyr_strong_monsoon_start_times.csv,0.06423999999999987,-2.745129209343633,-0.12803174409292267,0.0,0.0,5.0,5.0,True,-7.785905466296125,-0.23940336255731562,0.415437,0.19452443689355522,0.017808,-0.22202910080345828,487.4033447265625,-0.05902045289854626
strong_monsoon_start,Strong monsoon starts,3.0,3.2,3.1,0.20000000000000018,3.291,-0.4371434457403652,274.97048678377564,0.39948079861348873,0.013718,3.7699111843077517,3.7699111843077517,216.0,-0.587785252292473,-0.8090169943749475,0,96,data/raw/rousseau_2023_ks_0p4_4kyr_strong_monsoon_start_times.csv,0.06420357409713583,-2.74569639854086,-0.1281374221115946,0.0,0.0,5.0,5.0,True,-7.681937052484774,-0.23161162838938334,0.415839,0.2042034872872184,0.017885,-0.22034795150866765,488.37091369628905,-0.05105660243425506
strong_monsoon_start,Strong monsoon starts,3.2,3.4,3.3,0.19999999999999973,3.293,-0.4361292469574036,273.19972068003483,0.38447156862253307,0.013081,3.829751044376129,3.829751044376129,219.42857142857144,-0.6351157698421788,-0.7724169592245995,0,96,data/raw/rousseau_2023_ks_0p4_4kyr_strong_monsoon_start_times.csv,0.10617340163707291,-2.2426816569382826,-0.03441631191554127,0.0,0.0,5.0,5.000000000000001,True,-7.525858127311665,-0.21991456146699953,0.416234,0.21371399700238417,0.017962,-0.21866680221387708,489.45276794433596,-0.04215209461602799
strong_monsoon_start,Strong monsoon starts,3.4,3.6,3.5,0.20000000000000018,3.295,-0.43511504817444224,274.708878413155,0.39726337407960505,0.012394,3.8895909044445056,3.8895909044445056,222.85714285714286,-0.6801727377709191,-0.7330518718298266,0,96,data/raw/rousseau_2023_ks_0p4_4kyr_strong_monsoon_start_times.csv,0.10332659534259941,-2.269860478659023,-0.039480237750742594,0.0,0.0,5.0,5.0,True,-7.369779202138555,-0.20821749454461572,0.416621,0.2230318887992692,0.018039,-0.21698565291908645,490.5346221923828,-0.03324758679780139
strong_monsoon_start,Strong monsoon starts,3.6,3.8,3.7,0.19999999999999973,3.2969999999999997,-0.4341008493914809,272.9128380966423,0.38203991677114424,0.011656,3.9494307645128828,3.9494307645128828,226.28571428571428,-0.7227948638273914,-0.6910626489868648,0,96,data/raw/rousseau_2023_ks_0p4_4kyr_strong_monsoon_start_times.csv,0.017982500000000012,-4.018356216222762,-0.36525789026139627,0.0,0.0,5.0,4.999999999999999,True,-7.2137002769654455,-0.1965204276222319,0.417001,0.23218123991765677,0.018111,-0.21541366916291863,491.61647644042966,-0.024343078979574783
strong_monsoon_start,Strong monsoon starts,3.8,4.0,3.9,0.20000000000000018,3.299,-0.43308665060851936,275.2056748202521,0.4014742811649897,0.010867,4.0092706245812595,4.0092706245812595,229.7142857142857,-0.7628295718622662,-0.6465996012158,0,96,data/raw/rousseau_2023_ks_0p4_4kyr_strong_monsoon_start_times.csv,0.017982500000000012,-4.018356216222762,-0.36525789026139627,0.0,0.0,5.0,5.0,True,-7.057621351792336,-0.1848233606998481,0.417372,0.24111389587797774,0.018179,-0.21392901783764895,492.6983306884766,-0.015438571161347713
strong_monsoon_start,Strong monsoon starts,4.0,4.2,4.1,0.20000000000000018,3.296,-0.4346079487829616,271.8984991211617,0.37344225560086525,0.010024,4.069110484649637,4.069110484649637,233.14285714285717,-0.8001335480112064,-0.5998218946879136,0,96,data/raw/rousseau_2023_ks_0p4_4kyr_strong_monsoon_start_times.csv,0.04928360257631983,-3.0101638582015875,-0.17741268559823895,0.0,0.0,5.0,5.0,True,-6.878191760544482,-0.17137631822211247,0.417735,0.24985393392001665,0.018238,-0.21264086448190028,493.87953491210936,-0.00571633522868911
strong_monsoon_start,Strong monsoon starts,4.2,4.4,4.300000000000001,0.20000000000000018,3.288,-0.4386647439148074,272.3217363493633,0.3770296660925119,0.009130999999999997,4.128950344718014,4.128950344718014,236.57142857142858,-0.8345732537213025,-0.5508969814521026,0,96,data/raw/rousseau_2023_ks_0p4_4kyr_strong_monsoon_start_times.csv,0.031930394202697186,-3.4441969264908416,-0.2582812122188907,0.0,0.0,5.0,5.0,True,-6.6754115032218815,-0.15617930018902493,0.418088,0.258353199564203,0.018289,-0.21152737598794807,495.16008911132815,0.0048236288184019625
strong_monsoon_start,Strong monsoon starts,4.4,4.6,4.5,0.1999999999999993,3.28,-0.4427215390466533,270.985481287603,0.3657034048171413,0.008197,4.1887902047863905,4.1887902047863905,239.99999999999997,-0.8660254037844384,-0.5000000000000004,0,96,data/raw/rousseau_2023_ks_0p4_4kyr_strong_monsoon_start_times.csv,0.03236850000000002,-3.430569551320643,-0.25574217583609976,0.0,0.0,5.0,5.0,True,-6.472631245899283,-0.14098228215593753,0.418432,0.26663577005032274,0.018336,-0.210501219924894,496.4406433105469,0.015363592865492567
strong_monsoon_start,Strong monsoon starts,4.6,4.8,4.699999999999999,0.20000000000000018,3.272,-0.4467783341784991,270.5114389537059,0.36168536403813595,0.0072290000000000045,4.248630064854768,4.248630064854768,243.42857142857144,-0.8943774076663369,-0.4473131483156325,0,96,data/raw/rousseau_2023_ks_0p4_4kyr_strong_monsoon_start_times.csv,0.050755000000000106,-2.9807451437457404,-0.17193142560462815,0.0,0.0,5.0,5.0,True,-6.269850988576684,-0.12578526412285013,0.418766,0.27467756813858996,0.018382,-0.2094968969695646,497.7211975097656,0.02590355691258317
strong_monsoon_start,Strong monsoon starts,4.8,5.0,4.9,0.20000000000000018,3.264,-0.450835129310345,270.81444952674616,0.3642537187016031,0.006233,4.308469924923145,4.308469924923145,246.85714285714286,-0.9195277725514506,-0.3930250316539238,0,96,data/raw/rousseau_2023_ks_0p4_4kyr_strong_monsoon_start_times.csv,0.05075499999999966,-2.9807451437457493,-0.17193142560462982,0.0,0.0,5.0,5.0,True,-6.067070731254084,-0.11058824608976259,0.41909,0.2824785938290046,0.018429,-0.20847074090651055,499.0017517089844,0.03644352095967424
strong_monsoon_start,Strong monsoon starts,5.0,5.2,5.1,0.20000000000000018,3.267,-0.44931383113590273,268.720295376736,0.3465034120927198,0.005218,4.368309784991522,4.368309784991522,250.28571428571428,-0.941386466660903,-0.33732998738283043,0,96,data/raw/rousseau_2023_ks_0p4_4kyr_strong_monsoon_start_times.csv,0.025377500000000275,-3.673892324305677,-0.30107778637404503,0.0,0.0,5.0,5.0,True,-5.889029369237586,-0.09724524206696104,0.419402,0.2899906926419962,0.018483,-0.2072917530893847,500.3161193847656,0.047261796403106626
strong_monsoon_start,Strong monsoon starts,5.2,5.4,5.300000000000001,0.20000000000000018,3.281,-0.4422144396551724,267.86548730480126,0.33925795436530476,0.004185999999999995,4.428149645059899,4.428149645059899,253.71428571428572,-0.9598752415428891,-0.28042738930600264,0,96,data/raw/rousseau_2023_ks_0p4_4kyr_strong_monsoon_start_times.csv,0.012857250000000153,-4.353847424408562,-0.4277662143554654,0.0,0.0,5.0,5.0,True,-5.735726902527187,-0.08575625205444525,0.419704,0.2972620190571365,0.018543,-0.20598176662591147,501.6643005371094,0.05835838324288126
strong_monsoon_start,Strong monsoon starts,5.4,5.6,5.5,0.1999999999999993,3.295,-0.43511504817444224,265.2189424038884,0.3168255162159202,0.003137,4.487989505128276,4.487989505128276,257.14285714285717,-0.9749279121818236,-0.2225209339563146,0,96,data/raw/rousseau_2023_ks_0p4_4kyr_strong_monsoon_start_times.csv,0.006476499999999893,-5.03957503799398,-0.5555301702040832,0.0,0.0,5.0,5.0,True,-5.582424435816789,-0.07426726204192957,0.419994,0.30424441859485246,0.018604,-0.20464994705471373,503.0124816894531,0.06945497008265542
strong_monsoon_start,Strong monsoon starts,5.6,5.8,5.699999999999999,0.20000000000000018,3.3089999999999997,-0.42801565669371217,266.4554498145302,0.32730630420516255,0.002075000000000005,4.547829365196653,4.547829365196653,260.57142857142856,-0.9864905939235213,-0.16381791141513816,0,96,data/raw/rousseau_2023_ks_0p4_4kyr_strong_monsoon_start_times.csv,0.025905999999999985,-3.6532806768740733,-0.2972374486652433,0.0,0.0,5.0,5.0,True,-5.429121969106392,-0.0627782720294139,0.420272,0.3109378912551467,0.018664,-0.2033399605912405,504.36066284179685,0.08055155692242957
strong_monsoon_start,Strong monsoon starts,5.8,6.0,5.9,0.20000000000000018,3.323,-0.4209162652129818,262.69969871688045,0.29547209871956875,0.001001,4.60766922526503,4.60766922526503,264.0,-0.9945218953682734,-0.10452846326765336,0,96,data/raw/rousseau_2023_ks_0p4_4kyr_strong_monsoon_start_times.csv,0.04370099999999999,-3.130384293847217,-0.1998120146140545,1.0,0.2,5.0,5.0,True,-5.275819502395993,-0.0512892820168981,0.420538,0.31734243703801923,0.018722,-0.20207364034321643,505.70884399414064,0.0916481437622042
strong_monsoon_start,Strong monsoon starts,6.0,6.2,6.1,0.20000000000000018,3.334,-0.4153381719066937,265.3895061225831,0.31827123514886885,-8.1e-05,4.667509085333407,4.667509085333407,267.42857142857144,-0.9989930665413146,-0.044864830350515104,0,96,data/raw/rousseau_2023_ks_0p4_4kyr_strong_monsoon_start_times.csv,0.043701000000000115,-3.130384293847214,-0.19981201461405393,1.0,0.2,5.0,5.0,True,-5.1360065342227745,-0.040811239298924475,0.420793,0.3234821331832519,0.01877,-0.20102565117243787,507.04652709960936,0.10265832345365564
strong_monsoon_start,Strong monsoon starts,6.2,6.4,6.300000000000001,0.20000000000000018,3.342,-0.4112813767748479,263.2212847068973,0.29989312534058027,-0.0011670000000000048,4.7273489454017845,4.7273489454017845,270.8571428571429,-0.9998881018102734,0.014959407015264027,0,96,data/raw/rousseau_2023_ks_0p4_4kyr_strong_monsoon_start_times.csv,0.04085914888080328,-3.1976245199416895,-0.21234013380859404,1.0,0.2,5.0,5.0,True,-5.009683064586734,-0.03134414387549277,0.421034,0.3292847479714937,0.01881,-0.2001523268634557,508.37371215820315,0.11358209599678483
strong_monsoon_start,Strong monsoon starts,6.4,6.6,6.5,0.1999999999999993,3.35,-0.407224581643002,261.1422642262207,0.28227109356322605,-0.002253,4.787188805470161,4.787188805470161,274.2857142857143,-0.9972037971811801,0.07473009358642436,0,96,data/raw/rousseau_2023_ks_0p4_4kyr_strong_monsoon_start_times.csv,0.03260899999999998,-3.4231669550911534,-0.25436293288439116,2.0,0.4,5.0,5.0,True,-4.883359594950695,-0.021877048452061197,0.421263,0.3347984358823111,0.018847,-0.1993445018776472,509.7008972167969,0.12450586853991356
strong_monsoon_start,Strong monsoon starts,6.6,6.8,6.699999999999999,0.20000000000000018,3.358,-0.4031677865111562,259.94102832596286,0.272089271208329,-0.0033369999999999954,4.847028665538538,4.847028665538538,277.7142857142857,-0.9909497617679348,0.1342332658176553,0,96,data/raw/rousseau_2023_ks_0p4_4kyr_strong_monsoon_start_times.csv,0.04196300000000037,-3.1709670013463076,-0.20737333655356438,2.0,0.4,5.0,5.0,True,-4.757036125314657,-0.012409953028629626,0.421479,0.3399991196759209,0.018882,-0.19858034310728784,511.0280822753906,0.13542964108304228
strong_monsoon_start,Strong monsoon starts,6.8,7.0,6.9,0.20000000000000018,3.366,-0.39911099137931033,261.8470898956511,0.288245282110015,-0.004415,4.9068685256069156,4.9068685256069156,281.14285714285717,-0.9811483833941725,0.19325591779555365,0,96,data/raw/rousseau_2023_ks_0p4_4kyr_strong_monsoon_start_times.csv,0.04196299999999983,-3.1709670013463205,-0.2073733365535668,2.0,0.4,5.0,5.0,True,-4.630712655678616,-0.00294285760519792,0.421681,0.3448627221125371,0.018918,-0.19779435122920389,512.3552673339843,0.146353413626171
strong_monsoon_start,Strong monsoon starts,7.0,7.2,7.1,0.20000000000000018,3.375,-0.3945470968559838,259.53678737002406,0.268662875442885,-0.005488,4.966708385675292,4.966708385675292,284.5714285714286,-0.9678347484506664,0.2515867637445086,0,96,data/raw/rousseau_2023_ks_0p4_4kyr_strong_monsoon_start_times.csv,0.03199886499999963,-3.442054845561453,-0.2578821022401404,2.0,0.4,5.0,5.0,True,-4.457947553988986,0.010004726151383554,0.421869,0.349389243192161,0.01896,-0.19687736070477263,513.6274536132812,0.15682450313817434
strong_monsoon_start,Strong monsoon starts,7.2,7.4,7.300000000000001,0.20000000000000018,3.3850000000000002,-0.3894761029411764,262.5447775350098,0.2941589678412134,-0.006551000000000005,5.026548245743669,5.026548245743669,288.0,-0.9510565162951536,0.30901699437494723,0,96,data/raw/rousseau_2023_ks_0p4_4kyr_strong_monsoon_start_times.csv,0.03341700000000003,-3.3986905264509737,-0.2498025137235457,2.0,0.4,5.0,5.0,True,-4.238740820245763,0.02643279824111506,0.422043,0.3535786829147914,0.019009,-0.1958075384262695,514.8446411132812,0.16684290961905224
strong_monsoon_start,Strong monsoon starts,7.4,7.6,7.5,0.1999999999999993,3.395,-0.3844051090263692,258.4221945491195,0.2592154504216565,-0.0076,5.086388105812046,5.086388105812046,291.4285714285714,-0.9308737486442045,0.36534102436639454,0,96,data/raw/rousseau_2023_ks_0p4_4kyr_strong_monsoon_start_times.csv,0.062189473490073165,-2.7775695300531154,-0.13407598618078345,2.0,0.4,5.0,5.0,True,-4.019534086502542,0.042860870330846366,0.422203,0.35743104128042824,0.019059,-0.19471588304004186,516.0618286132812,0.17686131609993017
strong_monsoon_start,Strong monsoon starts,7.6,7.8,7.699999999999999,0.20000000000000018,3.405,-0.379334115111562,260.2990564319283,0.27512396120736915,-0.008628999999999994,5.146227965880423,5.146227965880423,294.8571428571429,-0.9073586945678648,0.42035722830956557,0,96,data/raw/rousseau_2023_ks_0p4_4kyr_strong_monsoon_start_times.csv,0.03418507337172915,-3.3759661813051203,-0.24556854068179665,2.0,0.4,5.0,5.0,True,-3.800327352759321,0.05928894242057771,0.422347,0.36089816380950096,0.019109,-0.19362422765381415,517.2790161132813,0.1868797225808081
strong_monsoon_start,Strong monsoon starts,7.8,8.0,7.9,0.20000000000000018,3.415,-0.3742631211967546,259.3991832656918,0.26749652623094844,-0.009632,5.2060678259488,5.2060678259488,298.2857142857143,-0.8805955318567381,0.47386866247299847,0,96,data/raw/rousseau_2023_ks_0p4_4kyr_strong_monsoon_start_times.csv,0.055353627027027126,-2.894013093030839,-0.15577161275961374,2.0,0.4,5.0,5.0,True,-3.5811206190160982,0.07571701451030918,0.422477,0.36402820498158145,0.019157,-0.1925762384830356,518.4962036132813,0.19689812906168602
strong_monsoon_start,Strong monsoon starts,8.0,8.2,8.1,0.1999999999999993,3.416,-0.3737560218052739,259.7391515256139,0.27037813876691025,-0.010603,5.265907686017177,5.265907686017177,301.7142857142857,-0.8506800656873398,0.5256837698105042,0,96,data/raw/rousseau_2023_ks_0p4_4kyr_strong_monsoon_start_times.csv,0.052134556657021915,-2.9539272745261975,-0.16693475201144364,2.0,0.4,5.0,5.0,True,-3.3749129047758064,0.0911708974141367,0.422592,0.3667970875568838,0.0192,-0.19163741485087984,519.5912536621094,0.20591124865588534
strong_monsoon_start,Strong monsoon starts,8.2,8.4,8.3,0.20000000000000107,3.408,-0.37781281693711977,258.63026106322053,0.26097904763359836,-0.011536,5.325747546085554,5.325747546085554,305.14285714285717,-0.8177193856644313,0.5756170656856736,0,96,data/raw/rousseau_2023_ks_0p4_4kyr_strong_monsoon_start_times.csv,0.030235373973165135,-3.498742716450864,-0.2684441191255297,2.0,0.4,5.0,5.0,True,-3.181704210038441,0.10565059113206057,0.422691,0.3691807342956207,0.019236,-0.1908514229727959,520.5641662597657,0.21391908136340793
strong_monsoon_start,Strong monsoon starts,8.4,8.6,8.5,0.1999999999999993,3.4,-0.3818696120689656,261.02159243464524,0.2812482647043778,-0.012427,5.385587406153931,5.385587406153931,308.57142857142856,-0.7818314824680299,0.6234898018587334,0,96,data/raw/rousseau_2023_ks_0p4_4kyr_strong_monsoon_start_times.csv,0.026794999999999902,-3.6195399760353273,-0.29095092129364875,2.0,0.4,5.0,5.0,True,-2.9884955153010777,0.12013028484998434,0.422776,0.37122729967736534,0.019267,-0.19017459663333475,521.5370788574219,0.22192691407092957
strong_monsoon_start,Strong monsoon starts,8.6,8.8,8.7,0.20000000000000107,3.392,-0.38592640720081145,261.72842129755304,0.2872394325639935,-0.013273,5.445427266222308,5.445427266222308,312.0,-0.7431448254773946,0.6691306063588578,0,96,data/raw/rousseau_2023_ks_0p4_4kyr_strong_monsoon_start_times.csv,0.02679500000000079,-3.619539976035294,-0.29095092129364253,2.0,0.4,5.0,5.0,True,-2.7952868205637142,0.13460997856790807,0.422844,0.37286455198276136,0.019293,-0.18960693583249633,522.5099914550781,0.22993474677845122
strong_monsoon_start,Strong monsoon starts,8.8,9.0,8.9,0.1999999999999993,3.384,-0.3899832023326573,260.7275093180099,0.2787555802528782,-0.014072,5.505267126290685,5.505267126290685,315.42857142857144,-0.7017979028839914,0.7123760969513449,0,96,data/raw/rousseau_2023_ks_0p4_4kyr_strong_monsoon_start_times.csv,0.07425087059080533,-2.6003057762393755,-0.10104841376408978,2.0,0.4,5.0,5.0,True,-2.602078125826349,0.14908967228583198,0.422897,0.3741406456913792,0.019316,-0.1891047743548316,523.4829040527344,0.2379425794859738
strong_monsoon_start,Strong monsoon starts,9.0,9.2,9.1,0.1999999999999993,3.3939999999999997,-0.3849122084178501,260.5980659066666,0.27765840207245057,-0.014819,5.565106986359062,5.565106986359062,318.85714285714283,-0.6579387259397128,0.7530714660036107,0,96,data/raw/rousseau_2023_ks_0p4_4kyr_strong_monsoon_start_times.csv,0.02193309747756061,-3.8197584826795,-0.328255396038672,2.0,0.4,5.0,5.0,True,-2.4212375059714373,0.16264246187854706,0.422935,0.3750555808032176,0.019334,-0.18871177841578962,524.2906066894532,0.24459060481512432
strong_monsoon_start,Strong monsoon starts,9.2,9.4,9.3,0.20000000000000107,3.422,-0.3707134254563894,263.7071285297753,0.3040111969830496,-0.015515,5.62494684642744,5.62494684642744,322.28571428571433,-0.611724299115006,0.7910710346563414,0,96,data/raw/rousseau_2023_ks_0p4_4kyr_strong_monsoon_start_times.csv,0.0291333333466821,-3.5358722845305612,-0.2753620562230442,2.0,0.4,5.0,5.0,True,-2.252764960998975,0.1752683473460536,0.422957,0.3755852800784932,0.019351,-0.18834061558447224,524.9330993652344,0.24987882276590276
strong_monsoon_start,Strong monsoon starts,9.4,9.6,9.5,0.1999999999999993,3.45,-0.356514642494929,261.62109214544154,0.28632969754852605,-0.016161,5.684786706495816,5.684786706495816,325.7142857142857,-0.563320058063622,0.8262387743159949,0,96,data/raw/rousseau_2023_ks_0p4_4kyr_strong_monsoon_start_times.csv,0.029133333499999914,-3.5358722792679362,-0.27536205524251817,2.0,0.4,5.0,5.0,True,-2.084292416026514,0.18789423281356007,0.422962,0.3757056662774188,0.019368,-0.18796945275315483,525.5755920410156,0.25516704071668117
